game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
266124,2010-09-26,115817,545404,Livan Hernandez,Brandon Beachy,Washington Nationals,Atlanta Braves,6.0,5.0,7,5,2,2,2,2,2,3,3,9,1,0,0.0,0.0,0.0,0.0,93,96,55,58,0,0,0,1,0,0,26,21,6,3,8,1,0,0,0,0,0,0,0,0,0,0
266125,2010-09-26,461833,493137,Phil Hughes,Daisuke Matsuzaka,New York Yankees,Boston Red Sox,6.0,8.0,3,4,1,2,1,2,4,1,4,7,0,1,0.0,0.0,0.0,0.0,105,110,67,69,0,0,0,0,0,0,24,27,4,8,9,7,0,0,0,0,0,0,0,0,0,0
266126,2010-09-26,450308,430963,Jered Weaver,Ramon Pena,Los Angeles Angels,Chicago White Sox,6.2,6.0,8,8,4,3,3,3,0,2,9,4,0,0,0.0,0.0,0.0,0.0,106,102,81,63,0,0,0,0,0,0,29,26,4,6,8,6,0,1,1,0,0,0,0,0,0,0
266127,2010-09-26,453385,456701,Clayton Richard,Homer Bailey,San Diego Padres,Cincinnati Reds,5.0,7.0,5,5,6,2,6,2,4,1,5,6,2,2,0.0,0.0,0.0,0.0,81,113,43,76,0,0,0,0,0,0,24,25,4,8,6,5,0,1,1,0,0,0,0,0,0,0
266128,2010-09-26,425626,458657,Chris Capuano,Adalberto Mendez,Milwaukee Brewers,Florida Marlins,6.0,2.0,4,6,1,6,1,6,1,2,1,1,0,4,0.0,0.0,0.0,0.0,72,58,51,35,0,0,0,0,0,0,22,13,10,2,6,2,1,0,0,1,0,0,0,0,0,0
266129,2010-09-26,430904,457918,Paul Maholm,J.A. Happ,Pittsburgh Pirates,Houston Astros,7.0,6.0,6,4,1,2,1,0,1,2,7,4,0,0,0.0,0.0,0.0,0.0,94,101,63,61,0,1,0,0,0,0,27,26,10,7,3,8,1,0,0,1,0,0,0,0,0,0
266130,2010-09-26,433584,136600,Roberto Hernandez,Bruce Chen,Cleveland Indians,Kansas City Royals,5.0,6.2,6,4,2,0,2,0,2,3,0,3,1,0,0.0,0.0,0.0,0.0,102,119,59,80,0,0,0,0,0,0,23,27,11,6,4,11,0,0,0,0,0,0,0,0,0,0
266131,2010-09-26,434578,451532,Joe Saunders,Chad Billingsley,Arizona Diamondbacks,Los Angeles Dodgers,5.0,7.0,6,4,2,1,2,1,2,1,6,13,0,0,0.0,0.0,0.0,0.0,90,121,54,81,0,0,0,0,0,0,24,26,3,6,7,2,0,0,0,0,0,0,0,0,0,0
266132,2010-09-26,519144,488846,Rick Porcello,Brian Duensing,Detroit Tigers,Minnesota Twins,8.0,6.2,4,7,1,5,1,5,1,4,5,3,1,2,0.0,0.0,0.0,0.0,107,109,69,67,0,0,1,0,0,0,29,32,10,12,9,6,1,0,0,1,0,0,0,0,0,0
266133,2010-09-26,430935,435619,Cole Hamels,Pat Misch,Philadelphia Phillies,New York Mets,4.0,4.2,9,7,5,3,5,3,3,1,2,3,2,1,0.0,0.0,0.0,0.0,84,90,46,55,0,1,0,0,0,0,21,22,4,7,3,3,0,0,1,0,0,0,0,0,0,0
266134,2010-09-26,448306,448287,James Shields,Luke French,Tampa Bay Rays,Seattle Mariners,6.0,5.0,8,8,5,2,5,2,2,3,6,3,1,0,0.0,0.0,0.0,0.0,99,89,67,51,0,0,0,0,0,0,28,24,7,5,5,5,0,1,1,0,0,0,0,0,0,0
266135,2010-09-26,407822,430912,Jorge De La Rosa,Matt Cain,Colorado Rockies,San Francisco Giants,6.0,9.0,4,3,3,2,3,2,5,1,4,8,1,1,0.0,0.0,0.0,0.0,100,113,58,80,0,0,0,0,0,0,26,32,6,12,7,8,0,1,1,0,0,0,0,0,0,0
266136,2010-09-26,502188,150414,Jeff Samardzija,Jake Westbrook,Chicago Cubs,St. Louis Cardinals,4.1,5.1,7,5,8,5,8,3,7,4,2,2,1,0,0.0,0.0,0.0,0.0,95,94,50,52,0,0,1,0,0,0,26,25,2,11,8,3,0,1,1,0,0,0,0,0,0,0
266137,2010-09-26,502239,407890,Trevor Cahill,Colby Lewis,Oakland Athletics,Texas Rangers,4.0,6.0,12,6,7,1,7,1,1,1,3,6,2,0,0.0,0.0,0.0,0.0,80,102,49,69,0,0,0,0,0,0,25,24,6,4,3,7,0,1,1,0,0,0,0,0,0,0
266138,2010-09-26,451788,462995,Shaun Marcum,Rick Van Den Hurk,Toronto Blue Jays,Baltimore Orioles,7.0,4.0,4,4,1,3,0,3,2,2,7,5,0,0,0.0,0.0,0.0,0.0,102,87,68,52,1,1,0,0,0,0,28,19,6,1,8,6,1,0,0,1,0,0,0,0,0,0
