game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_ip_per_gs,away_starter_ip_per_gs,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_qs_rate,away_starter_qs_rate,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_win_pct,away_starter_win_pct,home_starter_pitching_h,away_starter_pitching_h,home_starter_h_per_9,away_starter_h_per_9,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_era,away_starter_pitching_era,home_era_rolling_5,away_era_rolling_5,home_era_rolling_10,away_era_rolling_10,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_hr_per_9,away_starter_hr_per_9,home_hr_per_9_rolling_10,away_hr_per_9_rolling_10,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_bb_per_9,away_starter_bb_per_9,home_bb_per_9_rolling_5,away_bb_per_9_rolling_5,home_starter_pitching_whip,away_starter_pitching_whip,home_whip_rolling_5,away_whip_rolling_5,home_whip_rolling_10,away_whip_rolling_10,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_k_per_9_rolling_5,away_k_per_9_rolling_5,home_k_per_9_rolling_10,away_k_per_9_rolling_10,home_starter_k_bb_ratio,away_starter_k_bb_ratio,home_k_bb_ratio_rolling_5,away_k_bb_ratio_rolling_5,home_k_bb_ratio_rolling_10,away_k_bb_ratio_rolling_10,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_war,away_starter_pitching_war
746802,2024-05-09,607200,594902,Erick Fedde,Ben Lively,145,114,CWS,CLE,2024,2024,0,0,regular,regular,7,4,7,4,37.6,21.2,5.371428571428572,5.3,5.68,5.3,2,2,0.2857142857142857,0.5,2,2,4,2,0.3333333333333333,0.5,32,16,7.659574468085106,6.79245283018868,15,5,3.59,2.12,3.802816901408451,2.1226415094339623,3.5904255319148937,2.1226415094339623,7,2,1.675531914893617,0.8490566037735849,1.675531914893617,0.8490566037735849,14,6,3.351063829787234,2.547169811320755,3.4859154929577465,2.547169811320755,1.22,1.04,1.1267605633802815,1.0377358490566038,1.2234042553191489,1.0377358490566038,41,24,9.81,10.19,9.507042253521128,10.18867924528302,9.813829787234042,10.18867924528302,2.9285714285714284,4.0,2.727272727272727,4.0,2.9285714285714284,4.0,0,0,0,0,,
746715,2024-05-09,668881,677944,Hunter Greene,Slade Cecconi,113,109,CIN,AZ,2024,2024,0,0,regular,regular,7,3,7,3,39.4,16.1,5.628571428571428,5.366666666666667,5.840000000000001,5.366666666666667,2,2,0.2857142857142857,0.6666666666666666,1,1,6,2,0.1428571428571428,0.3333333333333333,31,10,7.081218274111675,5.590062111801242,14,9,3.2,5.03,3.390410958904109,5.0310559006211175,3.197969543147208,5.0310559006211175,2,3,0.4568527918781726,1.6770186335403725,0.4568527918781726,1.6770186335403725,16,3,3.654822335025381,1.6770186335403725,3.390410958904109,1.6770186335403725,1.19,0.81,1.1643835616438356,0.8074534161490683,1.1928934010152286,0.8074534161490683,47,15,10.74,8.39,10.47945205479452,8.385093167701863,10.736040609137056,8.385093167701863,2.9375,5.0,3.090909090909091,5.0,2.9375,5.0,0,0,0,0,,
746563,2024-05-09,615698,676775,Cal Quantrill,Keaton Winn,115,137,COL,SF,2024,2024,0,0,regular,regular,7,7,7,7,39.2,34.2,5.6000000000000005,4.885714285714286,6.04,4.64,4,3,0.5714285714285714,0.4285714285714285,2,3,5,3,0.2857142857142857,0.5,37,27,8.494897959183673,7.105263157894736,19,17,4.36,4.47,2.980132450331126,3.8793103448275854,4.362244897959183,4.473684210526315,6,3,1.3775510204081631,0.7894736842105262,1.3775510204081631,0.7894736842105262,14,12,3.214285714285714,3.157894736842105,2.6821192052980134,3.103448275862069,1.3,1.14,1.0927152317880795,1.206896551724138,1.3010204081632653,1.1403508771929824,26,28,5.97,7.37,6.556291390728477,8.14655172413793,5.969387755102041,7.368421052631579,1.8571428571428568,2.333333333333333,2.4444444444444446,2.625,1.8571428571428568,2.333333333333333,0,0,0,0,,
746241,2024-05-09,672282,608379,Reid Detmers,Michael Wacha,108,118,LAA,KC,2024,2024,0,0,regular,regular,7,7,7,7,39.4,36.5,5.628571428571428,5.214285714285714,5.68,4.9,2,2,0.2857142857142857,0.2857142857142857,4,1,3,4,0.5714285714285714,0.2,35,45,7.99492385786802,11.095890410958903,19,23,4.34,5.67,5.387323943661972,7.346938775510204,4.34010152284264,5.671232876712328,5,4,1.1421319796954317,0.9863013698630136,1.1421319796954317,0.9863013698630136,14,10,3.197969543147208,2.4657534246575343,3.1690140845070425,2.938775510204082,1.24,1.51,1.4084507042253522,1.959183673469388,1.2436548223350254,1.5068493150684932,44,31,10.05,7.64,7.922535211267606,6.612244897959184,10.050761421319796,7.643835616438356,3.142857142857143,3.1,2.5,2.25,3.142857142857143,3.1,0,0,0,0,,
745910,2024-05-09,641154,669302,Pablo López,Logan Gilbert,142,136,MIN,SEA,2024,2024,0,0,regular,regular,7,7,7,7,37.2,45.9,5.314285714285715,6.557142857142857,5.0,6.74,3,6,0.4285714285714285,0.8571428571428571,3,5,3,2,0.5,0.7142857142857143,31,25,7.499999999999999,4.901960784313726,18,9,4.35,1.76,5.04,1.0682492581602372,4.354838709677419,1.7647058823529411,6,5,1.4516129032258065,0.9803921568627452,1.4516129032258065,0.9803921568627452,8,13,1.9354838709677415,2.549019607843137,2.52,2.9376854599406528,1.05,0.83,1.12,0.801186943620178,1.0483870967741935,0.8278867102396514,45,50,10.89,9.8,12.96,9.347181008902076,10.887096774193548,9.803921568627452,5.625,3.8461538461538463,5.142857142857143,3.1818181818181817,5.625,3.8461538461538463,0,0,0,0,,
745748,2024-05-09,573186,669854,Marcus Stroman,Ronel Blanco,147,117,NYY,HOU,2024,2024,0,0,regular,regular,7,6,7,6,36.3,38.2,5.185714285714285,6.366666666666667,4.859999999999999,5.84,2,5,0.2857142857142857,0.8333333333333334,4,5,2,1,0.6666666666666666,0.8333333333333334,33,21,8.181818181818182,4.947643979057592,14,9,3.47,2.12,5.185185185185186,2.7739726027397262,3.4710743801652897,2.1204188481675392,5,4,1.2396694214876034,0.9424083769633508,1.2396694214876034,0.9424083769633508,20,16,4.958677685950414,3.7696335078534022,6.296296296296297,4.315068493150685,1.46,0.97,1.7695473251028808,1.1986301369863015,1.4600550964187329,0.9685863874345548,35,36,8.68,8.48,9.25925925925926,8.938356164383562,8.677685950413224,8.481675392670157,1.75,2.25,1.4705882352941178,2.071428571428572,1.75,2.25,0,0,0,0,,
745995,2024-05-09,668964,543243,Tobias Myers,Sonny Gray,158,138,MIL,STL,2024,2024,0,0,regular,regular,3,5,3,5,13.0,30.1,4.333333333333333,6.0200000000000005,4.333333333333333,6.0200000000000005,0,4,0.0,0.8,0,4,2,1,0.0,0.8,12,21,8.307692307692308,6.27906976744186,9,3,6.23,0.9,6.230769230769231,0.8970099667774086,6.230769230769231,0.8970099667774086,5,1,3.4615384615384617,0.2990033222591362,3.4615384615384617,0.2990033222591362,5,5,3.4615384615384617,1.495016611295681,3.4615384615384617,1.495016611295681,1.31,0.86,1.3076923076923077,0.8637873754152824,1.3076923076923077,0.8637873754152824,11,38,7.62,11.36,7.615384615384615,11.362126245847175,7.615384615384615,11.362126245847175,2.2,7.6,2.2,7.6,2.2,7.6,0,0,0,0,,
746240,2024-05-10,656288,679525,Griffin Canning,Alec Marsh,108,118,LAA,KC,2024,2024,0,0,regular,regular,7,5,7,5,34.3,25.5,4.9,5.1,5.0200000000000005,5.1,1,1,0.1428571428571428,0.2,2,3,5,0,0.2857142857142857,1.0,37,20,9.708454810495628,7.0588235294117645,26,8,6.82,2.82,6.095617529880478,2.823529411764706,6.822157434402333,2.823529411764706,6,1,1.5743440233236152,0.3529411764705882,1.5743440233236152,0.3529411764705882,13,7,3.4110787172011663,2.4705882352941178,3.227091633466136,2.4705882352941178,1.46,1.06,1.3545816733067728,1.0588235294117647,1.457725947521866,1.0588235294117647,26,17,6.82,6.0,7.171314741035856,6.0,6.822157434402333,6.0,2.0,2.4285714285714284,2.2222222222222223,2.4285714285714284,2.0,2.4285714285714284,0,0,0,0,,
746964,2024-05-10,656557,571578,Tanner Houck,Patrick Corbin,111,120,BOS,WSH,2024,2024,0,0,regular,regular,7,7,7,7,44.4,36.5,6.342857142857143,5.214285714285714,6.48,5.279999999999999,6,1,0.8571428571428571,0.1428571428571428,4,1,3,4,0.5714285714285714,0.2,37,53,7.5,13.068493150684931,10,27,2.03,6.66,2.7777777777777777,6.477272727272728,2.027027027027027,6.657534246575342,1,4,0.2027027027027027,0.9863013698630136,0.2027027027027027,0.9863013698630136,7,15,1.4189189189189189,3.6986301369863015,1.3888888888888888,3.75,0.99,1.86,1.080246913580247,1.8181818181818183,0.990990990990991,1.8630136986301369,46,25,9.32,6.16,8.055555555555555,5.795454545454546,9.324324324324325,6.164383561643835,6.571428571428571,1.6666666666666667,5.8,1.5454545454545454,6.571428571428571,1.6666666666666667,0,0,0,0,,
746801,2024-05-10,676979,471911,Garrett Crochet,Carlos Carrasco,145,114,CWS,CLE,2024,2024,0,0,regular,regular,8,7,8,7,40.2,32.4,5.025,4.628571428571428,4.44,4.88,3,1,0.375,0.1428571428571428,2,2,5,4,0.2857142857142857,0.3333333333333333,32,37,7.164179104477611,10.27777777777778,24,21,5.37,5.83,8.108108108108109,6.270491803278689,5.3731343283582085,5.833333333333334,8,5,1.7910447761194028,1.3888888888888888,1.7910447761194028,1.3888888888888888,9,17,2.014925373134328,4.722222222222222,3.2432432432432434,4.795081967213115,1.02,1.67,1.3063063063063065,1.7622950819672132,1.0199004975124375,1.6666666666666667,53,26,11.87,7.22,12.972972972972974,6.270491803278689,11.865671641791044,7.222222222222222,5.888888888888889,1.5294117647058822,4.0,1.3076923076923077,5.888888888888889,1.5294117647058822,0,0,0,0,,
746553,2024-05-10,596295,592351,Austin Gomber,Jon Gray,115,140,COL,TEX,2024,2024,0,0,regular,regular,7,7,7,7,37.3,36.6,5.328571428571428,5.228571428571429,5.82,6.040000000000001,2,3,0.2857142857142857,0.4285714285714285,0,2,5,2,0.0,0.5,36,35,8.68632707774799,8.60655737704918,16,11,3.86,2.7,3.092783505154639,1.7880794701986753,3.86058981233244,2.7049180327868854,7,2,1.6890080428954426,0.4918032786885246,1.6890080428954426,0.4918032786885246,13,11,3.136729222520108,2.7049180327868854,2.164948453608248,1.4900662251655628,1.31,1.26,1.134020618556701,0.9271523178807948,1.313672922252011,1.256830601092896,25,38,6.03,9.34,4.639175257731958,9.834437086092716,6.032171581769437,9.344262295081966,1.9230769230769231,3.4545454545454546,2.142857142857143,6.6,1.9230769230769231,3.4545454545454546,0,0,0,0,,
747043,2024-05-10,608344,694297,Cole Irvin,Brandon Pfaadt,110,109,BAL,AZ,2024,2024,0,0,regular,regular,6,7,6,7,33.5,40.3,5.583333333333333,5.757142857142857,5.7,6.0200000000000005,3,3,0.5,0.4285714285714285,4,2,1,5,0.8,0.2857142857142857,30,43,8.059701492537313,9.602977667493796,11,21,2.96,4.69,2.210526315789474,4.485049833887043,2.955223880597015,4.689826302729529,2,5,0.5373134328358209,1.1166253101736974,0.5373134328358209,1.1166253101736974,7,6,1.8805970149253728,1.3399503722084367,1.5789473684210529,1.495016611295681,1.1,1.22,0.9824561403508772,1.1627906976744184,1.1044776119402986,1.2158808933002485,22,42,5.91,9.38,6.0,8.67109634551495,5.91044776119403,9.379652605459055,3.142857142857143,7.0,3.8,5.8,3.142857142857143,7.0,0,0,0,0,,
746479,2024-05-10,663554,664285,Casey Mize,Framber Valdez,116,117,DET,HOU,2024,2024,0,0,regular,regular,6,4,6,4,31.2,21.5,5.2,5.375,5.42,5.375,2,1,0.3333333333333333,0.25,4,1,1,3,0.8,0.25,35,25,10.096153846153848,10.465116279069768,14,10,4.04,4.19,3.653136531365314,4.186046511627907,4.038461538461538,4.186046511627907,2,2,0.576923076923077,0.8372093023255814,0.576923076923077,0.8372093023255814,7,7,2.019230769230769,2.9302325581395348,1.6605166051660518,2.9302325581395348,1.35,1.49,1.2915129151291511,1.4883720930232558,1.3461538461538465,1.4883720930232558,24,19,6.92,7.95,6.642066420664207,7.953488372093023,6.923076923076923,7.953488372093023,3.4285714285714284,2.7142857142857144,4.0,2.7142857142857144,3.4285714285714284,2.7142857142857144,0,0,0,0,,
746071,2024-05-10,669432,624133,Trevor Rogers,Ranger Suarez,146,143,MIA,PHI,2024,2024,0,0,regular,regular,7,7,7,7,32.5,47.0,4.642857142857143,6.714285714285714,4.5,7.2,0,6,0.0,0.8571428571428571,0,7,6,0,0.0,1.0,43,28,11.907692307692308,5.361702127659575,23,9,6.37,1.72,6.8,1.0,6.369230769230769,1.7234042553191489,4,4,1.1076923076923078,0.7659574468085106,1.1076923076923078,0.7659574468085106,15,6,4.153846153846154,1.148936170212766,3.2,1.25,1.78,0.72,1.7333333333333334,0.7222222222222222,1.7846153846153847,0.723404255319149,28,46,7.75,8.81,7.6,8.75,7.753846153846154,8.808510638297872,1.8666666666666667,7.666666666666667,2.375,7.0,1.8666666666666667,7.666666666666667,0,0,0,0,,
745340,2024-05-10,657277,671096,Logan Webb,Andrew Abbott,137,113,SF,CIN,2024,2024,0,0,regular,regular,8,7,8,7,45.4,37.3,5.675,5.328571428571428,5.84,5.44,5,2,0.625,0.2857142857142857,4,2,2,4,0.6666666666666666,0.3333333333333333,52,33,10.308370044052865,7.962466487935657,18,14,3.57,3.38,2.7739726027397262,3.3088235294117645,3.5682819383259914,3.378016085790885,2,7,0.3964757709251101,1.6890080428954426,0.3964757709251101,1.6890080428954426,12,11,2.378854625550661,2.6541554959785523,2.4657534246575343,2.316176470588235,1.41,1.18,1.3013698630136987,1.102941176470588,1.4096916299559472,1.179624664879357,36,35,7.14,8.45,7.089041095890411,8.933823529411764,7.136563876651983,8.445040214477212,3.0,3.1818181818181817,2.875,3.857142857142857,3.0,3.1818181818181817,0,0,0,0,,
745827,2024-05-10,500779,450203,Jose Quintana,Charlie Morton,121,144,NYM,ATL,2024,2024,0,0,regular,regular,7,6,7,6,34.7,34.6,4.957142857142857,5.766666666666667,5.0600000000000005,5.880000000000001,1,3,0.1428571428571428,0.5,4,3,2,3,0.6666666666666666,0.5,40,28,10.374639769452449,7.283236994219653,21,14,5.45,3.64,6.403162055335968,4.285714285714286,5.446685878962535,3.6416184971098255,3,3,0.7780979827089336,0.7803468208092486,0.7780979827089336,0.7803468208092486,16,13,4.14985590778098,3.3815028901734103,3.5573122529644268,3.36734693877551,1.61,1.18,1.541501976284585,1.2244897959183672,1.6138328530259365,1.184971098265896,25,33,6.48,8.58,6.047430830039525,8.26530612244898,6.484149855907781,8.583815028901734,1.5625,2.5384615384615383,1.7,2.4545454545454546,1.5625,2.5384615384615383,0,0,0,0,,
745506,2024-05-10,683003,665871,Jared Jones,Javier Assad,134,112,PIT,CHC,2024,2024,0,0,regular,regular,7,7,7,7,40.3,36.6,5.757142857142857,5.228571428571429,5.82,5.12,4,2,0.5714285714285714,0.2857142857142857,3,4,4,3,0.4285714285714285,0.5714285714285714,27,27,6.029776674937966,6.639344262295082,12,7,2.68,1.72,2.164948453608248,1.7578125,2.679900744416873,1.721311475409836,7,2,1.5632754342431765,0.4918032786885246,1.5632754342431765,0.4918032786885246,5,12,1.1166253101736974,2.9508196721311477,0.9278350515463916,2.8125,0.79,1.07,0.7216494845360825,1.09375,0.794044665012407,1.0655737704918031,52,31,11.61,7.62,10.824742268041236,6.6796875,11.612903225806452,7.62295081967213,10.4,2.583333333333333,11.666666666666666,2.375,10.4,2.583333333333333,0,0,0,0,,
745421,2024-05-10,650633,607192,Michael King,Tyler Glasnow,135,119,SD,LAD,2024,2024,0,0,regular,regular,7,8,7,8,37.5,50.0,5.357142857142857,6.25,5.3,6.6,3,6,0.4285714285714285,0.75,3,7,2,1,0.6,0.875,34,33,8.16,5.94,17,15,4.08,2.7,5.09433962264151,2.4545454545454546,4.08,2.7,9,4,2.16,0.72,2.16,0.72,18,13,4.32,2.34,3.39622641509434,1.6363636363636365,1.39,0.92,1.4339622641509433,0.9393939393939394,1.3866666666666667,0.92,38,63,9.12,11.34,9.50943396226415,13.090909090909092,9.12,11.34,2.111111111111111,4.846153846153846,2.8,8.0,2.111111111111111,4.846153846153846,0,0,0,0,,
745264,2024-05-10,693433,621112,Bryan Woo,Paul Blackburn,136,133,SEA,OAK,2024,2024,0,0,regular,regular,0,7,0,7,0.0,41.3,,5.9,,5.66,0,4,,0.5714285714285714,0,5,0,1,,0.8333333333333334,0,33,,7.191283292978209,0,14,0.0,3.05,0.0,4.4522968197879855,0.0,3.050847457627119,0,5,,1.089588377723971,0.0,1.089588377723971,0,10,,2.179176755447942,0.0,2.862190812720848,0.0,1.04,0.0,1.2720848056537102,0.0,1.0411622276029056,0,31,0.0,6.76,0.0,7.632508833922261,0.0,6.755447941888621,,3.1,0.0,2.6666666666666665,0.0,3.1,0,0,0,0,,
745094,2024-05-10,671737,657376,Taj Bradley,Clarke Schmidt,139,147,TB,NYY,2024,2024,0,0,regular,regular,0,7,0,7,0.0,34.6,,4.942857142857143,,5.08,0,0,,0.0,0,5,0,1,,0.8333333333333334,0,34,,8.84393063583815,0,14,0.0,3.64,0.0,3.188976377952756,0.0,3.6416184971098255,0,5,,1.3005780346820808,0.0,1.3005780346820808,0,13,,3.3815028901734103,0.0,3.5433070866141736,0.0,1.36,0.0,1.220472440944882,0.0,1.3583815028901731,0,41,0.0,10.66,0.0,11.338582677165356,0.0,10.664739884393065,,3.1538461538461537,0.0,3.2,0.0,3.1538461538461537,0,0,0,0,,
744940,2024-05-10,579328,657746,Yusei Kikuchi,Joe Ryan,141,142,TOR,MIN,2024,2024,0,0,regular,regular,7,7,7,7,39.2,40.2,5.6000000000000005,5.742857142857143,6.0,5.82,4,5,0.5714285714285714,0.7142857142857143,3,4,4,3,0.4285714285714285,0.5714285714285714,37,35,8.494897959183673,7.835820895522388,12,16,2.76,3.58,2.7,3.711340206185567,2.7551020408163263,3.5820895522388057,2,5,0.4591836734693877,1.1194029850746268,0.4591836734693877,1.1194029850746268,9,6,2.066326530612245,1.343283582089552,1.2,1.5463917525773194,1.17,1.02,1.0333333333333334,1.099656357388316,1.173469387755102,1.0199004975124375,43,46,9.87,10.3,9.6,10.515463917525771,9.872448979591836,10.298507462686567,4.777777777777778,7.666666666666667,8.0,6.8,4.777777777777778,7.666666666666667,0,0,0,0,,
745993,2024-05-10,688107,458681,Robert Gasser,Lance Lynn,158,138,MIL,STL,2024,2024,0,0,regular,regular,0,7,0,7,0.0,35.2,,5.028571428571429,,5.4,0,1,,0.1428571428571428,0,2,0,3,,0.4,0,34,,8.693181818181818,0,13,0.0,3.32,0.0,3.0,0.0,3.323863636363636,0,5,,1.2784090909090908,0.0,1.2784090909090908,0,16,,4.090909090909091,0.0,4.666666666666667,0.0,1.42,0.0,1.3333333333333333,0.0,1.4204545454545454,0,33,0.0,8.44,0.0,7.0,0.0,8.4375,,2.0625,0.0,1.5,0.0,2.0625,0,0,0,0,,
747041,2024-05-11,607644,669194,John Means,Ryne Nelson,110,109,BAL,AZ,2024,2024,0,0,regular,regular,1,5,1,5,7.0,20.2,7.0,4.04,7.0,4.04,1,1,1.0,0.2,1,2,0,1,1.0,0.6666666666666666,3,27,3.857142857142857,12.02970297029703,0,12,0.0,5.35,0.0,5.346534653465347,0.0,5.346534653465347,0,3,0.0,1.3366336633663367,0.0,1.3366336633663367,0,6,0.0,2.6732673267326734,0.0,2.6732673267326734,0.43,1.63,0.4285714285714285,1.6336633663366338,0.4285714285714285,1.6336633663366338,8,16,10.29,7.13,10.285714285714286,7.128712871287129,10.285714285714286,7.128712871287129,,2.6666666666666665,0.0,2.6666666666666665,0.0,2.6666666666666665,0,0,0,0,,
746963,2024-05-11,681867,663623,Cooper Criswell,Jake Irvin,111,120,BOS,WSH,2024,2024,0,0,regular,regular,4,7,4,7,18.1,38.2,4.525,5.457142857142857,4.525,5.44,0,3,0.0,0.4285714285714285,2,2,0,5,1.0,0.2857142857142857,15,38,7.458563535911602,8.952879581151832,3,16,1.49,3.77,1.4917127071823204,2.9779411764705883,1.4917127071823204,3.769633507853402,2,3,0.9944751381215468,0.706806282722513,0.9944751381215468,0.706806282722513,3,8,1.4917127071823204,1.8848167539267011,1.4917127071823204,1.6544117647058825,0.99,1.2,0.9944751381215468,1.1397058823529411,0.9944751381215468,1.2041884816753925,16,30,7.96,7.07,7.955801104972375,6.948529411764706,7.955801104972375,7.0680628272251305,5.333333333333333,3.75,5.333333333333333,4.2,5.333333333333333,3.75,0,0,0,0,,
746797,2024-05-11,605182,663474,Mike Clevinger,Triston McKenzie,145,114,CWS,CLE,2024,2024,0,0,regular,regular,1,7,1,7,2.0,33.3,2.0,4.757142857142857,2.0,5.0,0,1,0.0,0.1428571428571428,0,4,0,1,,0.8,6,28,27.0,7.567567567567568,3,15,13.5,4.05,13.5,3.96,13.5,4.054054054054054,0,5,0.0,1.3513513513513515,0.0,1.3513513513513515,4,21,18.0,5.675675675675676,18.0,5.4,5.0,1.47,5.0,1.44,5.0,1.4714714714714716,0,30,0.0,8.11,0.0,9.36,0.0,8.108108108108109,0.0,1.4285714285714286,0.0,1.7333333333333334,0.0,1.4285714285714286,0,0,0,0,,
746554,2024-05-11,663372,571760,Ryan Feltner,Andrew Heaney,115,140,COL,TEX,2024,2024,0,0,regular,regular,7,7,7,7,38.3,34.6,5.471428571428571,4.942857142857143,5.46,5.44,2,2,0.2857142857142857,0.2857142857142857,1,1,5,4,0.1666666666666666,0.2,47,31,11.044386422976505,8.0635838150289,24,18,5.64,4.68,6.593406593406593,3.6397058823529407,5.639686684073108,4.682080924855491,5,5,1.174934725848564,1.3005780346820808,1.174934725848564,1.3005780346820808,10,9,2.349869451697128,2.341040462427745,1.9780219780219777,1.9852941176470589,1.49,1.16,1.684981684981685,1.0661764705882353,1.4882506527415145,1.1560693641618496,36,31,8.46,8.06,7.252747252747253,7.279411764705881,8.459530026109661,8.0635838150289,3.6,3.4444444444444446,3.6666666666666665,3.6666666666666665,3.6,3.4444444444444446,0,0,0,0,,
746480,2024-05-11,669373,664299,Tarik Skubal,Cristian Javier,116,117,DET,HOU,2024,2024,0,0,regular,regular,7,4,7,4,42.2,23.1,6.028571428571429,5.775,6.0200000000000005,5.775,5,2,0.7142857142857143,0.5,5,2,2,2,0.7142857142857143,0.5,27,15,5.758293838862559,5.844155844155844,9,4,1.92,1.56,1.495016611295681,1.5584415584415583,1.919431279620853,1.5584415584415583,3,1,0.6398104265402843,0.3896103896103896,0.6398104265402843,0.3896103896103896,6,11,1.2796208530805686,4.285714285714286,1.1960132890365447,4.285714285714286,0.78,1.13,0.7973421926910299,1.1255411255411254,0.7819905213270142,1.1255411255411254,53,18,11.3,7.01,11.362126245847175,7.012987012987012,11.303317535545023,7.012987012987012,8.833333333333334,1.6363636363636365,9.5,1.6363636363636365,8.833333333333334,1.6363636363636365,0,0,0,0,,
746232,2024-05-11,542881,666142,Tyler Anderson,Cole Ragans,108,118,LAA,KC,2024,2024,0,0,regular,regular,7,8,7,8,42.2,41.5,6.028571428571429,5.1875,5.64,4.88,4,5,0.5714285714285714,0.625,2,4,5,3,0.2857142857142857,0.5714285714285714,30,39,6.398104265402843,8.457831325301205,13,16,2.77,3.47,4.148936170212767,4.057377049180328,2.772511848341232,3.469879518072289,6,2,1.2796208530805686,0.4337349397590361,1.2796208530805686,0.4337349397590361,18,15,3.838862559241706,3.253012048192771,4.787234042553192,3.319672131147541,1.14,1.3,1.3120567375886525,1.3114754098360657,1.1374407582938388,1.3012048192771084,32,54,6.82,11.71,7.659574468085107,12.172131147540984,6.824644549763033,11.710843373493976,1.7777777777777777,3.6,1.6,3.6666666666666665,1.7777777777777777,3.6,0,0,0,0,,
746069,2024-05-11,666200,592836,Jesús Luzardo,Taijuan Walker,146,143,MIA,PHI,2024,2024,0,0,regular,regular,5,2,5,2,25.3,12.2,5.0600000000000005,6.1,5.0600000000000005,6.1,1,1,0.2,0.5,1,2,4,0,0.2,1.0,24,13,8.537549407114625,9.59016393442623,19,9,6.76,6.64,6.758893280632411,6.639344262295082,6.758893280632411,6.639344262295082,5,3,1.7786561264822134,2.2131147540983607,1.7786561264822134,2.2131147540983607,13,3,4.624505928853755,2.2131147540983607,4.624505928853755,2.2131147540983607,1.46,1.31,1.4624505928853757,1.3114754098360657,1.4624505928853757,1.3114754098360657,27,11,9.6,8.11,9.604743083003951,8.114754098360656,9.604743083003951,8.114754098360656,2.076923076923077,3.6666666666666665,2.076923076923077,3.6666666666666665,2.076923076923077,3.6666666666666665,0,0,0,0,,
745994,2024-05-11,642547,502043,Freddy Peralta,Kyle Gibson,158,138,MIL,STL,2024,2024,0,0,regular,regular,7,7,7,7,37.5,44.0,5.357142857142857,6.285714285714286,5.26,6.2,3,5,0.4285714285714285,0.7142857142857143,5,3,1,4,0.8333333333333334,0.4285714285714285,23,36,5.52,7.363636363636363,15,18,3.6,3.68,3.76425855513308,2.6129032258064515,3.6,3.6818181818181817,4,6,0.96,1.2272727272727273,0.96,1.2272727272727273,15,16,3.6,3.272727272727273,4.448669201520913,3.774193548387097,1.01,1.18,1.1787072243346006,1.2258064516129032,1.0133333333333334,1.181818181818182,50,33,12.0,6.75,11.977186311787072,6.967741935483871,12.0,6.75,3.333333333333333,2.0625,2.6923076923076925,1.8461538461538465,3.333333333333333,2.0625,0,0,0,0,,
745505,2024-05-11,694973,657006,Paul Skenes,Justin Steele,134,112,PIT,CHC,2024,2024,0,0,regular,regular,0,2,0,2,0.0,8.4,,4.2,,4.2,0,0,,0.0,0,0,0,2,,0.0,0,6,,6.428571428571428,0,1,0.0,1.07,0.0,1.0714285714285714,0.0,1.0714285714285714,0,0,,0.0,0.0,0.0,0,2,,2.142857142857143,0.0,2.142857142857143,0.0,0.95,0.0,0.9523809523809524,0.0,0.9523809523809524,0,8,0.0,8.57,0.0,8.571428571428571,0.0,8.571428571428571,,4.0,0.0,4.0,0.0,4.0,0,0,0,0,,
745422,2024-05-11,663362,572020,Matt Waldron,James Paxton,135,119,SD,LAD,2024,2024,0,0,regular,regular,7,6,7,6,33.3,31.4,4.757142857142857,5.233333333333333,4.840000000000001,5.279999999999999,1,2,0.1428571428571428,0.3333333333333333,1,4,5,1,0.1666666666666666,0.8,40,26,10.810810810810812,7.452229299363058,22,11,5.95,3.15,6.694214876033057,3.75,5.9459459459459465,3.1528662420382165,5,3,1.3513513513513515,0.8598726114649682,1.3513513513513515,0.8598726114649682,13,24,3.5135135135135136,6.8789808917197455,4.090909090909091,6.477272727272728,1.59,1.59,1.611570247933884,1.5530303030303032,1.5915915915915917,1.5923566878980893,29,18,7.84,5.16,6.322314049586776,4.431818181818182,7.837837837837839,5.159235668789809,2.230769230769231,0.75,1.5454545454545454,0.6842105263157895,2.230769230769231,0.75,0,0,0,0,,
