game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
490429,2017-04-27,622608,461829,Antonio Senzatela,Gio Gonzalez,115,120,COL,WSH,2017,2017,0,0,regular,regular,4,4,4,4,3,4,4,3,0,1,2.08,1.35,0,0,0,0,26.0,26.7,18,20,6,4,2,2,4,8,0.85,1.05,17,21,5.88,7.09,,
490428,2017-04-27,593372,502009,Carlos Martinez,Mat Latos,138,141,STL,TOR,2017,2017,0,0,regular,regular,4,1,4,1,1,0,1,1,3,0,4.76,7.2,0,0,0,0,22.7,5.0,23,6,12,4,3,1,11,3,1.5,1.8,31,1,12.31,1.8,,
490427,2017-04-27,434378,547874,Justin Verlander,Hisashi Iwakuma,116,136,DET,SEA,2017,2017,0,0,regular,regular,4,4,4,4,2,2,2,0,2,3,6.04,5.31,0,0,0,0,22.3,20.3,23,18,15,12,3,6,11,10,1.52,1.38,22,9,8.87,3.98,,
490426,2017-04-27,592836,450308,Taijuan Walker,Jered Weaver,109,135,AZ,SD,2017,2017,0,0,regular,regular,4,4,4,4,0,3,3,0,1,4,4.57,3.91,0,0,0,0,21.7,23.0,23,19,11,10,2,7,7,4,1.38,1.0,22,13,9.14,5.09,,
490425,2017-04-27,445060,608665,Ricky Nolasco,Kendall Graveman,108,133,LAA,OAK,2017,2017,0,0,regular,regular,4,3,4,3,2,2,2,2,2,1,4.76,2.0,0,0,0,0,22.7,18.0,27,13,12,4,7,3,3,5,1.32,1.0,17,12,6.75,6.0,,
490424,2017-04-27,519242,547888,Chris Sale,Masahiro Tanaka,111,147,BOS,NYY,2017,2017,0,0,regular,regular,4,4,4,4,4,2,3,2,1,1,0.91,6.0,0,0,0,0,29.7,21.0,15,25,3,14,1,3,6,10,0.71,1.67,42,19,12.74,8.14,,
490422,2017-04-27,519043,628711,Matt Moore,Julio Urías,137,119,SF,LAD,2017,2017,0,0,regular,regular,4,0,4,0,1,0,1,0,3,0,5.87,0.0,0,0,0,0,23.0,0.0,30,0,15,0,5,0,6,0,1.57,0.0,17,0,6.65,0.0,,
490421,2017-04-27,446372,571666,Corey Kluber,Mike Fiers,114,117,CLE,HOU,2017,2017,0,0,regular,regular,4,3,4,3,2,1,3,1,1,1,4.28,5.4,0,0,0,0,27.3,15.0,23,18,13,9,5,6,8,5,1.13,1.53,27,13,8.89,7.8,,
490420,2017-04-27,518774,285079,Matt Harvey,R.A. Dickey,121,144,NYM,ATL,2017,2017,0,0,regular,regular,4,3,4,3,3,2,2,1,2,2,2.84,3.86,0,0,0,0,25.3,18.7,19,19,8,8,5,3,5,7,0.95,1.39,17,13,6.04,6.27,,
490418,2017-04-27,425794,596271,Adam Wainwright,Casey Lawrence,138,141,STL,TOR,2017,2017,0,0,regular,regular,4,1,4,1,0,0,1,0,3,1,6.27,5.68,0,0,0,0,18.7,6.3,30,8,13,4,2,1,6,3,1.93,1.74,22,4,10.61,5.68,,
490423,2017-04-27,476451,450172,Jeremy Hellickson,Edinson Volquez,143,146,PHI,MIA,2017,2017,0,0,regular,regular,4,4,4,4,2,0,4,0,0,2,1.88,4.82,0,0,0,0,24.0,18.7,14,21,5,10,2,3,3,10,0.71,1.66,10,21,3.75,10.12,,
