game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
492062,2017-08-28,453178,643493,Ian Kennedy,Austin Pruitt,118,139,KC,TB,2017,2017,0,0,regular,regular,24,7,24,7,10,3,9,1,9,4,5.09,4.86,0,0,0,0,127.3,37.0,114,39,72,20,26,8,52,8,1.3,1.27,111,25,7.85,6.08,,
492061,2017-08-28,501957,594835,Chris Tillman,Marco Gonzales,110,136,BAL,SEA,2017,2017,0,0,regular,regular,16,5,16,5,3,0,3,0,8,2,8.0,7.4,0,0,0,0,72.0,20.7,106,32,64,17,18,7,40,5,2.03,1.79,53,13,6.63,5.66,,
492060,2017-08-28,468504,502188,Jhoulys Chacín,Jeff Samardzija,135,137,SD,SF,2017,2017,0,0,regular,regular,26,26,26,26,13,16,12,11,11,15,4.1,4.67,0,0,0,0,147.0,167.7,132,177,67,87,17,24,59,26,1.3,1.21,121,170,7.41,9.13,,
492059,2017-08-28,543557,592866,Mike Montgomery,Trevor Williams,112,134,CHC,PIT,2017,2017,0,0,regular,regular,9,20,9,20,4,9,3,8,4,8,4.47,4.3,0,0,0,0,46.3,111.0,43,109,23,53,5,10,16,34,1.27,1.29,41,81,7.96,6.57,,
492058,2017-08-28,571760,605254,Andrew Heaney,Daniel Gossett,108,133,LAA,OAK,2017,2017,0,0,regular,regular,2,11,2,11,0,5,0,4,2,5,8.1,5.49,0,0,0,0,10.0,59.0,15,70,9,36,7,12,0,15,1.5,1.44,9,44,8.1,6.71,,
492056,2017-08-28,622608,519455,Antonio Senzatela,Jordan Zimmermann,115,116,COL,DET,2017,2017,0,0,regular,regular,19,25,19,25,7,10,12,7,7,14,4.86,6.11,0,0,0,0,107.3,140.0,109,174,58,95,18,28,36,41,1.35,1.54,77,91,6.46,5.85,,
492055,2017-08-28,622663,446372,Luis Severino,Corey Kluber,147,114,NYY,CLE,2017,2017,0,0,regular,regular,25,22,25,22,16,16,14,14,10,7,3.1,2.65,0,0,0,0,156.7,152.7,131,107,54,45,16,17,42,32,1.1,0.91,183,208,10.51,12.26,,
492054,2017-08-28,573186,519141,Marcus Stroman,Drew Pomeranz,141,111,TOR,BOS,2017,2017,0,0,regular,regular,26,25,26,25,17,12,15,15,9,7,3.17,3.18,0,0,0,0,164.7,136.0,165,130,58,48,17,15,51,52,1.31,1.34,135,145,7.38,9.6,,
492053,2017-08-28,605400,608371,Aaron Nola,Lucas Sims,143,144,PHI,ATL,2017,2017,0,0,regular,regular,21,5,21,5,13,2,10,2,10,3,3.58,4.13,0,0,0,0,130.7,28.3,118,30,52,13,13,4,40,8,1.21,1.34,135,15,9.3,4.76,,
492057,2017-08-28,453286,570632,Max Scherzer,José Ureña,120,146,WSH,MIA,2017,2017,0,0,regular,regular,24,21,24,21,19,9,16,14,7,5,2.25,3.86,0,0,0,0,160.3,114.3,97,95,40,49,19,17,39,42,0.85,1.2,220,81,12.35,6.38,,
