game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
490439,2017-04-28,450203,605194,Charlie Morton,Jharel Cotton,117,133,HOU,OAK,2017,2017,0,0,regular,regular,4,4,4,4,1,2,2,2,2,2,4.29,4.76,0,0,0,0,21.0,22.7,25,21,10,12,1,1,8,11,1.57,1.41,19,15,8.14,5.96,,
490444,2017-04-28,573186,605483,Marcus Stroman,Blake Snell,141,139,TOR,TB,2017,2017,0,0,regular,regular,4,4,4,4,3,0,2,1,2,3,3.1,3.37,0,0,0,0,29.0,21.3,31,15,10,8,1,3,5,15,1.24,1.41,18,15,5.59,6.33,,
490443,2017-04-28,471911,664641,Carlos Carrasco,Aríel Miranda,114,136,CLE,SEA,2017,2017,0,0,regular,regular,4,4,4,4,3,1,3,2,1,1,1.65,4.35,0,0,0,0,27.3,20.7,15,23,5,10,3,5,7,5,0.8,1.35,27,17,8.89,7.4,,
490442,2017-04-28,502188,606131,Jeff Samardzija,Luis Perdomo,137,135,SF,SD,2017,2017,0,0,regular,regular,4,2,4,2,1,0,0,1,4,1,7.4,6.97,0,0,0,0,24.3,10.3,28,11,20,8,5,1,9,4,1.52,1.45,30,8,11.1,6.97,,
490441,2017-04-28,543045,592791,Adam Conley,Jameson Taillon,146,134,MIA,PIT,2017,2017,0,0,regular,regular,3,4,3,4,2,3,2,1,1,3,2.65,2.13,0,0,0,0,17.0,25.3,11,21,5,6,1,2,7,10,1.06,1.22,13,20,6.88,7.11,,
490440,2017-04-28,628317,595191,Kenta Maeda,Jerad Eickhoff,119,143,LAD,PHI,2017,2017,0,0,regular,regular,4,4,4,4,0,3,1,1,2,3,8.05,2.55,0,0,0,0,19.0,24.7,24,18,17,7,7,3,5,8,1.53,1.05,19,25,9.0,9.12,,
490438,2017-04-28,453286,594798,Max Scherzer,Jacob deGrom,120,121,WSH,NYM,2017,2017,0,0,regular,regular,4,4,4,4,4,3,3,1,1,3,1.95,2.55,0,0,0,0,27.7,24.7,15,20,6,7,2,2,8,10,0.83,1.22,33,32,10.73,11.68,,
490431,2017-04-28,282332,592332,CC Sabathia,Kevin Gausman,147,110,NYY,BAL,2017,2017,0,0,regular,regular,4,5,4,5,2,1,3,2,1,1,2.7,7.5,0,0,0,0,23.3,24.0,19,34,7,20,3,4,9,15,1.2,2.04,14,17,5.4,6.38,,
490436,2017-04-28,607259,572140,Nick Martinez,Tyler Skaggs,140,108,TEX,LAA,2017,2017,0,0,regular,regular,1,4,1,4,1,2,1,2,0,2,1.29,4.44,0,0,0,0,7.0,24.3,4,24,1,12,0,3,1,9,0.71,1.36,3,23,3.86,8.51,,
490435,2017-04-28,592662,607536,Robbie Ray,Kyle Freeland,109,115,AZ,COL,2017,2017,0,0,regular,regular,4,4,4,4,2,2,4,2,0,1,3.42,3.32,0,0,0,0,23.7,21.7,19,22,9,8,3,1,14,10,1.39,1.48,30,14,11.41,5.82,,
490434,2017-04-28,458681,534947,Lance Lynn,Tim Adleman,138,113,STL,CIN,2017,2017,0,0,regular,regular,4,1,4,1,2,1,2,0,2,1,2.7,3.0,0,0,0,0,23.3,6.0,16,4,7,2,3,2,8,2,1.03,1.0,20,7,7.71,10.5,,
490433,2017-04-28,571510,460059,Matthew Boyd,Mike Pelfrey,116,145,DET,CWS,2017,2017,0,0,regular,regular,4,1,4,1,2,0,2,0,0,1,3.86,4.15,0,0,0,0,18.7,4.3,18,4,8,2,1,1,11,1,1.55,1.15,14,1,6.75,2.08,,
490432,2017-04-28,519141,453562,Drew Pomeranz,Jake Arrieta,111,112,BOS,CHC,2017,2017,0,0,regular,regular,3,4,3,4,1,2,1,3,1,1,4.6,3.65,0,0,0,0,15.7,24.7,14,20,8,10,3,5,5,5,1.21,1.01,20,29,11.49,10.58,,
490430,2017-04-28,502624,112526,Chase Anderson,Bartolo Colon,158,144,MIL,ATL,2017,2017,0,0,regular,regular,4,4,4,4,3,2,2,2,2,2,1.12,4.5,0,0,0,0,24.0,24.0,19,21,3,12,1,3,6,5,1.04,1.08,22,18,8.25,6.75,,
490437,2017-04-28,453178,502043,Ian Kennedy,Kyle Gibson,118,142,KC,MIN,2017,2017,0,0,regular,regular,4,4,4,4,3,0,1,1,3,2,2.08,9.0,0,0,0,0,26.0,17.0,15,26,6,17,2,5,12,7,1.04,1.94,22,12,7.62,6.35,,
