game_pk,date,home_whip_rolling_5,away_whip_rolling_5,home_whip_rolling_10,away_whip_rolling_10
566083,2019-03-20,0.0,0.0,0.0,0.0
566084,2019-03-21,0.0,0.0,0.0,0.0
565220,2019-03-28,0.0,0.0,0.0,0.0
565702,2019-03-28,0.0,0.0,0.0,0.0
565799,2019-03-28,0.0,0.0,0.0,0.0
565895,2019-03-28,0.0,0.0,0.0,0.0
566086,2019-03-28,2.0,0.0,2.0,0.0
566275,2019-03-28,0.0,0.0,0.0,0.0
566372,2019-03-28,1.3333333333333333,0.0,1.3333333333333333,0.0
566664,2019-03-28,0.0,0.0,0.0,0.0
566763,2019-03-28,0.0,0.0,0.0,0.0
566864,2019-03-28,0.0,0.0,0.0,0.0
566962,2019-03-28,0.0,0.0,0.0,0.0
567059,2019-03-28,0.0,0.0,0.0,0.0
567359,2019-03-28,0.0,0.0,0.0,0.0
567456,2019-03-28,0.0,0.0,0.0,0.0
567552,2019-03-28,0.0,0.0,0.0,0.0
565800,2019-03-29,0.0,0.0,0.0,0.0
566087,2019-03-29,1.0,0.0,1.0,0.0
566276,2019-03-29,0.0,0.0,0.0,0.0
566373,2019-03-29,1.0714209184220114,0.0,1.0714209184220114,0.0
566665,2019-03-29,0.0,0.0,0.0,0.0
566865,2019-03-29,0.0,0.0,0.0,0.0
567360,2019-03-29,0.0,0.0,0.0,0.0
567553,2019-03-29,0.0,0.0,0.0,0.0
565703,2019-03-30,0.0,0.0,0.0,0.0
565801,2019-03-30,0.0,0.0,0.0,0.0
565896,2019-03-30,0.0,0.0,0.0,0.0
566088,2019-03-30,0.0,0.0,0.0,0.0
566277,2019-03-30,0.0,0.0,0.0,0.0
566374,2019-03-30,0.0,0.0,0.0,0.0
566666,2019-03-30,0.0,0.0,0.0,0.0
566764,2019-03-30,0.0,0.0,0.0,0.0
566866,2019-03-30,0.0,0.0,0.0,0.0
566963,2019-03-30,0.0,0.0,0.0,0.0
567060,2019-03-30,0.0,0.0,0.0,0.0
567361,2019-03-30,0.0,0.0,0.0,0.0
567457,2019-03-30,0.0,0.0,0.0,0.0
567554,2019-03-30,0.0,0.0,0.0,0.0
565222,2019-03-31,0.0,0.0,0.0,0.0
565704,2019-03-31,0.0,0.0,0.0,0.0
565802,2019-03-31,0.0,0.0,0.0,0.0
565897,2019-03-31,0.0,0.0,0.0,0.0
566089,2019-03-31,0.0,0.0,0.0,0.0
566278,2019-03-31,0.0,0.0,0.0,0.0
566375,2019-03-31,0.0,0.0,0.0,0.0
566667,2019-03-31,0.0,0.0,0.0,0.0
566765,2019-03-31,0.0,0.0,0.0,0.0
566867,2019-03-31,0.0,0.0,0.0,0.0
566964,2019-03-31,0.0,0.0,0.0,0.0
567061,2019-03-31,0.0,0.0,0.0,0.0
567362,2019-03-31,0.0,0.0,0.0,0.0
567458,2019-03-31,0.0,0.0,0.0,0.0
567555,2019-03-31,0.0,0.0,0.0,0.0
565223,2019-04-01,0.0,0.0,0.0,0.0
565316,2019-04-01,0.0,0.0,0.0,0.0
565803,2019-04-01,0.0,0.0,0.0,0.0
566090,2019-04-01,0.0,0.0,0.0,0.0
566180,2019-04-01,0.0,0.0,0.0,0.0
566279,2019-04-01,0.0,0.0,0.0,0.0
566376,2019-04-01,0.0,0.0,0.0,0.0
566668,2019-04-01,0.0,0.0,0.0,0.0
566766,2019-04-01,0.0,0.0,0.0,0.0
566868,2019-04-01,0.0,0.0,0.0,0.0
567157,2019-04-01,0.0,0.0,0.0,0.0
567363,2019-04-01,0.0,0.0,0.0,0.0
567459,2019-04-01,0.0,0.0,0.0,0.0
565224,2019-04-02,0.0,0.9375058594116212,0.0,0.9375058594116212
565705,2019-04-02,0.42857142857142855,0.3913026465102326,0.42857142857142855,0.3913026465102326
565804,2019-04-02,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.8571428571428571
565898,2019-04-02,0.6521710775170543,0.0,0.6521710775170543,0.0
566091,2019-04-02,1.1111111111111112,2.6666666666666665,1.1111111111111112,2.6666666666666665
566280,2019-04-02,0.8333333333333334,2.4545231406987207,0.8333333333333334,2.4545231406987207
566377,2019-04-02,1.5882399654116628,1.1666666666666667,1.5882399654116628,1.1666666666666667
566669,2019-04-02,1.3333333333333333,0.42857142857142855,1.3333333333333333,0.42857142857142855
566767,2019-04-02,0.0,0.5714285714285714,0.0,0.5714285714285714
566869,2019-04-02,0.8571428571428571,2.5,0.8571428571428571,2.5
567364,2019-04-02,2.1428418368440227,0.0,2.1428418368440227,0.0
567460,2019-04-02,1.0588173010746997,0.14285714285714285,1.0588173010746997,0.14285714285714285
565225,2019-04-03,0.882347750895583,3.0,0.882347750895583,3.0
565317,2019-04-03,0.7142857142857143,0.750004687529297,0.7142857142857143,0.750004687529297
565706,2019-04-03,0.0,0.0,0.0,0.0
565805,2019-04-03,0.750004687529297,1.5,0.750004687529297,1.5
565899,2019-04-03,0.0,1.1666666666666667,0.0,1.1666666666666667
566092,2019-04-03,0.8181818181818182,2.0,0.8181818181818182,2.0
566181,2019-04-03,1.1666666666666667,1.2,1.1666666666666667,1.2
566281,2019-04-03,0.9375058594116212,1.6,0.9375058594116212,1.6
566670,2019-04-03,1.0,0.8333333333333334,1.0,0.8333333333333334
566768,2019-04-03,1.499989285790816,0.8333333333333334,1.499989285790816,0.8333333333333334
566870,2019-04-03,0.5714285714285714,2.0,0.5714285714285714,2.0
567158,2019-04-03,1.2,1.0,1.2,1.0
567365,2019-04-03,1.0,1.0,1.0,1.0
567461,2019-04-03,0.0,1.2,0.0,1.2
564734,2019-04-04,1.1666666666666667,2.5,1.1666666666666667,2.5
564930,2019-04-04,0.0,0.882347750895583,0.0,0.882347750895583
565318,2019-04-04,0.2857142857142857,1.2,0.2857142857142857,1.2
565510,2019-04-04,1.2,1.2352868512538162,1.2,1.2352868512538162
565990,2019-04-04,1.1666666666666667,1.5,1.1666666666666667,1.5
566093,2019-04-04,0.8333333333333334,2.538481065238963,0.8333333333333334,2.538481065238963
566182,2019-04-04,0.0,0.0,0.0,0.0
567159,2019-04-04,0.0,3.374957813027337,0.0,3.374957813027337
564735,2019-04-05,1.363623967054845,1.764695501791166,1.363623967054845,1.764695501791166
564833,2019-04-05,1.8750117188232425,3.74995312558593,1.8750117188232425,3.74995312558593
565319,2019-04-05,0.0,0.4,0.0,0.4
565413,2019-04-05,1.8,1.0499947500262499,1.8,1.0499947500262499
565606,2019-04-05,0.8,0.5,0.8,0.5
566183,2019-04-05,0.0,3.374957813027337,0.0,3.374957813027337
566471,2019-04-05,0.8,1.4,0.8,1.4
566567,2019-04-05,1.8461680474465187,0.6,1.8461680474465187,0.6
567062,2019-04-05,1.9285576531596205,0.5,1.9285576531596205,0.5
567160,2019-04-05,0.0,0.9375058594116212,0.0,0.9375058594116212
567263,2019-04-05,2.5,0.8437473632894898,2.5,0.8437473632894898
567556,2019-04-05,1.4,0.0,1.4,0.0
564736,2019-04-06,1.2857051021064136,2.0,1.2857051021064136,2.0
564834,2019-04-06,1.8461680474465187,1.1666666666666667,1.8461680474465187,1.1666666666666667
564931,2019-04-06,1.909073553876783,1.5,1.909073553876783,1.5
565320,2019-04-06,2.538481065238963,0.0,2.538481065238963,0.0
565414,2019-04-06,0.8999955000225,2.0,0.8999955000225,2.0
565511,2019-04-06,0.42857142857142855,1.4,0.42857142857142855,1.4
565607,2019-04-06,1.3333333333333333,0.5,1.3333333333333333,0.5
565991,2019-04-06,1.1250070312939455,1.5,1.1250070312939455,1.5
566184,2019-04-06,0.6666666666666666,2.0769390533773335,0.6666666666666666,2.0769390533773335
566472,2019-04-06,1.4,1.0,1.4,1.0
566568,2019-04-06,1.3333333333333333,0.6,1.3333333333333333,0.6
567063,2019-04-06,1.5,0.5,1.5,0.5
567161,2019-04-06,1.6153970415157037,0.5,1.6153970415157037,0.5
567264,2019-04-06,0.599997000015,1.5,0.599997000015,1.5
567557,2019-04-06,1.4,1.8,1.4,1.8
564737,2019-04-07,2.0769390533773335,2.999972727520659,2.0769390533773335,2.999972727520659
564835,2019-04-07,1.1666666666666667,0.0,1.1666666666666667,0.0
564932,2019-04-07,0.15789556787140985,1.2,0.15789556787140985,1.2
565321,2019-04-07,0.5714285714285714,1.263154570645867,0.5714285714285714,1.263154570645867
565415,2019-04-07,1.5882259516120494,0.6,1.5882259516120494,0.6
565512,2019-04-07,1.6,0.9230769230769231,1.6,0.9230769230769231
565608,2019-04-07,0.2999985000075,1.0,0.2999985000075,1.0
565992,2019-04-07,1.4,1.026313088649767,1.4,1.026313088649767
566185,2019-04-07,1.0,1.2,1.0,1.2
566473,2019-04-07,1.4,0.2857142857142857,1.4,0.2857142857142857
566569,2019-04-07,2.0,4.124948438144523,2.0,4.124948438144523
567064,2019-04-07,0.8,0.6818166322349268,0.8,0.6818166322349268
567162,2019-04-07,2.5,1.0,2.5,1.0
567265,2019-04-07,1.0,1.8750117188232425,1.0,1.8750117188232425
567558,2019-04-07,1.6,3.0000230771005927,1.6,3.0000230771005927
564738,2019-04-08,0.8333333333333334,1.0312564453527835,0.8333333333333334,1.0312564453527835
564933,2019-04-08,1.7,0.7959199916734523,1.7,0.7959199916734523
565124,2019-04-08,1.25,0.7692307692307693,1.25,0.7692307692307693
565416,2019-04-08,0.8571404081702625,1.5,0.8571404081702625,1.5
565609,2019-04-08,1.1818181818181819,1.1351289993027065,1.1818181818181819,1.1351289993027065
565707,2019-04-08,1.4,1.3125082031762698,1.4,1.3125082031762698
566474,2019-04-08,1.0,1.3636363636363635,1.0,1.3636363636363635
566570,2019-04-08,1.5,0.7692307692307693,1.5,0.7692307692307693
567065,2019-04-08,0.0,2.0,0.0,2.0
567266,2019-04-08,0.6176488754378688,0.8461538461538461,0.6176488754378688,0.8461538461538461
564739,2019-04-09,1.9,1.0,1.9,1.0
564836,2019-04-09,1.5517187871765958,1.1999965714383674,1.5517187871765958,1.1999965714383674
564934,2019-04-09,0.0,1.5000044117776816,0.0,1.5000044117776816
565027,2019-04-09,1.4444444444444444,0.5,1.4444444444444444,0.5
565226,2019-04-09,0.7894716066536668,2.0769150887881205,0.7894716066536668,2.0769150887881205
565417,2019-04-09,0.8461538461538461,0.16666666666666666,0.8461538461538461,0.16666666666666666
565513,2019-04-09,0.5853644259404246,1.5483920915873923,0.5853644259404246,1.5483920915873923
565610,2019-04-09,1.0,1.0,1.0,1.0
565708,2019-04-09,1.37142465307242,1.1694954898152197,1.37142465307242,1.1694954898152197
565993,2019-04-09,0.7692307692307693,2.1428418368440227,0.7692307692307693,2.1428418368440227
566475,2019-04-09,1.4444444444444444,0.96774505724212,1.4444444444444444,0.96774505724212
566571,2019-04-09,2.0769390533773335,0.9428625306430322,2.0769390533773335,0.9428625306430322
567066,2019-04-09,1.5555555555555556,1.026313088649767,1.5555555555555556,1.026313088649767
567267,2019-04-09,0.0,1.0,0.0,1.0
