game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
413902,2015-07-22,571561.0,542923.0,Tony Cingrani,Dallas Beeler,Cincinnati Reds,Chicago Cubs,2.2,2.0,6.0,6.0,5.0,5.0,5.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,48.0,37.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415059,2015-07-22,467100.0,592332.0,Iván Nova,Kevin Gausman,New York Yankees,Baltimore Orioles,6.0,6.0,3.0,6.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,94.0,96.0,57.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,9.0,5.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415060,2015-07-22,543521.0,523260.0,Collin McHugh,Joe Kelly,Houston Astros,Boston Red Sox,7.0,5.1,7.0,6.0,2.0,4.0,2.0,4.0,1.0,1.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,98.0,85.0,72.0,51.0,1.0,1.0,0.0,1.0,0.0,0.0,29.0,23.0,8.0,1.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415061,2015-07-22,502190.0,543294.0,Mike Leake,Kyle Hendricks,Cincinnati Reds,Chicago Cubs,8.0,6.0,4.0,7.0,1.0,5.0,1.0,5.0,0.0,2.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,99.0,74.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,27.0,7.0,2.0,10.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415062,2015-07-22,346798.0,594736.0,Kyle Lohse,Cody Anderson,Milwaukee Brewers,Cleveland Indians,5.0,2.2,10.0,10.0,5.0,4.0,5.0,4.0,3.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,94.0,66.0,56.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,5.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415063,2015-07-22,527054.0,502211.0,Julio Teheran,Mike Bolsinger,Atlanta Braves,Los Angeles Dodgers,7.0,7.0,6.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,98.0,62.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,5.0,11.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415064,2015-07-22,592662.0,605228.0,Robbie Ray,José Fernández,Arizona Diamondbacks,Miami Marlins,4.2,7.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,96.0,58.0,66.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,29.0,6.0,3.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415065,2015-07-22,450351.0,460059.0,C.J. Wilson,Mike Pelfrey,Los Angeles Angels,Minnesota Twins,5.0,6.0,6.0,9.0,2.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,79.0,61.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,27.0,6.0,9.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415066,2015-07-22,519455.0,592789.0,Jordan Zimmermann,Noah Syndergaard,Washington Nationals,New York Mets,7.0,5.0,7.0,5.0,3.0,1.0,3.0,1.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,98.0,71.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,7.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415067,2015-07-22,450172.0,450203.0,Edinson Volquez,Charlie Morton,Kansas City Royals,Pittsburgh Pirates,7.2,6.2,8.0,7.0,1.0,5.0,1.0,5.0,1.0,1.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,97.0,95.0,71.0,61.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,29.0,8.0,12.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
