game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
414602,2015-08-24,452657.0,446372.0,Jon Lester,Corey Kluber,Chicago Cubs,Cleveland Indians,8.2,7.2,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,121.0,62.0,83.0,2.0,1.0,0.0,0.0,0.0,0.0,31.0,28.0,12.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414647,2015-08-24,572102.0,571656.0,Keyvius Sampson,Buck Farmer,Cincinnati Reds,Detroit Tigers,4.0,5.1,9.0,3.0,5.0,3.0,5.0,3.0,2.0,3.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,84.0,62.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415509,2015-08-24,450665.0,434622.0,Kris Medlen,Ubaldo Jiménez,Kansas City Royals,Baltimore Orioles,6.0,5.2,5.0,10.0,3.0,7.0,3.0,7.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,69.0,84.0,49.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,4.0,12.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415510,2015-08-24,502188.0,523260.0,Jeff Samardzija,Joe Kelly,Chicago White Sox,Boston Red Sox,5.2,7.1,8.0,5.0,5.0,2.0,5.0,2.0,2.0,1.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,102.0,103.0,72.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,2.0,14.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415511,2015-08-24,527054.0,407822.0,Julio Teheran,Jorge De La Rosa,Atlanta Braves,Colorado Rockies,7.1,7.0,4.0,9.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,108.0,104.0,74.0,63.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,33.0,9.0,10.0,8.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415512,2015-08-24,543135.0,444857.0,Nathan Eovaldi,Scott Feldman,New York Yankees,Houston Astros,8.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,110.0,71.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,11.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415513,2015-08-24,605388.0,594798.0,Adam Morgan,Jacob deGrom,Philadelphia Phillies,New York Mets,3.2,2.2,7.0,8.0,5.0,7.0,5.0,6.0,0.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,64.0,83.0,41.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,19.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415514,2015-08-24,547874.0,467094.0,Hisashi Iwakuma,Felix Doubront,Seattle Mariners,Oakland Athletics,4.2,2.0,7.0,4.0,7.0,0.0,7.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,40.0,57.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415515,2015-08-24,543408.0,457918.0,Tom Koehler,J.A. Happ,Miami Marlins,Pittsburgh Pirates,6.0,6.0,7.0,4.0,2.0,0.0,2.0,0.0,4.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,94.0,64.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,3.0,5.0,8.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
415516,2015-08-24,468504.0,458681.0,Jhoulys Chacín,Lance Lynn,Arizona Diamondbacks,St. Louis Cardinals,6.1,6.0,6.0,9.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,96.0,95.0,62.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,9.0,9.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
