game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
413683,2015-07-07,453562.0,544928.0,Jake Arrieta,Tyler Lyons,Chicago Cubs,St. Louis Cardinals,6.2,5.2,7.0,7.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,100.0,60.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,29.0,6.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414901,2015-07-07,432934.0,519043.0,Chris Young,Matt Moore,Kansas City Royals,Tampa Bay Rays,6.0,4.1,5.0,9.0,4.0,4.0,4.0,4.0,1.0,2.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,83.0,85.0,57.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,24.0,1.0,5.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414903,2015-07-07,518452.0,571760.0,Chad Bettis,Andrew Heaney,Colorado Rockies,Los Angeles Angels,2.1,7.1,8.0,8.0,10.0,2.0,10.0,2.0,1.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,56.0,94.0,37.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,29.0,4.0,9.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414904,2015-07-07,451596.0,592662.0,Yovani Gallardo,Robbie Ray,Texas Rangers,Arizona Diamondbacks,5.2,7.2,8.0,4.0,3.0,2.0,3.0,0.0,5.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,91.0,61.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,5.0,7.0,6.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414905,2015-07-07,572788.0,544365.0,Tyler Cravy,Manny Banuelos,Milwaukee Brewers,Atlanta Braves,6.0,5.1,8.0,5.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,92.0,54.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,7.0,6.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414906,2015-07-07,502043.0,592332.0,Kyle Gibson,Kevin Gausman,Minnesota Twins,Baltimore Orioles,6.0,3.2,6.0,7.0,2.0,8.0,2.0,7.0,1.0,1.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,108.0,73.0,65.0,47.0,0.0,1.0,0.0,2.0,0.0,0.0,24.0,21.0,6.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414907,2015-07-07,453286.0,456501.0,Max Scherzer,Johnny Cueto,Washington Nationals,Cincinnati Reds,4.2,9.0,7.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,122.0,59.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,2.0,12.0,8.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414908,2015-07-07,592836.0,594986.0,Taijuan Walker,Kyle Ryan,Seattle Mariners,Detroit Tigers,6.0,2.2,6.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,87.0,41.0,56.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,4.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414909,2015-07-07,446372.0,592826.0,Corey Kluber,Vince Velasquez,Cleveland Indians,Houston Astros,6.2,6.1,5.0,6.0,0.0,2.0,0.0,2.0,2.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,119.0,104.0,80.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,26.0,6.0,6.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414910,2015-07-07,489119.0,429717.0,Wade Miley,Dan Haren,Boston Red Sox,Miami Marlins,6.2,6.0,7.0,6.0,3.0,1.0,3.0,1.0,2.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,99.0,71.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,8.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
