game_pk,date,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5
529576,2018-04-11,4.833349999999999,5.0
529577,2018-04-11,5.833349999999999,5.166650000000001
529578,2018-04-11,5.166650000000001,5.166650000000001
529579,2018-04-11,3.6666499999999997,
529580,2018-04-11,3.6667,
529581,2018-04-11,,
529582,2018-04-11,7.0,6.166650000000001
529583,2018-04-11,7.0,5.5
529584,2018-04-11,4.66665,5.0
529585,2018-04-11,4.833349999999999,4.5
529586,2018-04-11,4.833349999999999,4.833349999999999
529587,2018-04-11,5.5,5.0
529588,2018-04-11,4.5,6.5
529589,2018-04-12,6.833349999999999,5.833349999999999
529590,2018-04-12,5.666650000000001,5.333349999999999
529591,2018-04-12,6.5,6.666650000000001
529592,2018-04-12,6.0,
529593,2018-04-12,6.3333,5.0
529594,2018-04-12,5.5,5.666650000000001
529595,2018-04-12,5.333349999999999,5.166650000000001
529596,2018-04-12,5.5,4.833349999999999
529597,2018-04-13,5.0,5.333349999999999
529598,2018-04-13,5.166650000000001,5.0
529599,2018-04-13,3.6667,4.666650000000001
529601,2018-04-13,6.0,5.666650000000001
529602,2018-04-13,5.5,
529603,2018-04-13,4.5,5.833349999999999
529604,2018-04-13,6.0,4.666650000000001
529605,2018-04-13,6.0,5.333349999999999
529606,2018-04-13,2.8333500000000003,4.33335
529607,2018-04-13,4.33335,5.333349999999999
529608,2018-04-13,6.0,5.1111
529609,2018-04-13,5.333349999999999,5.666650000000001
529610,2018-04-13,7.0,5.333333333333333
529611,2018-04-13,6.3333,4.833349999999999
529612,2018-04-14,5.0,5.5
529613,2018-04-14,6.0,5.166650000000001
529614,2018-04-14,5.6667,
529616,2018-04-14,6.666666666666667,5.333333333333333
529617,2018-04-14,7.0,5.0
529618,2018-04-14,5.0,5.333333333333333
529620,2018-04-14,4.3333,4.4444333333333335
529621,2018-04-14,5.5555666666666665,4.0
529622,2018-04-14,4.166650000000001,7.166650000000001
529623,2018-04-14,5.666666666666667,5.5
529624,2018-04-14,,6.0
529625,2018-04-14,6.0,5.333349999999999
529627,2018-04-15,6.333333333333333,7.0
529629,2018-04-15,5.666666666666667,6.666666666666667
529631,2018-04-15,6.777766666666667,4.7777666666666665
529633,2018-04-15,5.333333333333333,4.5555666666666665
529635,2018-04-15,5.0,6.8889
529636,2018-04-15,,5.6667
529637,2018-04-15,5.333333333333333,5.777766666666667
529638,2018-04-15,5.222233333333333,4.0
529639,2018-04-15,5.5555666666666665,6.222200000000001
529640,2018-04-15,6.222233333333333,6.0
529643,2018-04-16,5.333333333333333,6.5
529644,2018-04-16,5.1111,5.333333333333333
529645,2018-04-16,5.0,4.222233333333333
529646,2018-04-16,5.222233333333333,5.0
529648,2018-04-16,,4.83335
529649,2018-04-16,6.0,4.4444333333333335
529650,2018-04-16,4.666666666666667,6.1111
529652,2018-04-16,5.0,4.166650000000001
529653,2018-04-16,5.8889,
529647,2018-04-17,,5.0
529654,2018-04-17,6.333349999999999,6.0
529655,2018-04-17,6.5,5.0
529656,2018-04-17,,4.666650000000001
529657,2018-04-17,5.3333,5.1111
529658,2018-04-17,5.4444333333333335,7.666666666666667
529659,2018-04-17,5.777766666666667,5.8889
529660,2018-04-17,,4.666666666666667
529661,2018-04-17,5.666650000000001,4.6667
529662,2018-04-17,4.5555666666666665,5.8889
529663,2018-04-17,5.777766666666667,6.0
529664,2018-04-17,5.1111,5.5555666666666665
529665,2018-04-17,6.1111,6.5
529666,2018-04-17,5.5,5.33335
529667,2018-04-17,5.166650000000001,4.1110999999999995
529668,2018-04-17,7.0,5.4444333333333335
529669,2018-04-18,6.5,5.0
529670,2018-04-18,5.333333333333333,6.555533333333334
529671,2018-04-18,5.222233333333333,4.833349999999999
529672,2018-04-18,5.333333333333333,5.333333333333333
529673,2018-04-18,6.8889,6.8889
529674,2018-04-18,5.222233333333333,5.333333333333333
529675,2018-04-18,6.0,7.0
529676,2018-04-18,5.333333333333333,6.0
529677,2018-04-18,3.6666666666666665,3.8333500000000003
529678,2018-04-18,5.4444333333333335,5.111133333333334
529679,2018-04-18,5.222233333333333,5.777766666666667
529681,2018-04-18,3.6666666666666665,5.5
529682,2018-04-18,4.777766666666667,6.0
529680,2018-04-19,4.7777666666666665,5.777766666666667
529683,2018-04-19,3.6666666666666665,3.6667
529684,2018-04-19,6.6667,4.83335
529685,2018-04-19,3.999966666666667,6.0
529686,2018-04-19,5.583325,4.8889000000000005
529687,2018-04-19,,5.0
529688,2018-04-19,5.333349999999999,6.777766666666667
529689,2018-04-19,5.666666666666667,5.083325
529690,2018-04-19,4.5,6.5555666666666665
529488,2018-04-20,5.4444333333333335,5.4444333333333335
529691,2018-04-20,4.333325,
529692,2018-04-20,5.416675,5.666666666666667
529693,2018-04-20,4.8889,4.3333
529694,2018-04-20,6.416675,6.666666666666667
529695,2018-04-20,5.777766666666667,6.666675
529696,2018-04-20,,6.222233333333333
529697,2018-04-20,4.416675,5.1111
529698,2018-04-20,5.166675,4.5
529699,2018-04-20,5.2222,5.333325
529700,2018-04-20,5.111133333333333,6.0
529701,2018-04-20,,6.0
529702,2018-04-20,5.0,
529703,2018-04-20,5.222233333333333,5.333325
529704,2018-04-20,4.333333333333333,5.666666666666667
529705,2018-04-20,6.5,6.75
529706,2018-04-21,6.916675,5.5
529707,2018-04-21,4.75,5.0
529708,2018-04-21,6.416650000000001,5.916675
529709,2018-04-21,3.777766666666667,5.555533333333334
529710,2018-04-21,6.0,5.75
529711,2018-04-21,5.833349999999999,5.25
529712,2018-04-21,5.083325,5.25
529713,2018-04-21,5.333325,4.888866666666667
529714,2018-04-21,5.0,6.25
529715,2018-04-21,6.083325,5.333333333333333
529716,2018-04-21,6.0,5.5
529717,2018-04-21,5.0,5.222233333333333
529718,2018-04-21,6.833349999999999,5.416675
529719,2018-04-21,5.1111,4.8889
529720,2018-04-21,5.2222333333333335,6.583325
529721,2018-04-22,6.0,5.0
529722,2018-04-22,4.666675,4.7777666666666665
529723,2018-04-22,6.333333333333333,5.666675
529724,2018-04-22,6.0,7.416675
529725,2018-04-22,6.333333333333333,5.25
529726,2018-04-22,5.8889,4.833349999999999
529727,2018-04-22,5.5,3.91665
529728,2018-04-22,5.333333333333333,
529730,2018-04-22,5.416675,5.833325
529731,2018-04-22,6.833325,5.416675
529732,2018-04-22,5.0,6.666666666666667
529733,2018-04-22,4.1111,
529734,2018-04-22,6.0,5.4444333333333335
529735,2018-04-22,5.75,4.6667
529736,2018-04-23,5.083325,5.333325
529737,2018-04-23,5.25,6.916675
529738,2018-04-23,7.0,5.083325
529739,2018-04-23,,5.5
529740,2018-04-23,5.583325,5.333325
529741,2018-04-23,4.833325,7.0
529742,2018-04-23,6.25,4.916675
529743,2018-04-23,3.555566666666666,6.0
529744,2018-04-23,6.083325,5.416650000000001
529745,2018-04-24,5.33335,5.416675
529746,2018-04-24,5.25,5.416650000000001
529747,2018-04-24,5.5,6.416650000000001
529748,2018-04-24,4.0,5.222233333333333
529750,2018-04-24,6.25,5.0
529751,2018-04-24,4.444466666666666,4.83335
529752,2018-04-24,5.75,5.583325
529753,2018-04-24,4.4444333333333335,6.916675
529754,2018-04-24,5.333325,6.5
529755,2018-04-24,5.66666,4.25
529756,2018-04-24,5.0,
529757,2018-04-24,,4.16665
529759,2018-04-24,5.26666,6.25
529749,2018-04-25,5.416675,6.4444333333333335
529760,2018-04-25,5.8889,6.0
529761,2018-04-25,3.66665,7.0
529762,2018-04-25,6.416675,5.2222333333333335
529763,2018-04-25,6.75,5.083325
529764,2018-04-25,5.5,4.083325
529765,2018-04-25,6.53334,6.0
529766,2018-04-25,6.6,4.75
529767,2018-04-25,6.333325,4.73334
529768,2018-04-25,4.083325,5.0
529769,2018-04-25,5.333349999999999,4.583325
529770,2018-04-25,4.5555666666666665,4.46666
529771,2018-04-25,5.33334,6.416675
529772,2018-04-25,5.666650000000001,5.3333200000000005
529773,2018-04-25,3.5,4.25
529774,2018-04-25,5.0,6.6
529775,2018-04-26,5.333349999999999,6.0
529776,2018-04-26,5.86668,5.416650000000001
529777,2018-04-26,5.5,5.8
529778,2018-04-26,6.666675,5.0
529779,2018-04-26,6.0,5.833325
529780,2018-04-26,5.5,5.533320000000001
529781,2018-04-26,5.333325,5.249975
529782,2018-04-26,6.3333200000000005,5.46666
529783,2018-04-26,6.416650000000001,5.13334
529784,2018-04-26,6.33334,5.466679999999999
529785,2018-04-27,6.66666,5.833325
529786,2018-04-27,6.26666,5.4
529787,2018-04-27,5.13334,6.0
529788,2018-04-27,3.3333,5.53334
529789,2018-04-27,5.2,5.0
529790,2018-04-27,4.333325,5.666666666666667
529791,2018-04-27,5.416675,5.666675
529792,2018-04-27,4.916675,5.066660000000001
529793,2018-04-27,5.4,6.4
529794,2018-04-27,4.666650000000001,6.2
529795,2018-04-27,5.8,7.33334
529796,2018-04-27,7.33334,4.6667
529797,2018-04-27,5.333325,6.5
529798,2018-04-27,3.6667,5.66666
529799,2018-04-27,5.0,5.25
529447,2018-04-28,,4.166675
529513,2018-04-28,6.2,5.0
529800,2018-04-28,5.0,6.66666
529801,2018-04-28,5.6,5.2
529802,2018-04-28,4.8889,
529803,2018-04-28,5.2,5.26666
529804,2018-04-28,,4.4
529805,2018-04-28,6.0,5.75
529806,2018-04-28,6.5,5.8
529807,2018-04-28,4.916650000000001,5.333333333333333
529808,2018-04-28,5.33334,
529809,2018-04-28,5.2,5.8
529810,2018-04-28,5.4,6.066660000000001
529811,2018-04-28,7.0,5.46666
529812,2018-04-28,5.86666,5.0
529813,2018-04-28,5.53334,5.166675
529814,2018-04-28,5.416650000000001,6.444466666666666
529815,2018-04-29,5.3333200000000005,5.266679999999999
529816,2018-04-29,5.20002,5.3333200000000005
529817,2018-04-29,5.2,
529818,2018-04-29,6.33334,5.4
529819,2018-04-29,4.3333200000000005,6.0
529820,2018-04-29,5.8,4.6667
529821,2018-04-29,5.26666,4.833349999999999
529822,2018-04-29,5.416675,5.66666
529823,2018-04-29,5.0,5.666666666666667
529824,2018-04-29,5.46666,4.833325
529825,2018-04-29,7.0,6.0
529826,2018-04-29,3.8889,4.53332
529827,2018-04-29,,5.2
529828,2018-04-29,6.533320000000001,
529829,2018-04-29,5.8,4.583325
529830,2018-04-30,5.46666,5.4
529831,2018-04-30,5.58335,6.4
529832,2018-04-30,6.0,
529833,2018-04-30,4.1111,5.200019999999999
529834,2018-04-30,5.8,4.2
529835,2018-04-30,,6.166675
529836,2018-04-30,6.2,5.1333400000000005
529837,2018-04-30,4.33335,3.0
529838,2018-04-30,3.8666600000000004,4.26666
529839,2018-04-30,6.73334,5.799980000000001
529840,2018-04-30,4.666675,6.33334
529841,2018-05-01,5.733320000000001,
529842,2018-05-01,5.777766666666667,3.8888999999999996
529843,2018-05-01,5.466679999999999,5.733320000000001
529844,2018-05-01,5.8,5.73334
529845,2018-05-01,5.8,6.466679999999999
529846,2018-05-01,6.0,6.4
529847,2018-05-01,5.6666799999999995,5.733320000000001
529848,2018-05-01,6.73334,5.26666
529849,2018-05-01,5.46666,4.6
529850,2018-05-01,5.666666666666667,
529851,2018-05-01,6.6,5.53334
529852,2018-05-01,5.3333,5.933339999999999
529853,2018-05-01,5.75,5.33334
529854,2018-05-01,6.3333200000000005,4.58335
529855,2018-05-01,5.39998,5.4
529856,2018-05-02,6.733320000000001,5.533320000000001
529857,2018-05-02,4.777766666666667,5.86668
529858,2018-05-02,6.66666,5.13334
529859,2018-05-02,5.13334,4.799999999999999
529860,2018-05-02,4.33335,5.53334
529861,2018-05-02,5.66666,5.66668
529862,2018-05-02,4.73334,
529863,2018-05-02,6.0,6.46666
529864,2018-05-02,5.4,
529865,2018-05-02,5.8,6.6
529866,2018-05-02,6.66666,6.6
529867,2018-05-02,5.0,5.33334
529868,2018-05-02,5.86666,5.999980000000001
529869,2018-05-02,7.466679999999999,4.86666
529870,2018-05-02,,5.066660000000001
529626,2018-05-03,6.46666,5.3333200000000005
529641,2018-05-03,,5.6667
529871,2018-05-03,3.6667,4.86666
529872,2018-05-03,3.5,4.86666
529873,2018-05-03,5.4,5.266679999999999
529874,2018-05-03,5.416675,5.75
529875,2018-05-03,6.86666,5.4
529876,2018-05-03,6.066660000000001,5.2
529877,2018-05-03,5.73334,5.8
529878,2018-05-03,,7.2
529879,2018-05-03,5.1111,5.86666
529880,2018-05-04,5.39998,5.8
529881,2018-05-04,6.583349999999999,7.0
529882,2018-05-04,6.6,5.3333200000000005
529883,2018-05-04,5.26666,4.416675
529884,2018-05-04,5.5,4.6
529885,2018-05-04,5.0,5.86666
529886,2018-05-04,,6.933339999999999
529887,2018-05-04,5.26666,4.53334
529888,2018-05-04,5.53334,5.0
529889,2018-05-04,5.0,5.3333
529890,2018-05-04,4.73334,5.13334
529891,2018-05-04,5.533320000000001,5.8
529892,2018-05-04,5.5,7.0
529893,2018-05-04,5.4,5.4
529894,2018-05-04,2.6666499999999997,6.26666
529895,2018-05-05,6.0,6.13334
529896,2018-05-05,5.799980000000001,5.26668
529897,2018-05-05,5.26666,5.73334
529898,2018-05-05,4.6,7.06668
529899,2018-05-05,4.33332,6.4
529900,2018-05-05,6.33334,4.066660000000001
529901,2018-05-05,6.066660000000001,6.13334
529902,2018-05-05,4.466659999999999,5.26666
529903,2018-05-05,4.933339999999999,5.06668
529904,2018-05-05,5.46666,4.66666
529905,2018-05-05,4.6667,4.73334
529907,2018-05-05,6.2,5.46668
529908,2018-05-05,4.933339999999999,5.26668
529909,2018-05-05,5.33332,5.6
529910,2018-05-05,5.066660000000001,6.4
529911,2018-05-06,4.53334,4.416675
529912,2018-05-06,5.00002,6.2
529913,2018-05-06,5.53334,5.933339999999999
529914,2018-05-06,,6.6
529915,2018-05-06,6.13332,5.73334
529916,2018-05-06,6.266679999999999,5.8
529917,2018-05-06,5.666666666666667,7.2
529918,2018-05-06,5.86666,5.083325
529919,2018-05-06,4.0,4.0
529920,2018-05-06,4.333325,4.0
529921,2018-05-06,5.733320000000001,5.19998
529922,2018-05-06,6.86666,5.66668
529923,2018-05-06,5.99998,5.33334
529924,2018-05-06,6.0,6.166650000000001
529925,2018-05-06,5.53334,5.0
529926,2018-05-07,4.86666,5.46666
529927,2018-05-07,6.3333,6.4
529928,2018-05-07,6.13334,5.75
529929,2018-05-07,,5.6667
529930,2018-05-07,5.73334,
529931,2018-05-07,6.0,4.5555666666666665
529932,2018-05-07,5.933339999999999,6.86666
529933,2018-05-08,5.0,5.46666
529934,2018-05-08,6.66666,6.066660000000001
529935,2018-05-08,6.8,4.8889000000000005
529936,2018-05-08,6.0,7.466679999999999
529937,2018-05-08,5.66666,5.4
529938,2018-05-08,6.8,6.13334
529939,2018-05-08,5.53334,5.73334
529940,2018-05-08,5.73334,5.083325
529941,2018-05-08,,5.8
529942,2018-05-08,6.46666,5.4
529943,2018-05-08,4.933339999999999,4.1667
529944,2018-05-08,5.2,6.466679999999999
529945,2018-05-08,7.066660000000001,5.0
529946,2018-05-08,5.46666,5.8
529947,2018-05-08,5.13334,5.25
529948,2018-05-09,5.2,6.6
529949,2018-05-09,4.6667,5.8
529950,2018-05-09,5.73334,6.73334
529951,2018-05-09,5.4,6.3333200000000005
529952,2018-05-09,6.6666799999999995,5.93332
529953,2018-05-09,5.3333200000000005,7.33334
529954,2018-05-09,5.53334,5.266679999999999
529955,2018-05-09,5.0,4.333333333333333
529956,2018-05-09,4.93332,4.666650000000001
529957,2018-05-09,5.066660000000001,5.6
529958,2018-05-09,6.2,5.933339999999999
529959,2018-05-09,4.86666,5.6
529960,2018-05-09,4.79998,4.0
529961,2018-05-09,5.53334,5.46666
529962,2018-05-10,5.2,5.33334
529963,2018-05-10,5.46666,5.73334
529964,2018-05-10,5.333333333333333,5.733320000000001
529965,2018-05-10,4.26666,5.0
529966,2018-05-10,4.86666,5.2
529967,2018-05-10,4.73334,5.4
529968,2018-05-10,5.266679999999999,5.933339999999999
529969,2018-05-10,6.33334,5.33332
529970,2018-05-10,,6.86666
529971,2018-05-10,6.2,6.46666
529972,2018-05-11,4.0,4.79998
529973,2018-05-11,5.933339999999999,6.4
529974,2018-05-11,5.33334,4.46668
529975,2018-05-11,5.06668,5.25
529976,2018-05-11,6.6666799999999995,6.466679999999999
529977,2018-05-11,6.66666,3.6667
529978,2018-05-11,5.39998,5.13334
529979,2018-05-11,6.06668,4.733320000000001
529980,2018-05-11,4.6,4.66666
529981,2018-05-11,4.46668,5.888866666666668
529983,2018-05-11,4.666666666666667,4.8
529984,2018-05-11,6.933339999999999,5.799980000000001
529985,2018-05-11,7.0,5.93332
529986,2018-05-11,5.833325,6.3333200000000005
529758,2018-05-12,4.73334,3.3333
529982,2018-05-12,5.53334,5.86666
529987,2018-05-12,5.4,5.0
529988,2018-05-12,5.0,4.60002
529989,2018-05-12,5.8,6.066660000000001
529990,2018-05-12,4.0,5.33334
529991,2018-05-12,6.6,6.266679999999999
529992,2018-05-12,5.933339999999999,5.066660000000001
529993,2018-05-12,5.916650000000001,5.66666
529995,2018-05-12,6.0,4.8
529996,2018-05-12,5.73334,4.416675
529997,2018-05-12,6.0,5.2
529998,2018-05-12,5.933339999999999,5.6
529999,2018-05-12,,5.8
530000,2018-05-12,5.933339999999999,5.26668
530001,2018-05-12,,6.66666
530002,2018-05-13,5.86666,6.066660000000001
530003,2018-05-13,5.0,5.166675
530004,2018-05-13,6.73334,4.86666
530005,2018-05-13,4.75,4.86668
530006,2018-05-13,7.06668,5.73334
530007,2018-05-13,6.13334,
530008,2018-05-13,5.26666,5.833349999999999
530009,2018-05-13,6.86666,6.3333200000000005
530010,2018-05-13,7.0,4.666650000000001
530011,2018-05-13,5.466679999999999,4.8
530012,2018-05-13,,6.4
530013,2018-05-13,5.73334,5.2222333333333335
530014,2018-05-13,4.13334,6.733320000000001
530015,2018-05-13,7.2,5.33334
530016,2018-05-13,5.2,5.53334
529544,2018-05-14,5.2,4.5
529628,2018-05-14,4.93332,5.8
530017,2018-05-14,5.13334,5.4
530018,2018-05-14,5.26666,6.3333200000000005
530019,2018-05-14,5.33334,4.8
530020,2018-05-14,5.26666,6.4
530021,2018-05-14,6.53334,5.33334
530022,2018-05-14,6.4,6.933339999999999
530023,2018-05-14,5.6,4.833349999999999
530024,2018-05-15,5.33334,5.13334
530025,2018-05-15,5.73334,6.26666
530026,2018-05-15,5.8,5.66666
530027,2018-05-15,5.533320000000001,4.933339999999999
530028,2018-05-15,5.0,5.2
530029,2018-05-15,4.583325,7.13334
530030,2018-05-15,4.1111,5.46666
530031,2018-05-15,6.33334,5.46666
530033,2018-05-15,5.53334,5.66666
530035,2018-05-15,5.066660000000001,5.0
530036,2018-05-15,4.6,
530037,2018-05-15,5.53332,5.86666
530038,2018-05-15,6.13332,4.73332
530039,2018-05-16,4.79998,5.33334
530040,2018-05-16,3.86668,4.0
530041,2018-05-16,5.416650000000001,5.0
530042,2018-05-16,3.0,6.20002
530043,2018-05-16,4.933339999999999,6.6
530044,2018-05-16,,5.5
530045,2018-05-16,6.26666,3.3333500000000003
530047,2018-05-16,7.2,6.0
530048,2018-05-16,5.33334,4.46666
530049,2018-05-16,5.06668,6.933339999999999
530050,2018-05-16,6.13336,5.93332
530051,2018-05-16,,6.466679999999999
530052,2018-05-16,5.4,5.8
529642,2018-05-17,5.466679999999999,7.2
530054,2018-05-17,4.66668,6.26666
530055,2018-05-17,5.73334,5.8
530056,2018-05-17,5.26666,5.46668
530057,2018-05-17,5.33334,4.66666
530058,2018-05-17,4.6,5.13334
530059,2018-05-17,5.933339999999999,4.083325
530060,2018-05-17,5.59998,6.4
530061,2018-05-17,6.0,5.8
530062,2018-05-18,5.3333200000000005,5.66666
530063,2018-05-18,4.933339999999999,5.13334
530064,2018-05-18,4.933339999999999,5.933339999999999
530065,2018-05-18,6.13334,7.33334
530066,2018-05-18,5.13332,6.26666
530067,2018-05-18,5.6,5.8
530069,2018-05-18,6.0,4.333333333333333
530070,2018-05-18,6.0,5.066660000000001
530071,2018-05-18,6.466679999999999,5.46666
530072,2018-05-18,5.4,4.777766666666667
530073,2018-05-18,5.8,6.2
530074,2018-05-18,5.266679999999999,5.933339999999999
530075,2018-05-18,5.93332,6.133319999999999
530076,2018-05-18,3.86668,4.933339999999999
529473,2018-05-19,4.73334,6.73334
530068,2018-05-19,6.66666,4.4444333333333335
530077,2018-05-19,4.733320000000001,5.933339999999999
530078,2018-05-19,6.4,4.4
530079,2018-05-19,4.8666599999999995,5.4
530080,2018-05-19,7.0,7.133340000000001
530081,2018-05-19,4.73334,6.066660000000001
530082,2018-05-19,6.4,5.3333200000000005
530083,2018-05-19,6.3333200000000005,4.933339999999999
530084,2018-05-19,6.2,6.066660000000001
530085,2018-05-19,5.5555666666666665,5.6667
530086,2018-05-19,5.2,7.0
530087,2018-05-19,,6.73334
530088,2018-05-19,5.3333,6.333349999999999
530089,2018-05-19,6.166650000000001,6.33334
530090,2018-05-19,5.86666,
530091,2018-05-19,4.73334,
530092,2018-05-20,6.066660000000001,
530093,2018-05-20,5.33334,6.0
530094,2018-05-20,5.33332,4.73334
530095,2018-05-20,6.2,6.26666
530096,2018-05-20,5.4,5.0
530097,2018-05-20,5.0,5.399980000000001
530098,2018-05-20,6.8,5.6
530099,2018-05-20,5.8,4.166650000000001
530100,2018-05-20,5.4,5.4
530101,2018-05-20,6.13334,5.0
530102,2018-05-20,4.8889,5.26666
530103,2018-05-20,5.222233333333333,6.86666
530104,2018-05-20,5.933339999999999,6.166650000000001
530105,2018-05-20,5.3333200000000005,1.0
530106,2018-05-20,5.46666,5.533320000000001
530107,2018-05-21,5.86664,6.13334
530108,2018-05-21,4.86666,5.13334
530109,2018-05-21,4.333333333333333,5.266679999999999
530110,2018-05-21,5.4,5.0
530111,2018-05-21,5.13332,4.3333
530112,2018-05-21,6.466679999999999,4.8
530113,2018-05-21,4.111133333333334,5.0
530114,2018-05-21,6.466679999999999,5.8
530115,2018-05-21,5.66666,3.0
530116,2018-05-22,5.66666,5.93332
530117,2018-05-22,5.2,4.93332
530118,2018-05-22,6.4,6.933339999999999
530119,2018-05-22,5.59998,6.8
530120,2018-05-22,5.46666,6.40002
530121,2018-05-22,,6.0
530122,2018-05-22,4.46668,5.73334
530123,2018-05-22,5.2,5.53336
530124,2018-05-22,6.0,5.33334
530125,2018-05-22,5.0,5.4
530126,2018-05-22,5.93332,5.5
530127,2018-05-22,4.8,4.66668
530128,2018-05-22,5.6,4.2
530129,2018-05-22,6.73334,5.533320000000001
530130,2018-05-22,5.8,5.39998
