game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
633394,2021-09-20,114,118,Cleveland Indians,Kansas City Royals,147,149,530.0,572.7,463,489,0.87,0.85,221,273,0.42,0.48,232,263,0.44,0.46,586,574,1.11,1.0,75,72,0.14,0.13,3.75,4.29,1.31,1.31,9.95,9.02,2.53,2.18,1.27,1.13,3.94,4.13
632437,2021-09-20,114,118,Cleveland Indians,Kansas City Royals,148,150,536.3,577.3,468,491,0.87,0.85,223,274,0.42,0.47,233,263,0.43,0.46,591,583,1.1,1.01,75,73,0.14,0.13,3.74,4.27,1.31,1.31,9.92,9.09,2.54,2.22,1.26,1.14,3.91,4.1
632435,2021-09-20,113,134,Cincinnati Reds,Pittsburgh Pirates,149,149,518.0,575.7,462,511,0.89,0.89,287,286,0.55,0.5,260,274,0.5,0.48,601,574,1.16,1.0,84,69,0.16,0.12,4.99,4.47,1.39,1.36,10.44,8.97,2.31,2.09,1.46,1.08,4.52,4.28
632429,2021-09-20,143,110,Philadelphia Phillies,Baltimore Orioles,145,148,532.7,605.3,516,614,0.97,1.01,280,384,0.53,0.63,230,275,0.43,0.45,555,596,1.04,0.98,87,98,0.16,0.16,4.73,5.71,1.4,1.47,9.38,8.86,2.41,2.17,1.47,1.46,3.89,4.09
632426,2021-09-20,109,144,Arizona Diamondbacks,Atlanta Braves,146,146,551.7,514.7,612,473,1.11,0.92,314,233,0.57,0.45,236,210,0.43,0.41,467,525,0.85,1.02,85,63,0.15,0.12,5.12,4.07,1.54,1.33,7.62,9.18,1.98,2.5,1.39,1.1,3.85,3.67
632424,2021-09-20,108,117,Los Angeles Angels,Houston Astros,148,147,583.7,516.3,562,437,0.96,0.85,296,221,0.51,0.43,266,223,0.46,0.43,608,571,1.04,1.11,72,69,0.12,0.13,4.56,3.85,1.42,1.28,9.38,9.95,2.29,2.56,1.11,1.2,4.1,3.89
632423,2021-09-20,116,145,Detroit Tigers,Chicago White Sox,148,145,589.7,499.7,570,428,0.97,0.86,299,218,0.51,0.44,289,191,0.49,0.38,589,590,1.0,1.18,79,67,0.13,0.13,4.56,3.93,1.46,1.24,8.99,10.63,2.04,3.09,1.21,1.21,4.41,3.44
632415,2021-09-20,158,138,Milwaukee Brewers,St. Louis Cardinals,147,145,537.0,534.0,447,442,0.83,0.83,228,240,0.42,0.45,255,269,0.47,0.5,659,518,1.23,0.97,80,46,0.15,0.09,3.82,4.04,1.31,1.33,11.04,8.73,2.58,1.93,1.34,0.78,4.27,4.53
632414,2021-09-20,147,140,New York Yankees,Texas Rangers,147,149,552.3,571.3,467,533,0.85,0.93,225,265,0.41,0.46,210,234,0.38,0.41,608,535,1.1,0.94,69,72,0.12,0.13,3.67,4.17,1.23,1.34,9.91,8.43,2.9,2.29,1.12,1.13,3.42,3.69
632412,2021-09-20,133,136,Oakland Athletics,Seattle Mariners,146,148,488.7,567.7,444,506,0.91,0.89,219,251,0.45,0.44,174,193,0.36,0.34,423,561,0.87,0.99,61,59,0.12,0.1,4.03,3.98,1.26,1.23,7.79,8.89,2.43,2.91,1.12,0.94,3.2,3.06
632408,2021-09-20,146,120,Miami Marlins,Washington Nationals,148,148,582.7,522.7,516,495,0.89,0.95,237,281,0.41,0.54,210,232,0.36,0.44,549,517,0.94,0.99,54,83,0.09,0.16,3.66,4.84,1.25,1.39,8.48,8.9,2.61,2.23,0.83,1.43,3.24,3.99
632406,2021-09-20,139,141,Tampa Bay Rays,Toronto Blue Jays,149,148,643.7,523.0,536,447,0.83,0.85,232,233,0.36,0.45,205,214,0.32,0.41,681,551,1.06,1.05,73,75,0.11,0.14,3.24,4.01,1.15,1.26,9.52,9.48,3.32,2.57,1.02,1.29,2.87,3.68
