game_pk,date,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5
413766,2015-04-14,5.6667,
413767,2015-04-14,6.0,5.3333
413768,2015-04-15,,5.3333
413769,2015-04-15,7.0,5.0
413770,2015-04-15,6.0,5.6667
413771,2015-04-15,4.6667,6.0
413772,2015-04-15,7.0,4.0
413773,2015-04-15,7.0,5.3333
413774,2015-04-15,3.6667,8.0
413775,2015-04-15,5.0,6.0
413776,2015-04-15,6.0,7.0
413777,2015-04-15,3.0,5.3333
413778,2015-04-15,6.0,7.0
413779,2015-04-15,5.0,6.0
413780,2015-04-15,6.0,3.3333
413781,2015-04-15,6.0,
413782,2015-04-15,5.3333,6.3333
413783,2015-04-16,5.0,6.0
413784,2015-04-16,7.6667,6.0
413785,2015-04-16,5.0,6.0
413786,2015-04-16,6.0,5.0
413787,2015-04-16,6.3333,6.0
413788,2015-04-16,3.3333,6.333349999999999
413789,2015-04-17,4.6667,5.166650000000001
413790,2015-04-17,4.0,4.833349999999999
413791,2015-04-17,5.166650000000001,6.0
413792,2015-04-17,7.0,7.0
413793,2015-04-17,7.1667000000000005,6.5
413794,2015-04-17,6.3333,7.0
413795,2015-04-17,5.0,6.8333
413796,2015-04-17,6.166650000000001,6.0
413797,2015-04-17,6.5,
413798,2015-04-17,6.3333,7.0
413799,2015-04-17,6.333349999999999,5.3333
413800,2015-04-17,7.0,7.666650000000001
413801,2015-04-17,6.833349999999999,6.0
413802,2015-04-17,6.0,6.5
413803,2015-04-17,6.3333,4.833349999999999
413804,2015-04-18,7.0,6.833349999999999
413805,2015-04-18,6.5,5.666650000000001
413806,2015-04-18,6.166650000000001,5.833349999999999
413807,2015-04-18,5.16665,4.6667
413808,2015-04-18,6.5,6.0
413809,2015-04-18,6.0,
413810,2015-04-18,6.0,
413811,2015-04-18,6.5,6.0
413812,2015-04-18,6.166650000000001,2.33335
413813,2015-04-18,6.0,4.8333
413814,2015-04-18,7.333349999999999,4.5
413815,2015-04-18,5.833349999999999,5.833349999999999
413816,2015-04-18,4.16665,6.166650000000001
413817,2015-04-18,4.3333,6.0
413818,2015-04-18,6.0,6.666650000000001
413819,2015-04-19,5.833349999999999,
413820,2015-04-19,6.666650000000001,5.5
413821,2015-04-19,5.333349999999999,5.0
413822,2015-04-19,7.0,6.333349999999999
413823,2015-04-19,8.0,5.5
413824,2015-04-19,6.5,6.333349999999999
413825,2015-04-19,5.3333,1.3333
413826,2015-04-19,6.0,5.5
413827,2015-04-19,6.0,5.666650000000001
413828,2015-04-19,5.5,5.333349999999999
413829,2015-04-19,3.6667,6.166650000000001
413830,2015-04-19,5.666650000000001,6.5
413831,2015-04-19,5.3333,4.333349999999999
413832,2015-04-19,5.166650000000001,5.5
413833,2015-04-19,6.166650000000001,5.0
413834,2015-04-20,5.333349999999999,5.166650000000001
413835,2015-04-20,6.0,6.833349999999999
413836,2015-04-20,6.0,6.5
413837,2015-04-20,5.1667,6.0
413838,2015-04-20,5.5,4.0
413839,2015-04-20,7.833349999999999,5.1667
413840,2015-04-20,6.666650000000001,6.333349999999999
413841,2015-04-20,6.166650000000001,4.3333
413842,2015-04-20,,7.0
413843,2015-04-21,5.666650000000001,2.3333
413844,2015-04-21,6.0,4.0
413845,2015-04-21,6.5555666666666665,3.8333000000000004
413846,2015-04-21,6.5,5.833349999999999
413847,2015-04-21,5.333349999999999,5.0
413848,2015-04-21,4.6667,3.16665
413849,2015-04-21,3.6666499999999997,5.833349999999999
413850,2015-04-21,6.0,5.5
413851,2015-04-21,5.5,6.5
413852,2015-04-21,4.5,6.5
413853,2015-04-21,5.0,5.166650000000001
413854,2015-04-21,6.166650000000001,6.0
413855,2015-04-21,5.0,7.0
413856,2015-04-21,6.166650000000001,5.5
413857,2015-04-21,5.5,7.0
413858,2015-04-22,5.333349999999999,5.0
413859,2015-04-22,4.3333,5.33335
413860,2015-04-22,5.8889,6.333349999999999
413861,2015-04-22,6.166650000000001,6.166650000000001
413862,2015-04-22,6.0,7.0
413863,2015-04-22,7.0,7.222200000000001
413864,2015-04-22,6.666650000000001,5.333349999999999
413865,2015-04-22,5.666666666666667,6.1111
413866,2015-04-22,6.0,5.666650000000001
413867,2015-04-22,6.5,5.0
413868,2015-04-22,7.444466666666667,4.666650000000001
413869,2015-04-22,5.4444333333333335,7.1111
413870,2015-04-22,5.5555666666666665,6.333333333333333
413871,2015-04-22,6.5,6.5
413872,2015-04-22,6.333349999999999,5.222233333333333
413873,2015-04-23,6.666666666666667,5.666666666666667
413874,2015-04-23,5.0,4.8889000000000005
413875,2015-04-23,6.8889,5.4444333333333335
413876,2015-04-23,7.0,5.166650000000001
413877,2015-04-23,5.2222,5.6667
413878,2015-04-23,6.0,5.0
413879,2015-04-23,4.6667,
413880,2015-04-23,,4.6667
413881,2015-04-23,5.4444333333333335,5.333333333333333
413882,2015-04-23,,
413883,2015-04-23,6.0,5.8889
413884,2015-04-23,7.222233333333333,6.666650000000001
413885,2015-04-24,6.1111,6.111133333333332
413886,2015-04-24,5.8889,6.333333333333333
413887,2015-04-24,6.8889,5.2222
413888,2015-04-24,7.666666666666667,6.0
413889,2015-04-24,6.777766666666667,6.666666666666667
413891,2015-04-24,5.666666666666667,6.5555666666666665
413892,2015-04-24,6.333333333333333,6.222233333333333
413893,2015-04-24,6.0,6.4444333333333335
413894,2015-04-24,6.222233333333333,5.666666666666667
413895,2015-04-24,5.333333333333333,6.8889
413896,2015-04-24,5.5555666666666665,6.0
413897,2015-04-24,5.0,
413898,2015-04-24,,6.4444333333333335
413899,2015-04-24,3.222233333333333,4.888866666666667
413900,2015-04-25,4.5555666666666665,5.333333333333333
413901,2015-04-25,4.888866666666667,5.222233333333333
413903,2015-04-25,6.888866666666668,3.5
413904,2015-04-25,3.8888666666666665,5.8889
413906,2015-04-25,2.3333,6.0
413907,2015-04-25,5.0,5.666650000000001
413908,2015-04-25,6.8889,6.0
413909,2015-04-25,6.0,6.0
413910,2015-04-25,2.0,6.1111
413911,2015-04-25,6.333333333333333,7.0
413912,2015-04-25,6.777799999999999,6.333333333333333
413913,2015-04-25,3.3333,4.444466666666666
413914,2015-04-25,4.888866666666667,5.9999666666666664
413890,2015-04-26,5.0,5.4444333333333335
413915,2015-04-26,5.666666666666667,3.1666499999999997
413916,2015-04-26,3.444433333333333,4.4444333333333335
413917,2015-04-26,7.0,6.8889
413918,2015-04-26,5.5,3.777766666666667
413919,2015-04-26,5.666666666666667,4.0
413920,2015-04-26,5.444466666666666,7.5555666666666665
413921,2015-04-26,6.666666666666667,
413922,2015-04-26,,5.111133333333334
413923,2015-04-26,5.777766666666667,6.0
413924,2015-04-26,5.8889,6.0
413926,2015-04-26,4.8889,5.777766666666667
413927,2015-04-26,6.1111,6.666666666666667
413928,2015-04-26,6.333349999999999,6.0
413929,2015-04-26,6.333333333333333,6.1111
413931,2015-04-27,6.0,5.0
413932,2015-04-27,6.222233333333333,6.166675
413933,2015-04-27,6.25,6.222233333333333
413934,2015-04-27,6.916650000000001,4.8889
413935,2015-04-27,5.0,6.666666666666667
413936,2015-04-27,5.777766666666667,5.8889
413937,2015-04-27,6.222233333333333,6.0
413938,2015-04-27,5.777766666666667,6.0
413939,2015-04-27,5.166675,4.2222
413940,2015-04-27,5.0,6.0
413941,2015-04-27,5.0,5.916675
413942,2015-04-27,5.8889,4.666633333333333
413943,2015-04-27,5.333333333333333,6.333333333333333
413944,2015-04-28,7.083325,5.583325
413946,2015-04-28,6.222233333333333,5.916675
413947,2015-04-28,5.666666666666667,5.666650000000001
413948,2015-04-28,5.666675,5.8889
413949,2015-04-28,6.333333333333333,6.0
413950,2015-04-28,7.25,5.66665
413951,2015-04-28,5.833349999999999,
413952,2015-04-28,6.777766666666667,
413953,2015-04-28,5.5555666666666665,6.333333333333333
413954,2015-04-28,4.1110999999999995,6.888866666666668
413955,2015-04-28,6.083325,5.833325
413956,2015-04-28,,6.833349999999999
413957,2015-04-28,5.583325,5.75
413958,2015-04-28,5.333325,
413959,2015-04-29,5.666666666666667,5.1111
413960,2015-04-29,5.2222333333333335,6.75
413961,2015-04-29,6.166675,6.166675
413962,2015-04-29,6.666675,6.75
413963,2015-04-29,6.0,7.25
413964,2015-04-29,6.5,5.5
413965,2015-04-29,,5.666675
413966,2015-04-29,4.0,6.5
413967,2015-04-29,6.333333333333333,6.583325
413968,2015-04-29,5.2222,6.166675
413969,2015-04-29,5.0,7.0
413970,2015-04-29,6.666675,5.333349999999999
413971,2015-04-29,6.416675,4.6667
413972,2015-04-29,6.25,6.0
413973,2015-04-29,6.000025,5.166650000000001
413974,2015-04-30,6.0,6.0
413975,2015-04-30,4.888866666666667,6.333333333333333
413976,2015-04-30,5.5,6.916675
413977,2015-04-30,5.416650000000001,6.833325
413978,2015-04-30,,5.083349999999999
413979,2015-04-30,6.083349999999999,4.916675
413980,2015-04-30,3.3333333333333335,5.083349999999999
413981,2015-04-30,6.083325,5.999975
413982,2015-05-01,6.5,6.500025
413983,2015-05-01,,6.25
413984,2015-05-01,5.58335,5.5
413985,2015-05-01,,6.5
413986,2015-05-01,3.3333000000000004,5.5
413987,2015-05-01,,6.0
413988,2015-05-01,5.416650000000001,6.25
413989,2015-05-01,5.666675,6.416675
413990,2015-05-01,6.0,6.833325
413991,2015-05-01,5.499975,5.916675
413992,2015-05-01,5.583325,6.25
413993,2015-05-01,,5.6667
413994,2015-05-01,4.75,
413995,2015-05-01,3.91665,5.916675
413996,2015-05-01,6.666675,7.166675
413997,2015-05-02,6.333325,5.916650000000001
413998,2015-05-02,7.0,5.583349999999999
413999,2015-05-02,3.0,5.1667
414000,2015-05-02,5.583325,5.75
414001,2015-05-02,6.75,3.5
414002,2015-05-02,7.083349999999999,6.2
414003,2015-05-02,6.666675,4.666675
414004,2015-05-02,3.9166499999999997,5.416650000000001
414005,2015-05-02,6.5,5.5
414006,2015-05-02,6.0,6.2
414007,2015-05-02,6.416675,6.083325
414008,2015-05-02,6.166675,4.916650000000001
414009,2015-05-02,5.916675,6.466679999999999
414010,2015-05-02,6.799980000000001,4.91665
414011,2015-05-02,5.75,5.833325
414012,2015-05-03,5.5,5.86666
414013,2015-05-03,4.916675,5.833325
414014,2015-05-03,6.0,5.583349999999999
414015,2015-05-03,5.4,7.4
414016,2015-05-03,6.2,5.6
414017,2015-05-03,5.75,5.93332
414018,2015-05-03,6.333325,5.583325
414019,2015-05-03,5.916675,5.166675
414020,2015-05-03,5.33334,7.26666
414021,2015-05-03,6.333325,2.6667
414022,2015-05-03,6.5,6.0
414023,2015-05-03,5.916675,6.833325
414024,2015-05-03,5.666650000000001,5.6666799999999995
414025,2015-05-03,6.25,5.4
414026,2015-05-03,6.333349999999999,6.166675
414028,2015-05-04,6.25,5.916675
414029,2015-05-04,5.93332,6.26666
414030,2015-05-04,5.533320000000001,5.8889
414031,2015-05-04,6.2,5.0
414032,2015-05-04,6.33334,5.5
414033,2015-05-04,5.80002,6.46666
414034,2015-05-04,6.26666,5.53334
414035,2015-05-04,5.25,6.933339999999999
414036,2015-05-04,5.0,6.73334
414037,2015-05-04,7.4,4.416650000000001
414039,2015-05-05,6.53334,4.25
414040,2015-05-05,,5.166650000000001
414041,2015-05-05,5.666675,5.0
414042,2015-05-05,4.916675,6.333333333333333
414043,2015-05-05,6.4,6.26666
414044,2015-05-05,5.86668,6.53334
414045,2015-05-05,5.86664,4.2
414046,2015-05-05,,6.266679999999999
414047,2015-05-05,5.083325,5.5
414048,2015-05-05,5.8,
414049,2015-05-05,4.5555666666666665,6.2
414050,2015-05-05,6.0,5.33334
414051,2015-05-05,6.4,5.333349999999999
414052,2015-05-05,6.266679999999999,4.666650000000001
414038,2015-05-06,5.933339999999999,
414053,2015-05-06,5.0,6.53334
414054,2015-05-06,5.93332,5.666675
414055,2015-05-06,5.86666,5.733320000000001
414056,2015-05-06,6.13334,7.13334
414057,2015-05-06,5.733320000000001,4.3333200000000005
414058,2015-05-06,5.5,6.3333200000000005
414059,2015-05-06,6.2,
414060,2015-05-06,7.13334,5.39998
414061,2015-05-06,5.6,6.33334
414062,2015-05-06,6.06668,6.66666
414063,2015-05-06,5.0,5.73334
414064,2015-05-06,6.46666,4.2222
414065,2015-05-06,6.600019999999999,5.833349999999999
414066,2015-05-06,5.73334,5.0
414067,2015-05-06,4.0,6.0
414068,2015-05-07,5.66666,5.2
414069,2015-05-07,6.33334,6.33334
414070,2015-05-07,6.2,6.2
414071,2015-05-07,6.86668,6.33332
414072,2015-05-07,5.8,6.333325
414073,2015-05-07,5.733320000000001,6.33334
414074,2015-05-07,4.933339999999999,5.3333
414075,2015-05-07,6.66666,6.0
414076,2015-05-07,4.0,5.46666
414077,2015-05-07,6.0,6.833349999999999
414078,2015-05-07,6.53334,6.4
414079,2015-05-08,6.066660000000001,5.86666
414080,2015-05-08,5.266679999999999,6.266679999999999
414081,2015-05-08,5.066660000000001,4.53332
414082,2015-05-08,5.8,6.26666
414084,2015-05-08,5.66666,5.933339999999999
414085,2015-05-08,6.26666,5.46666
414086,2015-05-08,5.2,5.13334
414087,2015-05-08,6.0,6.066660000000001
414088,2015-05-08,5.86666,5.46666
414089,2015-05-08,6.4,6.73334
414090,2015-05-08,4.533320000000001,7.0
414091,2015-05-08,5.53334,6.066660000000001
414092,2015-05-08,6.46666,6.53334
414093,2015-05-08,5.53334,5.86668
414083,2015-05-09,,5.86666
414094,2015-05-09,6.2,5.4
414095,2015-05-09,6.0,5.733320000000001
414096,2015-05-09,5.066660000000001,5.6666799999999995
414097,2015-05-09,6.26666,5.73334
414098,2015-05-09,4.8889,7.2
414099,2015-05-09,5.66666,7.6
414100,2015-05-09,6.0666400000000005,5.8
414102,2015-05-09,6.3333200000000005,6.0
414103,2015-05-09,,6.33334
414104,2015-05-09,6.4,6.0
414105,2015-05-09,6.66666,5.4
414106,2015-05-09,5.86666,5.73334
414107,2015-05-09,6.0,5.73334
414108,2015-05-09,3.5,4.93332
414109,2015-05-10,5.733320000000001,5.6666799999999995
414110,2015-05-10,6.6666799999999995,4.8
414111,2015-05-10,6.53334,4.86666
414112,2015-05-10,6.06668,5.13332
414113,2015-05-10,4.933339999999999,5.5
414114,2015-05-10,6.25,5.53334
414115,2015-05-10,5.2,5.0
414116,2015-05-10,4.0,6.533320000000001
414117,2015-05-10,5.166675,5.3333200000000005
414118,2015-05-10,6.5,5.2
414119,2015-05-10,5.0,6.86668
414120,2015-05-10,6.933339999999999,6.1111
414121,2015-05-10,,6.4
414122,2015-05-10,5.933339999999999,4.3333
414123,2015-05-10,6.8,5.777766666666667
414124,2015-05-11,7.6,6.6
414125,2015-05-11,6.46666,6.6
414126,2015-05-11,6.4,6.6
414127,2015-05-11,6.4,4.93332
414128,2015-05-11,6.86668,5.39998
414129,2015-05-11,5.0,6.46666
414130,2015-05-11,6.26666,6.13332
414131,2015-05-11,5.4,6.13334
414132,2015-05-11,5.33334,4.6667
414133,2015-05-11,7.0,7.0
414134,2015-05-12,6.0,5.166650000000001
414135,2015-05-12,4.93332,5.4
414136,2015-05-12,4.933339999999999,5.46666
414137,2015-05-12,6.40002,5.2
414138,2015-05-12,5.933339999999999,5.86668
414139,2015-05-12,5.6667,6.2
414140,2015-05-12,6.26666,6.53334
414141,2015-05-12,5.8,5.73334
414142,2015-05-12,6.0,
414143,2015-05-12,5.5,6.53334
414144,2015-05-12,5.53334,4.91665
414145,2015-05-12,6.6,6.26666
414146,2015-05-12,4.46666,5.86666
414147,2015-05-12,5.0,5.4
414148,2015-05-12,6.33334,5.39998
414149,2015-05-13,5.0,6.066660000000001
414150,2015-05-13,6.73334,4.666659999999999
414151,2015-05-13,5.8,5.8
414152,2015-05-13,5.93332,6.13334
414153,2015-05-13,5.8,5.46666
414154,2015-05-13,5.166650000000001,5.66666
414155,2015-05-13,6.6,4.333333333333333
414156,2015-05-13,5.53334,5.13336
414157,2015-05-13,6.46666,6.73334
414158,2015-05-13,6.4,6.3333200000000005
414159,2015-05-13,4.86666,5.86666
414160,2015-05-13,,6.73334
414161,2015-05-13,6.2,6.6666799999999995
414162,2015-05-13,5.933339999999999,5.8
414163,2015-05-13,5.600019999999999,6.2
414164,2015-05-14,6.222233333333333,5.40002
414165,2015-05-14,4.933339999999999,
414166,2015-05-14,4.86666,5.86666
414167,2015-05-14,5.99998,5.86666
414168,2015-05-14,3.6666499999999997,5.8889
414169,2015-05-14,5.6,6.4
414170,2015-05-14,6.6,5.73334
414171,2015-05-14,7.46666,5.8
414172,2015-05-14,5.66666,6.466679999999999
414173,2015-05-14,6.53334,5.2
414174,2015-05-14,5.73334,6.266679999999999
414175,2015-05-15,6.26666,6.6
414176,2015-05-15,5.0,6.26666
414177,2015-05-15,6.0,5.2
414178,2015-05-15,6.4,5.466659999999999
414179,2015-05-15,5.26666,6.0
414180,2015-05-15,5.833325,4.0
414181,2015-05-15,6.4,5.13332
414182,2015-05-15,5.6,5.2
414183,2015-05-15,6.6666799999999995,6.0
414184,2015-05-15,5.5,6.800019999999999
414185,2015-05-15,5.33332,6.06668
414186,2015-05-15,5.8,6.733320000000001
414187,2015-05-15,6.4,6.53334
414188,2015-05-15,7.53334,6.53334
414189,2015-05-15,6.222233333333333,6.46666
414190,2015-05-16,5.33334,5.066660000000001
414191,2015-05-16,5.4,5.0
414192,2015-05-16,5.93332,5.66668
414193,2015-05-16,7.33334,6.0
414194,2015-05-16,6.25,5.2
414195,2015-05-16,6.33334,6.6
414196,2015-05-16,6.86668,4.0
414197,2015-05-16,4.666650000000001,6.39998
414198,2015-05-16,5.86666,6.33334
414199,2015-05-16,4.4,6.46666
414200,2015-05-16,6.26666,6.33334
414201,2015-05-16,7.4,5.53334
414202,2015-05-16,4.933339999999999,5.333333333333333
414203,2015-05-16,5.933339999999999,4.833349999999999
414204,2015-05-16,6.6,7.2
414205,2015-05-17,,6.33334
414206,2015-05-17,5.333333333333333,6.26666
414207,2015-05-17,6.0,7.0
414208,2015-05-17,5.466679999999999,
414209,2015-05-17,6.46666,6.4
414210,2015-05-17,5.8,5.8
414211,2015-05-17,5.6667,5.6
414212,2015-05-17,6.066660000000001,6.2
414213,2015-05-17,5.3333,6.6
414214,2015-05-17,5.33334,
414215,2015-05-17,6.26666,6.6
414216,2015-05-17,5.8,6.66666
414217,2015-05-17,6.6,5.8
414218,2015-05-17,6.4,5.4
414219,2015-05-17,4.86666,4.999980000000001
414220,2015-05-18,,6.86668
414221,2015-05-18,5.66666,6.53334
414222,2015-05-18,5.86666,6.2
414223,2015-05-18,6.066660000000001,5.066660000000001
414224,2015-05-18,,5.3333200000000005
414225,2015-05-18,5.13334,6.6
414226,2015-05-18,6.933339999999999,6.33334
414227,2015-05-19,5.86668,5.73332
414228,2015-05-19,5.53332,5.40002
414229,2015-05-19,5.86666,6.8
414230,2015-05-19,5.733320000000001,7.46666
414231,2015-05-19,6.0,5.93332
414232,2015-05-19,6.4,5.4444333333333335
414233,2015-05-19,6.93332,6.13334
414234,2015-05-19,6.533320000000001,4.583325
414235,2015-05-19,6.0,6.2
414236,2015-05-19,6.6,6.933339999999999
414237,2015-05-19,5.0,7.0
414238,2015-05-19,6.06668,5.26666
414239,2015-05-19,6.4,6.06668
414240,2015-05-19,5.666666666666667,4.1110999999999995
414241,2015-05-19,5.53334,6.0
414242,2015-05-20,5.46666,6.86666
414243,2015-05-20,6.26666,6.13332
414244,2015-05-20,5.6,
414245,2015-05-20,5.66666,5.6
414246,2015-05-20,5.0,
414247,2015-05-20,5.73334,5.0
414248,2015-05-20,4.8,6.4
414249,2015-05-20,5.20002,5.8
414250,2015-05-20,6.4,5.733359999999999
414251,2015-05-20,7.53334,5.399980000000001
414252,2015-05-20,4.6,3.8333500000000003
414253,2015-05-20,6.46666,6.25
414254,2015-05-20,6.266679999999999,5.4
414255,2015-05-20,,6.53334
414256,2015-05-20,5.53334,
414257,2015-05-21,6.13334,5.2
414258,2015-05-21,5.533320000000001,4.4
414259,2015-05-21,5.416675,5.26666
414260,2015-05-21,5.66666,6.33334
414261,2015-05-21,6.133319999999999,6.06668
414262,2015-05-21,6.733320000000001,6.53334
414263,2015-05-21,5.33334,5.8
414264,2015-05-21,4.833325,6.2
414265,2015-05-21,4.66666,5.2
414266,2015-05-21,5.8,6.4
414267,2015-05-21,5.66666,
414268,2015-05-21,5.86666,5.6
414269,2015-05-22,6.33334,6.86668
414270,2015-05-22,5.777766666666667,6.0
414271,2015-05-22,5.66666,6.6
414272,2015-05-22,6.4,6.8
414273,2015-05-22,5.933339999999999,6.4
414274,2015-05-22,6.066660000000001,6.2
414275,2015-05-22,6.4,6.46666
414276,2015-05-22,6.33334,5.666650000000001
414277,2015-05-22,5.86666,5.86666
414278,2015-05-22,7.0,5.5
414279,2015-05-22,6.73334,6.6
414280,2015-05-22,4.8889,7.13334
414281,2015-05-22,6.066660000000001,5.73334
414282,2015-05-22,5.5555666666666665,6.26666
414283,2015-05-22,6.73334,6.2
413925,2015-05-23,,
414284,2015-05-23,5.0,6.533340000000001
414285,2015-05-23,6.066660000000001,7.3333
414286,2015-05-23,7.0,6.26666
414287,2015-05-23,6.8,4.8
414288,2015-05-23,6.2,4.6667
414289,2015-05-23,7.6,5.4
414290,2015-05-23,6.26666,5.06668
414291,2015-05-23,6.8,7.33334
414292,2015-05-23,5.53334,4.083325
414293,2015-05-23,4.533320000000001,6.86666
414294,2015-05-23,5.777799999999999,5.4
414295,2015-05-23,5.8,6.53334
414296,2015-05-23,5.13334,5.533320000000001
414297,2015-05-23,5.33334,6.6
414298,2015-05-23,6.26666,5.6
414299,2015-05-24,5.8,5.93332
414300,2015-05-24,6.2,6.466679999999999
414301,2015-05-24,5.26668,7.2
414302,2015-05-24,5.99998,6.5
414303,2015-05-24,6.3999999999999995,6.4
414304,2015-05-24,5.5,6.13334
414305,2015-05-24,6.6,6.6
414306,2015-05-24,5.93332,6.066660000000001
414307,2015-05-24,4.333325,6.53334
414308,2015-05-24,5.8,6.6
414309,2015-05-24,5.583325,6.066660000000001
414310,2015-05-24,6.266679999999999,4.933339999999999
414311,2015-05-24,5.5,6.66666
414312,2015-05-24,6.46666,6.06668
414313,2015-05-24,3.0,6.0
414314,2015-05-25,5.26666,6.3333200000000005
414315,2015-05-25,5.46666,5.0
414316,2015-05-25,4.8,5.933339999999999
414317,2015-05-25,5.2,4.08335
414318,2015-05-25,5.33334,4.2
414319,2015-05-25,5.533320000000001,5.26666
414320,2015-05-25,7.0,7.13334
414321,2015-05-25,5.66666,5.86666
414322,2015-05-25,,5.86666
414323,2015-05-25,5.933339999999999,4.2222333333333335
414324,2015-05-25,7.066660000000001,6.0
414325,2015-05-25,6.4,6.53334
414326,2015-05-25,6.2,5.933339999999999
414327,2015-05-25,6.6667,5.3333
414328,2015-05-25,4.6667,
414329,2015-05-26,7.0,4.2
414330,2015-05-26,6.8,5.86668
414331,2015-05-26,5.6,6.13332
414332,2015-05-26,7.0,5.533320000000001
414333,2015-05-26,5.333333333333333,
414334,2015-05-26,6.2,7.0
414335,2015-05-26,5.33334,5.933339999999999
414336,2015-05-26,5.86668,5.13334
414337,2015-05-26,5.40002,
414338,2015-05-26,6.26666,4.86666
414339,2015-05-26,5.8,5.53334
414340,2015-05-26,4.86666,5.33334
414341,2015-05-26,5.86666,6.733320000000001
414342,2015-05-26,6.13334,5.933339999999999
414343,2015-05-26,6.0,6.6
414344,2015-05-27,6.46666,5.46666
414345,2015-05-27,6.86668,5.73334
414346,2015-05-27,6.26666,6.0
414347,2015-05-27,5.416675,6.8
414348,2015-05-27,6.2,5.93332
414349,2015-05-27,5.6,
414350,2015-05-27,5.8,6.6
414351,2015-05-27,6.4,5.666675
414352,2015-05-27,6.46666,
414353,2015-05-27,5.777766666666667,5.6
414354,2015-05-27,6.6666799999999995,6.4
414355,2015-05-27,5.533320000000001,6.73334
414356,2015-05-27,5.6,5.73334
414357,2015-05-27,6.73334,6.53334
414358,2015-05-27,6.8,7.2
413930,2015-05-28,,6.46666
413945,2015-05-28,7.166650000000001,
414359,2015-05-28,5.6,7.6
414360,2015-05-28,5.8,
414361,2015-05-28,6.8,7.13334
414362,2015-05-28,6.6,
414363,2015-05-28,4.46666,5.73332
414364,2015-05-28,5.73334,6.8
414365,2015-05-29,6.800019999999999,6.8
414366,2015-05-29,6.0,5.933339999999999
414367,2015-05-29,6.0,5.666650000000001
414368,2015-05-29,5.333349999999999,5.333333333333333
