game_pk,date,home_hr_per_9_rolling_10,away_hr_per_9_rolling_10
413661,2015-04-05,0.0,0.0
413649,2015-04-06,0.0,0.0
413650,2015-04-06,0.0,0.0
413651,2015-04-06,0.0,0.0
413652,2015-04-06,0.0,0.0
413653,2015-04-06,0.0,0.0
413654,2015-04-06,0.0,0.0
413655,2015-04-06,0.0,0.0
413656,2015-04-06,0.0,0.0
413657,2015-04-06,0.0,0.0
413658,2015-04-06,0.0,0.0
413659,2015-04-06,0.0,0.0
413660,2015-04-06,0.0,0.0
413662,2015-04-06,0.0,0.0
413663,2015-04-06,0.0,0.0
413664,2015-04-07,0.0,0.0
413665,2015-04-07,0.0,0.0
413666,2015-04-07,0.0,0.0
413667,2015-04-07,0.0,0.0
413668,2015-04-07,0.0,0.0
413669,2015-04-07,0.0,0.0
413670,2015-04-07,0.0,0.0
413671,2015-04-08,0.0,0.0
413672,2015-04-08,0.0,0.0
413673,2015-04-08,0.0,0.0
413674,2015-04-08,0.0,0.0
413675,2015-04-08,0.0,0.0
413676,2015-04-08,0.0,0.0
413677,2015-04-08,0.0,0.0
413678,2015-04-08,0.0,0.0
413679,2015-04-08,0.0,0.0
413680,2015-04-08,0.0,0.0
413681,2015-04-08,0.0,0.0
413682,2015-04-08,0.0,0.0
413684,2015-04-08,0.0,0.0
413685,2015-04-08,0.0,0.0
413693,2015-04-08,0.0,0.0
413686,2015-04-09,0.0,0.0
413687,2015-04-09,0.0,0.0
413688,2015-04-09,0.0,0.0
413689,2015-04-09,0.0,0.0
413690,2015-04-09,0.0,0.0
413691,2015-04-09,0.0,0.0
413692,2015-04-09,0.0,0.0
413694,2015-04-09,0.0,0.0
413695,2015-04-09,0.0,0.0
413696,2015-04-10,0.0,0.0
413697,2015-04-10,0.0,0.0
413698,2015-04-10,0.0,0.0
413699,2015-04-10,0.0,0.0
413700,2015-04-10,0.0,0.0
413701,2015-04-10,0.0,0.0
413702,2015-04-10,0.0,0.0
413703,2015-04-10,0.0,0.0
413704,2015-04-10,0.0,0.0
413705,2015-04-10,0.0,0.0
413706,2015-04-10,0.0,0.0
413707,2015-04-10,0.0,0.0
413708,2015-04-10,0.0,0.0
413709,2015-04-10,0.0,0.0
413710,2015-04-10,0.0,0.0
413711,2015-04-11,0.0,0.0
413712,2015-04-11,0.0,0.0
413713,2015-04-11,0.0,0.0
413714,2015-04-11,2.25,0.0
413715,2015-04-11,1.5,0.0
413716,2015-04-11,0.0,0.0
413717,2015-04-11,1.5,0.0
413718,2015-04-11,0.0,0.0
413719,2015-04-11,0.0,0.0
413720,2015-04-11,0.0,0.0
413721,2015-04-11,1.5,0.0
413722,2015-04-11,0.0,0.0
413723,2015-04-11,0.0,3.1764519032240988
413724,2015-04-11,0.0,0.0
413725,2015-04-11,7.2,0.0
413726,2015-04-12,2.25,0.0
413727,2015-04-12,0.0,0.0
413728,2015-04-12,0.0,0.0
413729,2015-04-12,0.0,0.0
413730,2015-04-12,0.0,1.5
413731,2015-04-12,0.0,0.0
413732,2015-04-12,0.0,3.0
413733,2015-04-12,0.0,1.5
413734,2015-04-12,5.400054000540005,0.0
413735,2015-04-12,0.0,1.2857142857142858
413736,2015-04-12,0.0,0.0
413737,2015-04-12,0.0,0.0
413738,2015-04-12,0.0,1.5882259516120494
413739,2015-04-12,1.34999325003375,1.5
413740,2015-04-12,0.0,0.0
413741,2015-04-13,0.0,3.0
413742,2015-04-13,5.4,3.3750210938818364
413743,2015-04-13,0.0,0.0
413744,2015-04-13,0.0,1.5882259516120494
413745,2015-04-13,1.8,0.0
413746,2015-04-13,0.0,1.8
413747,2015-04-13,0.0,0.0
413748,2015-04-13,0.0,0.0
413749,2015-04-13,2.0769390533773335,0.0
413750,2015-04-13,1.34999325003375,0.0
413751,2015-04-13,1.5,0.0
413752,2015-04-13,3.6,1.5
413753,2015-04-13,0.0,0.0
413754,2015-04-13,1.5,0.0
413755,2015-04-14,0.0,0.0
413756,2015-04-14,0.0,0.0
413757,2015-04-14,0.0,1.8
413758,2015-04-14,0.0,1.5
413759,2015-04-14,0.0,0.0
413760,2015-04-14,1.6875105469409182,0.0
413761,2015-04-14,0.0,1.5
413762,2015-04-14,0.0,0.0
413763,2015-04-14,0.0,5.400054000540005
413764,2015-04-14,0.0,0.0
413765,2015-04-14,0.0,1.5
413766,2015-04-14,3.1764519032240988,0.0
413767,2015-04-14,0.0,0.0
413768,2015-04-15,0.0,1.6875105469409182
413769,2015-04-15,0.0,1.8
413770,2015-04-15,0.0,1.5882259516120494
413771,2015-04-15,0.0,1.5
413772,2015-04-15,0.0,0.0
413773,2015-04-15,1.2857142857142858,0.0
413774,2015-04-15,2.4545231406987207,0.0
413775,2015-04-15,3.6,1.5
413776,2015-04-15,0.0,1.2857142857142858
413777,2015-04-15,0.0,0.0
413778,2015-04-15,0.0,0.0
413779,2015-04-15,1.8,1.5
413780,2015-04-15,1.5,2.7000270002700026
413781,2015-04-15,1.5,0.0
413782,2015-04-15,0.0,0.0
413783,2015-04-16,0.0,0.0
413784,2015-04-16,0.0,1.5
413785,2015-04-16,1.8,0.0
413786,2015-04-16,3.0,1.8
413787,2015-04-16,0.0,3.75
413788,2015-04-16,5.400054000540005,1.4210488919766002
413789,2015-04-17,0.0,2.612911654553724
413790,2015-04-17,2.25,0.9310312723059577
413791,2015-04-17,2.612911654553724,0.0
413792,2015-04-17,0.0,0.0
413793,2015-04-17,0.0,0.6923076923076923
413794,2015-04-17,1.4210601108426886,0.6428571428571429
413795,2015-04-17,3.6,0.658539797755111
413796,2015-04-17,0.7297317019775729,2.25
413797,2015-04-17,1.3846153846153846,0.0
413798,2015-04-17,1.4210601108426886,0.0
413799,2015-04-17,0.7105244459883001,0.0
413800,2015-04-17,1.2857142857142858,0.5869577977343429
413801,2015-04-17,0.0,1.5
413802,2015-04-17,1.5,1.3846153846153846
413803,2015-04-17,0.0,1.8620625446119154
413804,2015-04-18,0.0,0.0
413805,2015-04-18,0.0,2.3823599481174944
413806,2015-04-18,0.0,0.7714263673532362
413807,2015-04-18,1.7419411030358163,2.892836479739431
413808,2015-04-18,2.076923076923077,0.0
413809,2015-04-18,3.0,0.0
413810,2015-04-18,2.25,0.0
413811,2015-04-18,0.0,0.0
413812,2015-04-18,0.7297317019775729,0.0
413813,2015-04-18,0.0,2.7931227111911117
413814,2015-04-18,0.0,2.0
413815,2015-04-18,1.5428527347064724,0.0
413816,2015-04-18,1.0800043200172802,0.0
413817,2015-04-18,0.0,0.0
413818,2015-04-18,0.75,1.3500033750084375
413819,2015-04-19,3.085705469412945,0.0
413820,2015-04-19,0.0,0.8181818181818182
413821,2015-04-19,2.5312420898684693,0.0
413822,2015-04-19,1.9285714285714286,0.0
413823,2015-04-19,0.0,0.8181818181818182
413824,2015-04-19,0.0,1.4210488919766002
413825,2015-04-19,1.6875105469409182,6.750168754218856
413826,2015-04-19,4.5,0.8181818181818182
413827,2015-04-19,1.5,2.3823599481174944
413828,2015-04-19,0.8181818181818182,0.0
413829,2015-04-19,0.0,0.7297317019775729
413830,2015-04-19,1.5882399654116628,0.6923076923076923
413831,2015-04-19,0.8437552734704591,0.0
413832,2015-04-19,0.0,2.4545454545454546
413833,2015-04-19,1.4594634039551457,1.8
413834,2015-04-20,0.0,2.612911654553724
413835,2015-04-20,0.75,0.0
413836,2015-04-20,0.75,0.6923076923076923
413837,2015-04-20,0.8709621228250141,0.0
413838,2015-04-20,2.4545454545454546,4.5
413839,2015-04-20,0.5744668628364621,0.8709621228250141
413840,2015-04-20,0.0,0.7105244459883001
413841,2015-04-20,1.4594634039551457,2.0769390533773335
413842,2015-04-20,0.0,0.0
413843,2015-04-21,0.7941199827058314,0.0
413844,2015-04-21,2.25,1.125
413845,2015-04-21,0.9152526860123966,1.1739232515065348
413846,2015-04-21,1.3846153846153846,0.0
413847,2015-04-21,0.8437473632894898,1.8
413848,2015-04-21,0.0,0.0
413849,2015-04-21,1.227278305810481,0.0
413850,2015-04-21,0.75,1.6363636363636365
413851,2015-04-21,2.4545454545454546,2.076923076923077
413852,2015-04-21,2.0,0.6923076923076923
413853,2015-04-21,0.0,0.870970551517908
413854,2015-04-21,1.4594634039551457,0.75
413855,2015-04-21,0.0,0.6428571428571429
413856,2015-04-21,0.7297317019775729,0.0
413857,2015-04-21,0.8181818181818182,0.0
413858,2015-04-22,2.5312420898684693,2.7
413859,2015-04-22,2.0769390533773335,0.0
413860,2015-04-22,1.528299003209428,0.7105244459883001
413861,2015-04-22,0.7297317019775729,1.4594634039551457
413862,2015-04-22,0.0,0.42857142857142855
413863,2015-04-22,0.8571428571428571,0.41538589349505683
413864,2015-04-22,0.6750016875042187,0.8437473632894898
413865,2015-04-22,1.0588235294117647,1.4727299504180915
413866,2015-04-22,3.5,0.7941199827058314
413867,2015-04-22,2.769230769230769,1.8
413868,2015-04-22,0.4029838716899352,1.9285783163511296
413869,2015-04-22,2.204086130788022,0.42187565918071745
413870,2015-04-22,2.15999568000864,0.9473684210526315
413871,2015-04-22,0.0,1.3846153846153846
413872,2015-04-22,0.0,1.1489337256729242
413873,2015-04-23,1.35,2.1176470588235294
413874,2015-04-23,1.8,1.8409049070343022
413875,2015-04-23,0.0,1.102043065394011
413876,2015-04-23,0.0,0.870970551517908
413877,2015-04-23,2.2978821186473137,1.5882259516120494
413878,2015-04-23,0.75,1.8
413879,2015-04-23,3.857115306319241,0.0
413880,2015-04-23,0.0,0.0
413881,2015-04-23,2.755107663485027,1.125
413882,2015-04-23,0.0,0.0
413883,2015-04-23,0.0,0.5094330010698094
413884,2015-04-23,0.0,1.3500033750084375
413885,2015-04-24,0.4909099834726972,0.49090730579161534
413886,2015-04-24,0.5094330010698094,2.3684210526315788
413887,2015-04-24,1.3064495057266037,0.5744705296618283
413888,2015-04-24,0.0,1.5
413889,2015-04-24,0.4426236764322564,0.0
413891,2015-04-24,1.588235294117647,0.4576263430061983
413892,2015-04-24,0.47368421052631576,1.9285679847000274
413893,2015-04-24,1.0,0.46551804399662755
413894,2015-04-24,0.48214199617500686,0.5294117647058824
413895,2015-04-24,0.5625,0.4354831685755346
413896,2015-04-24,0.53999892000216,2.25
413897,2015-04-24,1.8,0.0
413898,2015-04-24,0.0,0.9310360879932551
413899,2015-04-24,0.9310312723059577,0.6136391529052404
413900,2015-04-25,0.0,0.0
413901,2015-04-25,1.8409174587157213,0.0
413903,2015-04-25,0.435485275758954,1.2857142857142858
413904,2015-04-25,1.542865959234053,2.5471650053490467
413906,2015-04-25,0.0,3.0
413907,2015-04-25,1.8,0.7941199827058314
413908,2015-04-25,0.4354831685755346,1.0
413909,2015-04-25,2.0,0.5
413910,2015-04-25,0.0,0.4909099834726972
413911,2015-04-25,1.4210526315789473,0.0
413912,2015-04-25,0.4426214996016407,1.4210526315789473
413913,2015-04-25,2.7000270002700026,2.024989875050625
413914,2015-04-25,1.8409174587157213,0.50000277779321
413890,2015-04-26,1.8,1.102043065394011
413915,2015-04-26,2.1176470588235294,0.0
413916,2015-04-26,1.7419411030358163,0.6750016875042187
413917,2015-04-26,0.42857142857142855,0.0
413918,2015-04-26,0.0,0.7941199827058314
413919,2015-04-26,1.0588235294117647,2.25
413920,2015-04-26,1.6530544773286642,0.3970582396202359
413921,2015-04-26,0.45,0.0
413922,2015-04-26,0.0,0.5869539697653489
413923,2015-04-26,0.5192317677533995,1.0
413924,2015-04-26,0.5094330010698094,1.0
413926,2015-04-26,1.8409049070343024,0.0
413927,2015-04-26,1.4727299504180915,0.0
413928,2015-04-26,0.7105244459883001,1.5
413929,2015-04-26,2.3684210526315788,0.4909099834726972
413931,2015-04-27,0.5,0.6
413932,2015-04-27,1.4464259885250206,0.364864371804903
413933,2015-04-27,1.08,0.0
413934,2015-04-27,0.6506039773589816,1.2272699380228682
413935,2015-04-27,1.8,0.0
413936,2015-04-27,1.038463535506799,1.528299003209428
413937,2015-04-27,0.9642839923500137,2.625
413938,2015-04-27,1.5576953032601986,0.5
413939,2015-04-27,1.3064495057266037,0.7105300554213443
413940,2015-04-27,1.2,0.5
413941,2015-04-27,1.2,1.9014057726679259
413942,2015-04-27,1.0188660021396188,1.9285852041800298
413943,2015-04-27,1.6875,0.9473684210526315
413944,2015-04-28,0.3176474325263912,1.611942704392096
413946,2015-04-28,0.0,2.2816869272015112
413947,2015-04-28,1.0588235294117647,1.9852999567645786
413948,2015-04-28,0.7941164792404718,1.0188660021396188
413949,2015-04-28,0.0,2.0
413950,2015-04-28,0.3103448275862069,1.9852999567645788
413951,2015-04-28,0.0,0.0
413952,2015-04-28,0.8852473528645128,0.0
413953,2015-04-28,1.07999784000432,0.0
413954,2015-04-28,3.6486585098878646,0.870970551517908
413955,2015-04-28,1.1095905610829604,1.157144510206443
413956,2015-04-28,0.0,0.0
413957,2015-04-28,0.805971352196048,1.565217391304348
413958,2015-04-28,1.6875026367228698,0.0
413959,2015-04-29,0.0,2.3478311909373715
413960,2015-04-29,1.148933725672924,0.6666666666666666
413961,2015-04-29,0.364864371804903,0.0
413962,2015-04-29,2.024997468753164,0.0
413963,2015-04-29,1.5,0.0
413964,2015-04-29,1.3846153846153846,1.2272727272727273
413965,2015-04-29,0.0,1.1911747188607076
413966,2015-04-29,0.5625,1.0384615384615385
413967,2015-04-29,1.4210526315789473,0.3417725845222589
413968,2015-04-29,1.1489410593236566,0.364864371804903
413969,2015-04-29,0.0,0.32142857142857145
413970,2015-04-29,0.33749957812552733,3.3749894531579594
413971,2015-04-29,0.70129779052235,1.9285576531596205
413972,2015-04-29,2.16,1.5
413973,2015-04-29,0.3749984375065104,0.435485275758954
413974,2015-04-30,1.5,0.75
413975,2015-04-30,0.6136391529052404,0.47368421052631576
413976,2015-04-30,0.4090909090909091,1.6265040644529345
413977,2015-04-30,0.8307717869901137,0.3292686942301149
413978,2015-04-30,0.0,0.4426214996016407
413979,2015-04-30,1.849310001890406,1.8305053720247932
413980,2015-04-30,0.9,1.3278644988049222
413981,2015-04-30,1.4794540814439472,0.37500156250651046
413982,2015-05-01,0.6923076923076923,0.34615251479802
413983,2015-05-01,0.0,1.44
413984,2015-05-01,0.8059677433798704,1.2272727272727273
413985,2015-05-01,0.0,0.6923076923076923
413986,2015-05-01,4.050040500405004,0.8181818181818182
413987,2015-05-01,0.0,0.0
413988,2015-05-01,0.41538589349505683,1.08
413989,2015-05-01,0.3970582396202359,1.4025955810447
413990,2015-05-01,1.125,0.3292686942301149
413991,2015-05-01,1.227278305810481,1.5211246181343407
413992,2015-05-01,0.402985676098024,0.36
413993,2015-05-01,0.0,0.0
413994,2015-05-01,1.894736842105263,0.0
413995,2015-05-01,0.5744705296618283,1.5211246181343407
413996,2015-05-01,1.012498734376582,0.0
413997,2015-05-02,1.0657908760406263,1.1408482840796734
413998,2015-05-02,2.5714285714285716,0.4029838716899353
413999,2015-05-02,0.0,1.7419242456500281
414000,2015-05-02,1.208957028294072,1.173913043478261
414001,2015-05-02,0.6666666666666666,1.2857142857142858
414002,2015-05-02,0.31764631142044375,0.2903225806451613
414003,2015-05-02,0.33749957812552733,1.9285679847000274
414004,2015-05-02,0.5744705296618284,0.8307717869901137
414005,2015-05-02,0.0,1.2272727272727273
414006,2015-05-02,2.25,2.032258064516129
414007,2015-05-02,0.70129779052235,0.7397270407219736
414008,2015-05-02,0.0,0.45762866992769463
414009,2015-05-02,1.1408434636007556,0.5566998830930245
414010,2015-05-02,0.5294133218038876,1.8305146797107787
414011,2015-05-02,1.173913043478261,0.385714836735481
414012,2015-05-03,0.4090909090909091,1.8409111828536169
414013,2015-05-03,0.9152526860123966,0.771429673470962
414014,2015-05-03,0.75,1.6119354867597413
414015,2015-05-03,2.0,0.7297297297297297
414016,2015-05-03,1.1612903225806452,2.5714285714285716
414017,2015-05-03,1.565217391304348,1.5168573412524522
414018,2015-05-03,1.0657908760406263,0.402985676098024
414019,2015-05-03,1.1408434636007556,0.8709663371510692
414020,2015-05-03,1.012498734376582,0.2477066492721553
414021,2015-05-03,0.7105272506937509,0.0
414022,2015-05-03,0.6923076923076923,0.375
414023,2015-05-03,1.5211246181343407,0.6585373884602298
414024,2015-05-03,1.5882399654116628,1.5882315571022187
414025,2015-05-03,0.36,1.3333333333333333
414026,2015-05-03,1.0657866689824502,1.094593115414709
414028,2015-05-04,1.44,1.1408434636007556
414029,2015-05-04,2.4269717460039235,1.1489373924865878
414030,2015-05-04,0.3253019886794908,0.0
414031,2015-05-04,1.4516129032258065,0.0
414032,2015-05-04,1.705261362882776,0.4090909090909091
414033,2015-05-04,0.31034375743531917,0.2783508024235076
414034,2015-05-04,0.8617030443649408,0.9759024386717606
414035,2015-05-04,1.7142857142857142,0.25961513498544714
414036,2015-05-04,0.72,0.0
414037,2015-05-04,0.0,3.0566153079822937
414039,2015-05-05,1.102039691796233,1.588235294117647
414040,2015-05-05,0.0,0.870970551517908
414041,2015-05-05,0.0,5.4
414042,2015-05-05,1.372879029018595,1.4210526315789473
414043,2015-05-05,1.125,0.5744686962432939
414044,2015-05-05,1.5340874225285852,0.5510198458981165
414045,2015-05-05,0.3068195764526202,0.8571428571428571
414046,2015-05-05,0.0,0.5744668628364621
414047,2015-05-05,0.4426236764322564,0.8181818181818182
414048,2015-05-05,0.9310344827586207,0.0
414049,2015-05-05,5.268279833463821,1.4516129032258065
414050,2015-05-05,0.5,1.3499983125021093
414051,2015-05-05,1.6875,2.5312420898684693
414052,2015-05-05,1.4361671570911552,0.9642891581755648
414038,2015-05-06,0.30337044565118465,0.0
414053,2015-05-06,0.45,0.27550992294905824
414054,2015-05-06,1.2134858730019618,0.7941164792404718
414055,2015-05-06,0.3068185304756028,0.3139542184981825
414056,2015-05-06,0.2934779418718023,1.261681063849473
414057,2015-05-06,0.627908436996365,0.8307717869901137
414058,2015-05-06,0.8181818181818182,0.5684222493099985
414059,2015-05-06,1.1612903225806452,0.0
414060,2015-05-06,0.2523362127698946,1.3333382716232283
414061,2015-05-06,1.9285714285714286,1.4210511357356466
414062,2015-05-06,0.5934052892191446,0.8100008100008099
414063,2015-05-06,0.0,1.255812493241287
414064,2015-05-06,0.5567016048470153,3.552650277106722
414065,2015-05-06,0.2727264462834961,1.5428527347064724
414066,2015-05-06,0.31395312331032177,0.0
414067,2015-05-06,0.0,0.9
414068,2015-05-07,0.9529422975791736,1.3846153846153846
414069,2015-05-07,0.5684204542942587,0.5684204542942587
414070,2015-05-07,0.2903225806451613,0.8709677419354839
414071,2015-05-07,0.2621354133292945,0.6923094674601729
414072,2015-05-07,0.9310344827586207,0.0
414073,2015-05-07,1.25581687399273,1.1368409085885174
414074,2015-05-07,1.824321859024515,0.0
414075,2015-05-07,1.35000135000135,1.8
414076,2015-05-07,0.0,1.3170747769204596
414077,2015-05-07,1.8,0.0
414078,2015-05-07,0.704346601136346,0.0
414079,2015-05-08,0.2967036227512338,1.534092652378014
414080,2015-05-08,0.6835425733099411,0.8617002942546932
414081,2015-05-08,1.4210545013875018,0.39705999135291575
414082,2015-05-08,0.3103448275862069,1.1489373924865878
414084,2015-05-08,2.097089414649917,1.2134817826047386
414085,2015-05-08,0.45,1.3170747769204596
414086,2015-05-08,0.6923076923076923,0.70129779052235
414087,2015-05-08,0.3,0.5934072455024676
414088,2015-05-08,0.6136370609512056,0.6585373884602298
414089,2015-05-08,1.945945945945946,0.8019794039807882
414090,2015-05-08,1.5882399654116628,0.20930232558139536
414091,2015-05-08,0.6506016257811738,1.733946544905087
414092,2015-05-08,0.5567016048470153,0.5510198458981165
414093,2015-05-08,1.3499973000054002,1.07999784000432
414083,2015-05-09,0.0,1.2272741219024113
414094,2015-05-09,0.8709677419354839,1.6363636363636365
414095,2015-05-09,0.0,1.5697710924909127
414096,2015-05-09,1.4361717406082346,1.270585245681775
414097,2015-05-09,2.3365429548902976,1.255812493241287
414098,2015-05-09,2.4545398760457364,1.0465116279069768
414099,2015-05-09,2.2235320276847386,0.0
414100,2015-05-09,1.2162195032959546,1.5517241379310345
414102,2015-05-09,0.6982770659949413,0.0
414103,2015-05-09,0.0,1.911502733183422
414104,2015-05-09,0.23478281285461985,0.9
414105,2015-05-09,1.08000108000108,0.3333333333333333
414106,2015-05-09,0.6136370609512056,0.7788454049563415
414107,2015-05-09,0.6,1.5697656165516087
414108,2015-05-09,0.0,2.1891951059327184
414109,2015-05-10,0.5192317677533995,0.26999946000108
414110,2015-05-10,0.4576263430061983,1.125
414111,2015-05-10,1.1538461538461537,0.8617030443649408
414112,2015-05-10,1.528299003209428,1.0519507842877514
414113,2015-05-10,1.824321859024515,3.272727272727273
414114,2015-05-10,0.36,1.5728124799757672
414115,2015-05-10,0.5294117647058824,0.0
414116,2015-05-10,0.75,1.1637951099915689
414117,2015-05-10,3.4838653486042768,0.6585373884602298
414118,2015-05-10,1.3846153846153846,0.34615384615384615
414119,2015-05-10,3.6,1.1157006352055616
414120,2015-05-10,0.4319996544002765,0.4909099834726972
414121,2015-05-10,0.0,1.4594594594594594
414122,2015-05-10,0.6067408913023693,0.0
414123,2015-05-10,0.0,1.038463535506799
414124,2015-05-11,1.030533564478195,0.7105263157894737
414125,2015-05-11,1.1440687661599713,1.3846153846153846
