Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2012-09-19,NYY,TOR,4,2,-240,220,-192,181,9.5,9.5,9.5,9.5,-115,-105,105,-125
2012-09-19,PIT,MIL,1,3,115,-125,110,-120,8.5,8.5,7.5,7.5,100,-120,105,-115
2012-09-19,CLE,MIN,4,6,-135,125,-135,125,9.0,9.0,9.0,9.0,-120,100,102,-112
2012-09-19,WAS,LAD,3,1,-115,105,-107,-103,8.0,8.0,8.0,8.0,-110,-110,105,-115
2012-09-19,DET,OAK,6,2,-165,155,-175,165,7.0,7.0,7.0,7.0,100,-120,105,-125
2012-09-19,TB,BOS,13,3,-175,165,-185,175,8.0,8.0,8.5,8.5,100,-120,-105,-105
2012-09-19,NYM,PHI,2,3,150,-160,125,-135,7.5,7.5,7.0,7.0,-110,-110,-105,-105
2012-09-19,MIA,ATL,0,3,115,-125,128,-138,7.0,7.0,6.5,6.5,110,-130,100,-110
2012-09-19,CHC,CIN,5,6,145,-155,134,-144,14.0,14.0,14.0,14.0,-115,-105,100,-110
2012-09-19,KC,CHW,3,0,150,-160,130,-140,8.0,8.0,7.5,7.5,-105,-115,-105,-105
2012-09-19,SLC,HOU,5,0,-240,220,-218,198,8.0,8.0,7.5,7.5,-105,-115,-110,100
2012-09-19,ARI,SD,6,2,-135,125,-160,150,9.5,9.5,9.5,9.5,100,-120,-112,102
2012-09-19,LAA,TEX,2,6,-120,110,-161,151,8.5,8.5,8.0,8.0,100,-120,-108,-102
2012-09-19,SEA,BAL,1,3,-145,135,-148,138,6.5,6.5,6.5,6.5,-110,-110,103,-113
2012-09-19,SF,COL,7,1,-280,250,-230,210,7.0,7.0,7.0,7.0,100,-120,-116,106
2012-09-19,NYY,TOR,4,2,-188,178,-210,190,9.5,9.5,9.5,9.5,-110,-110,112,-122
