Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2012-04-30,MIA,ARI,5,9,-160,150,-173,163,7.5,7.5,7.0,7.0,-115,-105,-105,-105
2012-04-30,PHI,CHC,6,4,-165,155,-168,158,7.5,7.5,7.5,7.5,-120,100,117,-127
2012-04-30,NYY,BAL,2,1,-180,170,-163,153,9.5,9.5,9.0,9.0,100,-120,110,-120
2012-04-30,TOR,TEX,1,4,125,-135,120,-130,8.5,8.5,8.5,8.5,-125,105,-125,115
2012-04-30,ATL,PIT,3,9,-150,140,-166,156,7.5,7.5,7.0,7.0,100,-120,-120,110
2012-04-30,BOS,OAK,11,6,-160,150,-145,135,9.0,9.0,9.0,9.0,-120,100,105,-115
2012-04-30,TB,SEA,3,2,-115,105,-135,125,7.0,7.0,7.0,7.0,-110,-110,117,-127
2012-04-30,HOU,NYM,4,3,100,-110,104,-114,7.5,7.5,8.0,8.0,110,-130,-110,100
2012-04-30,COL,LAD,6,2,-130,120,-132,122,9.5,9.5,9.5,9.5,-110,-110,-117,107
2012-04-30,SD,MIL,3,8,100,-110,-106,-104,6.5,6.5,6.5,6.5,-115,-105,-105,-105
2012-04-30,LAA,MIN,4,3,-230,215,-235,215,7.5,7.5,7.5,7.5,-110,-110,-115,105
