Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2012-04-13,NYY,LAA,5,0,-125,115,-160,150,9.0,9.0,9.5,9.5,-115,-105,105,-115
2012-04-13,BOS,TB,12,2,-125,115,-128,118,8.5,8.5,8.5,8.5,100,-120,105,-115
2012-04-13,CHW,DET,5,2,105,-115,-102,-108,8.5,8.5,8.5,8.5,-120,100,-105,-105
2012-04-13,SLC,CHC,5,9,-200,185,-185,170,7.5,7.5,7.0,7.0,-115,-105,100,-120
2012-04-13,KC,CLE,3,8,-130,120,-111,101,8.5,8.5,8.0,8.0,105,-125,-120,100
2012-04-13,SF,PIT,5,0,-180,170,-172,162,7.0,7.0,6.5,6.5,100,-120,-115,105
2012-04-13,WAS,CIN,2,1,-150,140,-140,130,8.0,8.0,7.0,7.0,-115,-105,-125,105
2012-04-13,PHI,NYM,2,5,-180,170,-195,180,6.5,6.5,6.5,6.5,-110,-110,-105,-105
2012-04-13,TOR,BAL,5,7,-200,185,-180,168,8.5,8.5,8.5,8.5,-120,100,-110,100
2012-04-13,MIA,HOU,5,4,-200,185,-185,170,7.5,7.5,7.5,7.5,-120,100,-105,-105
2012-04-13,ATL,MIL,10,8,-140,130,-122,112,7.5,7.5,7.5,7.5,-110,-110,-110,100
2012-04-13,MIN,TEX,1,4,160,-170,138,-148,8.5,8.5,8.5,8.5,-130,110,-110,100
2012-04-13,COL,ARI,7,6,-130,120,-115,105,8.5,8.5,8.5,8.5,-125,105,-115,105
2012-04-13,SEA,OAK,0,4,-165,155,-150,140,6.5,6.5,6.5,6.5,-110,-110,112,-122
2012-04-13,LAD,SD,9,8,-130,120,-127,117,7.0,7.0,7.0,7.0,110,-130,-110,100
