Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2012-05-05,CHC,LAD,1,5,-130,120,116,-126,8.0,8.0,7.5,7.5,-105,-115,101,-111
2012-05-05,WAS,PHI,7,1,-135,125,-126,116,6.5,6.5,6.5,6.5,-125,105,110,-120
2012-05-05,BOS,BAL,2,8,-130,120,-114,104,9.5,9.5,9.5,9.5,-110,-110,110,-120
2012-05-05,NYM,ARI,4,3,-160,150,-138,128,7.5,7.5,7.0,7.0,100,-120,115,-125
2012-05-05,SF,MIL,5,2,-145,135,-143,133,7.0,7.0,7.0,7.0,-130,110,-105,-105
2012-05-05,DET,CHW,2,3,-140,130,-135,125,8.5,8.5,8.5,8.5,100,-120,110,-120
2012-05-05,CLE,TEX,2,5,125,-135,136,-146,8.5,8.5,8.5,8.5,-125,105,-106,-104
2012-05-05,HOU,SLC,8,2,135,-145,122,-132,8.0,8.0,8.0,8.0,-120,100,-125,105
2012-05-05,PIT,CIN,3,2,-110,100,-102,-108,7.5,7.5,7.5,7.5,-120,100,102,-112
2012-05-05,KC,NYY,5,1,150,-160,128,-138,9.0,9.0,9.0,9.0,100,-120,-110,100
2012-05-05,TB,OAK,3,4,-160,150,-145,135,7.0,7.0,7.0,7.0,100,-120,-106,-104
2012-05-05,COL,ATL,9,13,100,-110,115,-125,10.0,10.0,10.5,10.5,-125,105,104,-124
2012-05-05,SD,MIA,1,4,110,-120,106,-116,6.0,6.0,6.5,6.5,-110,-110,-110,100
2012-05-05,LAA,TOR,6,2,-160,150,-145,135,7.5,7.5,7.0,7.0,-105,-115,-125,115
2012-05-05,SEA,MIN,7,0,-185,175,-186,176,7.0,7.0,7.0,7.0,110,-130,107,-127
