game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
381144,2014-05-14,109,120,Arizona Diamondbacks,Washington Nationals,41,38,137.3,124.3,121,105,0.88,0.84,57,32,0.42,0.26,50,47,0.36,0.38,153,127,1.11,1.02,14,8,0.1,0.06,3.74,2.32,1.25,1.22,10.03,9.19,3.06,2.7,0.92,0.58,3.28,3.4
381142,2014-05-14,136,139,Seattle Mariners,Tampa Bay Rays,39,38,117.3,137.3,106,127,0.9,0.92,46,68,0.39,0.5,59,59,0.5,0.43,118,107,1.01,0.78,10,17,0.09,0.12,3.53,4.46,1.41,1.35,9.05,7.01,2.0,1.81,0.77,1.11,4.53,3.87
381140,2014-05-14,158,134,Milwaukee Brewers,Pittsburgh Pirates,39,38,119.0,124.0,99,120,0.83,0.97,40,39,0.34,0.31,38,41,0.32,0.33,134,98,1.13,0.79,13,12,0.11,0.1,3.03,2.83,1.15,1.3,10.13,7.11,3.53,2.39,0.98,0.87,2.87,2.98
381139,2014-05-14,121,147,New York Mets,New York Yankees,38,38,123.0,123.7,113,118,0.92,0.95,53,60,0.43,0.49,62,54,0.5,0.44,118,141,0.96,1.14,15,13,0.12,0.11,3.88,4.37,1.42,1.39,8.63,10.26,1.9,2.61,1.1,0.95,4.54,3.93
381138,2014-05-14,119,146,Los Angeles Dodgers,Miami Marlins,41,38,139.3,117.0,119,111,0.85,0.95,61,54,0.44,0.46,75,57,0.54,0.49,147,116,1.06,0.99,9,11,0.06,0.09,3.94,4.15,1.39,1.44,9.5,8.92,1.96,2.04,0.58,0.85,4.84,4.38
381137,2014-05-14,110,116,Baltimore Orioles,Detroit Tigers,37,35,115.3,101.0,126,101,1.09,1.0,51,52,0.44,0.51,45,29,0.39,0.29,92,91,0.8,0.9,13,12,0.11,0.12,3.98,4.63,1.48,1.29,7.18,8.11,2.04,3.14,1.01,1.07,3.51,2.58
381143,2014-05-14,117,140,Houston Astros,Texas Rangers,39,38,123.3,130.7,145,128,1.18,0.98,81,63,0.66,0.48,52,48,0.42,0.37,105,108,0.85,0.83,18,11,0.15,0.08,5.91,4.34,1.6,1.35,7.66,7.44,2.02,2.25,1.31,0.76,3.79,3.31
381135,2014-05-14,141,114,Toronto Blue Jays,Cleveland Indians,40,38,133.3,112.7,130,89,0.97,0.79,72,38,0.54,0.34,67,53,0.5,0.47,133,117,1.0,1.04,15,7,0.11,0.06,4.86,3.04,1.48,1.26,8.98,9.35,1.99,2.21,1.01,0.56,4.52,4.23
381133,2014-05-14,133,145,Oakland Athletics,Chicago White Sox,39,41,122.0,138.3,97,119,0.8,0.86,40,64,0.33,0.46,38,85,0.31,0.61,111,103,0.91,0.74,6,8,0.05,0.06,2.95,4.16,1.11,1.47,8.19,6.7,2.92,1.21,0.44,0.52,2.8,5.53
381132,2014-05-14,142,111,Minnesota Twins,Boston Red Sox,36,38,128.0,118.0,117,112,0.91,0.95,52,41,0.41,0.35,43,39,0.34,0.33,96,115,0.75,0.97,9,7,0.07,0.06,3.66,3.13,1.25,1.28,6.75,8.77,2.23,2.95,0.63,0.53,3.02,2.97
381131,2014-05-14,137,144,San Francisco Giants,Atlanta Braves,38,36,124.3,98.0,91,84,0.73,0.86,30,30,0.24,0.31,31,34,0.25,0.35,99,118,0.8,1.2,10,4,0.08,0.04,2.17,2.76,0.98,1.2,7.17,10.84,3.19,3.47,0.72,0.37,2.24,3.12
381130,2014-05-14,143,108,Philadelphia Phillies,Los Angeles Angels,36,38,105.7,111.0,104,99,0.98,0.89,57,56,0.54,0.5,44,56,0.42,0.5,103,122,0.97,1.1,17,14,0.16,0.13,4.85,4.54,1.4,1.4,8.77,9.89,2.34,2.18,1.45,1.14,3.75,4.54
381136,2014-05-14,118,115,Kansas City Royals,Colorado Rockies,38,41,104.7,127.3,90,122,0.86,0.96,42,54,0.4,0.42,47,44,0.45,0.35,114,101,1.09,0.79,4,14,0.04,0.11,3.61,3.82,1.31,1.3,9.8,7.14,2.43,2.3,0.34,0.99,4.04,3.11
