game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
380577,2014-04-02,121,120,New York Mets,Washington Nationals,1,1,3.3,4.0,5,2,1.5,0.5,5,3,1.5,0.75,4,1,1.2,0.25,5,8,1.5,2.0,1,2,0.3,0.5,13.5,6.75,2.7,0.75,13.5,18.0,1.25,8.0,2.7,4.5,10.8,2.25
380576,2014-04-02,139,141,Tampa Bay Rays,Toronto Blue Jays,2,2,5.7,6.7,2,10,0.35,1.5,0,5,0.0,0.75,1,3,0.18,0.45,7,6,1.24,0.9,0,0,0.0,0.0,0.0,6.75,0.53,1.95,11.12,8.1,7.0,2.0,0.0,0.0,1.59,4.05
380575,2014-04-02,113,138,Cincinnati Reds,St. Louis Cardinals,1,1,2.0,2.0,2,0,1.0,0.0,0,0,0.0,0.0,1,1,0.5,0.5,1,3,0.5,1.5,0,0,0.0,0.0,0.0,0.0,1.5,0.5,4.5,13.5,1.0,3.0,0.0,0.0,4.5,4.5
380574,2014-04-02,109,137,Arizona Diamondbacks,San Francisco Giants,4,2,13.3,8.0,14,14,1.05,1.75,5,6,0.38,0.75,7,2,0.53,0.25,15,8,1.13,1.0,1,1,0.08,0.12,3.38,6.75,1.58,2.0,10.13,9.0,2.14,4.0,0.68,1.12,4.73,2.25
380573,2014-04-02,108,136,Los Angeles Angels,Seattle Mariners,2,2,6.0,5.0,7,4,1.17,0.8,8,0,1.33,0.0,6,1,1.0,0.2,9,4,1.5,0.8,2,0,0.33,0.0,12.0,0.0,2.17,1.0,13.5,7.2,1.5,4.0,3.0,0.0,9.0,1.8
380572,2014-04-02,140,143,Texas Rangers,Philadelphia Phillies,2,2,8.3,6.3,10,6,1.2,0.95,7,4,0.84,0.63,4,6,0.48,0.95,10,6,1.2,0.95,2,0,0.24,0.0,7.56,5.68,1.68,1.89,10.8,8.53,2.5,1.0,2.16,0.0,4.32,8.53
380571,2014-04-02,117,147,Houston Astros,New York Yankees,1,1,2.3,2.0,4,1,1.71,0.5,2,0,0.86,0.0,1,0,0.43,0.0,0,5,0.0,2.5,0,0,0.0,0.0,7.71,0.0,2.14,0.5,0.0,22.5,0.0,0.0,0.0,0.0,3.86,0.0
380570,2014-04-02,145,142,Chicago White Sox,Minnesota Twins,1,1,1.7,2.0,2,1,1.2,0.5,0,0,0.0,0.0,0,0,0.0,0.0,2,2,1.2,1.0,0,0,0.0,0.0,0.0,0.0,1.2,0.5,10.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0
380568,2014-04-02,116,118,Detroit Tigers,Kansas City Royals,1,1,3.0,2.0,1,3,0.33,1.5,0,1,0.0,0.5,0,2,0.0,1.0,0,1,0.0,0.5,0,0,0.0,0.0,0.0,4.5,0.33,2.5,0.0,4.5,0.0,0.5,0.0,0.0,0.0,9.0
380567,2014-04-02,146,115,Miami Marlins,Colorado Rockies,2,2,6.0,5.7,4,10,0.67,1.76,1,5,0.17,0.88,2,0,0.33,0.0,3,7,0.5,1.24,0,0,0.0,0.0,1.5,7.94,1.0,1.76,4.5,11.12,1.5,0.0,0.0,0.0,3.0,0.0
