game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
348214,2013-07-21,158,146,MIL,MIA,Brewers,Marlins,Milwaukee Brewers,Miami Marlins,0,0,regular,regular,2013,2013,96,95,3287,3208,377,306,845,742,138,127,32,21,94,57,359,289,1329,1082,225,234,705,671,79,45,0.257,0.231,0.305,0.284,0.404,0.337,0.709,0.621,40,35,56,60,4.05,3.88,0,0,0,0,0,0,0,0,856.0,862.7,853,835,385,372,109,81,279,305,674,682,0.26,0.26,1.32,1.32,68,58,0.0,0.0,0,0,0,0,0,0
348213,2013-07-21,141,139,TOR,TB,Blue Jays,Rays,Toronto Blue Jays,Tampa Bay Rays,0,0,regular,regular,2013,2013,96,98,3294,3336,436,461,826,876,159,170,14,16,120,110,414,438,1373,1408,301,337,689,683,69,50,0.251,0.263,0.313,0.33,0.417,0.422,0.73,0.752,45,57,51,41,4.23,3.81,0,0,0,0,0,0,0,0,867.7,880.3,858,777,408,373,117,97,308,295,694,811,0.26,0.233,1.34,1.22,62,37,0.0,0.0,0,0,0,0,0,0
348212,2013-07-21,117,136,HOU,SEA,Astros,Mariners,Houston Astros,Seattle Mariners,0,0,regular,regular,2013,2013,96,97,3193,3335,360,387,755,810,154,156,10,8,92,119,341,373,1205,1339,249,306,888,809,53,32,0.236,0.243,0.292,0.307,0.377,0.401,0.669,0.708,33,45,63,52,4.85,4.21,0,0,0,0,0,0,0,0,849.3,875.3,936,872,458,409,122,113,346,255,643,764,0.293,0.261,1.51,1.29,70,44,0.0,0.0,0,0,0,0,0,0
348211,2013-07-21,113,134,CIN,PIT,Reds,Pirates,Cincinnati Reds,Pittsburgh Pirates,0,0,regular,regular,2013,2013,97,95,3300,3224,423,364,829,782,174,160,11,17,93,94,406,345,1304,1258,346,269,757,795,28,68,0.251,0.243,0.322,0.301,0.395,0.39,0.717,0.691,55,56,42,39,3.42,3.09,0,0,0,0,0,0,0,0,879.7,863.3,773,718,334,296,99,72,270,311,799,739,0.234,0.223,1.19,1.19,46,67,0.0,0.0,0,0,0,0,0,0
348210,2013-07-21,121,143,NYM,PHI,Mets,Phillies,New York Mets,Philadelphia Phillies,0,0,regular,regular,2013,2013,93,98,3251,3335,389,388,768,863,158,161,18,23,89,95,372,364,1229,1355,300,246,813,722,54,56,0.236,0.259,0.301,0.31,0.378,0.406,0.679,0.716,42,49,51,49,3.91,4.09,0,0,0,0,0,0,0,0,859.3,873.0,860,873,373,397,85,93,280,283,701,700,0.265,0.262,1.33,1.32,63,61,0.0,0.0,0,0,0,0,0,0
348209,2013-07-21,108,133,LAA,OAK,Angels,Athletics,Los Angeles Angels,Oakland Athletics,0,0,regular,regular,2013,2013,95,97,3282,3302,436,430,876,803,166,175,21,12,106,98,412,403,1402,1296,292,359,668,736,45,49,0.267,0.243,0.327,0.317,0.427,0.392,0.754,0.71,46,56,49,41,4.22,3.62,0,0,0,0,0,0,0,0,859.0,876.0,861,810,403,352,101,98,306,233,717,663,0.262,0.245,1.36,1.19,69,54,0.0,0.0,0,0,0,0,0,0
348208,2013-07-21,111,147,BOS,NYY,Red Sox,Yankees,Boston Red Sox,New York Yankees,0,0,regular,regular,2013,2013,99,97,3433,3236,504,380,949,787,219,140,25,13,100,88,486,354,1518,1217,360,277,797,703,73,64,0.276,0.243,0.345,0.303,0.442,0.376,0.787,0.679,59,52,40,45,3.88,3.73,0,0,0,0,0,0,0,0,883.3,866.3,840,846,381,359,109,102,342,240,832,765,0.245,0.261,1.34,1.25,53,40,0.0,0.0,0,0,0,0,0,0
348215,2013-07-21,138,135,STL,SD,Cardinals,Padres,St. Louis Cardinals,San Diego Padres,0,0,regular,regular,2013,2013,95,98,3256,3340,474,390,900,817,180,161,12,13,82,88,452,364,1350,1268,278,290,631,767,23,76,0.276,0.245,0.333,0.305,0.415,0.38,0.748,0.685,58,43,37,55,3.43,4.26,0,0,0,0,0,0,0,0,849.0,880.0,786,888,324,417,63,102,240,319,731,651,0.241,0.266,1.21,1.37,41,47,0.0,0.0,0,0,0,0,0,0
348206,2013-07-21,118,116,KC,DET,Royals,Tigers,Kansas City Royals,Detroit Tigers,0,0,regular,regular,2013,2013,94,96,3196,3402,372,482,816,951,154,181,20,12,61,106,356,468,1193,1474,247,340,602,662,72,27,0.255,0.28,0.309,0.345,0.373,0.433,0.682,0.778,45,52,49,44,3.8,3.85,0,0,0,0,0,0,0,0,827.7,868.7,804,824,349,372,97,79,286,271,681,874,0.252,0.242,1.32,1.26,50,46,0.0,0.0,0,0,0,0,0,0
348205,2013-07-21,142,114,MIN,CLE,Twins,Indians,Minnesota Twins,Cleveland Indians,0,0,regular,regular,2013,2013,94,97,3222,3262,385,458,788,834,169,177,10,13,86,105,370,441,1235,1352,311,340,760,797,29,73,0.245,0.256,0.311,0.326,0.383,0.414,0.694,0.74,41,51,53,46,4.38,4.26,0,0,0,0,0,0,0,0,836.3,853.7,913,812,407,404,91,106,266,354,553,791,0.283,0.249,1.41,1.37,42,58,0.0,0.0,0,0,0,0,0,0
