game_pk,date,home_starter_id,away_starter_id,home_starter_full_name,away_starter_full_name,home_starter_team_id,away_starter_team_id,home_starter_team_abbreviation,away_starter_team_abbreviation,home_starter_season,away_starter_season,home_starter_postseason,away_starter_postseason,home_starter_season_type,away_starter_season_type,home_starter_pitching_gp,away_starter_pitching_gp,home_starter_pitching_gs,away_starter_pitching_gs,home_starter_pitching_qs,away_starter_pitching_qs,home_starter_pitching_w,away_starter_pitching_w,home_starter_pitching_l,away_starter_pitching_l,home_starter_pitching_era,away_starter_pitching_era,home_starter_pitching_sv,away_starter_pitching_sv,home_starter_pitching_hld,away_starter_pitching_hld,home_starter_pitching_ip,away_starter_pitching_ip,home_starter_pitching_h,away_starter_pitching_h,home_starter_pitching_er,away_starter_pitching_er,home_starter_pitching_hr,away_starter_pitching_hr,home_starter_pitching_bb,away_starter_pitching_bb,home_starter_pitching_whip,away_starter_pitching_whip,home_starter_pitching_k,away_starter_pitching_k,home_starter_pitching_k_per_9,away_starter_pitching_k_per_9,home_starter_pitching_war,away_starter_pitching_war
663134,2022-06-07,668948,621368,Kirk McCarty,Taylor Hearn,114,140,CLE,TEX,2022,2022,0,0,regular,regular,0,10,0,10,0,1,0,3,0,4,0.0,5.48,0,0,0,0,0.0,44.3,0,54,0,27,0,7,0,23,0.0,1.74,0,41,0.0,8.32,,
663122,2022-06-07,615698,592351,Cal Quantrill,Jon Gray,114,140,CLE,TEX,2022,2022,0,0,regular,regular,9,8,9,8,6,2,3,2,6,5,3.52,4.83,0,0,0,0,53.7,41.0,45,35,21,22,3,5,19,15,1.19,1.22,33,44,5.53,9.66,,
663064,2022-06-07,668933,656457,Graham Ashcraft,Tyler Gilbert,113,109,CIN,AZ,2022,2022,0,0,regular,regular,3,2,3,2,2,0,2,0,0,2,1.53,5.56,0,0,0,0,17.7,11.3,12,10,3,7,1,4,5,3,0.96,1.15,9,9,4.58,7.15,,
662761,2022-06-07,434378,623167,Justin Verlander,Chris Flexen,117,136,HOU,SEA,2022,2022,0,0,regular,regular,10,10,10,10,7,4,7,3,3,7,2.23,4.55,0,0,0,0,64.7,55.3,40,60,16,28,9,9,12,18,0.8,1.41,61,40,8.49,6.51,,
662678,2022-06-07,641745,666201,Brad Keller,Alek Manoah,118,141,KC,TOR,2022,2022,0,0,regular,regular,10,10,10,10,5,9,3,7,7,3,4.15,1.98,0,0,0,0,60.7,63.7,57,48,28,14,7,5,18,10,1.24,0.91,33,57,4.9,8.06,,
663391,2022-06-07,660761,676477,José Suarez,Garrett Whitlock,108,111,LAA,BOS,2022,2022,0,0,regular,regular,4,8,4,8,0,2,0,2,2,3,6.35,3.6,0,0,0,0,17.0,35.0,19,34,12,14,4,4,11,9,1.76,1.23,15,33,7.94,8.49,,
662449,2022-06-07,500779,669373,Jose Quintana,Tarik Skubal,134,116,PIT,DET,2022,2022,0,0,regular,regular,10,10,10,10,2,6,3,6,3,4,2.68,2.15,0,0,0,0,50.3,58.7,45,46,15,14,2,2,18,10,1.25,0.95,41,61,7.33,9.36,,
662277,2022-06-07,506433,592836,Yu Darvish,Taijuan Walker,135,121,SD,NYM,2022,2022,0,0,regular,regular,10,8,10,8,7,2,6,3,3,3,4.03,2.88,0,0,0,0,60.3,40.7,51,39,27,13,5,2,15,13,1.09,1.28,48,21,7.16,4.65,,
661693,2022-06-07,663485,592791,Cole Sands,Jameson Taillon,142,147,MIN,NYY,2022,2022,0,0,regular,regular,1,10,1,10,0,4,0,6,1,2,9.0,2.3,0,0,0,0,4.0,58.7,5,48,4,15,1,4,4,5,2.25,0.9,4,44,9.0,6.75,,
661894,2022-06-07,605488,641712,Jeffrey Springs,Dakota Hudson,139,138,TB,STL,2022,2022,0,0,regular,regular,6,10,6,10,1,4,2,4,2,3,2.57,2.96,0,0,0,0,28.0,51.7,21,44,8,17,5,4,5,24,0.93,1.32,29,28,9.32,4.88,,
661516,2022-06-07,657140,608344,Kyle Wright,Cole Irvin,144,133,ATL,OAK,2022,2022,0,0,regular,regular,10,8,10,8,7,4,6,3,4,5,2.41,2.96,0,0,0,0,59.7,45.7,41,45,16,15,3,5,23,11,1.07,1.23,66,28,9.96,5.52,,
661460,2022-06-07,656629,669952,Michael Kopech,Mitch White,145,119,CWS,LAD,2022,2022,0,0,regular,regular,9,3,9,3,3,0,2,0,4,1,2.2,4.76,0,0,0,0,45.0,11.3,23,9,11,6,2,2,23,5,1.02,1.24,43,11,8.6,8.74,,
661205,2022-06-07,669920,624133,Jason Alexander,Ranger Suarez,158,143,MIL,PHI,2022,2022,0,0,regular,regular,1,10,1,10,1,3,0,4,1,3,2.57,4.69,0,0,0,0,7.0,48.0,7,53,2,25,0,6,3,22,1.43,1.56,3,42,3.86,7.88,,
661170,2022-06-07,680694,624522,Kyle Bradish,Keegan Thompson,110,112,BAL,CHC,2022,2022,0,0,regular,regular,7,4,7,4,2,0,1,3,3,0,6.82,2.79,0,0,0,0,33.0,19.3,40,19,25,6,8,2,11,6,1.55,1.29,35,13,9.55,6.05,,
661169,2022-06-07,665795,672851,Edward Cabrera,Joan Adon,146,120,MIA,WSH,2022,2022,0,0,regular,regular,1,11,1,11,1,2,1,1,0,9,0.0,5.98,0,0,0,0,6.0,52.7,1,56,0,35,0,6,4,33,0.83,1.69,9,42,13.5,7.18,,
662092,2022-06-07,607074,608566,Carlos Rodón,Germán Márquez,137,115,SF,COL,2022,2022,0,0,regular,regular,10,10,10,10,5,3,4,3,5,5,3.44,6.71,0,0,0,0,55.0,55.0,48,71,21,41,3,11,21,18,1.25,1.62,70,46,11.45,7.53,,
