game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
491912,2017-08-17,135,120,SD,WSH,San Diego Padres,Washington Nationals,Padres,Nationals,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2017,2017,120,118,54,71,66,47,0.45,0.602,465,633,610,509,-145,124,3.88,5.36,5.08,4.31,-1.21,1.05,0.0,0.0,0.0,0.0,0.451,0.624,0.4,0.6,32,35,27,25,22,36,39,22,W3,L1,0,0,0.0,0.0,0.0,0.0,54-66,71-47,32-27,35-25,22-39,36-22,20-30,30-20,46-56,63-38,5-5,7-3,False
491911,2017-08-17,141,139,TOR,TB,Toronto Blue Jays,Tampa Bay Rays,Blue Jays,Rays,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2017,2017,120,122,58,60,62,62,0.483,0.492,512,525,590,535,-78,-10,4.27,4.3,4.92,4.39,-0.65,-0.08,0.0,0.0,0.0,0.0,0.476,0.486,0.42,0.453,33,31,29,30,25,29,33,32,W1,L1,0,0,0.0,0.0,0.0,0.0,58-62,60-62,33-29,31-30,25-33,29-32,21-29,24-29,49-54,52-55,6-4,3-7,True
491910,2017-08-17,134,138,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,Pirates,Cardinals,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2017,2017,120,120,58,61,62,59,0.483,0.508,502,558,543,510,-41,48,4.18,4.65,4.53,4.25,-0.34,0.4,0.0,0.0,0.0,0.0,0.49,0.524,0.477,0.417,32,35,26,27,26,26,36,32,L4,L3,0,0,0.0,0.0,0.0,0.0,58-62,61-59,32-26,35-27,26-36,26-32,21-23,20-28,50-52,54-49,5-5,7-3,True
491909,2017-08-17,137,143,SF,PHI,San Francisco Giants,Philadelphia Phillies,Giants,Phillies,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2017,2017,122,118,48,43,74,75,0.393,0.364,485,464,599,572,-114,-108,3.98,3.93,4.91,4.85,-0.93,-0.92,0.0,0.0,0.0,0.0,0.39,0.386,0.38,0.522,27,24,32,31,21,19,42,44,L1,L4,0,0,0.0,0.0,0.0,0.0,48-74,43-75,27-32,24-31,21-42,19-44,19-31,24-22,41-64,39-62,5-5,4-6,False
491908,2017-08-17,121,147,NYM,NYY,New York Mets,New York Yankees,Mets,Yankees,National League,American League,NL,AL,NL East,AL East,NL East,AL East,2017,2017,118,119,53,64,65,55,0.449,0.538,551,612,610,497,-59,115,4.67,5.14,5.17,4.18,-0.5,0.97,0.0,0.0,0.0,0.0,0.451,0.5,0.5,0.56,26,35,33,22,27,29,32,33,L3,W3,0,0,0.0,0.0,0.0,0.0,53-65,64-55,26-33,35-22,27-32,29-33,25-25,28-22,46-56,50-50,4-6,6-4,False
491907,2017-08-17,142,114,MIN,CLE,Minnesota Twins,Cleveland Guardians,Twins,Guardians,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2017,2017,117,117,59,65,58,52,0.504,0.556,544,564,601,449,-57,115,4.65,4.82,5.14,3.84,-0.49,0.98,0.0,0.0,0.0,0.0,0.5,0.608,0.51,0.553,27,31,34,27,32,34,24,25,L1,W5,0,0,0.0,0.0,0.0,0.0,59-58,65-52,27-34,31-27,32-24,34-25,25-24,26-21,51-51,59-38,7-3,6-4,True
491905,2017-08-17,140,145,TEX,CWS,Texas Rangers,Chicago White Sox,Rangers,White Sox,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2017,2017,119,117,59,45,60,72,0.496,0.385,597,504,571,592,26,-88,5.02,4.31,4.8,5.06,0.22,-0.75,0.0,0.0,0.0,0.0,0.461,0.41,0.465,0.438,33,25,27,31,26,20,33,41,W3,L4,0,0,0.0,0.0,0.0,0.0,59-60,45-72,33-27,25-31,26-33,20-41,20-23,21-27,47-55,41-59,7-3,4-6,False
491904,2017-08-17,115,144,COL,ATL,Colorado Rockies,Atlanta Braves,Rockies,Braves,National League,National League,NL,NL,NL West,NL East,NL West,NL East,2017,2017,120,118,67,53,53,65,0.558,0.449,629,530,570,608,59,-78,5.24,4.49,4.75,5.15,0.49,-0.66,0.0,0.0,0.0,0.0,0.557,0.442,0.58,0.408,37,26,22,30,30,27,31,35,W1,L1,0,0,0.0,0.0,0.0,0.0,67-53,53-65,37-22,26-30,30-31,27-35,29-21,20-29,59-47,46-58,4-6,3-7,False
491903,2017-08-17,117,109,HOU,AZ,Houston Astros,Arizona Diamondbacks,Astros,Diamondbacks,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2017,2017,120,120,74,66,46,54,0.617,0.55,691,590,530,489,161,101,5.76,4.92,4.42,4.08,1.34,0.84,0.0,0.0,0.0,0.0,0.589,0.523,0.667,0.521,34,39,25,23,40,27,21,31,W2,L2,0,0,0.0,0.0,0.0,0.0,74-46,66-54,34-25,39-23,40-21,27-31,32-16,25-23,63-44,56-51,4-6,3-7,False
491893,2017-08-17,142,114,MIN,CLE,Minnesota Twins,Cleveland Guardians,Twins,Guardians,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2017,2017,118,118,59,66,59,52,0.5,0.559,547,573,610,452,-63,121,4.64,4.86,5.17,3.83,-0.53,1.03,0.0,0.0,0.0,0.0,0.495,0.612,0.5,0.562,27,31,35,27,32,35,24,25,L2,W6,0,0,0.0,0.0,0.0,0.0,59-59,66-52,27-35,31-27,32-24,35-25,25-25,27-21,51-52,60-38,7-3,7-3,True
