game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
491292,2017-06-29,114,140,CLE,TEX,Cleveland Guardians,Texas Rangers,Guardians,Rangers,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2017,2017,77,78,41,39,36,39,0.532,0.5,366,389,314,367,52,22,4.75,4.99,4.08,4.71,0.68,0.28,0.0,0.0,0.0,0.0,0.591,0.439,0.514,0.441,17,22,21,17,24,17,15,22,W1,L1,0,0,0.0,0.0,0.0,0.0,41-36,39-39,17-21,22-17,24-15,17-22,19-18,15-19,39-27,29-37,5-5,5-5,False
491291,2017-06-29,134,139,PIT,TB,Pittsburgh Pirates,Tampa Bay Rays,Pirates,Rays,National League,American League,NL,AL,NL Central,AL East,NL Central,AL East,2017,2017,78,80,36,41,42,39,0.462,0.512,332,389,363,370,-31,19,4.26,4.86,4.65,4.62,-0.4,0.24,0.0,0.0,0.0,0.0,0.485,0.493,0.414,0.441,20,24,19,18,16,17,23,21,W1,L1,0,0,0.0,0.0,0.0,0.0,36-42,41-39,20-19,24-18,16-23,17-21,12-17,15-19,33-35,35-36,5-5,6-4,False
491290,2017-06-29,109,138,AZ,STL,Arizona Diamondbacks,St. Louis Cardinals,Diamondbacks,Cardinals,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2017,2017,79,77,50,36,29,41,0.633,0.468,415,339,301,346,114,-7,5.25,4.4,3.81,4.49,1.44,-0.09,0.0,0.0,0.0,0.0,0.594,0.5,0.583,0.417,30,20,11,20,20,16,18,21,L1,W1,0,0,0.0,0.0,0.0,0.0,50-29,36-41,30-11,20-20,20-18,16-21,21-15,15-21,41-28,33-33,7-3,5-5,False
491289,2017-06-29,117,133,HOU,OAK,Houston Astros,Oakland Athletics,Astros,Athletics,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2017,2017,79,78,53,35,26,43,0.671,0.449,439,345,319,418,120,-73,5.56,4.42,4.04,5.36,1.52,-0.94,0.0,0.0,0.0,0.0,0.649,0.465,0.707,0.351,24,22,17,17,29,13,9,26,W1,L1,0,0,0.0,0.0,0.0,0.0,53-26,35-43,24-17,22-17,29-9,13-26,29-12,13-24,48-26,33-38,7-3,5-5,True
491288,2017-06-29,145,147,CWS,NYY,Chicago White Sox,New York Yankees,White Sox,Yankees,American League,American League,AL,AL,AL Central,AL East,AL Central,AL East,2017,2017,77,76,33,42,44,34,0.429,0.553,349,429,362,325,-13,104,4.53,5.64,4.7,4.28,-0.17,1.37,0.0,0.0,0.0,0.0,0.437,0.523,0.487,0.606,16,24,17,13,17,18,27,21,L1,W1,0,0,0.0,0.0,0.0,0.0,33-44,42-34,16-17,24-13,17-27,18-21,19-20,20-13,31-40,34-31,2-8,4-6,False
491287,2017-06-29,146,121,MIA,NYM,Miami Marlins,New York Mets,Marlins,Mets,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2017,2017,76,77,35,35,41,42,0.461,0.455,347,377,370,409,-23,-32,4.57,4.9,4.87,5.31,-0.3,-0.42,0.0,0.0,0.0,0.0,0.475,0.444,0.516,0.475,21,17,20,23,14,18,21,19,L1,W1,0,0,0.0,0.0,0.0,0.0,35-41,35-42,21-20,17-23,14-21,18-19,16-15,19-21,28-31,32-40,5-5,5-5,True
491286,2017-06-29,111,142,BOS,MIN,Boston Red Sox,Minnesota Twins,Red Sox,Twins,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2017,2017,78,76,43,40,35,36,0.551,0.526,364,345,327,390,37,-45,4.67,4.54,4.19,5.13,0.47,-0.59,0.0,0.0,0.0,0.0,0.508,0.529,0.464,0.553,24,16,14,25,19,24,21,11,L1,W1,0,0,0.0,0.0,0.0,0.0,43-35,40-36,24-14,16-25,19-21,24-11,13-15,21-17,32-31,37-33,5-5,6-4,False
491285,2017-06-29,113,158,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,Reds,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2017,2017,77,80,33,41,44,39,0.429,0.512,377,380,422,370,-45,10,4.9,4.75,5.48,4.62,-0.58,0.12,0.0,0.0,0.0,0.0,0.444,0.507,0.531,0.514,21,21,18,22,12,20,26,17,W2,L2,0,0,0.0,0.0,0.0,0.0,33-44,41-39,21-18,21-22,12-26,20-17,17-15,18-17,28-35,37-36,4-6,4-6,True
491284,2017-06-29,108,119,LAA,LAD,Los Angeles Angels,Los Angeles Dodgers,Angels,Dodgers,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2017,2017,82,80,42,52,40,28,0.512,0.65,352,412,348,275,4,137,4.29,5.15,4.24,3.44,0.05,1.71,0.0,0.0,0.0,0.0,0.514,0.662,0.531,0.543,22,33,16,11,20,19,24,17,W1,L1,0,0,0.0,0.0,0.0,0.0,42-40,52-28,22-16,33-11,20-24,19-17,17-15,19-16,36-34,49-25,6-4,8-2,False
491283,2017-06-29,116,118,DET,KC,Detroit Tigers,Kansas City Royals,Tigers,Royals,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2017,2017,77,76,34,38,43,38,0.442,0.5,364,303,390,337,-26,-34,4.73,3.99,5.06,4.43,-0.34,-0.45,0.0,0.0,0.0,0.0,0.457,0.478,0.586,0.345,19,21,17,18,15,17,26,20,L1,W1,0,0,0.0,0.0,0.0,0.0,34-43,38-38,19-17,21-18,15-26,17-20,17-12,10-19,32-38,33-36,2-8,6-4,True
