game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
490622,2017-05-11,141,136,TOR,SEA,Toronto Blue Jays,Seattle Mariners,Blue Jays,Mariners,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2017,2017,34,34,13,17,21,17,0.382,0.5,130,176,156,161,-26,15,3.82,5.18,4.59,4.74,-0.76,0.44,0.0,0.0,0.0,0.0,0.414,0.448,0.364,0.435,6,10,9,5,7,7,12,12,W1,W4,0,0,0.0,0.0,0.0,0.0,13-21,17-17,6-9,10-5,7-12,7-12,8-14,10-13,12-17,13-16,6-4,6-4,False
490621,2017-05-11,140,135,TEX,SD,Texas Rangers,San Diego Padres,Rangers,Padres,American League,National League,AL,NL,AL West,NL West,AL West,NL West,2017,2017,35,35,15,13,20,22,0.429,0.371,158,125,155,183,3,-58,4.51,3.57,4.43,5.23,0.09,-1.66,0.0,0.0,0.0,0.0,0.406,0.375,0.364,0.44,9,7,8,9,6,6,12,13,W2,L2,0,0,0.0,0.0,0.0,0.0,15-20,13-22,9-8,7-9,6-12,6-13,8-14,11-14,13-19,12-20,4-6,4-6,False
490620,2017-05-11,109,134,AZ,PIT,Arizona Diamondbacks,Pittsburgh Pirates,Diamondbacks,Pirates,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2017,2017,35,34,19,14,16,20,0.543,0.412,169,123,146,156,23,-33,4.83,3.62,4.17,4.59,0.66,-0.97,0.0,0.0,0.0,0.0,0.5,0.429,0.519,0.368,13,8,6,7,6,6,10,13,W1,L4,0,0,0.0,0.0,0.0,0.0,19-16,14-20,13-6,8-7,6-10,6-13,14-13,7-12,15-15,12-16,4-6,3-7,False
490619,2017-05-11,145,142,CWS,MIN,Chicago White Sox,Minnesota Twins,White Sox,Twins,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2017,2017,31,30,15,16,16,14,0.484,0.533,123,140,119,143,4,-3,3.97,4.67,3.84,4.77,0.13,-0.1,0.0,0.0,0.0,0.0,0.484,0.533,0.56,0.524,6,8,6,10,9,8,10,4,L4,W1,0,0,0.0,0.0,0.0,0.0,15-16,16-14,6-6,8-10,9-10,8-4,14-11,11-10,15-16,16-14,3-7,6-4,True
490618,2017-05-11,115,119,COL,LAD,Colorado Rockies,Los Angeles Dodgers,Rockies,Dodgers,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2017,2017,35,34,22,20,13,14,0.629,0.588,166,168,157,115,9,53,4.74,4.94,4.49,3.38,0.26,1.56,0.0,0.0,0.0,0.0,0.629,0.588,0.667,0.52,11,13,8,6,11,7,5,8,W2,W5,0,0,0.0,0.0,0.0,0.0,22-13,20-14,11-8,13-6,11-5,7-8,16-8,13-12,22-13,20-14,6-4,8-2,True
490617,2017-05-11,139,118,TB,KC,Tampa Bay Rays,Kansas City Royals,Rays,Royals,American League,American League,AL,AL,AL East,AL Central,AL East,AL Central,2017,2017,36,33,17,12,19,21,0.472,0.364,161,97,149,142,12,-45,4.47,2.94,4.14,4.3,0.33,-1.36,0.0,0.0,0.0,0.0,0.438,0.355,0.391,0.2,12,8,9,9,5,4,10,12,W1,L1,0,0,0.0,0.0,0.0,0.0,17-19,12-21,12-9,8-9,5-10,4-12,9-14,3-12,14-18,11-20,5-5,5-5,False
490615,2017-05-11,108,116,LAA,DET,Los Angeles Angels,Detroit Tigers,Angels,Tigers,American League,American League,AL,AL,AL West,AL Central,AL West,AL Central,2017,2017,36,32,17,16,19,16,0.472,0.5,136,158,155,165,-19,-7,3.78,4.94,4.31,5.16,-0.53,-0.22,0.0,0.0,0.0,0.0,0.472,0.5,0.517,0.588,10,9,6,7,7,7,13,9,L1,L1,0,0,0.0,0.0,0.0,0.0,17-19,16-16,10-6,9-7,7-13,7-9,15-14,10-7,17-19,15-15,4-6,5-5,False
490614,2017-05-11,137,113,SF,CIN,San Francisco Giants,Cincinnati Reds,Giants,Reds,National League,National League,NL,NL,NL West,NL Central,NL West,NL Central,2017,2017,35,33,12,18,23,15,0.343,0.545,115,172,183,154,-68,18,3.29,5.21,5.23,4.67,-1.94,0.55,0.0,0.0,0.0,0.0,0.333,0.571,0.37,0.5,6,12,8,10,6,6,15,5,W1,W1,0,0,0.0,0.0,0.0,0.0,12-23,18-15,6-8,12-10,6-15,6-5,10-17,11-11,11-22,16-12,3-7,8-2,False
490613,2017-05-11,158,111,MIL,BOS,Milwaukee Brewers,Boston Red Sox,Brewers,Red Sox,National League,American League,NL,AL,NL Central,AL East,NL Central,AL East,2017,2017,34,33,18,17,16,16,0.529,0.515,173,149,158,139,15,10,5.09,4.52,4.65,4.21,0.44,0.3,0.0,0.0,0.0,0.0,0.467,0.48,0.522,0.5,9,11,10,7,9,6,6,9,W3,L2,0,0,0.0,0.0,0.0,0.0,18-16,17-16,9-10,11-7,9-6,6-9,12-11,9-9,14-16,12-13,6-4,5-5,False
490616,2017-05-11,147,117,NYY,HOU,New York Yankees,Houston Astros,Yankees,Astros,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2017,2017,31,34,21,23,10,11,0.677,0.676,180,165,124,125,56,40,5.81,4.85,4.0,3.68,1.81,1.18,0.0,0.0,0.0,0.0,0.65,0.656,0.647,0.739,12,14,3,6,9,9,7,5,L1,W3,0,0,0.0,0.0,0.0,0.0,21-10,23-11,12-3,14-6,9-7,9-5,11-6,17-6,13-7,21-11,7-3,8-2,False
