Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2016-05-14,BAL,DET,9,3,-121,111,-135,125,9.0,9.0,9.0,9.0,-110,-110,-115,-105
2016-05-14,BOS,HOU,6,5,-139,129,-122,112,9.0,9.0,10.0,10.0,-110,-110,-112,-108
2016-05-14,CLE,MIN,3,6,-180,170,-188,178,7.5,7.5,7.0,7.0,-110,-110,-115,-105
2016-05-14,KC,ATL,0,5,-170,160,-188,178,8.5,8.5,8.0,8.0,100,-120,-110,-110
2016-05-14,NYY,CHW,2,1,125,-135,132,-142,8.0,8.0,8.0,8.0,100,-120,-113,-107
2016-05-14,SEA,LAA,7,9,-165,155,-155,145,7.5,7.5,7.5,7.5,-110,-110,-115,-105
2016-05-14,TB,OAK,6,0,-135,125,-135,125,8.0,8.0,8.0,8.0,100,-120,-115,-105
2016-05-14,TEX,TOR,6,5,115,-125,123,-133,9.5,9.5,9.0,9.0,-105,-115,115,-135
2016-05-14,ARI,SF,3,5,-130,120,-126,116,9.0,9.0,9.0,9.0,-110,-110,-120,100
2016-05-14,CHC,PIT,8,2,-255,233,-285,255,8.0,8.0,8.5,8.5,-115,-105,113,-120
2016-05-14,COL,NYM,7,4,108,-118,123,-133,11.0,11.0,11.5,11.5,100,-120,-105,-115
2016-05-14,LAD,SLC,5,3,-109,-101,-102,-108,7.0,7.0,7.5,7.5,-120,100,-110,-110
2016-05-14,MIL,SD,7,8,-165,150,-130,173,9.0,9.0,9.0,9.0,-110,-110,-114,103
2016-05-14,PHI,CIN,4,3,-133,123,-158,148,8.0,8.0,7.5,7.5,-120,100,100,-120
2016-05-14,WAS,MIA,6,4,-168,158,-123,113,8.5,8.5,8.0,8.0,100,-120,-120,100
