Date,home team,away team,home score,away score,home ml open,away ml open,home ml close,away ml close,over open,under open,over close,under close,over open odds,under open odds,over close odds,under close odds
2016-08-19,BAL,HOU,8,15,-115,105,-105,-105,9.0,9.0,9.5,9.5,100,-120,-107,-103
2016-08-19,CIN,LAD,9,2,135,-145,163,-173,9.5,9.5,9.5,9.5,100,-120,-105,-115
2016-08-19,KC,MIN,5,4,-135,125,-132,122,8.5,8.5,9.0,9.0,-125,105,-110,-110
2016-08-19,CLE,TOR,3,2,-130,120,-138,128,9.0,9.0,9.0,9.0,-120,100,105,-125
2016-08-19,PHI,SLC,3,4,155,-165,158,-168,9.0,9.0,9.0,9.0,-110,-110,-110,-110
2016-08-19,PIT,MIA,5,6,-180,170,-215,195,8.0,8.0,7.5,7.5,100,-120,-115,-105
2016-08-19,SD,ARI,7,4,120,-130,138,-148,7.5,7.5,7.5,7.5,-110,-110,-125,105
2016-08-19,LAA,NYY,0,7,125,-135,136,-146,8.5,8.5,8.5,8.5,100,-120,-105,-115
2016-08-19,SF,NYM,8,1,-145,135,-190,180,7.0,7.0,7.5,7.5,-120,100,-110,100
2016-08-19,DET,BOS,2,10,-105,-105,112,-122,8.5,8.5,8.5,8.5,-120,100,-120,100
2016-08-19,TB,TEX,2,6,125,-135,123,-133,8.0,8.0,7.5,7.5,100,-120,105,-125
2016-08-19,SEA,MIL,7,6,-164,154,-184,174,8.5,8.5,9.0,9.0,-115,-105,-110,-110
2016-08-19,CHW,OAK,0,9,-110,100,107,-117,9.5,9.5,9.5,9.5,-120,100,-120,100
2016-08-19,COL,CHC,7,6,145,-155,123,-133,11.5,11.5,10.0,10.0,100,-120,-110,100
2016-08-19,ATL,WAS,6,7,130,-140,117,-127,7.5,7.5,7.5,7.5,-110,-110,-115,-105
