game_pk,home_batting_hr_per_g_rolling_5,away_batting_hr_per_g_rolling_5
5057771,,
5057772,,
5057773,,
5057774,,
5057775,,
5057776,,
5057777,,
5057778,,
5057779,,
5057780,,
5057781,,
5057782,,
5057783,0.0,0.0
5057784,,
5057785,,
5057786,,
5057787,0.0,2.0
5057788,4.0,2.0
5057789,1.0,1.0
5057790,2.0,1.0
5057791,2.0,1.0
5057792,0.0,3.0
5057793,0.0,2.0
5057794,0.0,0.0
5057795,2.0,1.0
5057796,0.0,0.0
5057797,0.0,0.0
5057798,2.0,3.0
5057799,0.5,2.5
5057800,2.0,2.0
5057801,3.0,0.0
5057802,0.0,1.0
5057803,0.5,0.5
5057804,2.0,1.0
5057805,3.0,1.5
5057806,2.0,0.5
5057807,0.0,0.5
5057808,1.0,1.5
5057809,0.5,1.5
5057810,1.0,1.0
5057811,0.5,1.0
5057812,1.5,1.5
5057813,0.3333333333333333,2.6666666666666665
5057814,1.0,1.5
5057815,1.0,0.5
5057816,1.0,2.0
5057817,2.3333333333333335,1.3333333333333333
5057818,0.6666666666666666,0.6666666666666666
5057819,0.3333333333333333,1.6666666666666667
5057820,0.6666666666666666,2.0
5057821,1.0,1.3333333333333333
5057822,0.6666666666666666,2.0
5057823,1.3333333333333333,0.6666666666666666
5057824,1.6666666666666667,1.3333333333333333
5057825,1.6666666666666667,2.25
5057826,1.3333333333333333,0.3333333333333333
5057827,1.6666666666666667,1.0
5057828,0.25,1.0
5057829,2.0,1.0
5057830,0.3333333333333333,0.0
5057831,1.6666666666666667,1.0
5057832,0.6666666666666666,0.3333333333333333
5057833,0.5,1.25
5057834,0.75,2.0
5057835,0.75,1.0
5057836,0.75,1.5
5057837,2.0,1.0
5057838,1.25,1.0
5057839,1.5,2.0
5057840,1.25,0.75
5057841,1.5,0.75
5057842,1.0,0.75
5057843,1.0,0.25
5057844,1.6,0.75
5057845,0.5,0.25
5057846,1.25,0.8
5057847,1.2,1.0
5057848,0.6,1.6
5057849,1.0,1.6
5057850,1.0,1.2
5057851,1.6,1.0
5057852,0.8,1.6
5057853,1.4,0.6
5057854,1.4,1.0
5057855,1.4,0.8
5057856,1.2,1.6
5057857,1.2,0.2
5057858,0.8,0.6
5057859,0.4,0.6
5057860,1.0,0.75
5057861,1.2,0.4
5057862,1.2,0.8
5057864,1.2,0.6
5057865,0.6,0.4
5057866,0.8,1.0
5057867,0.0,1.0
5057868,1.0,1.2
5057869,1.2,0.4
6041984,1.2,1.6
5057870,1.6,1.2
5057871,0.6,1.2
5057873,1.0,1.0
5057874,1.4,1.0
5057872,1.4,1.0
5057876,1.0,0.4
5057877,1.2,1.2
5057878,0.8,1.6
5057879,0.8,0.4
5057880,0.2,1.0
5057881,1.0,1.6
5057886,1.2,1.2
5057882,1.4,1.2
5057883,0.8,1.6
5057884,1.0,1.6
5057885,1.2,0.4
5057887,1.0,1.4
5057888,1.2,1.4
5057889,1.4,1.0
6096942,1.0,1.4
5057891,1.2,1.4
5057892,0.6,1.6
5057893,0.8,1.0
5057894,0.4,0.2
5057899,0.8,0.8
5057895,1.2,1.0
5057896,0.6,1.6
5057897,1.0,1.2
5057898,1.0,0.4
5057900,1.0,1.0
5057901,1.2,1.0
5057902,0.8,1.2
5057903,0.8,1.2
5057904,0.6,1.6
5057905,0.8,2.0
5057906,0.6,1.2
5057907,0.4,0.0
5057908,0.8,1.4
6127497,0.8,0.2
5057909,1.0,0.6
5057910,1.0,0.6
5057911,1.0,0.8
5057912,1.0,1.2
5057913,1.6,0.6
5057914,1.0,1.0
5057915,1.0,0.4
5057916,0.4,2.2
5057917,0.4,0.8
5057918,1.2,1.2
5057919,1.0,0.2
5057920,0.8,1.8
5057921,0.2,1.4
5057922,0.2,1.6
5057923,1.4,0.8
5057932,0.4,0.8
5057931,1.2,0.4
5057924,1.2,0.8
5057925,0.8,1.0
5057926,0.8,0.6
5057927,1.0,0.6
5057928,1.6,0.6
5057929,1.2,1.2
5057930,0.4,3.0
5057933,1.2,1.2
5057934,0.4,0.4
5057935,0.8,1.6
5057936,0.6,1.8
5057937,0.2,1.2
5057938,0.4,0.6
5057939,1.0,1.0
5057940,0.6,0.4
5057941,0.4,0.6
5057942,0.4,0.6
5057943,0.4,2.8
5057944,1.2,1.4
5057945,0.0,0.8
5057946,1.8,1.0
5057947,0.8,1.2
5057951,1.0,0.2
5057948,1.0,1.2
5057949,0.4,0.8
5057950,1.6,1.0
5057952,0.6,1.2
5057953,0.4,0.4
5057954,1.2,0.8
5057955,0.4,1.0
5057956,0.8,0.0
5057957,1.0,0.4
5057958,0.8,1.4
5057959,1.4,0.4
5057961,0.2,0.0
5057962,0.2,0.4
5057960,0.6,1.0
5057964,0.2,0.6
5057965,0.4,0.4
5057966,1.0,0.8
5057963,0.4,0.2
5057967,1.0,0.8
5057968,0.8,0.0
5057969,0.2,1.6
5057970,1.2,0.2
5057971,1.0,1.6
5057972,0.6,1.4
5057973,1.8,0.4
5057974,0.4,0.0
5057975,0.2,0.4
5057976,1.4,0.6
5057977,0.4,0.8
5057978,0.8,1.4
5057979,0.2,0.4
5057980,0.8,0.0
5057981,1.2,0.8
5057982,0.4,1.4
5057983,1.6,1.0
5057984,0.6,0.6
5057985,1.0,0.2
5057986,1.2,1.0
5057987,2.4,1.0
5057988,0.8,1.2
5057989,0.6,0.2
5057990,1.0,0.6
5057991,0.8,1.0
5057992,0.8,1.4
5057993,0.8,0.6
5057994,0.4,0.4
5057995,0.8,0.8
5057996,0.6,0.0
5057997,0.4,1.0
5057998,1.2,0.2
5057999,0.8,0.2
5058000,1.6,1.4
5058001,1.0,0.8
5058002,2.2,1.2
5058003,1.4,1.0
5058004,0.8,0.8
5058005,1.0,0.2
5058006,0.8,1.0
5058007,0.8,0.6
5058008,0.6,1.2
5058009,1.2,0.6
5058010,1.4,0.2
5058011,1.2,0.8
5058012,0.8,1.4
5058013,1.4,0.8
5058014,1.4,1.0
5058015,1.2,0.8
5058016,1.0,0.4
5058017,1.0,0.8
5058018,1.2,0.6
5058019,1.6,1.4
5058020,1.0,0.6
5058021,2.2,0.4
5058022,0.4,0.2
5058023,1.2,0.8
5058024,1.0,1.2
5058025,0.6,1.0
5058026,2.0,1.0
5058027,1.0,1.6
5058028,1.6,0.8
5058029,1.6,1.2
5058030,1.4,1.4
5058031,2.6,0.4
5058032,1.4,0.8
5058033,1.0,0.4
5058034,1.2,1.0
5058035,1.6,0.8
5058036,1.6,2.2
5058037,0.8,0.6
5058038,0.8,0.2
5058039,1.6,1.2
5058040,0.8,1.4
5058041,1.8,1.0
5058042,1.0,1.6
5058043,1.6,0.8
5058044,1.4,0.8
5058045,1.8,0.8
5058046,1.2,0.4
5058047,1.6,2.2
5058048,1.6,1.2
5058049,0.8,0.8
5058050,1.4,1.4
5058051,1.2,1.6
5058052,0.8,1.2
5058053,1.8,1.0
5058054,1.2,0.8
5058055,1.2,1.2
5058056,1.6,0.8
5058057,1.6,0.8
5058058,0.8,0.4
5058059,2.0,0.6
5058061,0.8,1.4
5058060,0.6,1.2
5058062,2.6,1.6
5058063,0.6,1.4
5058064,1.4,1.6
5058065,2.8,1.2
5058066,0.8,1.2
5058067,0.6,1.2
5058068,1.4,0.8
5058069,2.2,0.6
5058070,2.2,1.4
5058071,1.8,0.2
5058073,1.2,0.8
5058072,1.0,1.0
5058074,0.6,1.4
5058075,0.6,1.0
5058076,1.0,1.2
5058077,1.2,1.2
5058078,1.0,1.6
5058079,1.2,1.6
5058080,0.6,1.2
5058081,0.8,1.6
5058082,1.4,0.6
5058083,3.0,0.8
5058085,2.0,0.8
