game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
266191,2010-09-30,137,109,SF,AZ,Giants,D-backs,San Francisco Giants,Arizona Diamondbacks,0,0,regular,regular,2010,2010,159,159,30,33,4,1,6,7,0,1,0,0,3,0,4,1,15,8,2,2,3,12,2,1,.257,.250,.321,.326,.408,.418,.729,.744,1,0,0,1,3.37,4.83,9.0,8.0,7,6,1,4,0,3,2,2,12,3,.000,.000,1.27,1.43,0,0,2010-09-30
266184,2010-09-30,135,112,SD,CHC,Padres,Cubs,San Diego Padres,Chicago Cubs,0,0,regular,regular,2010,2010,160,160,28,32,0,1,3,6,0,1,0,0,0,0,0,1,3,7,4,2,8,12,1,0,.246,.257,.317,.319,.371,.403,.688,.722,0,1,1,0,3.40,4.23,9.0,9.0,6,3,1,0,0,0,2,4,12,8,.000,.000,1.25,1.41,0,0,2010-09-30
266186,2010-09-30,113,117,CIN,HOU,Reds,Astros,Cincinnati Reds,Houston Astros,0,0,regular,regular,2010,2010,159,159,38,30,9,1,14,4,0,0,0,0,3,1,9,1,23,7,6,0,8,5,1,0,.271,.248,.338,.303,.435,.363,.773,.666,1,0,0,1,4.03,4.11,9.0,8.0,4,14,1,9,1,3,0,6,5,8,.000,.000,1.33,1.38,0,0,2010-09-30
266189,2010-09-30,146,134,FLA,PIT,Marlins,Pirates,Florida Marlins,Pittsburgh Pirates,0,0,regular,regular,2010,2010,162,160,39,39,11,9,13,13,4,2,1,0,1,2,11,9,22,21,3,4,7,7,1,0,.254,.242,.322,.305,.404,.374,.726,.679,1,0,0,1,4.12,5.04,9.0,8.0,13,13,9,6,2,1,4,3,7,7,.000,.000,1.38,1.50,0,3,2010-09-30
266187,2010-09-30,121,158,NYM,MIL,Mets,Brewers,New York Mets,Milwaukee Brewers,0,0,regular,regular,2010,2010,162,160,33,37,2,9,7,10,2,2,0,0,0,0,2,9,9,12,3,6,13,4,0,0,.250,.263,.316,.335,.383,.426,.699,.761,0,1,1,0,3.75,4.59,9.0,9.0,10,7,5,2,0,0,6,3,4,13,.000,.000,1.38,1.44,3,0,2010-09-30
266182,2010-09-30,140,108,TEX,LAA,Rangers,Angels,Texas Rangers,Los Angeles Angels,0,0,regular,regular,2010,2010,159,159,29,31,3,2,9,5,3,2,0,0,0,1,3,2,12,10,2,1,3,9,1,1,.276,.249,.338,.312,.420,.390,.758,.702,1,0,0,1,3.93,4.05,9.0,8.0,5,9,1,3,1,0,1,2,9,3,.000,.000,1.31,1.37,2,1,2010-09-30
266190,2010-09-30,118,139,KC,TB,Royals,Rays,Kansas City Royals,Tampa Bay Rays,0,0,regular,regular,2010,2010,160,160,32,32,3,2,6,6,2,2,1,0,0,1,3,2,10,11,1,2,6,10,1,3,.274,.249,.331,.335,.400,.406,.731,.741,1,0,0,1,5.04,3.81,9.0,8.0,6,6,2,3,1,0,2,1,10,6,.000,.000,1.48,1.26,0,2,2010-09-30
266192,2010-09-30,142,141,MIN,TOR,Twins,Blue Jays,Minnesota Twins,Toronto Blue Jays,0,0,regular,regular,2010,2010,161,160,32,40,2,13,4,13,1,1,1,0,0,6,2,13,7,32,3,5,4,11,0,0,.274,.248,.342,.312,.423,.455,.765,.767,0,1,1,0,3.96,4.25,9.0,9.0,13,4,13,2,6,0,5,3,11,4,.000,.000,1.29,1.36,1,1,2010-09-30
266183,2010-09-30,145,111,CWS,BOS,White Sox,Red Sox,Chicago White Sox,Boston Red Sox,0,0,regular,regular,2010,2010,162,162,34,33,8,2,11,7,1,3,0,0,2,1,8,2,18,13,7,3,7,9,3,1,.267,.267,.332,.338,.420,.451,.752,.789,1,0,0,1,4.08,4.21,9.0,8.0,7,11,2,8,1,2,3,7,9,7,.000,.000,1.36,1.36,1,0,2010-09-30
266193,2010-09-30,138,115,STL,COL,Cardinals,Rockies,St. Louis Cardinals,Colorado Rockies,0,0,regular,regular,2010,2010,160,163,33,30,6,1,11,4,1,0,0,1,0,0,6,0,12,6,3,2,6,4,2,0,.264,.264,.332,.337,.405,.428,.737,.765,1,0,0,1,3.64,4.17,9.0,8.0,4,11,1,5,0,0,2,3,4,6,.000,.000,1.31,1.34,0,2,2010-09-30
