game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
265794,2010-09-01,114,145,CLE,CWS,Indians,White Sox,Cleveland Indians,Chicago White Sox,0,0,regular,regular,2010,2010,134,135,34,30,4,6,10,8,2,1,0,0,0,3,2,6,12,18,4,3,5,4,2,1,.248,.271,.322,.334,.380,.431,.702,.765,0,1,1,0,4.53,3.98,9.0,9.0,8,10,6,2,3,0,3,4,4,5,.000,.000,1.49,1.33,0,3,2010-09-01
265804,2010-09-01,117,138,HOU,STL,Astros,Cardinals,Houston Astros,St. Louis Cardinals,0,0,regular,regular,2010,2010,133,132,25,33,5,2,6,7,1,2,0,0,1,1,5,2,10,12,6,3,1,6,2,0,.247,.265,.303,.333,.360,.410,.663,.743,1,0,0,1,4.08,3.51,9.0,8.0,7,6,2,4,1,1,3,6,6,1,.000,.000,1.38,1.29,1,0,2010-09-01
265799,2010-09-01,112,134,CHC,PIT,Cubs,Pirates,Chicago Cubs,Pittsburgh Pirates,0,0,regular,regular,2010,2010,135,134,35,33,5,3,11,6,4,3,0,0,0,1,5,3,15,12,2,8,9,12,2,0,.262,.239,.323,.303,.414,.368,.737,.671,1,0,0,1,4.37,5.18,9.0,8.0,6,11,2,5,1,0,8,2,12,9,.000,.000,1.42,1.50,1,0,2010-09-01
265798,2010-09-01,119,143,LAD,PHI,Dodgers,Phillies,Los Angeles Dodgers,Philadelphia Phillies,0,0,regular,regular,2010,2010,135,136,28,35,1,5,3,10,0,5,0,0,0,2,1,5,3,21,7,4,8,14,0,1,.260,.255,.329,.324,.387,.405,.716,.729,0,1,1,0,4.02,3.75,9.0,9.0,10,3,5,0,2,0,4,7,14,8,.000,.000,1.30,1.24,0,2,2010-09-01
265800,2010-09-01,109,135,AZ,SD,D-backs,Padres,Arizona Diamondbacks,San Diego Padres,0,0,regular,regular,2010,2010,134,133,31,33,5,2,9,11,0,1,0,0,2,1,5,2,15,15,2,1,12,3,0,0,.253,.250,.329,.322,.423,.378,.752,.700,1,0,0,1,4.98,3.35,9.0,8.0,11,9,2,4,1,2,1,2,3,12,.000,.000,1.47,1.23,0,1,2010-09-01
265793,2010-09-01,110,111,BAL,BOS,Orioles,Red Sox,Baltimore Orioles,Boston Red Sox,0,0,regular,regular,2010,2010,134,135,35,38,6,9,10,11,3,3,0,0,0,3,5,9,13,23,2,3,12,9,0,0,.257,.268,.313,.339,.388,.454,.701,.793,0,1,1,0,4.82,4.16,9.0,9.0,11,10,9,6,3,0,3,2,9,12,.000,.000,1.47,1.34,0,0,2010-09-01
265797,2010-09-01,147,133,NYY,OAK,Yankees,Athletics,New York Yankees,Oakland Athletics,0,0,regular,regular,2010,2010,135,132,34,36,4,3,10,10,2,2,0,0,0,1,3,3,12,15,2,3,5,11,1,2,.270,.256,.351,.321,.444,.375,.795,.696,1,0,0,1,3.89,3.55,9.0,8.0,10,10,3,1,1,0,3,2,11,5,.000,.000,1.30,1.26,0,1,2010-09-01
265802,2010-09-01,139,141,TB,TOR,Rays,Blue Jays,Tampa Bay Rays,Toronto Blue Jays,0,0,regular,regular,2010,2010,134,134,30,31,2,1,8,5,1,1,1,1,1,1,2,1,14,11,4,2,10,8,1,1,.250,.250,.336,.313,.402,.454,.738,.767,1,0,0,1,3.68,4.12,9.0,8.0,5,8,1,2,1,1,2,4,8,10,.000,.000,1.24,1.32,0,1,2010-09-01
265796,2010-09-01,144,121,ATL,NYM,Braves,Mets,Atlanta Braves,New York Mets,0,0,regular,regular,2010,2010,133,135,29,29,4,1,11,2,3,1,0,0,0,0,4,1,14,3,1,2,3,5,0,1,.262,.247,.343,.313,.410,.376,.753,.689,1,0,0,1,3.52,3.69,9.0,8.0,2,11,1,4,0,0,2,1,5,3,.000,.000,1.26,1.38,0,1,2010-09-01
265803,2010-09-01,146,120,FLA,WSH,Marlins,Nationals,Florida Marlins,Washington Nationals,0,0,regular,regular,2010,2010,135,135,39,38,16,10,15,16,5,6,0,0,3,1,16,10,29,25,5,1,9,6,0,3,.257,.256,.322,.321,.407,.399,.729,.720,1,0,0,1,3.99,4.22,9.0,8.0,16,15,10,16,1,3,1,5,6,9,.000,.000,1.35,1.40,2,0,2010-09-01
