game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
490544,2017-05-06,3.0,4.0,1,5,0,1,0,1,3,6,0,0,0.0,2.25,0.33,1.5,9.0,13.5,0.0,6.0,0.0,0.0,0.0,2.25
490545,2017-05-06,7.8,2.0,11,1,3,0,4,0,6,0,2,0,3.46,0.0,1.92,0.5,6.92,0.0,1.5,0.0,2.31,0.0,4.62,0.0
490546,2017-05-06,3.0,4.0,2,2,2,0,0,1,3,4,1,0,6.0,0.0,0.67,0.75,9.0,9.0,0.0,4.0,3.0,0.0,0.0,2.25
490547,2017-05-06,3.0,2.0,5,1,3,0,1,1,5,2,2,0,9.0,0.0,2.0,1.0,15.0,9.0,5.0,2.0,6.0,0.0,3.0,4.5
490548,2017-05-06,5.8,3.0,3,2,1,2,2,1,10,4,0,0,1.55,6.0,0.86,1.0,15.52,12.0,5.0,4.0,0.0,0.0,3.1,3.0
490549,2017-05-06,3.0,1.1,1,3,0,1,0,1,4,2,0,0,0.0,8.18,0.33,3.64,12.0,16.36,0.0,2.0,0.0,0.0,0.0,8.18
490550,2017-05-06,4.0,1.9,1,2,5,0,3,1,4,3,1,0,11.25,0.0,1.0,1.58,9.0,14.21,1.33,3.0,2.25,0.0,6.75,4.74
490551,2017-05-06,4.0,3.8,2,2,0,3,0,3,0,1,0,0,0.0,7.11,0.5,1.32,0.0,2.37,0.0,0.33,0.0,0.0,0.0,7.11
490552,2017-05-06,3.0,2.1,1,3,0,1,0,1,5,4,0,0,0.0,4.29,0.33,1.9,15.0,17.14,0.0,4.0,0.0,0.0,0.0,4.29
490553,2017-05-06,8.9,2.8,8,4,5,3,6,1,4,3,2,0,5.06,9.64,1.57,1.79,4.04,9.64,0.67,3.0,2.02,0.0,6.07,3.21
490554,2017-05-06,3.0,5.0,0,7,0,4,1,2,2,5,0,1,0.0,7.2,0.33,1.8,6.0,9.0,2.0,2.5,0.0,1.8,3.0,3.6
490555,2017-05-06,4.0,2.0,3,1,0,0,0,0,5,1,0,0,0.0,0.0,0.75,0.5,11.25,4.5,0.0,0.0,0.0,0.0,0.0,0.0
490556,2017-05-06,3.0,2.0,3,6,1,0,1,2,7,0,1,0,3.0,0.0,1.33,4.0,21.0,0.0,7.0,0.0,3.0,0.0,3.0,9.0
490557,2017-05-06,2.0,2.0,1,0,0,0,0,2,1,3,0,0,0.0,0.0,0.5,1.0,4.5,13.5,0.0,1.5,0.0,0.0,0.0,9.0
490558,2017-05-06,2.0,3.0,1,2,0,1,2,0,1,2,0,1,0.0,3.0,1.5,0.67,4.5,6.0,0.5,0.0,0.0,3.0,9.0,0.0
