game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
490639,2017-05-13,3.0,3.0,3,2,1,1,1,0,1,2,0,1,3.0,3.0,1.33,0.67,3.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0
490640,2017-05-13,4.0,3.9,1,4,1,1,1,0,3,1,1,1,2.25,2.31,0.5,1.03,6.75,2.31,3.0,0.0,2.25,2.31,2.25,0.0
490641,2017-05-13,2.8,2.8,1,2,0,1,0,1,2,3,0,0,0.0,3.21,0.36,1.07,6.43,9.64,0.0,3.0,0.0,0.0,0.0,3.21
490642,2017-05-13,1.9,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0
490643,2017-05-13,3.0,3.8,1,1,1,1,0,0,5,5,1,1,3.0,2.37,0.33,0.26,15.0,11.84,0.0,0.0,3.0,2.37,0.0,0.0
490645,2017-05-13,3.8,3.0,2,2,1,0,2,0,4,4,0,0,2.37,0.0,1.05,0.67,9.47,12.0,2.0,0.0,0.0,0.0,4.74,0.0
490646,2017-05-13,4.9,1.8,2,1,1,0,1,0,4,1,1,0,1.84,0.0,0.61,0.56,7.35,5.0,4.0,0.0,1.84,0.0,1.84,0.0
490647,2017-05-13,4.0,4.0,3,7,0,5,1,1,4,5,0,1,0.0,11.25,1.0,2.0,9.0,11.25,4.0,5.0,0.0,2.25,2.25,2.25
490648,2017-05-13,3.0,2.0,4,5,2,4,0,2,4,2,1,0,6.0,18.0,1.33,3.5,12.0,9.0,0.0,1.0,3.0,0.0,0.0,9.0
490649,2017-05-13,4.8,4.0,2,5,0,2,3,0,5,2,0,1,0.0,4.5,1.04,1.25,9.38,4.5,1.67,0.0,0.0,2.25,5.62,0.0
490650,2017-05-13,3.0,4.0,1,4,0,2,0,2,4,2,0,2,0.0,4.5,0.33,1.5,12.0,4.5,0.0,1.0,0.0,4.5,0.0,4.5
490651,2017-05-13,4.9,2.1,1,2,1,1,2,2,8,2,1,0,1.84,4.29,0.61,1.9,14.69,8.57,4.0,1.0,1.84,0.0,3.67,8.57
490652,2017-05-13,3.0,4.8,4,8,0,4,2,0,2,2,0,2,0.0,7.5,2.0,1.67,6.0,3.75,1.0,0.0,0.0,3.75,6.0,0.0
490653,2017-05-13,2.0,2.8,1,1,0,0,0,0,4,4,0,0,0.0,0.0,0.5,0.36,18.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0
