game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
491250,2017-06-27,2.0,1,0,0,2,0,0.0,0.5,9.0,0.0,0.0,0.0,3.0,1,0,1,6,0,0.0,0.67,18.0,6.0,0.0,3.0
491251,2017-06-27,3.6667,2,0,1,3,0,0.0,0.82,7.36,3.0,0.0,2.45,3.6667,2,1,1,5,1,2.45,0.82,12.27,5.0,2.45,2.45
491252,2017-06-27,3.0,0,0,1,1,0,0.0,0.33,3.0,1.0,0.0,3.0,4.0,3,0,1,2,0,0.0,1.0,4.5,2.0,0.0,2.25
491253,2017-06-27,8.0,4,0,4,8,0,0.0,1.0,9.0,2.0,0.0,4.5,7.0,6,2,0,9,0,2.57,0.86,11.57,0.0,0.0,0.0
491254,2017-06-27,2.0,2,0,0,4,0,0.0,1.0,18.0,0.0,0.0,0.0,4.3333,3,0,1,4,0,0.0,0.92,8.31,4.0,0.0,2.08
491255,2017-06-27,2.0,1,0,0,1,0,0.0,0.5,4.5,0.0,0.0,0.0,2.6667,2,2,0,2,1,6.75,0.75,6.75,0.0,3.37,0.0
491256,2017-06-27,4.0,4,1,1,1,0,2.25,1.25,2.25,1.0,0.0,2.25,4.0,2,0,0,5,0,0.0,0.5,11.25,0.0,0.0,0.0
491257,2017-06-27,4.0,4,1,1,0,1,2.25,1.25,0.0,0.0,2.25,2.25,6.0,9,2,5,4,1,3.0,2.33,6.0,0.8,1.5,7.5
491258,2017-06-27,4.0,2,1,3,2,1,2.25,1.25,4.5,0.67,2.25,6.75,5.0,5,3,3,4,0,5.4,1.6,7.2,1.33,0.0,5.4
491259,2017-06-27,2.6667,5,3,1,3,0,10.12,2.25,10.12,3.0,0.0,3.37,1.6667,1,3,6,2,0,16.2,4.2,10.8,0.33,0.0,32.4
491260,2017-06-27,3.3333,5,2,1,3,1,5.4,1.8,8.1,3.0,2.7,2.7,3.3333,5,3,0,3,1,8.1,1.5,8.1,0.0,2.7,0.0
491261,2017-06-27,2.0,5,1,2,1,1,4.5,3.5,4.5,0.5,4.5,9.0,2.0,0,0,0,4,0,0.0,0.0,18.0,0.0,0.0,0.0
491262,2017-06-27,3.6667,0,0,0,4,0,0.0,0.0,9.82,0.0,0.0,0.0,3.3333,6,4,2,2,1,10.8,2.4,5.4,1.0,2.7,5.4
491263,2017-06-27,3.0,1,1,1,3,0,3.0,0.67,9.0,3.0,0.0,3.0,2.0,2,2,2,1,0,9.0,2.0,4.5,0.5,0.0,9.0
491264,2017-06-27,3.0,1,1,1,7,1,3.0,0.67,21.0,7.0,3.0,3.0,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0
