game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
490814,2017-05-26,4.3333,4,3,1,2,1,6.23,1.15,4.15,2.0,2.08,2.08,4.0,3,2,4,3,1,4.5,1.75,6.75,0.75,2.25,9.0
490815,2017-05-26,2.0,0,0,2,1,0,0.0,1.0,4.5,0.5,0.0,9.0,2.3333,0,0,1,2,0,0.0,0.43,7.71,2.0,0.0,3.86
490816,2017-05-26,2.0,3,0,0,2,0,0.0,1.5,9.0,0.0,0.0,0.0,1.3333,2,0,0,1,0,0.0,1.5,6.75,0.0,0.0,0.0
490817,2017-05-26,4.0,0,0,1,2,0,0.0,0.25,4.5,2.0,0.0,2.25,2.0,0,0,2,3,0,0.0,1.0,13.5,1.5,0.0,9.0
490818,2017-05-26,3.0,1,0,0,3,0,0.0,0.33,9.0,0.0,0.0,0.0,1.0,2,1,1,1,0,9.0,3.0,9.0,1.0,0.0,9.0
490819,2017-05-26,4.0,2,0,1,6,0,0.0,0.75,13.5,6.0,0.0,2.25,3.3333,5,5,2,2,2,13.5,2.1,5.4,1.0,5.4,5.4
490820,2017-05-26,4.0,3,1,0,2,0,2.25,0.75,4.5,0.0,0.0,0.0,4.0,3,0,1,5,0,0.0,1.0,11.25,5.0,0.0,2.25
490821,2017-05-26,3.6667,3,1,0,1,1,2.45,0.82,2.45,0.0,2.45,0.0,4.3333,6,3,1,3,1,6.23,1.62,6.23,3.0,2.08,2.08
490822,2017-05-26,4.6667,4,3,4,4,0,5.79,1.71,7.71,1.0,0.0,7.71,0.6667,0,0,0,1,0,0.0,0.0,13.5,0.0,0.0,0.0
490823,2017-05-26,1.6667,4,3,1,0,1,16.2,3.0,0.0,0.0,5.4,5.4,2.0,1,1,2,2,0,4.5,1.5,9.0,1.0,0.0,9.0
490824,2017-05-26,0.3333,0,0,0,1,0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,2,2,1,3,1,9.0,1.5,13.5,3.0,4.5,4.5
490825,2017-05-26,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0,2.6667,1,0,1,3,0,0.0,0.75,10.12,3.0,0.0,3.37
490826,2017-05-26,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,8,7,0,1,1,94.5,12.0,13.5,0.0,13.5,0.0
490827,2017-05-26,3.6667,3,2,0,2,2,4.91,0.82,4.91,0.0,4.91,0.0,1.3333,1,0,0,2,0,0.0,0.75,13.5,0.0,0.0,0.0
490828,2017-05-26,4.3333,4,3,1,6,1,6.23,1.15,12.46,6.0,2.08,2.08,6.6667,6,3,3,7,2,4.05,1.35,9.45,2.33,2.7,4.05
