game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
491493,2017-07-18,5.0,6,5,4,3,2,9.0,2.0,5.4,0.75,3.6,7.2,3.0,2,0,0,3,0,0.0,0.67,9.0,0.0,0.0,0.0
491494,2017-07-18,3.6667,0,0,1,1,0,0.0,0.27,2.45,1.0,0.0,2.45,4.0,2,0,1,6,0,0.0,0.75,13.5,6.0,0.0,2.25
491495,2017-07-18,3.0,0,0,1,0,0,0.0,0.33,0.0,0.0,0.0,3.0,3.0,4,1,2,1,0,3.0,2.0,3.0,0.5,0.0,6.0
491496,2017-07-18,4.6667,7,2,0,3,1,3.86,1.5,5.79,0.0,1.93,0.0,3.0,3,0,1,2,0,0.0,1.33,6.0,2.0,0.0,3.0
491497,2017-07-18,3.0,4,0,1,2,0,0.0,1.67,6.0,2.0,0.0,3.0,2.0,1,0,0,1,0,0.0,0.5,4.5,0.0,0.0,0.0
491498,2017-07-18,3.0,3,0,0,5,0,0.0,1.0,15.0,0.0,0.0,0.0,2.3333,3,1,1,0,0,3.86,1.71,0.0,0.0,0.0,3.86
491499,2017-07-18,5.0,5,2,1,3,1,3.6,1.2,5.4,3.0,1.8,1.8,5.3333,3,0,2,6,0,0.0,0.94,10.13,3.0,0.0,3.38
491500,2017-07-18,3.0,5,3,1,1,2,9.0,2.0,3.0,1.0,6.0,3.0,3.0,1,0,0,2,0,0.0,0.33,6.0,0.0,0.0,0.0
491501,2017-07-18,4.0,5,3,1,4,1,6.75,1.5,9.0,4.0,2.25,2.25,4.0,7,2,1,5,0,4.5,2.0,11.25,5.0,0.0,2.25
491502,2017-07-18,2.0,3,1,0,1,0,4.5,1.5,4.5,0.0,0.0,0.0,2.0,2,1,0,3,0,4.5,1.0,13.5,0.0,0.0,0.0
491503,2017-07-18,3.0,5,0,0,4,0,0.0,1.67,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
491504,2017-07-18,2.0,3,2,1,3,0,9.0,2.0,13.5,3.0,0.0,4.5,5.0,1,0,0,6,0,0.0,0.2,10.8,0.0,0.0,0.0
491505,2017-07-18,3.0,2,0,0,3,0,0.0,0.67,9.0,0.0,0.0,0.0,4.6667,9,3,2,6,2,5.79,2.36,11.57,3.0,3.86,3.86
491506,2017-07-18,9.0,7,1,2,6,0,1.0,1.0,6.0,3.0,0.0,2.0,9.3333,8,3,0,13,1,2.89,0.86,12.54,0.0,0.96,0.0
491507,2017-07-18,3.0,4,2,1,4,1,6.0,1.67,12.0,4.0,3.0,3.0,2.0,1,1,1,1,0,4.5,1.0,4.5,1.0,0.0,4.5
