game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
491633,2017-07-30,2.0,1.0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491657,2017-07-30,3.0,2.8,1,2,0,0,0,1,6,3,0,0,0.0,0.0,0.33,1.07,18.0,9.64,0.0,3.0,0.0,0.0,0.0,3.21
491658,2017-07-30,2.0,1.0,2,3,1,1,2,2,1,2,0,0,4.5,9.0,2.0,5.0,4.5,18.0,0.5,1.0,0.0,0.0,9.0,18.0
491659,2017-07-30,4.9,4.0,4,3,2,4,1,2,2,9,1,3,3.67,9.0,1.02,1.25,3.67,20.25,2.0,4.5,1.84,6.75,1.84,4.5
491660,2017-07-30,2.0,3.0,2,1,1,0,1,0,3,2,1,0,4.5,0.0,1.5,0.33,13.5,6.0,3.0,0.0,4.5,0.0,4.5,0.0
491661,2017-07-30,3.0,1.0,2,2,4,3,7,1,3,1,0,1,12.0,27.0,3.0,3.0,9.0,9.0,0.43,1.0,0.0,9.0,21.0,9.0
491662,2017-07-30,2.8,4.1,2,4,0,3,0,1,2,5,0,2,0.0,6.59,0.71,1.22,6.43,10.98,0.0,5.0,0.0,4.39,0.0,2.2
491663,2017-07-30,5.0,4.0,6,4,3,2,1,2,8,5,0,1,5.4,4.5,1.4,1.5,14.4,11.25,8.0,2.5,0.0,2.25,1.8,4.5
491664,2017-07-30,3.0,3.0,2,7,1,8,1,2,2,2,1,2,3.0,24.0,1.0,3.0,6.0,6.0,2.0,1.0,3.0,6.0,3.0,6.0
491665,2017-07-30,2.8,2.0,5,2,3,0,0,2,3,1,0,0,9.64,0.0,1.79,2.0,9.64,4.5,0.0,0.5,0.0,0.0,0.0,9.0
491666,2017-07-30,7.0,3.1,7,5,1,7,2,4,4,2,1,2,1.29,20.32,1.29,2.9,5.14,5.81,2.0,0.5,1.29,5.81,2.57,11.61
491667,2017-07-30,8.8,5.0,3,6,0,3,3,1,10,9,0,1,0.0,5.4,0.68,1.4,10.23,16.2,3.33,9.0,0.0,1.8,3.07,1.8
491668,2017-07-30,3.0,3.0,3,4,1,3,0,3,6,1,0,0,3.0,9.0,1.0,2.33,18.0,3.0,0.0,0.33,0.0,0.0,0.0,9.0
491669,2017-07-30,3.0,2.0,4,1,3,0,1,0,3,3,3,0,9.0,0.0,1.67,0.5,9.0,13.5,3.0,0.0,9.0,0.0,3.0,0.0
491670,2017-07-30,4.0,3.1,5,6,2,3,2,6,2,1,1,0,4.5,8.71,1.75,3.87,4.5,2.9,1.0,0.17,2.25,0.0,4.5,17.42
491671,2017-07-30,6.8,5.0,3,1,1,0,6,2,11,3,0,0,1.32,0.0,1.32,0.6,14.56,5.4,1.83,1.5,0.0,0.0,7.94,3.6
