game_pk,date,home_bullpen_ip,away_bullpen_ip,home_bullpen_hits,away_bullpen_hits,home_bullpen_earned_runs,away_bullpen_earned_runs,home_bullpen_walks,away_bullpen_walks,home_bullpen_strikeouts,away_bullpen_strikeouts,home_bullpen_homeruns,away_bullpen_homeruns,home_bullpen_era,away_bullpen_era,home_bullpen_whip,away_bullpen_whip,home_bullpen_k_per_9,away_bullpen_k_per_9,home_bullpen_k_bb_ratio,away_bullpen_k_bb_ratio,home_bullpen_hr_per_9,away_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_bb_per_9
490325,2017-04-20,2.8,2.0,0,1,0,1,0,0,6,4,0,1,0.0,4.5,0.0,0.5,19.29,18.0,0.0,0.0,0.0,4.5,0.0,0.0
490326,2017-04-20,3.0,2.0,1,0,1,0,2,0,5,3,0,0,3.0,0.0,1.0,0.0,15.0,13.5,2.5,0.0,0.0,0.0,6.0,0.0
490327,2017-04-20,4.0,2.0,4,1,4,1,2,0,3,5,0,1,9.0,4.5,1.5,0.5,6.75,22.5,1.5,0.0,0.0,4.5,4.5,0.0
490328,2017-04-20,3.0,2.9,7,1,5,0,4,2,2,4,0,0,15.0,0.0,3.67,1.03,6.0,12.41,0.5,2.0,0.0,0.0,12.0,6.21
490329,2017-04-20,4.0,3.8,3,3,0,3,2,1,3,3,0,3,0.0,7.11,1.25,1.05,6.75,7.11,1.5,3.0,0.0,7.11,4.5,2.37
490330,2017-04-20,7.0,5.0,1,2,0,1,1,1,11,3,0,0,0.0,1.8,0.29,0.6,14.14,5.4,11.0,3.0,0.0,0.0,1.29,1.8
490331,2017-04-20,2.8,1.0,3,0,1,0,0,0,4,1,1,0,3.21,0.0,1.07,0.0,12.86,9.0,0.0,0.0,3.21,0.0,0.0,0.0
490332,2017-04-20,2.0,4.0,3,1,1,0,2,0,3,4,1,0,4.5,0.0,2.5,0.25,13.5,9.0,1.5,0.0,4.5,0.0,9.0,0.0
490333,2017-04-20,5.0,3.9,3,2,3,4,2,3,4,3,1,1,5.4,9.23,1.0,1.28,7.2,6.92,2.0,1.0,1.8,2.31,3.6,6.92
490334,2017-04-20,3.9,3.0,3,2,1,2,2,2,5,4,1,1,2.31,6.0,1.28,1.33,11.54,12.0,2.5,2.0,2.31,3.0,4.62,6.0
490335,2017-04-20,2.0,2.0,1,1,0,0,1,1,3,2,0,0,0.0,0.0,1.0,1.0,13.5,9.0,3.0,2.0,0.0,0.0,4.5,4.5
