game_pk,date,home_bullpen_ip,home_bullpen_hits,home_bullpen_earned_runs,home_bullpen_walks,home_bullpen_strikeouts,home_bullpen_homeruns,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_k_bb_ratio,home_bullpen_hr_per_9,home_bullpen_bb_per_9,away_bullpen_ip,away_bullpen_hits,away_bullpen_earned_runs,away_bullpen_walks,away_bullpen_strikeouts,away_bullpen_homeruns,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_k_bb_ratio,away_bullpen_hr_per_9,away_bullpen_bb_per_9
490351,2017-04-22,5.0,4,1,2,5,1,1.8,1.2,9.0,2.5,1.8,3.6,3.6667,6,2,2,5,0,4.91,2.18,12.27,2.5,0.0,4.91
490352,2017-04-22,3.0,0,0,0,3,0,0.0,0.0,9.0,0.0,0.0,0.0,4.3333,1,0,1,5,0,0.0,0.46,10.38,5.0,0.0,2.08
490353,2017-04-22,7.0,5,5,3,10,1,6.43,1.14,12.86,3.33,1.29,3.86,3.0,6,3,0,5,1,9.0,2.0,15.0,0.0,3.0,0.0
490354,2017-04-22,4.6667,5,3,3,2,2,5.79,1.71,3.86,0.67,3.86,5.79,1.0,0,0,0,2,0,0.0,0.0,18.0,0.0,0.0,0.0
490355,2017-04-22,6.3333,6,2,3,5,0,2.84,1.42,7.11,1.67,0.0,4.26,4.6667,5,2,0,4,1,3.86,1.07,7.71,0.0,1.93,0.0
490356,2017-04-22,4.0,1,0,0,2,0,0.0,0.25,4.5,0.0,0.0,0.0,3.0,4,1,0,4,0,3.0,1.33,12.0,0.0,0.0,0.0
490357,2017-04-22,2.0,2,0,0,1,0,0.0,1.0,4.5,0.0,0.0,0.0,1.0,3,1,1,1,0,9.0,4.0,9.0,1.0,0.0,9.0
490358,2017-04-22,3.6667,2,0,3,3,0,0.0,1.36,7.36,1.0,0.0,7.36,3.0,5,4,2,2,0,12.0,2.33,6.0,1.0,0.0,6.0
490359,2017-04-22,5.0,5,4,0,4,1,7.2,1.0,7.2,0.0,1.8,0.0,4.0,3,1,4,3,0,2.25,1.75,6.75,0.75,0.0,9.0
490360,2017-04-22,3.6667,8,2,0,2,2,4.91,2.18,4.91,0.0,4.91,0.0,4.0,3,2,2,4,0,4.5,1.25,9.0,2.0,0.0,4.5
490361,2017-04-22,2.0,3,2,1,3,0,9.0,2.0,13.5,3.0,0.0,4.5,4.0,5,1,2,5,0,2.25,1.75,11.25,2.5,0.0,4.5
490362,2017-04-22,3.0,3,1,1,4,0,3.0,1.33,12.0,4.0,0.0,3.0,5.0,1,0,3,2,0,0.0,0.8,3.6,0.67,0.0,5.4
490363,2017-04-22,3.0,6,2,1,1,1,6.0,2.33,3.0,1.0,3.0,3.0,3.0,2,0,2,0,0,0.0,1.33,0.0,0.0,0.0,6.0
490364,2017-04-22,2.0,3,2,0,2,2,9.0,1.5,9.0,0.0,9.0,0.0,1.6667,1,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0
490365,2017-04-22,3.3333,0,0,1,5,0,0.0,0.3,13.5,5.0,0.0,2.7,2.6667,0,0,0,2,0,0.0,0.0,6.75,0.0,0.0,0.0
