game_pk,home_pitching_k_bb_ratio_rolling_10,away_pitching_k_bb_ratio_rolling_10
263816,,
263809,,
263810,,
263811,,
263812,,
263813,,
263814,,
263815,,
263817,,
263818,,
263819,,
263820,,
263821,,
263822,,
263823,,
263824,1.6666666666666667,3.5
263825,2.6666666666666665,1.6666666666666667
263826,,2.6666666666666665
263827,1.0,0.8571428571428571
263828,3.0,
263837,0.3333333333333333,1.25
263829,2.3333333333333335,4.5
263830,2.3333333333333335,1.0
263831,7.0,0.8
263832,5.333333333333333,1.625
263833,4.5,4.0
263834,3.5,1.25
263835,2.5,0.75
263836,1.75,1.5714285714285714
263838,0.4444444444444444,3.6666666666666665
263839,4.0,2.0
263840,1.8,1.1818181818181819
263841,1.25,3.5
263842,3.5,3.5
263843,2.0,8.0
263851,0.8181818181818182,2.6
263844,3.2,4.25
263845,2.3333333333333335,2.0
263846,2.142857142857143,0.5
263847,3.75,1.5714285714285714
263848,2.8,0.8461538461538461
263849,0.7272727272727273,0.7692307692307693
263850,2.3333333333333335,2.4285714285714284
263852,0.5882352941176471,2.5
263853,1.7142857142857142,1.25
263854,1.4444444444444444,4.0
263855,1.4166666666666667,3.2
263856,2.625,1.0
263857,1.75,1.7142857142857142
263858,1.6,0.9473684210526315
263859,1.3846153846153846,1.0555555555555556
263860,2.8181818181818183,2.888888888888889
263861,2.75,2.25
263862,1.7333333333333334,1.8823529411764706
263863,5.2,0.9230769230769231
263864,2.5555555555555554,2.6666666666666665
263865,1.875,1.2352941176470589
263866,3.125,3.0
263867,2.25,2.7777777777777777
263868,1.8888888888888888,0.5714285714285714
263869,11.0,2.5555555555555554
263870,1.5,2.090909090909091
263871,3.272727272727273,3.2
263872,2.4166666666666665,1.2777777777777777
263873,2.0,1.75
263874,1.5714285714285714,0.9090909090909091
263875,1.2777777777777777,1.380952380952381
263876,2.388888888888889,2.2142857142857144
263877,2.8181818181818183,2.1818181818181817
263878,1.7222222222222223,2.210526315789474
263879,5.833333333333333,1.3333333333333333
263880,3.5,2.4166666666666665
263881,1.75,1.6111111111111112
263882,2.9166666666666665,2.1818181818181817
263883,2.3333333333333335,2.0625
263884,1.6428571428571428,0.6666666666666666
263885,1.4,2.5384615384615383
263886,2.9166666666666665,1.4210526315789473
263887,2.4,2.2777777777777777
263888,1.8235294117647058,0.8064516129032258
263889,1.5,1.52
263890,2.0,2.125
263891,1.7894736842105263,2.3846153846153846
263892,2.0,2.0434782608695654
263893,5.625,1.3157894736842106
263894,2.6875,2.7333333333333334
263895,1.8636363636363635,1.7142857142857142
263896,2.933333333333333,2.066666666666667
263897,1.9047619047619047,1.894736842105263
263898,1.55,0.875
263899,1.380952380952381,2.5714285714285716
263900,2.411764705882353,2.0
263901,2.142857142857143,2.1
263902,1.75,1.9565217391304348
263903,1.7,2.3333333333333335
263904,2.3181818181818183,2.6666666666666665
263905,1.52,2.04
263906,2.0434782608695654,1.7391304347826086
263907,0.8,2.0
263908,3.142857142857143,0.8611111111111112
263909,2.0,1.3181818181818181
263910,2.0,1.6956521739130435
263911,2.2,1.9230769230769231
263912,2.888888888888889,1.28
263913,1.8888888888888888,1.7307692307692308
263914,1.7,4.9
263915,1.8148148148148149,1.9615384615384615
263916,1.6,2.1818181818181817
263917,2.789473684210526,1.48
263918,1.28125,2.074074074074074
263919,2.391304347826087,1.7407407407407407
263920,2.0869565217391304,1.90625
263921,2.7142857142857144,1.2903225806451613
263922,2.0476190476190474,1.5142857142857142
263923,1.6486486486486487,3.1176470588235294
263924,2.0384615384615383,1.96
263925,1.7272727272727273,2.1724137931034484
263926,1.6071428571428572,1.8571428571428572
263927,2.185185185185185,2.761904761904762
263928,2.909090909090909,1.411764705882353
263929,1.3235294117647058,2.1666666666666665
263930,2.423076923076923,1.7586206896551724
263931,0.8222222222222222,2.0384615384615383
263932,3.3125,0.8717948717948718
263933,2.2222222222222223,1.3846153846153846
263934,2.5833333333333335,1.411764705882353
263935,2.48,1.9705882352941178
263936,2.25,1.5185185185185186
263937,2.0416666666666665,1.6486486486486487
263938,1.5217391304347827,3.1
263939,2.2413793103448274,1.935483870967742
263940,2.111111111111111,2.5172413793103448
263941,1.7567567567567568,1.9428571428571428
263942,2.3793103448275863,2.48
263943,2.5925925925925926,1.5
263944,1.0869565217391304,1.911764705882353
263945,2.6363636363636362,0.8636363636363636
263946,2.0833333333333335,1.1515151515151516
263947,2.227272727272727,1.6551724137931034
263948,2.2758620689655173,2.027027027027027
263949,2.1515151515151514,2.6923076923076925
263950,2.375,2.5
263951,1.148936170212766,2.0930232558139537
263952,1.588235294117647,1.9
263953,1.7777777777777777,2.3333333333333335
263954,1.542857142857143,1.5483870967741935
263955,2.064516129032258,2.0256410256410255
263956,2.264705882352941,1.875
263957,0.9183673469387755,2.4482758620689653
263958,1.625,2.6785714285714284
263960,1.935483870967742,1.9428571428571428
263961,2.3125,1.5813953488372092
263962,2.2222222222222223,1.7647058823529411
263963,2.3181818181818183,1.6578947368421053
263959,1.2,1.84375
263964,2.0526315789473686,2.176470588235294
263965,2.2903225806451615,2.7
263966,1.1914893617021276,1.9130434782608696
263967,1.4146341463414633,1.853658536585366
263968,1.875,2.128205128205128
263969,1.9333333333333333,1.4594594594594594
263970,2.193548387096774,1.853658536585366
263971,2.5,1.8285714285714285
263972,0.9807692307692307,2.3333333333333335
263973,1.7254901960784315,2.1944444444444446
263974,1.394736842105263,1.8108108108108107
263975,2.225806451612903,1.9210526315789473
263976,2.3125,1.6829268292682926
263977,2.5833333333333335,1.558139534883721
263978,2.52,1.6666666666666667
263979,2.2432432432432434,1.7317073170731707
263980,2.433333333333333,2.46875
263981,1.2444444444444445,1.8863636363636365
263982,1.4047619047619047,1.6444444444444444
263983,1.825,1.930232558139535
263984,1.8666666666666667,1.4324324324324325
263985,2.096774193548387,2.1142857142857143
263986,2.962962962962963,2.0303030303030303
263987,1.1111111111111112,2.235294117647059
263988,1.7358490566037736,2.0526315789473686
263989,1.7222222222222223,1.8888888888888888
263990,2.466666666666667,1.8421052631578947
263991,2.21875,1.8108108108108107
263992,2.652173913043478,1.3043478260869565
263993,2.3225806451612905,1.607843137254902
263994,1.5789473684210527,3.16
263995,1.509433962264151,2.7857142857142856
263996,1.2619047619047619,1.7291666666666667
263997,1.8333333333333333,1.5833333333333333
263998,2.5294117647058822,2.027027027027027
263999,1.6428571428571428,2.3225806451612905
264000,1.6486486486486487,1.7777777777777777
264001,2.3,1.1730769230769231
264002,1.7352941176470589,2.814814814814815
264003,1.5925925925925926,2.962962962962963
264004,1.435897435897436,1.3888888888888888
264005,2.2,1.5
264006,1.6444444444444444,1.9387755102040816
264007,1.8571428571428572,2.057142857142857
264008,2.6296296296296298,2.25
264009,1.9,2.5384615384615383
264010,2.5588235294117645,1.8974358974358974
264011,1.4222222222222223,2.5517241379310347
264012,1.673913043478261,1.7222222222222223
264013,1.6857142857142857,1.9444444444444444
264014,2.8,1.1666666666666667
264015,2.125,1.8974358974358974
264016,2.6666666666666665,1.4047619047619047
264017,1.6571428571428573,3.217391304347826
264018,1.6481481481481481,2.8333333333333335
264019,1.5789473684210527,1.280701754385965
264020,2.3870967741935485,1.6
264021,1.6041666666666667,1.8936170212765957
264022,1.625,1.911764705882353
264023,2.0285714285714285,2.2941176470588234
264024,1.9230769230769231,2.5
264025,2.606060606060606,2.1515151515151514
264026,1.4565217391304348,2.375
264027,1.829268292682927,1.6388888888888888
264028,1.3571428571428572,1.7297297297297298
264029,2.92,1.1730769230769231
264030,2.4285714285714284,1.9189189189189189
264031,2.909090909090909,1.35
264032,1.5789473684210527,2.5483870967741935
264033,1.6111111111111112,1.3396226415094339
264034,2.242424242424242,1.588235294117647
264035,1.3962264150943395,1.75
264036,1.4883720930232558,1.9428571428571428
264037,2.085714285714286,2.484848484848485
264038,1.85,2.48
264039,1.8604651162790697,2.0625
264040,1.3695652173913044,1.8205128205128205
264041,3.473684210526316,1.2790697674418605
264042,2.84,1.8611111111111112
264043,1.7037037037037037,2.111111111111111
264044,1.6,2.9583333333333335
264045,1.8857142857142857,2.6
264046,2.1176470588235294,1.4594594594594594
264047,1.7692307692307692,1.6666666666666667
264049,1.7941176470588236,1.8085106382978724
264050,1.2641509433962264,3.2857142857142856
264051,2.176470588235294,2.1621621621621623
264052,1.3863636363636365,2.4074074074074074
264053,1.553191489361702,2.34375
264054,1.6666666666666667,1.78125
264055,2.032258064516129,2.88
264056,3.227272727272727,1.488888888888889
264057,2.225806451612903,2.59375
264048,1.2884615384615385,1.8529411764705883
264058,1.8979591836734695,1.9736842105263157
264059,1.5416666666666667,2.032258064516129
264060,2.0285714285714285,2.8518518518518516
264061,1.972972972972973,1.5806451612903225
264062,1.7380952380952381,1.631578947368421
264063,1.1764705882352942,1.7027027027027026
264064,1.9090909090909092,1.5625
264065,1.1851851851851851,3.619047619047619
264066,2.5714285714285716,2.3823529411764706
264067,1.5116279069767442,2.2
264068,1.6304347826086956,2.7333333333333334
264069,1.7291666666666667,1.9
264070,2.121212121212121,2.5806451612903225
264071,2.125,3.12
264072,3.142857142857143,1.5609756097560976
264073,1.7777777777777777,1.945945945945946
