game_pk,home_batting_r_per_g_rolling_5,away_batting_r_per_g_rolling_5,home_batting_r_per_g_rolling_10,away_batting_r_per_g_rolling_10
264032,3.6,3.0,3.6,4.5
264033,6.0,4.6,5.8,4.9
264034,4.0,3.0,4.3,4.1
264035,5.4,7.0,5.1,6.8
264036,3.0,6.0,3.6,5.8
264037,3.0,5.4,3.6,6.0
264038,3.4,2.8,4.1,5.1
264039,2.4,6.8,4.1,6.2
264040,4.6,3.8,4.0,4.3
264041,6.4,3.4,5.4,3.4
264042,4.2,4.4,3.4,5.6
264043,4.2,2.2,3.9,3.7
264044,3.6,3.0,3.2,2.7
264045,9.4,2.8,7.7,4.6
264046,3.0,3.8,3.1,4.0
264047,4.2,3.6,4.3,3.7
264049,4.4,6.0,5.3,6.7
264050,4.6,4.6,5.4,5.3
264051,3.6,4.8,4.3,5.2
264052,3.6,2.8,5.5,5.0
264053,6.4,3.8,5.6,4.7
264054,2.4,4.2,3.8,4.1
264055,7.6,3.8,6.9,4.3
264056,4.0,2.2,2.9,3.0
264057,2.8,5.2,4.8,4.5
264048,4.2,4.2,4.7,5.5
264058,4.6,2.6,4.1,3.6
264059,4.2,3.0,3.4,2.9
264060,9.6,4.0,7.0,4.5
264061,4.2,3.2,3.7,3.2
264062,4.6,3.6,3.9,3.6
264063,5.2,3.4,4.4,5.1
264064,4.0,6.2,5.4,6.3
264065,4.2,5.0,5.1,5.7
264066,4.2,4.2,4.4,4.9
264067,5.0,3.4,4.7,5.2
264068,6.4,4.8,5.4,5.5
264069,3.4,4.6,3.7,4.5
264070,1.8,5.2,4.6,3.9
264071,7.2,4.4,6.9,4.2
264072,4.0,1.8,3.2,2.7
264073,4.0,2.0,3.9,3.5
264074,5.2,2.6,3.5,2.9
264075,7.6,4.8,6.6,4.3
264076,3.8,3.0,3.8,3.6
264077,5.0,5.2,3.9,3.8
264078,5.0,3.8,3.9,4.7
264079,3.6,6.6,5.0,5.8
264080,3.6,5.8,4.8,6.1
264081,4.0,4.6,4.0,4.9
264082,4.8,4.0,4.4,4.8
264083,5.8,4.8,4.4,4.3
264084,3.6,5.0,4.0,4.9
264085,7.4,4.8,7.0,4.1
264086,4.4,1.2,3.7,2.6
264087,2.0,4.2,3.9,3.4
264088,4.6,6.0,4.7,4.3
264089,4.4,2.8,4.6,3.4
264090,5.4,5.0,4.1,3.9
264092,6.4,1.6,6.2,2.3
264093,3.6,5.0,4.6,4.6
264094,4.2,3.8,4.7,4.8
264095,7.2,3.0,4.9,4.4
264096,3.2,5.0,4.0,4.1
264097,3.8,1.2,3.4,2.9
264098,1.6,4.6,3.4,4.0
264091,3.4,4.8,3.5,5.1
264099,4.4,5.2,4.5,4.3
264100,5.2,3.4,4.5,3.2
264101,4.8,3.2,4.4,3.3
264102,4.8,3.0,4.2,5.0
264103,5.8,5.4,4.4,6.1
264104,3.6,4.0,3.5,5.0
264105,8.4,5.4,6.7,4.7
264106,8.2,2.2,7.1,2.6
264107,4.8,5.0,4.6,4.5
264108,4.2,3.4,4.3,4.5
264109,6.2,2.4,4.6,4.2
264110,4.8,6.0,4.5,5.3
264111,5.0,4.6,4.6,4.6
264112,3.2,1.8,3.7,2.6
264113,2.6,4.4,3.3,3.6
264114,6.4,4.6,5.3,4.1
264115,5.4,3.8,4.8,3.1
264116,4.4,3.4,4.0,3.6
264117,4.6,2.0,4.4,4.0
264118,4.8,4.6,4.2,5.5
264119,4.4,4.2,3.8,4.8
264120,7.6,6.4,7.2,4.7
264121,4.8,3.6,7.1,2.9
264122,4.0,4.8,4.1,4.3
264123,3.8,3.2,4.2,3.7
264124,6.0,3.0,4.4,3.7
264125,3.4,3.2,3.1,3.0
264126,4.4,6.4,4.1,5.0
264127,4.4,4.6,4.3,5.0
264128,2.4,2.0,3.8,2.1
264129,4.8,5.6,4.4,5.3
264130,5.6,4.4,5.1,3.4
264131,7.6,4.2,7.6,4.2
264132,4.0,5.6,4.4,7.6
264133,6.2,5.6,4.9,5.1
264134,4.8,5.4,3.9,5.1
264135,2.4,4.2,4.3,3.0
264136,3.4,1.6,4.3,2.1
264137,3.2,6.2,3.8,4.6
264138,5.0,4.2,4.5,5.3
264139,5.2,4.0,5.2,4.1
264140,4.8,7.8,4.8,6.3
264141,4.2,6.0,3.6,5.1
264142,5.4,4.4,4.8,3.9
264143,2.2,4.6,2.1,4.3
264144,8.8,3.0,8.0,3.3
264145,4.8,5.4,4.8,6.5
264146,4.0,4.0,3.6,4.5
264147,3.8,5.0,3.6,4.8
264148,1.6,4.2,4.1,2.7
264149,3.2,5.8,3.9,5.4
264150,4.6,2.6,4.0,3.3
264151,3.8,4.8,4.3,4.5
264152,5.4,4.2,4.8,5.3
264153,3.8,7.0,2.8,6.1
264154,6.4,5.0,5.7,4.5
264155,4.6,7.2,5.9,6.6
264156,4.0,5.4,3.3,5.3
264157,5.2,4.2,4.9,3.9
264158,4.4,7.2,3.2,6.1
264159,3.0,4.0,2.1,4.2
264160,7.4,2.8,7.4,3.5
264161,4.6,5.0,4.8,5.7
264162,3.4,4.0,3.2,4.9
264163,3.4,6.2,3.7,5.1
264164,2.8,4.0,3.8,2.8
264165,2.4,4.6,3.7,5.0
264166,4.0,3.4,3.9,3.5
264167,5.8,5.0,4.5,4.4
264168,5.4,4.8,4.6,5.3
264169,5.4,3.8,5.6,4.1
264170,5.2,7.2,5.7,6.2
264171,5.0,6.0,4.3,5.5
264172,5.6,5.0,4.8,4.2
264173,4.4,2.2,3.1,3.6
264174,6.6,3.0,7.5,3.6
264175,4.6,2.0,4.8,5.1
264176,4.4,4.2,3.6,4.8
264177,4.2,6.0,4.4,4.7
264178,2.8,3.6,2.9,2.9
264179,2.6,4.6,3.2,4.9
264180,4.6,3.4,4.1,3.2
264181,4.0,3.6,4.4,4.5
264182,5.8,4.4,4.5,4.5
264183,5.6,5.8,3.6,5.2
264184,3.8,3.0,4.9,3.9
264185,7.2,4.6,5.7,4.5
264186,5.4,6.0,5.1,5.2
264187,5.2,2.6,4.5,3.2
264188,3.2,5.0,3.9,4.9
264189,6.2,6.0,5.3,4.2
264190,3.0,4.4,4.7,4.9
264191,4.6,5.6,3.9,5.0
264192,2.0,8.0,3.2,6.3
264193,5.4,6.4,5.0,5.6
264194,6.8,4.2,6.6,4.3
264195,3.4,5.0,2.9,3.5
264196,6.4,4.2,5.9,4.5
264197,2.8,7.0,3.2,6.5
264198,4.6,4.6,4.3,5.5
264199,5.2,1.8,4.8,3.0
264200,4.6,1.4,3.3,3.1
264201,2.6,4.6,3.4,4.6
264202,4.4,4.8,4.6,3.7
264203,6.4,6.0,4.8,4.7
264204,2.6,5.2,3.0,6.4
264205,2.8,4.0,4.5,4.8
264206,3.0,6.6,3.2,4.9
264207,1.4,7.4,3.2,6.5
264208,6.2,5.0,5.9,5.6
264209,7.4,3.6,6.7,3.8
264210,4.0,5.6,3.5,3.6
264211,6.4,4.4,5.9,4.3
264212,2.2,7.0,3.2,5.9
264213,3.4,2.8,4.1,4.9
264214,4.2,3.0,4.3,3.0
264215,5.2,2.6,3.8,4.1
264216,2.6,4.2,3.4,4.6
264217,5.4,5.4,4.7,4.4
264218,5.4,4.2,4.6,4.8
264219,2.4,4.2,2.8,5.9
264220,3.6,4.2,4.2,5.0
264221,3.4,7.0,3.7,5.4
264222,7.0,5.0,5.5,5.1
264223,1.0,5.0,2.8,6.4
264224,7.2,2.6,6.3,3.8
264225,4.6,6.2,3.6,4.2
264226,2.6,6.4,3.4,5.6
264227,4.0,2.8,4.3,2.8
264228,5.8,4.8,3.7,5.1
264229,5.0,4.8,4.8,4.3
264230,6.0,3.8,4.7,4.6
264231,1.8,3.6,2.5,6.2
264232,5.2,6.0,4.7,5.9
264233,1.4,4.4,2.7,5.8
264234,6.2,4.4,5.1,4.2
264235,1.8,3.4,2.1,3.6
264236,5.4,5.8,4.8,4.4
264237,3.0,4.4,3.9,4.5
264238,6.0,3.6,4.4,5.4
264240,3.8,5.4,3.6,4.7
264241,5.4,4.4,5.0,3.7
264242,4.6,5.4,5.9,5.2
264243,7.6,6.6,6.8,5.9
264244,3.2,5.0,4.7,4.7
264245,4.4,3.0,4.2,4.4
264246,4.0,4.8,4.5,6.1
264247,3.8,5.8,4.4,4.9
264248,1.8,3.8,2.0,4.2
264249,5.4,2.4,4.8,3.7
264250,1.2,4.8,1.9,3.9
264251,4.6,3.8,5.4,4.1
264252,3.8,5.8,4.1,5.5
264253,6.2,4.4,4.5,5.1
264254,3.6,3.8,3.5,5.1
264255,4.0,4.8,3.7,4.7
264256,5.6,4.6,5.0,3.6
264257,4.0,5.6,6.0,3.8
264258,7.8,7.4,5.8,6.5
264259,4.4,4.6,5.2,5.1
264260,4.8,2.6,4.2,4.3
264261,3.4,5.2,3.5,5.9
264262,4.0,5.4,4.6,5.5
264263,5.0,2.0,5.2,3.3
264264,1.6,5.0,1.8,4.8
264265,1.6,4.0,2.1,4.1
264266,4.2,3.2,5.3,4.1
264267,6.6,4.2,4.9,5.6
264268,4.4,5.2,4.5,5.6
264269,3.4,4.4,3.9,4.9
264270,4.4,3.8,3.9,4.1
264271,5.4,4.8,4.7,3.3
264272,2.8,9.0,5.1,5.2
264273,5.0,7.8,5.9,7.5
264274,4.4,5.2,4.7,5.0
264275,4.6,1.4,3.7,3.7
264276,3.6,5.4,3.3,5.3
264277,4.4,5.0,4.8,5.8
264278,1.6,3.8,1.5,4.6
264279,3.6,3.2,4.9,3.7
264280,8.0,3.2,5.3,4.4
264281,4.8,7.0,3.5,4.8
264282,4.4,3.0,5.7,4.2
264283,2.8,3.6,3.9,4.4
264284,4.2,7.6,5.3,7.0
264285,4.2,4.8,4.4,5.1
264286,4.0,4.4,3.8,4.3
264287,5.8,5.2,6.6,6.1
264288,5.0,3.8,4.8,3.9
264289,6.2,3.4,5.5,4.8
264290,4.2,6.6,3.4,4.6
264291,4.2,4.2,3.6,4.4
264292,4.4,3.4,5.4,4.2
264293,3.0,4.4,3.7,5.1
264295,5.4,4.0,4.8,3.4
264297,3.0,2.8,3.7,2.6
264298,4.8,3.6,3.7,3.6
264299,6.6,5.4,6.9,5.7
264300,4.4,3.2,4.3,3.9
264301,4.0,5.4,5.5,4.8
264302,3.4,2.4,3.8,1.7
264303,4.6,4.0,5.0,4.3
264294,4.4,7.6,4.7,7.0
264304,6.2,5.2,5.8,5.5
264305,2.0,7.4,3.2,5.2
264306,4.2,5.6,3.5,4.3
264307,4.6,3.4,4.5,4.4
264308,2.4,5.6,3.5,5.8
264309,4.2,6.2,4.6,6.4
264310,6.4,4.0,5.2,3.8
264311,4.8,5.8,3.8,5.9
264312,2.2,3.2,3.3,2.5
264313,4.0,3.4,3.7,4.1
264314,5.6,5.2,6.6,5.5
264315,5.2,3.8,4.2,3.8
264316,3.4,4.6,4.8,4.9
264317,4.0,2.8,3.9,2.1
264318,4.4,4.0,4.6,3.7
264319,1.8,5.4,3.1,4.4
264320,3.4,5.8,3.6,6.6
264321,3.2,4.8,4.0,4.6
264322,5.8,3.4,5.6,3.7
264323,2.8,3.6,2.6,2.7
264324,4.4,4.6,4.0,4.3
264325,4.8,4.0,3.9,2.9
264326,3.6,4.0,4.3,3.9
264327,7.0,2.6,5.4,3.3
264328,3.4,5.4,3.9,6.6
264329,2.8,5.0,3.7,4.4
264330,3.8,5.4,2.9,4.5
264331,2.8,5.6,3.9,5.9
264332,3.0,4.0,5.4,4.7
264333,2.8,4.0,3.3,4.2
264334,3.0,3.4,3.9,3.4
264335,6.0,5.0,5.8,5.2
264336,2.6,1.4,4.2,3.1
264337,3.4,4.6,4.3,2.9
264338,7.0,4.2,5.4,3.4
264340,4.4,5.4,4.9,5.5
264341,2.8,4.8,3.7,3.2
264339,4.6,6.4,4.5,5.4
264342,7.4,3.0,5.3,2.9
264343,3.0,6.2,3.6,5.6
264344,3.6,4.4,4.2,4.2
264345,4.0,4.8,3.6,4.1
264346,3.6,5.0,4.4,3.3
264347,3.0,6.4,3.4,5.4
264348,4.0,3.6,5.8,4.3
264349,3.8,3.4,3.4,4.2
264350,3.0,2.6,3.5,3.1
264351,3.6,5.4,6.3,5.0
264352,3.4,3.0,3.8,3.8
264353,3.6,4.8,4.5,3.2
264354,4.8,5.0,5.7,3.2
264355,4.2,6.2,4.7,5.0
264356,7.0,6.8,6.0,6.1
264357,7.0,5.0,5.1,3.9
264358,3.4,5.6,3.9,5.7
264359,3.6,4.0,3.9,4.2
264360,4.4,5.0,3.7,4.6
264361,2.6,6.8,3.3,5.2
264362,4.6,3.2,6.1,3.4
264363,4.4,4.0,3.9,4.2
264364,5.2,2.4,4.6,3.2
264365,3.6,7.2,5.8,5.7
264366,3.4,3.0,3.9,3.9
264367,4.2,3.6,4.3,3.2
264368,4.6,3.4,5.8,3.4
264369,5.0,6.2,4.6,4.7
264370,6.4,5.6,5.8,5.5
264371,2.8,4.4,3.7,3.4
264372,4.8,5.0,5.6,4.9
264373,5.8,4.6,4.6,3.8
264374,5.2,4.4,5.7,5.5
264376,3.8,4.4,3.7,5.0
264377,3.8,4.4,4.1,4.6
264378,5.6,3.8,5.0,3.3
264379,4.4,4.2,3.3,4.2
264380,5.6,3.6,6.1,4.9
264381,8.0,4.0,5.7,4.6
264382,7.0,3.4,5.9,3.8
264383,1.0,2.8,2.5,3.0
264384,2.0,3.2,3.0,3.8
264385,6.2,3.2,5.8,3.6
264386,3.2,5.2,3.6,4.5
264387,3.6,5.2,4.7,4.6
264388,5.4,5.0,4.3,3.7
264389,5.8,5.0,5.8,5.3
264390,4.0,3.2,4.1,4.3
264391,3.2,4.2,3.3,4.8
264392,4.2,4.0,4.4,4.2
264393,4.2,2.4,4.9,3.2
264394,4.0,5.0,3.4,3.4
264395,5.0,3.6,6.2,4.9
264396,6.2,3.8,5.7,4.3
264397,7.6,3.8,6.7,2.9
264398,2.4,3.2,2.9,3.4
264399,1.6,3.0,2.8,3.3
264400,6.6,4.4,5.9,3.9
264401,3.2,4.4,4.0,4.5
264402,3.4,6.0,4.0,4.5
264403,4.8,3.6,5.1,3.7
264404,7.2,4.6,6.1,3.6
264405,5.0,5.0,6.0,6.0
264406,3.4,4.4,3.4,3.9
264407,3.8,4.4,4.6,3.6
264408,4.2,4.0,2.8,5.0
264409,6.0,4.2,5.7,4.1
264410,2.0,4.0,4.2,4.0
264411,4.4,2.6,5.0,2.7
264412,4.4,4.4,3.5,3.6
264413,7.0,3.6,5.0,3.5
264414,3.2,8.2,3.9,6.3
264415,2.2,3.2,3.5,3.9
264416,3.6,6.6,3.9,4.7
264417,3.4,5.8,4.2,4.4
264418,3.6,2.6,5.2,3.3
264419,5.6,4.2,5.5,3.8
264420,4.8,5.2,6.1,5.0
264421,3.6,4.2,3.1,3.8
264422,4.4,4.8,4.6,4.2
264423,3.4,3.8,3.2,3.7
264424,5.2,3.8,5.7,3.7
264425,2.6,4.2,4.4,3.8
264426,4.6,4.0,5.5,3.5
264427,6.0,3.0,4.5,3.3
264428,6.6,5.0,5.3,4.3
264429,2.8,5.6,3.8,6.3
264430,3.0,6.2,4.0,5.0
264431,3.2,2.6,4.1,3.4
264432,3.2,6.6,3.1,6.8
264433,3.4,3.6,4.8,4.0
264434,4.6,5.2,5.9,5.4
264435,6.2,4.4,5.9,3.9
264436,3.4,6.2,4.2,5.4
264437,5.8,2.6,4.7,3.8
264438,4.6,4.8,5.7,3.9
264439,4.2,5.2,4.3,4.8
264440,5.2,6.4,4.6,5.5
264441,3.2,4.0,3.4,3.3
264442,3.4,4.0,2.9,3.4
264443,5.4,5.0,5.2,5.7
264444,3.0,6.0,3.7,5.1
264445,4.0,3.4,3.6,3.5
264446,3.2,4.6,3.3,4.9
264447,2.6,5.4,3.0,6.7
264448,3.8,4.4,4.5,4.4
264449,4.8,5.2,5.9,4.8
264450,6.2,3.8,5.5,3.8
264451,3.2,6.2,3.8,5.9
264452,6.6,2.6,5.4,3.5
264453,5.2,3.6,5.4,3.5
264454,4.8,3.2,4.4,4.5
264455,3.8,6.2,3.9,5.7
264456,6.0,5.6,4.4,3.8
264457,4.6,3.4,2.8,3.3
264458,6.8,5.2,5.7,5.7
264459,4.6,4.8,3.9,4.9
264460,2.8,5.8,3.3,4.8
264461,5.8,3.6,4.5,3.6
264462,2.6,5.8,3.2,6.0
264463,4.8,5.0,4.6,4.5
264464,2.4,4.4,5.0,4.7
264465,6.2,4.0,4.9,4.1
264466,3.4,6.2,3.8,5.6
264467,5.8,2.8,5.4,3.4
264468,5.2,3.4,4.7,3.7
264469,5.0,3.2,4.1,4.3
264470,4.2,4.6,4.0,5.2
264471,5.4,5.4,4.3,3.5
264472,3.2,3.2,2.8,3.1
264473,7.4,5.6,6.2,6.1
264474,2.8,5.8,2.6,4.5
264475,5.8,4.4,5.1,4.0
264476,4.8,6.2,4.0,5.7
264477,6.6,4.6,5.1,5.3
264478,3.8,3.8,3.8,3.6
264479,5.8,2.8,5.4,3.5
264480,5.8,5.8,5.9,7.0
264481,4.6,8.2,3.9,6.3
264482,4.2,5.6,5.4,5.3
264483,4.8,5.2,4.9,5.2
264484,3.4,4.8,3.9,4.1
264485,4.6,4.2,3.9,4.3
264486,4.4,3.4,4.2,2.8
264487,3.8,4.2,4.2,4.3
264488,4.8,2.6,4.2,3.0
264489,5.0,2.8,4.5,5.0
264490,6.4,2.6,5.8,3.0
264491,5.8,5.4,4.2,4.5
264492,6.6,5.4,5.5,5.1
264493,5.2,6.4,5.5,6.0
264495,1.8,5.2,3.1,3.6
264494,6.0,4.2,5.1,5.6
264496,4.6,6.0,3.6,6.0
264497,4.4,5.4,5.3,5.1
264498,3.2,4.4,4.6,4.8
264499,4.2,4.4,3.8,4.3
264500,5.2,3.8,4.0,4.0
264501,4.8,2.2,4.3,2.7
264502,3.6,3.2,3.9,3.9
264503,5.2,2.6,3.9,3.1
264504,6.0,2.6,5.1,4.1
264505,4.8,2.4,5.5,2.8
264506,4.0,5.2,4.0,4.1
264507,6.4,6.2,5.6,4.9
264508,5.6,6.4,5.1,5.7
264509,5.6,3.2,4.7,4.9
264510,2.4,4.6,2.7,3.6
264511,5.2,5.0,3.9,5.2
264512,4.6,4.8,4.9,5.7
264513,3.6,3.8,4.7,4.3
264514,4.0,3.2,3.7,3.1
264515,6.4,5.6,5.8,5.7
264516,3.8,4.0,4.1,4.3
264517,4.0,3.4,3.8,3.4
264518,5.0,1.6,5.1,3.1
264519,4.2,2.4,5.2,2.5
264520,4.2,4.6,4.1,3.9
264521,1.6,4.6,2.8,4.0
264522,5.6,2.6,4.8,4.5
264523,3.8,3.2,4.8,4.1
264524,2.6,4.2,4.4,3.7
264525,4.6,3.4,5.4,3.1
