game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds
266234,2010-10-03,460059,115817,Mike Pelfrey,Livan Hernandez,New York Mets,Washington Nationals,7.0,6.2,4,6,1,1,1,1,2,1,4,1,0,0,0.00,0.00,0.00,0.00,102,85,65,51,0,1,0,0,0,0,26,26,8,6,8,11,0,0,0,0,0,0,0,0,0,0
266232,2010-10-03,434671,434638,Aníbal Sánchez,Brian Burres,Florida Marlins,Pittsburgh Pirates,6.0,5.2,4,5,2,3,1,3,2,2,7,4,1,1,0.00,0.00,0.00,0.00,101,90,71,55,0,1,0,1,0,0,24,25,3,5,8,8,1,0,0,1,0,0,0,0,0,0
266228,2010-10-03,421685,150116,Aaron Harang,Randy Wolf,Cincinnati Reds,Milwaukee Brewers,2.0,7.0,3,9,2,3,2,3,2,1,3,3,0,1,0.00,0.00,0.00,0.00,41,124,23,86,0,0,0,0,0,0,11,31,1,6,2,12,0,0,0,1,0,0,0,0,0,0
266227,2010-10-03,448269,457435,Brad Bergesen,Phil Coke,Baltimore Orioles,Detroit Tigers,7.0,1.2,4,5,3,2,3,2,0,1,4,2,1,0,0.00,0.00,0.00,0.00,89,45,62,27,0,0,0,0,0,0,26,11,11,0,7,3,0,0,1,0,0,0,0,0,0,0
266231,2010-10-03,218596,430935,Tim Hudson,Cole Hamels,Atlanta Braves,Philadelphia Phillies,7.0,2.0,2,0,4,0,4,0,1,1,3,2,2,0,0.00,0.00,0.00,0.00,99,30,62,16,1,0,0,0,0,0,25,7,9,2,9,2,1,0,0,0,0,0,0,0,0,0
266229,2010-10-03,407793,400291,John Lackey,Dustin Moseley,Boston Red Sox,New York Yankees,7.2,5.0,6,5,3,4,2,4,2,2,10,3,1,2,0.00,0.00,0.00,0.00,118,94,81,55,0,0,0,0,0,0,31,21,7,7,6,4,1,0,0,1,0,0,0,0,0,0
266235,2010-10-03,150153,133225,Nelson Figueroa,Ryan Dempster,Houston Astros,Chicago Cubs,6.0,6.0,6,9,0,4,0,3,2,1,8,7,0,1,0.00,0.00,0.00,0.00,103,124,70,77,0,0,0,0,0,0,26,27,7,5,3,5,1,0,0,1,0,0,0,0,0,0
266226,2010-10-03,429719,430683,Edwin Jackson,Justin Germano,Chicago White Sox,Cleveland Indians,5.2,2.0,5,7,3,5,2,5,2,0,6,2,1,1,0.00,0.00,0.00,0.00,103,34,62,25,0,0,1,0,0,0,24,13,5,0,6,4,1,0,0,1,0,0,0,0,0,0
266233,2010-10-03,457711,451584,Sean O'Sullivan,Wade Davis,Kansas City Royals,Tampa Bay Rays,6.0,7.0,2,3,0,2,0,2,3,2,3,6,0,1,0.00,0.00,0.00,0.00,91,104,57,71,0,0,0,0,0,0,22,27,5,6,9,10,0,0,0,0,0,0,0,0,0,0
266236,2010-10-03,448147,519240,Nick Blackburn,Marc Rzepczynski,Minnesota Twins,Toronto Blue Jays,7.0,7.0,3,4,2,1,2,0,1,2,6,6,2,0,0.00,0.00,0.00,0.00,96,100,64,68,0,0,0,0,0,0,24,26,7,7,7,7,0,1,1,0,0,0,0,0,0,0
266237,2010-10-03,122987,469134,Jeff Suppan,Esmil Rogers,St. Louis Cardinals,Colorado Rockies,6.0,4.0,5,7,0,4,0,2,1,1,5,2,0,0,0.00,0.00,0.00,0.00,91,69,59,40,0,0,1,0,0,1,22,20,4,6,7,4,1,0,0,1,0,0,0,0,0,0
266224,2010-10-03,407890,429717,Colby Lewis,Dan Haren,Texas Rangers,Los Angeles Angels,5.0,6.0,1,7,2,2,2,2,2,0,4,3,1,0,0.00,0.00,0.00,0.00,66,87,46,54,0,0,0,0,0,0,18,24,7,6,4,8,0,1,0,0,0,0,0,0,0,0
266238,2010-10-03,456043,502009,Jonathan Sánchez,Mat Latos,San Francisco Giants,San Diego Padres,5.0,6.0,3,8,0,2,0,2,5,0,5,4,0,0,0.00,0.00,0.00,0.00,81,82,50,62,0,0,0,1,0,0,23,25,7,4,3,9,1,0,0,1,0,0,0,0,0,0
266225,2010-10-03,150404,150438,Ted Lilly,Rodrigo Lopez,Los Angeles Dodgers,Arizona Diamondbacks,7.0,5.0,4,3,1,2,1,2,2,3,9,6,0,1,0.00,0.00,0.00,0.00,104,94,72,58,0,1,0,0,0,0,27,22,5,2,7,7,1,0,0,1,0,0,0,0,0,0
266230,2010-10-03,434884,460284,Ryan Rowland-Smith,Dallas Braden,Seattle Mariners,Oakland Athletics,5.0,5.0,4,5,2,2,2,2,1,1,3,2,1,0,0.00,0.00,0.00,0.00,73,76,47,56,0,0,0,0,0,0,19,20,4,2,7,10,0,1,0,0,0,0,0,0,0,0
