game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
716897,2023-08-22,114,119,Cleveland Guardians,Los Angeles Dodgers,124,123,435.0,476.3,372,413,0.86,0.87,171,204,0.39,0.43,167,178,0.38,0.37,438,484,1.01,1.02,50,50,0.11,0.1,3.54,3.85,1.24,1.24,9.06,9.14,2.62,2.72,1.03,0.94,3.46,3.36
716901,2023-08-22,134,138,Pittsburgh Pirates,St. Louis Cardinals,124,126,454.7,449.7,419,447,0.92,0.99,209,217,0.46,0.48,195,187,0.43,0.42,479,460,1.05,1.02,54,45,0.12,0.1,4.14,4.34,1.35,1.41,9.48,9.21,2.46,2.46,1.07,0.9,3.86,3.74
716900,2023-08-22,147,120,New York Yankees,Washington Nationals,122,125,478.3,449.7,379,458,0.79,1.02,170,262,0.36,0.58,199,193,0.42,0.43,481,391,1.01,0.87,45,74,0.09,0.16,3.2,5.24,1.21,1.45,9.05,7.83,2.42,2.03,0.85,1.48,3.74,3.86
716899,2023-08-22,143,137,Philadelphia Phillies,San Francisco Giants,124,123,415.7,552.3,379,505,0.91,0.91,172,232,0.41,0.42,164,177,0.39,0.32,440,560,1.06,1.01,47,59,0.11,0.11,3.72,3.78,1.31,1.23,9.53,9.12,2.68,3.16,1.02,0.96,3.55,2.88
716902,2023-08-22,110,141,Baltimore Orioles,Toronto Blue Jays,124,124,445.0,429.3,404,373,0.91,0.87,177,166,0.4,0.39,176,144,0.4,0.34,500,462,1.12,1.08,40,55,0.09,0.13,3.58,3.48,1.3,1.2,10.11,9.68,2.84,3.21,0.81,1.15,3.56,3.02
716898,2023-08-22,139,115,Tampa Bay Rays,Colorado Rockies,126,124,516.3,496.3,438,502,0.85,1.01,231,275,0.45,0.55,195,231,0.38,0.47,479,454,0.93,0.91,61,58,0.12,0.12,4.03,4.99,1.23,1.48,8.35,8.23,2.46,1.97,1.06,1.05,3.4,4.19
716896,2023-08-22,116,112,Detroit Tigers,Chicago Cubs,125,123,497.3,438.7,464,374,0.93,0.85,229,194,0.46,0.44,178,195,0.36,0.44,485,463,0.98,1.06,59,49,0.12,0.11,4.14,3.98,1.29,1.3,8.78,9.5,2.72,2.37,1.07,1.01,3.22,4.0
716891,2023-08-22,144,121,Atlanta Braves,New York Mets,123,125,443.7,445.7,379,401,0.85,0.9,169,223,0.38,0.5,153,191,0.34,0.43,483,446,1.09,1.0,46,63,0.1,0.14,3.43,4.5,1.2,1.33,9.8,9.01,3.16,2.34,0.93,1.27,3.1,3.86
716894,2023-08-22,158,142,Milwaukee Brewers,Minnesota Twins,125,123,425.7,412.7,369,358,0.87,0.87,178,186,0.42,0.45,160,164,0.38,0.4,432,425,1.01,1.03,53,52,0.12,0.13,3.76,4.06,1.24,1.26,9.13,9.27,2.7,2.59,1.12,1.13,3.38,3.58
716893,2023-08-22,145,136,Chicago White Sox,Seattle Mariners,125,123,447.3,414.7,424,368,0.95,0.89,236,159,0.53,0.38,201,160,0.45,0.39,466,465,1.04,1.12,63,41,0.14,0.1,4.75,3.45,1.4,1.27,9.38,10.09,2.32,2.91,1.27,0.89,4.04,3.47
716892,2023-08-22,108,113,Los Angeles Angels,Cincinnati Reds,124,125,447.7,486.3,443,425,0.99,0.87,226,213,0.5,0.44,213,221,0.48,0.45,454,472,1.01,0.97,60,59,0.13,0.12,4.54,3.94,1.47,1.33,9.13,8.73,2.13,2.14,1.21,1.09,4.28,4.09
716889,2023-08-22,109,140,Arizona Diamondbacks,Texas Rangers,126,122,450.3,409.3,421,369,0.93,0.9,228,212,0.51,0.52,186,136,0.41,0.33,457,396,1.01,0.97,61,56,0.14,0.14,4.56,4.66,1.35,1.23,9.13,8.71,2.46,2.91,1.22,1.23,3.72,2.99
716888,2023-08-22,133,118,Oakland Athletics,Kansas City Royals,125,124,524.7,471.0,526,466,1.0,0.99,323,274,0.62,0.58,285,236,0.54,0.5,484,493,0.92,1.05,68,60,0.13,0.13,5.54,5.24,1.55,1.49,8.3,9.42,1.7,2.09,1.17,1.15,4.89,4.51
716887,2023-08-22,135,146,San Diego Padres,Miami Marlins,126,123,445.7,461.3,387,424,0.87,0.92,194,212,0.44,0.46,184,186,0.41,0.4,442,502,0.99,1.09,53,55,0.12,0.12,3.92,4.14,1.28,1.32,8.93,9.79,2.4,2.7,1.07,1.07,3.72,3.63
716895,2023-08-22,117,111,Houston Astros,Boston Red Sox,124,125,417.3,509.7,353,504,0.85,0.99,165,232,0.4,0.46,176,183,0.42,0.36,482,491,1.15,0.96,53,62,0.13,0.12,3.56,4.1,1.27,1.35,10.39,8.67,2.74,2.68,1.14,1.09,3.8,3.23
