game_pk,date,home_team_id,away_team_id,home_team_name,away_team_name,home_games,away_games,home_total_ip,away_total_ip,home_total_hits,away_total_hits,home_total_hits_per_ip,away_total_hits_per_ip,home_total_earned_runs,away_total_earned_runs,home_total_earned_runs_per_ip,away_total_earned_runs_per_ip,home_total_walks,away_total_walks,home_total_walks_per_ip,away_total_walks_per_ip,home_total_strikeouts,away_total_strikeouts,home_total_strikeouts_per_ip,away_total_strikeouts_per_ip,home_total_homeruns,away_total_homeruns,home_total_homeruns_per_ip,away_total_homeruns_per_ip,home_era,away_era,home_whip,away_whip,home_k_per_9,away_k_per_9,home_k_bb_ratio,away_k_bb_ratio,home_hr_per_9,away_hr_per_9,home_bb_per_9,away_bb_per_9
718193,2023-05-13,110,134,Baltimore Orioles,Pittsburgh Pirates,38,38,144.3,133.3,117,116,0.81,0.87,51,56,0.35,0.42,58,61,0.4,0.46,171,135,1.18,1.01,14,14,0.1,0.11,3.18,3.78,1.21,1.33,10.66,9.11,2.95,2.21,0.87,0.95,3.62,4.12
718197,2023-05-13,147,139,New York Yankees,Tampa Bay Rays,39,40,148.3,172.7,122,132,0.82,0.76,53,62,0.36,0.36,65,72,0.44,0.42,158,133,1.07,0.77,14,12,0.09,0.07,3.22,3.23,1.26,1.18,9.59,6.93,2.43,1.85,0.85,0.63,3.94,3.75
718198,2023-05-13,146,113,Miami Marlins,Cincinnati Reds,38,38,158.7,152.3,149,132,0.94,0.87,78,58,0.49,0.38,59,63,0.37,0.41,158,163,1.0,1.07,26,13,0.16,0.09,4.42,3.43,1.31,1.28,8.96,9.63,2.68,2.59,1.47,0.77,3.35,3.72
718196,2023-05-13,111,138,Boston Red Sox,St. Louis Cardinals,39,39,148.7,141.0,138,126,0.93,0.89,61,56,0.41,0.4,49,65,0.33,0.46,129,161,0.87,1.14,14,14,0.09,0.1,3.69,3.57,1.26,1.35,7.81,10.28,2.63,2.48,0.85,0.89,2.97,4.15
718195,2023-05-13,142,112,Minnesota Twins,Chicago Cubs,39,38,130.0,139.3,105,103,0.81,0.74,56,53,0.43,0.38,60,52,0.46,0.37,132,142,1.02,1.02,13,11,0.1,0.08,3.88,3.42,1.27,1.11,9.14,9.17,2.2,2.73,0.9,0.71,4.15,3.36
718194,2023-05-13,116,136,Detroit Tigers,Seattle Mariners,37,37,138.0,133.3,120,110,0.87,0.83,62,41,0.45,0.31,43,54,0.31,0.41,124,152,0.9,1.14,22,7,0.16,0.05,4.04,2.77,1.18,1.23,8.09,10.26,2.88,2.81,1.43,0.47,2.8,3.65
718192,2023-05-13,141,144,Toronto Blue Jays,Atlanta Braves,37,37,118.7,138.0,105,119,0.88,0.86,53,58,0.45,0.42,43,43,0.36,0.31,135,155,1.14,1.12,17,16,0.14,0.12,4.02,3.78,1.25,1.17,10.24,10.11,3.14,3.6,1.29,1.04,3.26,2.8
718184,2023-05-13,109,137,Arizona Diamondbacks,San Francisco Giants,39,37,140.7,139.7,129,150,0.92,1.07,74,90,0.53,0.64,56,63,0.4,0.45,135,142,0.96,1.02,21,23,0.15,0.16,4.73,5.8,1.32,1.53,8.64,9.15,2.41,2.25,1.34,1.48,3.58,4.06
718190,2023-05-13,133,140,Oakland Athletics,Texas Rangers,40,37,157.3,125.7,166,102,1.06,0.81,117,55,0.74,0.44,105,53,0.67,0.42,127,119,0.81,0.95,25,10,0.16,0.08,6.69,3.94,1.72,1.23,7.26,8.52,1.21,2.25,1.43,0.72,6.01,3.8
718189,2023-05-13,145,117,Chicago White Sox,Houston Astros,40,38,135.7,129.0,150,105,1.11,0.81,91,47,0.67,0.36,73,48,0.54,0.37,156,152,1.15,1.18,24,14,0.18,0.11,6.04,3.28,1.64,1.19,10.35,10.6,2.14,3.17,1.59,0.98,4.84,3.35
718188,2023-05-13,115,143,Colorado Rockies,Philadelphia Phillies,39,38,151.3,132.0,138,127,0.91,0.96,66,69,0.44,0.52,68,65,0.45,0.49,166,152,1.1,1.15,11,14,0.07,0.11,3.93,4.7,1.36,1.45,9.87,10.36,2.44,2.34,0.65,0.95,4.04,4.43
718185,2023-05-13,119,135,Los Angeles Dodgers,San Diego Padres,39,39,134.7,133.0,131,112,0.97,0.84,64,59,0.48,0.44,49,57,0.36,0.43,140,131,1.04,0.98,14,18,0.1,0.14,4.28,3.99,1.34,1.27,9.36,8.86,2.86,2.3,0.94,1.22,3.27,3.86
718183,2023-05-13,158,118,Milwaukee Brewers,Kansas City Royals,38,39,128.0,148.0,116,150,0.91,1.01,50,84,0.39,0.57,49,70,0.38,0.47,112,174,0.88,1.18,19,19,0.15,0.13,3.52,5.11,1.29,1.49,7.88,10.58,2.29,2.49,1.34,1.16,3.45,4.26
718191,2023-05-13,114,108,Cleveland Guardians,Los Angeles Angels,38,39,136.3,147.7,109,122,0.8,0.83,46,53,0.34,0.36,52,51,0.38,0.35,129,140,0.95,0.95,17,7,0.12,0.05,3.04,3.23,1.18,1.17,8.52,8.53,2.48,2.75,1.12,0.43,3.43,3.11
