gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
147,147,1215,1239,585,226,14,154,1346,399,8,1214,48,.244,4974,.305,.388,.693,37,90,.709,.291,79,21096,3.78,1304.1,87,60,42,65,73,23,548,1.24,5461,3913,147,2,13,13693,.650,48,4,31,15,1930,0.98,.592,16.17,145,3.37,9.29,2.75,8.38,4.04,1.06,0,13,27,Philadelphia Phillies
146,146,1205,1286,672,230,21,179,1260,487,20,1209,64,.246,4907,.320,.411,.731,35,141,.801,.199,76,21634,4.42,1293.0,65,81,29,49,60,20,635,1.31,5511,3879,146,1,7,13799,.640,64,7,36,17,2018,0.94,.445,16.73,145,2.59,8.77,3.39,8.42,4.68,1.25,0,15,38,Atlanta Braves
147,147,1123,1473,673,266,21,166,1147,544,25,1211,70,.247,4897,.328,.412,.740,28,129,.822,.178,106,21701,4.22,1287.1,57,90,23,44,66,21,604,1.36,5574,3862,147,0,8,13532,.620,70,9,38,16,2017,0.76,.388,16.86,147,2.11,8.02,3.80,8.47,4.71,1.16,6,12,45,Chicago White Sox
147,147,1251,1404,741,263,23,176,1157,458,14,1264,67,.252,5021,.320,.418,.738,21,180,.896,.104,83,21731,4.75,1303.1,68,79,35,55,79,20,688,1.32,5605,3910,147,0,10,13937,.640,67,9,52,3,2101,0.89,.463,16.67,147,2.53,7.99,3.16,8.73,5.12,1.22,4,9,46,Miami Marlins
146,146,1236,1269,635,226,21,158,1295,510,12,1136,53,.232,4896,.310,.384,.694,24,88,.786,.214,86,21565,4.01,1297.2,81,65,38,59,89,21,578,1.27,5504,3893,146,0,10,13685,.630,53,8,49,16,1878,0.97,.555,16.62,146,2.54,8.98,3.54,7.88,4.40,1.10,5,11,29,New York Yankees
147,147,1153,1363,576,210,16,152,1290,485,17,1124,55,.230,4879,.305,.373,.678,26,72,.735,.265,97,21514,3.63,1306.2,89,58,42,61,100,19,527,1.23,5472,3920,147,0,12,13724,.640,55,6,30,6,1822,0.85,.605,16.46,147,2.66,8.89,3.34,7.74,3.97,1.05,2,17,34,Milwaukee Brewers
147,147,1238,1385,752,216,20,206,1160,568,43,1301,46,.259,5015,.337,.434,.771,23,107,.823,.177,132,21925,4.79,1304.1,69,78,35,68,78,33,694,1.43,5700,3913,147,0,7,13947,.640,46,10,58,7,2175,0.89,.469,16.81,147,2.04,8.00,3.92,8.98,5.19,1.42,2,17,52,Los Angeles Angels
147,147,1290,1361,705,294,27,174,1163,455,19,1271,53,.252,5034,.319,.425,.744,23,99,.811,.189,102,21531,4.47,1307.2,73,74,40,67,82,27,650,1.32,5595,3923,147,0,9,13657,.630,53,8,29,9,2141,0.95,.497,16.47,147,2.56,8.00,3.13,8.75,4.85,1.20,2,20,31,Arizona Diamondbacks
146,146,1248,1312,707,226,26,197,1202,469,15,1297,43,.259,5000,.326,.433,.759,25,96,.793,.207,93,21495,4.58,1293.0,69,77,34,53,95,19,658,1.37,5573,3879,146,1,6,13789,.640,43,7,55,10,2166,0.95,.473,16.62,145,2.56,8.37,3.26,9.03,4.92,1.37,2,20,39,Baltimore Orioles
147,147,1287,1307,619,197,8,150,1218,479,16,1217,69,.245,4976,.317,.378,.695,39,115,.747,.253,105,21395,3.74,1314.1,81,66,41,67,78,26,546,1.29,5585,3943,147,2,11,13777,.640,69,5,48,3,1880,0.98,.551,16.28,145,2.54,8.34,3.28,8.33,4.24,1.03,8,14,38,Boston Red Sox
146,146,1153,1474,593,205,20,179,1119,370,9,1172,49,.241,4857,.299,.402,.701,33,70,.680,.320,99,20357,3.86,1295.0,83,63,38,55,100,17,555,1.19,5339,3885,146,0,13,13351,.660,49,1,27,22,1954,0.78,.568,15.72,146,3.02,7.78,2.57,8.15,4.12,1.24,2,20,41,Chicago Cubs
146,146,1121,1437,624,253,18,171,1239,455,13,1148,57,.235,4877,.306,.400,.706,31,103,.769,.231,77,21459,3.91,1294.0,74,72,35,56,91,21,562,1.24,5461,3882,146,3,7,13776,.640,57,2,42,8,1950,0.78,.507,16.58,143,2.72,8.62,3.16,7.98,4.34,1.19,4,24,44,Cincinnati Reds
146,146,1163,1385,608,225,18,156,1206,495,18,1192,48,.244,4890,.317,.393,.710,39,103,.725,.275,91,21525,3.86,1297.0,75,71,43,62,95,19,556,1.30,5490,3891,146,1,12,13721,.640,48,9,42,16,1921,0.84,.514,16.60,145,2.44,8.37,3.43,8.27,4.22,1.08,1,18,38,Cleveland Guardians
147,147,1316,1394,933,306,30,224,985,506,18,1540,60,.298,5169,.364,.499,.863,29,123,.809,.191,122,21851,5.98,1280.1,40,107,26,50,51,24,851,1.60,5805,3841,147,0,3,13794,.630,60,7,58,7,2578,0.94,.272,17.07,147,1.95,6.92,3.56,10.83,6.56,1.57,4,14,52,Colorado Rockies
147,147,1257,1284,620,217,17,169,1244,434,13,1183,57,.241,4914,.308,.395,.703,35,75,.682,.318,108,21140,3.90,1303.2,84,63,37,56,68,19,565,1.24,5463,3911,147,1,16,13632,.640,57,1,45,10,1941,0.98,.571,16.22,146,2.87,8.59,3.00,8.17,4.28,1.17,4,20,34,Detroit Tigers
147,147,1113,1334,602,222,16,177,1387,461,7,1136,57,.231,4909,.303,.391,.694,25,145,.853,.147,79,21401,3.84,1311.0,79,68,41,57,84,16,560,1.22,5492,3933,147,3,12,13629,.640,57,4,36,9,1921,0.83,.537,16.32,144,3.01,9.52,3.16,7.80,4.13,1.22,4,22,39,Houston Astros
147,147,1232,1402,570,231,23,148,1152,436,17,1190,43,.241,4940,.307,.387,.694,21,43,.672,.328,101,21160,3.67,1305.0,74,73,44,63,78,19,532,1.25,5456,3915,147,0,10,13544,.640,43,2,48,13,1911,0.88,.503,16.21,147,2.64,7.94,3.01,8.21,3.93,1.02,1,15,21,Kansas City Royals
146,146,1169,1273,627,230,24,164,1324,494,24,1152,59,.237,4856,.313,.396,.709,36,99,.733,.267,80,21495,4.03,1294.0,82,64,39,62,109,23,580,1.27,5471,3882,146,0,8,13658,.640,59,5,66,11,1922,0.92,.562,16.61,146,2.68,9.21,3.44,8.01,4.36,1.14,0,19,43,Los Angeles Dodgers
146,146,1207,1402,798,242,27,190,1114,505,4,1328,81,.267,4980,.341,.441,.782,37,94,.718,.282,99,21900,5.30,1279.1,60,86,31,47,67,16,753,1.43,5638,3838,146,0,9,13889,.630,81,4,61,7,2194,0.86,.411,17.12,146,2.21,7.84,3.55,9.34,5.61,1.34,1,18,53,Washington Nationals
147,147,1285,1228,645,232,22,134,1268,518,6,1213,71,.245,4942,.323,.383,.706,35,66,.653,.347,91,22043,4.02,1297.0,76,71,38,63,89,25,579,1.33,5589,3891,147,1,8,13972,.630,71,4,55,6,1891,1.05,.517,17.00,146,2.45,8.80,3.59,8.42,4.48,0.93,6,12,40,New York Mets
