gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
114,114,947,972,456,166,13,127,1044,312,7,943,38,.244,3872,.305,.392,.697,28,70,.714,62,16434,3.76,1015.1,65,49,29,46,48,17,424,1.24,4256,3046,114,2,11,10688,.650,38,3,26,9,1516,0.97,.570,16.19,112,3.35,9.25,2.77,8.36,4.04,1.13,0,11,23,Philadelphia Phillies
113,113,927,964,498,185,14,131,1005,380,18,907,49,.241,3762,.317,.402,.719,30,100,.769,59,16689,4.23,999.2,47,66,17,33,42,16,470,1.29,4232,2999,113,1,5,10670,.640,49,7,30,13,1513,0.96,.416,16.69,112,2.64,9.05,3.42,8.17,4.48,1.18,0,13,28,Atlanta Braves
114,114,888,1141,507,206,19,123,849,420,19,940,61,.249,3776,.331,.411,.742,22,102,.823,87,16552,4.15,993.0,42,72,15,32,49,17,458,1.37,4302,2979,114,0,6,10320,.620,61,6,30,12,1553,0.78,.368,16.67,114,2.02,7.69,3.81,8.52,4.60,1.11,3,7,35,Chicago White Sox
113,113,970,1067,534,207,19,119,892,351,11,962,48,.250,3851,.318,.406,.724,19,136,.877,68,16606,4.43,1006.1,56,57,29,47,65,18,495,1.30,4294,3019,113,0,9,10604,.640,48,5,38,3,1564,0.91,.496,16.50,113,2.54,7.98,3.14,8.60,4.78,1.06,4,6,34,Miami Marlins
115,115,959,1003,499,169,17,129,1019,402,9,882,36,.230,3830,.308,.384,.692,21,73,.777,68,16836,4.05,1016.2,61,54,31,47,68,16,457,1.26,4306,3050,115,0,10,10657,.630,36,3,34,14,1472,0.96,.530,16.56,115,2.53,9.02,3.56,7.81,4.42,1.14,5,11,22,New York Yankees
114,114,893,1077,443,162,12,121,988,380,14,876,42,.231,3792,.306,.376,.682,23,59,.720,70,16720,3.62,1014.1,70,44,32,44,79,12,408,1.24,4258,3043,114,0,10,10631,.640,42,5,24,6,1425,0.83,.614,16.48,114,2.60,8.77,3.37,7.77,3.93,1.07,2,15,27,Milwaukee Brewers
115,115,996,1056,566,165,14,155,906,432,37,1015,33,.259,3926,.334,.426,.760,16,88,.846,105,17068,4.57,1021.0,55,60,26,51,62,25,519,1.42,4439,3063,115,0,5,10912,.640,33,8,46,4,1673,0.94,.478,16.72,115,2.10,7.99,3.81,8.95,4.99,1.37,1,13,34,Los Angeles Angels
115,115,994,1044,566,239,18,144,945,364,16,1007,49,.255,3951,.324,.434,.758,21,75,.781,78,16879,4.57,1022.2,54,61,31,51,60,20,519,1.34,4405,3068,115,0,7,10708,.630,49,8,23,9,1714,0.95,.470,16.50,115,2.60,8.32,3.20,8.86,4.98,1.27,2,16,23,Arizona Diamondbacks
115,115,959,1027,577,190,21,162,945,375,10,1047,37,.266,3934,.333,.449,.782,17,80,.825,72,16965,4.87,1008.1,52,63,27,41,77,14,546,1.41,4392,3025,115,1,4,10858,.640,37,5,44,9,1765,0.93,.452,16.82,114,2.52,8.43,3.35,9.35,5.15,1.45,2,14,30,Baltimore Orioles
116,116,1021,1030,496,148,5,118,960,379,14,968,54,.246,3936,.318,.376,.694,34,95,.736,85,17004,3.72,1040.0,64,52,32,54,64,22,430,1.30,4420,3120,116,2,7,10913,.640,54,5,33,2,1480,0.99,.552,16.35,114,2.53,8.31,3.28,8.38,4.29,1.02,8,11,32,Boston Red Sox
114,114,894,1180,473,160,13,144,862,296,8,937,36,.245,3829,.303,.406,.709,27,57,.679,78,16053,3.89,1014.2,66,48,26,39,76,13,439,1.22,4207,3044,114,0,13,10534,.660,36,0,21,17,1555,0.76,.579,15.82,114,2.91,7.65,2.63,8.31,4.20,1.28,2,13,31,Chicago Cubs
115,115,874,1158,479,198,11,129,954,360,8,897,46,.234,3832,.305,.392,.697,24,84,.778,57,16846,3.87,1016.2,60,55,28,42,72,14,437,1.24,4291,3050,115,3,6,10811,.640,46,2,29,8,1504,0.75,.522,16.57,112,2.65,8.45,3.19,7.94,4.24,1.14,2,21,30,Cincinnati Reds
114,114,907,1071,473,171,13,122,965,400,16,914,37,.240,3808,.316,.388,.704,30,81,.730,68,16862,3.83,1015.2,59,55,34,50,80,16,432,1.29,4295,3047,114,1,10,10747,.640,37,8,35,12,1477,0.85,.518,16.60,113,2.41,8.55,3.54,8.10,4.19,1.08,1,15,34,Cleveland Guardians
114,114,1059,1068,740,241,26,169,745,400,13,1214,41,.301,4031,.367,.500,.867,25,95,.792,102,16954,6.01,996.0,30,84,20,39,46,19,665,1.62,4530,2988,114,0,1,10678,.630,41,6,51,6,2014,0.99,.263,17.02,114,1.86,6.73,3.61,10.97,6.69,1.53,3,12,43,Colorado Rockies
116,116,988,1018,481,174,13,127,984,331,12,935,47,.241,3882,.306,.391,.697,27,62,.697,80,16647,3.81,1027.1,66,50,30,46,55,16,435,1.23,4305,3082,116,1,10,10797,.650,47,1,31,7,1516,0.97,.569,16.20,115,2.97,8.62,2.90,8.19,4.21,1.11,2,13,30,Detroit Tigers
115,115,858,1024,450,187,10,135,1107,342,6,880,45,.230,3820,.299,.391,.690,17,119,.875,61,16634,3.72,1022.0,64,51,34,46,68,12,422,1.20,4259,3066,115,3,9,10655,.640,45,3,28,7,1492,0.84,.557,16.28,112,3.24,9.75,3.01,7.75,3.96,1.19,3,20,29,Houston Astros
115,115,970,1096,439,178,17,115,910,348,15,911,31,.237,3852,.303,.381,.684,18,33,.647,80,16464,3.59,1022.1,57,58,31,45,55,14,408,1.23,4267,3067,115,0,9,10579,.640,31,2,36,7,1468,0.89,.496,16.10,115,2.61,8.01,3.06,8.02,3.86,1.01,1,15,20,Kansas City Royals
115,115,936,1028,519,181,23,138,1017,396,20,945,51,.244,3880,.319,.409,.728,28,86,.754,66,17113,4.16,1024.1,66,49,35,52,85,17,473,1.31,4373,3073,115,0,5,10857,.630,51,3,47,9,1586,0.91,.574,16.71,115,2.57,8.94,3.48,8.30,4.56,1.21,0,13,33,Los Angeles Dodgers
114,114,939,1098,631,194,24,140,861,382,4,1059,68,.271,3901,.344,.441,.785,32,77,.706,75,17022,5.38,996.1,45,68,21,35,45,14,596,1.45,4407,2989,114,0,6,10848,.640,68,3,52,5,1721,0.86,.398,17.08,113,2.25,7.78,3.45,9.57,5.70,1.26,0,17,39,Washington Nationals
115,115,1012,980,466,170,17,102,983,410,6,927,55,.240,3863,.320,.372,.692,29,51,.638,74,17273,3.67,1022.0,63,52,34,52,74,18,417,1.31,4370,3066,115,1,7,10900,.630,55,4,44,5,1437,1.03,.548,16.90,114,2.40,8.66,3.61,8.16,4.10,0.90,3,11,28,New York Mets
