gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
78,78,647,676,328,126,10,85,717,229,6,663,22,.248,2677,.310,.397,.707,22,55,.714,41,11515,3.89,699.0,47,31,24,40,37,16,302,1.28,2954,2097,78,0,6,7470,.650,22,1,22,8,1064,0.96,.603,16.47,78,3.13,9.23,2.95,8.54,4.22,1.09,0,8,18,Philadelphia Phillies
76,76,642,605,294,120,10,81,690,244,10,577,31,.232,2489,.307,.386,.693,22,69,.758,43,10979,3.67,671.1,35,41,10,22,29,12,274,1.22,2789,2014,76,1,5,7076,.640,31,5,19,9,960,1.06,.461,16.35,75,2.83,9.25,3.27,7.74,3.94,1.09,0,10,15,Atlanta Braves
78,78,607,787,345,146,15,83,562,285,13,664,46,.256,2592,.338,.420,.758,18,62,.775,58,11335,4.21,675.1,25,53,8,22,38,14,316,1.41,2953,2026,78,0,4,7053,.620,46,2,19,10,1089,0.77,.321,16.78,78,1.97,7.49,3.80,8.85,4.60,1.11,2,4,24,Chicago White Sox
76,76,651,725,396,136,14,89,591,266,10,683,31,.260,2623,.333,.425,.758,12,103,.896,45,11414,4.91,675.0,31,45,16,29,40,13,368,1.41,2949,2025,76,0,4,7230,.630,31,4,24,2,1114,0.90,.408,16.91,76,2.22,7.88,3.55,9.11,5.28,1.19,2,4,23,Miami Marlins
77,77,630,663,285,105,9,75,715,252,5,552,24,.217,2539,.293,.354,.647,14,53,.791,40,11028,3.48,683.2,45,32,22,29,44,7,264,1.18,2838,2051,77,0,8,7012,.640,24,3,22,11,900,0.95,.584,16.13,77,2.84,9.41,3.32,7.27,3.75,0.99,2,7,14,New York Yankees
78,78,604,767,321,106,8,86,641,278,13,622,29,.239,2601,.317,.385,.702,18,41,.695,50,11587,3.85,691.1,43,35,21,31,51,10,296,1.30,2943,2074,78,0,7,7340,.630,29,5,19,3,1002,0.79,.551,16.76,78,2.31,8.34,3.62,8.10,4.18,1.12,2,13,20,Milwaukee Brewers
77,77,654,703,375,109,8,102,596,301,23,692,24,.265,2613,.343,.430,.773,13,56,.812,76,11522,4.60,679.1,37,40,20,34,46,14,347,1.46,2971,2038,77,0,4,7292,.630,24,5,30,3,1123,0.93,.481,16.96,77,1.98,7.90,3.99,9.17,4.97,1.35,1,6,26,Los Angeles Angels
77,77,668,678,399,155,11,103,652,256,12,668,36,.253,2645,.325,.436,.761,15,51,.773,51,11431,4.81,685.1,39,38,23,37,45,14,366,1.35,2959,2056,77,0,5,7201,.630,36,7,14,7,1154,0.99,.506,16.68,77,2.55,8.56,3.36,8.77,5.24,1.35,1,7,14,Arizona Diamondbacks
77,77,631,678,389,140,16,106,638,252,4,715,24,.271,2635,.338,.457,.795,10,49,.831,51,11446,4.93,672.1,33,44,19,28,63,9,368,1.44,2939,2017,77,0,2,7260,.630,24,3,30,8,1205,0.93,.429,17.02,77,2.53,8.54,3.37,9.57,5.21,1.42,1,8,19,Baltimore Orioles
79,79,698,692,357,105,2,77,665,263,10,667,32,.248,2688,.320,.375,.695,21,71,.772,62,11655,3.91,709.1,40,39,22,37,42,15,308,1.31,3022,2128,79,0,6,7455,.640,32,3,18,2,1007,1.01,.506,16.43,79,2.53,8.44,3.34,8.46,4.53,0.98,5,10,24,Boston Red Sox
77,77,617,777,321,111,12,88,595,218,7,652,26,.250,2612,.312,.402,.714,20,46,.697,62,11045,3.83,690.2,46,31,18,27,49,9,294,1.26,2887,2072,77,0,6,7214,.650,26,0,14,11,1051,0.79,.597,15.99,77,2.73,7.75,2.84,8.50,4.18,1.15,2,11,18,Chicago Cubs
78,78,590,805,326,130,7,93,619,240,7,598,35,.232,2579,.304,.396,.700,18,62,.775,39,11370,3.87,688.2,40,38,21,30,50,9,296,1.22,2889,2066,78,2,4,7273,.640,35,2,21,7,1021,0.73,.513,16.51,76,2.58,8.09,3.14,7.82,4.26,1.22,2,15,18,Cincinnati Reds
76,76,573,718,309,117,6,78,639,275,9,638,26,.251,2541,.328,.394,.722,21,63,.750,47,11361,3.84,668.1,39,37,23,30,59,7,285,1.37,2870,2005,76,1,9,7191,.630,26,4,22,6,1001,0.80,.513,17.00,75,2.32,8.60,3.70,8.59,4.16,1.05,1,8,19,Cleveland Guardians
78,78,736,714,478,155,13,103,516,270,8,791,22,.292,2711,.356,.473,.829,20,80,.800,68,11483,5.54,681.0,18,60,13,26,33,13,419,1.56,3050,2043,78,0,0,7253,.630,22,3,38,3,1281,1.03,.231,16.86,78,1.91,6.82,3.57,10.45,6.32,1.36,1,10,36,Colorado Rockies
79,79,681,696,309,105,9,83,667,228,7,619,33,.235,2630,.302,.377,.679,16,36,.692,58,11320,3.50,702.1,49,30,23,33,41,10,273,1.21,2926,2107,79,1,7,7318,.650,33,1,20,5,991,0.98,.620,16.12,78,2.93,8.55,2.92,7.93,3.96,1.06,2,10,23,Detroit Tigers
78,78,555,692,287,125,7,84,768,236,3,562,31,.220,2553,.292,.373,.665,13,81,.862,42,11150,3.52,689.2,45,33,22,30,48,8,270,1.16,2847,2069,78,3,6,7150,.640,31,1,18,4,953,0.80,.577,16.17,75,3.25,10.02,3.08,7.33,3.75,1.10,3,8,16,Houston Astros
78,78,658,728,283,120,9,75,631,228,9,612,23,.235,2609,.300,.374,.674,13,16,.552,57,11152,3.41,694.0,38,40,25,34,45,9,263,1.21,2881,2082,78,0,7,7196,.650,23,2,30,4,975,0.90,.487,16.07,78,2.77,8.18,2.96,7.94,3.67,0.97,1,8,12,Kansas City Royals
79,79,665,692,364,125,14,103,691,281,16,650,36,.244,2667,.322,.417,.739,18,60,.769,50,11801,4.26,706.0,48,31,25,37,65,12,334,1.32,3015,2118,79,0,3,7461,.630,36,2,35,6,1112,0.96,.608,16.72,79,2.46,8.81,3.58,8.29,4.64,1.31,0,9,22,Los Angeles Dodgers
78,78,629,749,402,116,22,92,623,257,1,693,51,.261,2658,.335,.425,.760,22,59,.728,45,11655,4.99,687.0,32,46,19,30,34,11,381,1.38,3002,2061,78,0,6,7435,.640,51,3,35,3,1129,0.84,.410,16.97,78,2.42,8.16,3.37,9.08,5.27,1.21,0,11,25,Washington Nationals
78,78,680,661,286,111,13,57,675,282,5,602,29,.232,2591,.313,.351,.664,21,32,.604,54,11533,3.20,694.0,46,32,22,36,51,14,247,1.27,2931,2082,78,1,6,7272,.630,29,3,32,4,910,1.03,.590,16.62,77,2.39,8.75,3.66,7.81,3.71,0.74,2,9,18,New York Mets
