gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
96,96,790,820,375,146,10,95,878,278,7,789,28,.243,3246,.307,.382,.689,24,61,.718,54,13901,3.66,853.1,55,41,27,44,43,17,347,1.25,3583,2560,96,1,9,9039,.650,28,1,25,8,1240,0.96,.573,16.29,95,3.16,9.26,2.93,8.32,3.96,1.00,0,11,20,Philadelphia Phillies
95,95,781,776,386,151,11,109,878,308,13,737,38,.235,3139,.309,.394,.703,24,84,.778,50,13881,3.88,840.2,42,53,14,28,35,14,362,1.24,3518,2522,95,1,5,8918,.640,38,5,28,10,1237,1.01,.442,16.51,94,2.85,9.40,3.30,7.89,4.13,1.17,0,13,20,Atlanta Braves
97,97,764,988,430,179,18,106,696,354,15,810,54,.251,3221,.333,.417,.750,20,79,.798,72,14099,4.15,843.2,32,65,12,28,43,16,389,1.38,3668,2531,97,0,5,8793,.620,54,4,26,12,1343,0.77,.330,16.71,97,1.97,7.42,3.78,8.64,4.59,1.13,2,7,30,Chicago White Sox
95,95,815,895,463,160,17,104,753,303,10,821,42,.253,3246,.322,.409,.731,17,119,.875,55,14038,4.58,845.0,44,51,22,36,50,14,430,1.33,3631,2535,95,0,6,8938,.640,42,5,30,2,1327,0.91,.463,16.61,95,2.49,8.02,3.23,8.74,4.93,1.11,2,6,32,Miami Marlins
96,96,792,836,390,131,11,104,859,319,6,712,33,.224,3174,.300,.371,.671,17,62,.785,56,13852,3.82,849.2,53,43,25,35,54,10,361,1.21,3555,2549,96,0,10,8781,.630,33,3,28,12,1177,0.95,.552,16.30,96,2.69,9.10,3.38,7.54,4.13,1.10,4,9,16,New York Yankees
96,96,743,916,376,128,11,101,831,321,14,747,33,.233,3200,.308,.375,.683,21,52,.712,58,14172,3.66,853.1,56,40,25,37,65,12,347,1.25,3593,2560,96,0,8,9015,.640,33,5,21,4,1200,0.81,.583,16.61,96,2.59,8.76,3.39,7.88,3.97,1.07,2,14,23,Milwaukee Brewers
96,96,825,887,480,143,11,122,751,371,34,866,28,.263,3287,.340,.425,.765,16,68,.810,91,14394,4.63,853.0,47,49,22,44,53,22,439,1.45,3729,2559,96,0,5,9166,.640,28,6,32,3,1397,0.93,.490,16.87,96,2.02,7.92,3.91,9.14,5.06,1.29,1,12,30,Los Angeles Angels
97,97,821,871,488,198,14,126,821,315,15,838,42,.252,3320,.323,.434,.757,18,65,.783,66,14320,4.65,862.2,47,50,27,44,53,17,446,1.34,3709,2588,97,0,6,9056,.630,42,8,16,9,1442,0.94,.485,16.60,97,2.61,8.57,3.29,8.74,5.09,1.31,1,10,21,Arizona Diamondbacks
95,95,794,853,483,167,17,132,784,303,8,877,31,.268,3273,.333,.450,.783,13,69,.841,61,14135,4.92,837.1,43,52,23,35,69,12,458,1.41,3644,2512,95,0,3,9014,.640,31,3,40,9,1474,0.93,.453,16.88,95,2.59,8.43,3.26,9.43,5.19,1.42,2,9,26,Baltimore Orioles
98,98,873,854,430,126,4,91,822,324,12,816,42,.245,3326,.318,.368,.686,27,81,.750,73,14382,3.79,878.2,53,45,26,44,52,18,370,1.30,3736,2636,98,2,7,9244,.640,42,3,25,2,1223,1.02,.541,16.37,96,2.54,8.42,3.32,8.36,4.40,0.93,5,11,28,Boston Red Sox
96,96,751,999,393,137,12,117,718,257,7,793,33,.246,3226,.306,.405,.711,24,50,.676,71,13584,3.84,855.2,57,39,23,33,59,10,365,1.23,3553,2567,96,0,10,8889,.650,33,0,18,14,1305,0.75,.594,15.88,96,2.79,7.55,2.70,8.34,4.13,1.23,2,11,24,Chicago Cubs
97,97,743,987,410,172,9,114,783,302,8,761,39,.236,3231,.306,.400,.706,21,74,.779,49,14200,3.91,857.2,50,47,23,34,59,11,373,1.24,3617,2573,97,2,5,9088,.640,39,2,26,7,1293,0.75,.515,16.56,95,2.59,8.22,3.17,7.99,4.30,1.20,2,17,26,Cincinnati Reds
95,95,732,903,398,140,7,100,803,352,14,778,32,.245,3175,.324,.388,.712,26,74,.740,57,14245,3.92,843.1,46,49,26,38,69,12,367,1.34,3601,2530,95,1,9,9021,.630,32,6,29,10,1232,0.81,.484,16.89,94,2.28,8.57,3.76,8.30,4.25,1.07,1,12,29,Cleveland Guardians
96,96,891,897,589,195,20,129,633,330,12,989,29,.294,3359,.359,.480,.839,24,88,.786,82,14193,5.56,838.0,22,74,17,34,40,17,518,1.57,3772,2514,96,0,0,8953,.630,29,5,44,5,1611,0.99,.229,16.94,96,1.92,6.80,3.54,10.62,6.33,1.39,3,12,39,Colorado Rockies
97,97,835,853,395,131,11,105,820,283,10,777,39,.239,3248,.306,.383,.689,20,52,.722,70,13963,3.69,863.1,59,38,27,40,50,13,354,1.23,3609,2590,97,1,10,9049,.650,39,1,26,6,1245,0.98,.608,16.17,96,2.90,8.55,2.95,8.10,4.12,1.09,2,11,26,Detroit Tigers
96,96,707,859,362,151,10,109,930,279,5,715,36,.225,3178,.293,.382,.675,14,103,.880,52,13740,3.61,853.2,56,40,30,40,62,10,342,1.16,3529,2561,96,3,9,8837,.640,36,1,23,5,1213,0.82,.583,16.10,93,3.33,9.80,2.94,7.54,3.82,1.15,3,13,20,Houston Astros
97,97,809,904,356,147,15,98,794,284,11,761,27,.235,3240,.300,.380,.680,16,21,.568,67,13823,3.49,862.0,47,50,28,40,51,12,334,1.21,3580,2586,97,0,8,8887,.640,27,2,36,6,1232,0.89,.485,16.04,97,2.80,8.29,2.97,7.95,3.72,1.02,1,11,17,Kansas City Royals
97,97,793,868,449,158,18,123,851,339,19,798,44,.244,3272,.321,.416,.737,24,69,.742,59,14404,4.29,866.1,58,39,29,43,75,14,413,1.31,3693,2599,97,0,3,9139,.630,44,3,38,8,1361,0.91,.598,16.63,97,2.51,8.84,3.52,8.29,4.66,1.28,0,11,27,Los Angeles Dodgers
96,96,780,933,519,156,24,118,743,319,4,866,59,.264,3283,.337,.434,.771,27,67,.713,58,14342,5.21,843.1,38,58,19,33,39,14,488,1.41,3700,2530,96,0,6,9132,.640,59,3,41,4,1424,0.84,.396,17.01,96,2.33,7.93,3.40,9.24,5.54,1.26,0,11,28,Washington Nationals
97,97,855,818,381,145,14,83,827,348,5,768,37,.238,3233,.316,.368,.684,26,43,.623,66,14457,3.56,860.1,55,42,28,45,62,17,340,1.30,3656,2581,97,1,7,9118,.630,37,4,35,5,1190,1.05,.567,16.80,96,2.38,8.65,3.64,8.03,3.99,0.87,3,9,26,New York Mets
