gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
77,77,592,782,343,145,14,83,556,281,13,656,46,.256,2558,.338,.421,.759,18,62,.775,57,11202,4.24,666.1,24,53,7,21,37,14,314,1.41,2915,1999,77,0,4,6965,.620,46,2,18,10,1078,0.76,.312,16.81,77,1.98,7.51,3.80,8.86,4.63,1.12,2,4,24,Chicago White Sox
75,75,640,717,393,134,14,89,584,263,10,676,31,.261,2590,.334,.427,.761,12,103,.896,44,11282,4.93,666.0,30,45,15,28,38,13,365,1.41,2913,1998,75,0,4,7143,.630,31,4,24,2,1105,0.89,.400,16.94,75,2.22,7.89,3.55,9.14,5.31,1.20,2,4,23,Miami Marlins
77,77,626,658,285,104,9,75,709,249,5,550,24,.218,2522,.293,.356,.649,14,53,.791,40,10953,3.50,678.2,44,32,21,28,44,7,264,1.18,2818,2036,77,0,8,6966,.640,24,3,22,11,897,0.95,.579,16.14,76,2.85,9.40,3.30,7.29,3.78,0.99,2,7,14,New York Yankees
77,77,596,756,313,105,8,82,633,275,12,604,29,.236,2556,.315,.380,.695,18,40,.690,50,11395,3.80,682.1,42,35,20,30,49,10,288,1.29,2895,2047,77,0,7,7212,.630,29,5,19,3,971,0.79,.545,16.70,77,2.30,8.35,3.63,7.97,4.13,1.08,2,13,20,Milwaukee Brewers
76,76,647,690,367,107,8,99,589,297,23,679,24,.264,2574,.342,.427,.769,12,54,.818,76,11376,4.58,670.1,37,39,20,33,46,13,341,1.46,2927,2011,76,0,4,7193,.630,24,5,30,3,1099,0.94,.487,16.97,76,1.98,7.91,3.99,9.12,4.93,1.33,1,6,25,Los Angeles Angels
76,76,659,673,395,155,11,102,642,254,12,662,36,.253,2615,.326,.438,.764,15,48,.762,51,11307,4.81,677.1,39,37,23,37,45,14,362,1.35,2927,2032,76,0,5,7120,.630,36,7,14,7,1145,0.98,.513,16.69,76,2.53,8.53,3.38,8.80,5.25,1.36,1,7,14,Arizona Diamondbacks
77,77,626,672,386,138,16,106,634,249,4,710,24,.272,2615,.338,.458,.796,10,49,.831,51,11348,4.93,667.2,33,43,19,27,61,8,366,1.44,2916,2003,77,0,2,7203,.630,24,3,29,8,1198,0.93,.434,17.00,76,2.55,8.55,3.36,9.57,5.20,1.43,1,8,19,Baltimore Orioles
78,78,690,681,348,103,2,74,660,261,10,656,32,.247,2655,.319,.371,.690,21,71,.772,61,11525,3.90,701.1,40,38,22,36,42,14,304,1.31,2985,2104,78,0,6,7370,.640,32,3,18,2,985,1.01,.513,16.43,78,2.53,8.47,3.35,8.42,4.47,0.95,5,8,24,Boston Red Sox
76,76,607,765,307,110,12,83,592,214,7,634,26,.247,2569,.309,.396,.705,19,45,.703,61,10881,3.70,681.2,46,30,18,27,49,9,280,1.24,2840,2045,76,0,6,7110,.650,26,0,13,10,1017,0.79,.605,15.96,76,2.77,7.82,2.83,8.37,4.05,1.10,2,11,18,Chicago Cubs
77,77,585,785,325,130,7,93,616,239,7,595,35,.234,2548,.306,.400,.706,18,61,.772,39,11240,3.91,679.2,39,38,20,29,48,9,295,1.23,2857,2039,77,2,4,7182,.640,35,2,21,7,1018,0.75,.506,16.54,75,2.58,8.16,3.16,7.88,4.30,1.23,2,15,18,Cincinnati Reds
75,75,564,708,309,117,6,78,633,272,9,629,26,.251,2507,.328,.396,.724,21,63,.750,45,11227,3.89,659.1,38,37,22,29,57,7,285,1.37,2833,1978,75,1,8,7104,.630,26,4,22,6,992,0.80,.507,17.03,74,2.33,8.64,3.71,8.59,4.22,1.06,1,8,19,Cleveland Guardians
77,77,725,706,476,153,13,103,508,268,8,786,22,.293,2680,.358,.475,.833,20,80,.800,68,11349,5.58,672.0,17,60,12,25,30,13,417,1.57,3016,2016,77,0,0,7169,.630,22,3,36,3,1274,1.03,.221,16.89,77,1.90,6.80,3.59,10.53,6.38,1.38,1,10,35,Colorado Rockies
79,79,676,687,306,103,9,82,663,225,7,612,32,.235,2605,.301,.376,.677,16,34,.680,57,11196,3.49,695.2,48,30,23,33,39,10,270,1.20,2897,2087,79,1,7,7246,.650,32,1,20,5,979,0.98,.615,16.09,77,2.95,8.58,2.91,7.92,3.96,1.06,2,10,23,Detroit Tigers
77,77,550,683,280,122,7,81,755,235,3,551,31,.219,2515,.292,.370,.662,13,81,.862,42,11016,3.48,680.2,44,33,21,29,46,8,263,1.15,2808,2042,77,3,6,7055,.640,31,1,18,4,930,0.81,.571,16.18,74,3.21,9.98,3.11,7.29,3.70,1.07,3,8,16,Houston Astros
77,77,650,719,280,118,9,75,622,225,9,607,23,.235,2578,.301,.375,.676,13,16,.552,57,11012,3.41,685.2,38,39,25,33,44,8,260,1.21,2847,2057,77,0,7,7105,.650,23,2,30,4,968,0.90,.494,16.06,77,2.76,8.16,2.95,7.97,3.68,0.98,1,8,12,Kansas City Royals
78,78,653,681,357,124,14,102,687,275,16,639,36,.243,2631,.321,.417,.738,17,60,.779,50,11636,4.22,697.0,47,31,25,37,64,12,327,1.31,2971,2091,78,0,3,7366,.630,36,2,34,6,1097,0.96,.603,16.69,78,2.50,8.87,3.55,8.25,4.61,1.32,0,9,20,Los Angeles Dodgers
77,77,624,741,389,114,21,89,612,254,1,682,50,.260,2623,.334,.421,.755,22,59,.728,44,11519,4.89,679.0,32,45,19,29,34,10,369,1.38,2963,2037,77,0,6,7351,.640,50,2,35,3,1105,0.84,.416,16.96,77,2.41,8.11,3.37,9.04,5.16,1.18,0,11,25,Washington Nationals
77,77,673,653,279,108,13,55,667,279,5,592,29,.231,2559,.312,.348,.660,21,31,.596,54,11396,3.15,686.0,46,31,22,36,51,14,240,1.27,2895,2058,77,1,6,7188,.630,29,3,32,3,891,1.03,.597,16.61,76,2.39,8.75,3.66,7.77,3.66,0.72,2,9,17,New York Mets
