gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
132,132,1084,1118,535,203,13,143,1217,357,7,1095,46,.245,4476,.305,.392,.697,35,78,.690,.310,67,18950,3.83,1171.1,76,56,36,56,65,20,499,1.24,4917,3514,132,2,11,12316,.650,46,4,29,15,1753,0.97,.576,16.18,130,3.41,9.35,2.74,8.41,4.11,1.10,0,12,26,Philadelphia Phillies
132,132,1099,1152,595,214,18,156,1135,442,19,1086,57,.245,4424,.320,.408,.728,32,123,.794,.206,72,19546,4.35,1168.2,60,72,26,43,56,17,565,1.31,4971,3506,132,1,7,12466,.640,57,7,35,15,1804,0.95,.455,16.73,131,2.57,8.74,3.40,8.36,4.58,1.20,0,15,33,Atlanta Braves
132,132,1022,1316,589,237,19,144,1006,479,24,1084,69,.247,4381,.329,.409,.738,26,114,.814,.186,96,19278,4.14,1151.1,48,84,17,37,56,20,529,1.36,4980,3454,132,0,8,12051,.630,69,7,34,15,1791,0.78,.364,16.74,132,2.10,7.86,3.74,8.47,4.60,1.13,4,10,37,Chicago White Sox
132,132,1129,1255,638,232,19,144,1039,407,14,1108,61,.247,4481,.316,.404,.720,19,162,.895,.105,79,19383,4.52,1172.1,62,70,32,51,71,19,589,1.29,5003,3517,132,0,9,12420,.640,61,5,48,3,1810,0.90,.470,16.53,132,2.55,7.98,3.12,8.51,4.90,1.11,4,9,41,Miami Marlins
132,132,1109,1139,571,199,19,145,1181,467,11,1017,47,.231,4410,.309,.383,.692,23,85,.787,.213,81,19449,4.00,1171.2,72,60,34,53,81,19,521,1.27,4965,3515,132,0,10,12330,.630,47,7,39,16,1689,0.97,.545,16.60,132,2.53,9.07,3.59,7.81,4.39,1.11,5,11,25,New York Yankees
133,133,1042,1243,520,187,13,144,1172,443,17,1016,47,.230,4425,.304,.375,.679,25,68,.731,.269,82,19520,3.62,1184.2,83,50,38,56,95,18,476,1.23,4965,3554,133,0,12,12445,.640,47,5,29,6,1661,0.84,.624,16.48,133,2.65,8.90,3.37,7.72,3.95,1.09,2,17,31,Milwaukee Brewers
132,132,1110,1233,659,188,19,182,1043,502,38,1167,37,.260,4494,.336,.431,.767,21,91,.813,.188,119,19691,4.70,1171.0,62,70,30,58,71,28,611,1.43,5093,3513,132,0,6,12541,.640,37,8,49,6,1939,0.90,.470,16.82,132,2.08,8.02,3.86,8.97,5.06,1.40,1,14,45,Los Angeles Angels
133,133,1155,1236,651,272,23,162,1062,415,19,1163,52,.254,4570,.322,.430,.752,22,93,.809,.191,90,19460,4.58,1183.2,64,69,35,60,66,25,602,1.33,5085,3551,133,0,7,12346,.630,52,8,26,9,1967,0.93,.481,16.44,133,2.56,8.07,3.16,8.84,4.95,1.23,2,19,27,Arizona Diamondbacks
132,132,1112,1191,648,211,22,179,1089,425,14,1179,40,.261,4519,.328,.436,.764,21,87,.806,.194,82,19379,4.69,1166.0,60,72,31,48,87,17,608,1.38,5038,3498,132,1,6,12412,.640,40,7,50,9,1971,0.93,.455,16.62,131,2.56,8.41,3.28,9.10,5.00,1.38,2,17,35,Baltimore Orioles
133,133,1176,1180,556,169,8,136,1098,436,15,1093,64,.243,4500,.316,.375,.691,35,106,.752,.248,94,19389,3.69,1191.0,73,60,36,59,71,23,488,1.28,5055,3573,133,2,9,12464,.640,64,5,38,2,1686,1.00,.549,16.28,131,2.52,8.30,3.29,8.26,4.20,1.03,8,13,34,Boston Red Sox
132,132,1049,1333,527,184,13,161,1012,343,8,1057,41,.240,4400,.299,.398,.697,28,67,.705,.295,89,18482,3.77,1171.2,76,56,35,50,89,15,491,1.19,4837,3515,132,0,13,12117,.660,41,0,23,18,1750,0.79,.576,15.77,132,2.95,7.77,2.63,8.12,4.05,1.24,2,19,32,Chicago Cubs
133,133,1030,1307,558,232,15,149,1116,413,10,1043,49,.235,4439,.305,.395,.700,27,92,.773,.227,71,19504,3.83,1176.2,68,65,31,50,83,19,501,1.24,4961,3530,133,3,7,12518,.640,49,2,39,8,1752,0.79,.511,16.58,130,2.70,8.54,3.16,7.98,4.27,1.14,3,22,35,Cincinnati Reds
131,131,1038,1251,560,203,18,144,1089,459,17,1070,43,.244,4394,.319,.396,.715,35,94,.729,.271,73,19420,3.94,1164.0,65,66,38,56,91,18,509,1.31,4951,3492,131,1,11,12353,.640,43,7,40,13,1741,0.83,.496,16.68,130,2.37,8.42,3.55,8.27,4.33,1.11,1,16,38,Cleveland Guardians
132,132,1201,1245,841,282,28,192,876,460,16,1390,51,.299,4651,.365,.495,.860,29,115,.799,.201,111,19634,5.96,1151.1,38,94,25,46,50,21,763,1.61,5226,3454,132,0,2,12377,.630,51,6,53,7,2304,0.96,.288,17.05,132,1.90,6.85,3.60,10.87,6.57,1.50,3,14,47,Colorado Rockies
134,134,1142,1175,558,197,16,150,1145,388,13,1069,52,.238,4483,.305,.390,.695,29,65,.691,.309,94,19184,3.81,1189.2,78,56,35,53,61,18,504,1.22,4975,3569,134,1,14,12425,.650,52,1,39,7,1748,0.97,.582,16.13,133,2.95,8.66,2.94,8.09,4.22,1.13,4,17,31,Detroit Tigers
132,132,1008,1184,547,206,15,159,1240,407,7,1032,54,.234,4407,.305,.396,.701,22,134,.859,.141,74,19206,3.90,1175.2,72,60,38,52,75,14,509,1.22,4928,3527,132,3,9,12251,.640,54,4,33,9,1745,0.85,.545,16.34,129,3.05,9.49,3.12,7.90,4.19,1.22,3,22,35,Houston Astros
133,133,1117,1276,520,204,21,138,1040,394,16,1080,38,.241,4478,.307,.389,.696,20,35,.636,.364,93,19136,3.68,1182.0,68,65,40,57,73,17,483,1.25,4946,3546,133,0,10,12265,.640,38,2,42,9,1740,0.88,.511,16.19,133,2.64,7.92,3.00,8.22,3.96,1.05,1,15,20,Kansas City Royals
133,133,1082,1178,585,215,24,154,1171,449,23,1079,56,.242,4451,.317,.405,.722,34,89,.724,.276,76,19618,4.10,1180.2,76,57,37,58,102,21,538,1.29,5015,3542,133,0,7,12469,.640,56,5,53,9,1804,0.92,.571,16.62,133,2.61,8.93,3.42,8.23,4.46,1.17,0,19,40,Los Angeles Dodgers
132,132,1087,1275,725,225,26,168,1002,452,4,1221,76,.270,4519,.343,.443,.786,36,86,.705,.295,88,19801,5.34,1157.1,53,79,26,41,56,15,687,1.45,5113,3472,132,0,8,12571,.630,76,4,55,6,2002,0.85,.402,17.11,132,2.22,7.79,3.51,9.50,5.64,1.31,0,18,48,Washington Nationals
132,132,1166,1109,554,203,20,119,1134,469,6,1065,64,.240,4431,.320,.376,.696,31,61,.663,.337,82,19844,3.83,1169.0,71,61,36,59,84,23,497,1.31,5012,3507,132,1,7,12547,.630,64,4,48,5,1665,1.05,.538,16.98,131,2.42,8.73,3.61,8.20,4.27,0.92,5,12,31,New York Mets
