gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
125,125,914,1294,650,228,13,176,1023,440,20,1087,64,.255,4259,.331,.439,.770,25,106,.809,.191,72,19166,4.85,1107.1,56,69,26,43,50,17,597,1.38,4824,3322,125,0,8,12012,.630,64,7,23,4,1869,0.71,.448,17.31,125,2.33,8.31,3.58,8.83,5.28,1.43,2,12,47,Athletics
124,124,1035,1196,522,235,20,122,959,364,13,994,53,.241,4132,.308,.396,.704,21,85,.802,.198,74,17846,4.04,1094.0,52,72,25,45,54,20,491,1.24,4602,3282,124,1,14,11555,.650,53,1,33,4,1635,0.87,.419,16.31,123,2.63,7.89,2.99,8.18,4.29,1.00,1,17,35,Pittsburgh Pirates
123,123,917,1204,466,162,14,118,1053,403,19,909,51,.226,4027,.302,.361,.663,22,79,.782,.218,79,17636,3.56,1088.0,69,54,40,55,84,15,430,1.21,4540,3264,123,2,15,11269,.640,51,4,34,8,1453,0.76,.561,16.21,121,2.61,8.71,3.33,7.52,3.85,0.98,3,17,39,San Diego Padres
124,124,1041,1172,531,186,14,145,1062,371,23,1011,56,.239,4232,.306,.392,.698,24,88,.786,.214,83,18151,3.82,1123.1,68,56,33,53,69,20,477,1.23,4714,3370,124,0,9,11803,.650,56,3,42,2,1660,0.89,.548,16.16,124,2.86,8.51,2.97,8.10,4.25,1.16,1,20,34,Seattle Mariners
123,123,1117,1013,506,216,17,107,1039,390,11,1015,46,.245,4136,.315,.383,.698,28,75,.728,.272,79,17773,3.72,1090.0,59,64,28,46,69,18,451,1.29,4621,3270,123,1,6,11427,.640,46,6,39,7,1586,1.10,.480,16.31,122,2.66,8.58,3.22,8.38,4.18,0.88,1,16,32,San Francisco Giants
124,124,1170,1117,563,204,28,123,905,327,10,1087,33,.257,4225,.313,.406,.719,25,92,.786,.214,77,17468,4.25,1095.2,61,63,30,46,67,16,517,1.29,4644,3287,124,2,12,11254,.640,33,3,41,6,1716,1.05,.492,15.94,122,2.77,7.43,2.69,8.93,4.62,1.01,5,20,34,St. Louis Cardinals
124,124,1037,1079,510,179,8,157,1053,352,9,974,52,.237,4115,.303,.399,.702,29,121,.807,.193,98,17392,3.89,1096.2,61,63,28,49,69,21,474,1.21,4551,3290,124,1,9,11324,.650,52,5,19,9,1640,0.96,.492,15.86,123,2.99,8.64,2.89,7.99,4.19,1.29,3,6,23,Tampa Bay Rays
124,124,1030,1161,458,169,12,126,1012,369,19,937,39,.229,4098,.297,.368,.665,18,93,.838,.162,89,17434,3.44,1102.1,61,63,29,53,70,24,421,1.18,4549,3307,124,2,11,11272,.650,39,4,35,4,1508,0.89,.492,15.82,122,2.74,8.26,3.01,7.65,3.74,1.03,1,15,27,Texas Rangers
124,124,892,1210,552,186,11,166,1100,394,23,987,63,.238,4145,.311,.408,.719,29,77,.726,.274,73,18015,4.21,1099.2,73,51,35,54,75,19,514,1.26,4648,3299,124,1,7,11549,.640,63,7,23,6,1693,0.74,.589,16.38,123,2.79,9.00,3.22,8.08,4.52,1.36,2,10,34,Toronto Blue Jays
123,123,904,1234,553,202,11,143,1033,334,13,1059,52,.254,4169,.314,.411,.725,33,100,.752,.248,54,17916,4.27,1083.0,57,66,23,41,78,18,514,1.29,4616,3249,123,1,7,11629,.650,52,7,35,9,1712,0.73,.463,16.54,122,3.09,8.58,2.78,8.80,4.60,1.19,0,16,45,Minnesota Twins
124,124,1025,1054,489,180,13,133,1115,333,7,1020,39,.244,4179,.304,.389,.693,31,75,.708,.292,64,17661,3.75,1094.2,70,53,32,50,56,18,456,1.24,4586,3284,124,2,11,11486,.650,39,3,27,10,1625,0.97,.569,16.13,121,3.35,9.17,2.74,8.39,4.02,1.09,0,11,24,Philadelphia Phillies
123,123,1020,1058,540,198,15,142,1077,408,18,988,51,.241,4099,.315,.401,.716,30,112,.789,.211,66,18141,4.22,1088.2,55,68,22,38,52,16,511,1.28,4602,3266,123,1,6,11581,.640,51,7,32,14,1642,0.96,.447,16.66,122,2.64,8.90,3.37,8.17,4.46,1.17,0,14,30,Atlanta Braves
123,123,945,1228,545,225,19,133,940,452,22,1009,64,.248,4076,.329,.410,.739,26,107,.805,.195,90,17968,4.13,1073.1,44,79,17,34,53,17,492,1.36,4642,3220,123,0,6,11216,.620,64,7,32,14,1671,0.77,.358,16.74,123,2.08,7.88,3.79,8.46,4.57,1.12,4,9,37,Chicago White Sox
123,123,1036,1168,591,219,19,135,969,379,12,1036,56,.249,4165,.317,.408,.725,19,151,.888,.112,72,18016,4.56,1088.1,58,65,29,48,66,19,551,1.30,4648,3265,123,0,9,11519,.640,56,5,43,3,1698,0.89,.472,16.55,123,2.56,8.01,3.13,8.57,4.89,1.12,4,7,37,Miami Marlins
123,123,1022,1073,533,184,18,139,1098,426,10,941,41,.229,4101,.307,.385,.692,21,77,.786,.214,73,18028,4.04,1089.2,66,57,33,50,76,17,489,1.25,4606,3269,123,0,10,11430,.630,41,3,37,14,1578,0.95,.537,16.54,123,2.58,9.07,3.52,7.77,4.40,1.15,5,11,22,New York Yankees
122,122,969,1139,474,171,12,134,1062,403,14,936,44,.230,4062,.305,.377,.682,23,62,.729,.271,79,17869,3.61,1088.1,78,44,36,49,85,13,437,1.23,4555,3265,122,0,11,11369,.640,44,5,27,6,1533,0.85,.639,16.42,122,2.64,8.78,3.33,7.74,3.92,1.11,2,16,28,Milwaukee Brewers
123,123,1039,1142,617,171,16,169,975,472,37,1088,34,.260,4192,.337,.429,.766,18,90,.833,.167,111,18381,4.70,1090.0,59,64,29,56,68,27,569,1.43,4751,3270,123,0,5,11716,.640,34,8,48,5,1798,0.91,.480,16.86,123,2.07,8.05,3.90,8.98,5.09,1.40,1,14,38,Los Angeles Angels
124,124,1068,1144,607,261,20,154,1001,391,17,1089,49,.256,4260,.324,.435,.759,22,84,.792,.208,86,18155,4.57,1102.0,60,64,33,56,63,23,559,1.34,4744,3306,124,0,7,11525,.630,49,8,23,9,1852,0.93,.484,16.47,124,2.56,8.18,3.19,8.89,4.96,1.26,2,17,25,Arizona Diamondbacks
123,123,1024,1112,605,198,22,166,1011,401,14,1102,39,.262,4202,.330,.438,.768,20,84,.808,.192,76,18111,4.73,1083.0,56,67,29,45,83,16,569,1.39,4691,3249,123,1,5,11602,.640,39,5,46,9,1842,0.92,.455,16.72,122,2.52,8.40,3.33,9.16,5.03,1.38,2,14,33,Baltimore Orioles
124,124,1097,1107,527,159,6,125,1009,408,15,1030,58,.245,4198,.319,.375,.694,34,103,.752,.248,91,18111,3.73,1109.0,68,56,33,55,64,22,460,1.30,4717,3327,124,2,7,11640,.640,58,5,35,2,1576,0.99,.548,16.33,122,2.47,8.19,3.31,8.36,4.28,1.01,8,12,33,Boston Red Sox
122,122,957,1251,494,170,13,151,925,310,8,989,38,.243,4073,.300,.402,.702,27,61,.693,.307,83,17075,3.82,1082.2,69,53,28,41,79,13,460,1.20,4472,3248,122,0,13,11224,.660,38,0,21,17,1638,0.76,.566,15.77,122,2.98,7.69,2.58,8.22,4.11,1.26,2,17,32,Chicago Cubs
124,124,963,1237,519,216,12,137,1023,389,10,973,47,.235,4144,.306,.392,.698,24,87,.784,.216,64,18172,3.84,1097.2,64,60,29,45,79,16,468,1.24,4634,3293,124,3,7,11660,.640,47,2,33,8,1624,0.78,.516,16.56,121,2.63,8.39,3.19,7.98,4.26,1.12,2,21,31,Cincinnati Reds
122,122,963,1164,517,187,14,131,1023,434,16,990,41,.242,4088,.318,.391,.709,34,85,.714,.286,71,18107,3.89,1086.2,63,59,36,52,85,16,470,1.31,4616,3260,122,1,10,11513,.640,41,7,38,13,1598,0.83,.516,16.66,121,2.36,8.47,3.59,8.20,4.28,1.08,1,15,37,Cleveland Guardians
123,123,1134,1152,791,261,26,178,812,425,13,1296,45,.299,4338,.364,.494,.858,26,106,.803,.197,105,18236,6.00,1073.1,34,89,24,44,49,20,715,1.60,4867,3220,123,0,2,11528,.630,45,6,52,7,2143,0.98,.276,16.99,123,1.91,6.81,3.56,10.87,6.63,1.49,3,12,44,Colorado Rockies
125,125,1063,1097,516,183,15,138,1069,361,12,995,50,.238,4178,.304,.388,.692,28,63,.692,.308,85,17973,3.80,1109.1,73,52,34,50,59,16,468,1.22,4637,3328,125,1,12,11642,.650,50,1,35,7,1622,0.97,.584,16.20,124,2.96,8.67,2.93,8.07,4.19,1.12,2,15,31,Detroit Tigers
123,123,923,1116,491,198,11,146,1168,369,6,948,48,.231,4101,.300,.392,.692,19,124,.867,.133,66,17808,3.77,1097.0,69,54,36,49,73,13,460,1.20,4575,3291,123,3,9,11377,.640,48,4,30,8,1606,0.83,.561,16.23,120,3.17,9.58,3.03,7.78,4.03,1.20,3,21,33,Houston Astros
123,123,1048,1170,473,188,20,124,967,372,16,984,33,.238,4134,.305,.383,.688,19,34,.642,.358,86,17647,3.62,1095.0,62,61,35,50,65,15,441,1.24,4575,3285,123,0,10,11314,.640,33,2,38,7,1584,0.90,.504,16.12,123,2.60,7.95,3.06,8.09,3.89,1.02,1,15,20,Kansas City Royals
123,123,996,1095,548,197,23,147,1090,427,22,1004,54,.243,4134,.319,.408,.727,33,86,.723,.277,71,18287,4.12,1094.1,70,53,36,56,96,20,501,1.31,4666,3283,123,0,6,11598,.630,54,3,50,9,1688,0.91,.569,16.71,123,2.55,8.96,3.51,8.26,4.51,1.21,0,15,36,Los Angeles Dodgers
124,124,1025,1186,677,207,26,152,937,416,4,1148,72,.271,4233,.343,.440,.783,35,83,.703,.297,84,18466,5.32,1083.1,50,73,24,39,50,15,640,1.44,4784,3250,124,0,8,11746,.640,72,3,55,5,1863,0.86,.407,17.05,123,2.25,7.78,3.46,9.54,5.62,1.26,0,18,45,Washington Nationals
123,123,1088,1042,515,189,17,114,1051,443,6,994,58,.240,4136,.320,.377,.697,29,57,.663,.337,77,18520,3.79,1091.0,65,58,36,58,80,22,459,1.32,4680,3273,123,1,7,11687,.630,58,4,46,5,1559,1.04,.528,16.98,122,2.37,8.67,3.65,8.20,4.25,0.94,4,11,28,New York Mets
