gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
101,101,832,854,397,154,11,104,936,291,7,836,30,.244,3426,.307,.386,.693,25,64,.719,59,14667,3.68,899.1,58,43,27,44,45,17,368,1.25,3779,2698,101,2,9,9536,.650,30,1,25,8,1324,0.97,.574,16.31,99,3.22,9.37,2.91,8.37,3.97,1.04,0,11,21,Philadelphia Phillies
101,101,830,831,419,163,12,117,910,331,15,788,40,.237,3322,.312,.399,.711,24,84,.778,54,14725,3.99,887.2,44,56,14,29,37,15,394,1.26,3730,2663,101,1,5,9446,.640,40,6,28,10,1326,1.00,.440,16.59,99,2.75,9.23,3.36,7.99,4.25,1.19,0,13,24,Atlanta Braves
102,102,808,1028,444,187,19,107,738,373,17,842,54,.249,3378,.331,.411,.742,21,84,.800,77,14775,4.04,887.2,36,66,12,28,43,16,398,1.37,3845,2663,102,0,5,9209,.620,54,5,27,12,1388,0.79,.353,16.64,102,1.98,7.48,3.78,8.54,4.50,1.08,2,7,31,Chicago White Sox
101,101,864,951,483,174,17,108,791,316,10,856,44,.250,3422,.319,.406,.725,17,123,.879,59,14757,4.50,894.0,47,53,24,40,55,16,447,1.31,3824,2682,101,0,6,9409,.640,44,5,32,3,1388,0.91,.470,16.51,100,2.50,7.96,3.18,8.62,4.86,1.09,2,6,34,Miami Marlins
101,101,832,891,416,141,12,109,892,341,6,755,34,.226,3344,.302,.373,.675,17,63,.788,59,14623,3.86,892.2,56,45,27,38,57,11,383,1.23,3749,2678,101,0,10,9274,.630,34,3,30,12,1247,0.93,.554,16.38,101,2.62,8.99,3.44,7.61,4.19,1.10,4,9,17,New York Yankees
101,101,787,958,389,132,11,107,873,330,14,775,36,.231,3355,.305,.373,.678,21,54,.720,62,14795,3.60,897.1,60,41,28,40,73,12,359,1.23,3761,2692,101,0,10,9415,.640,36,5,22,4,1250,0.82,.594,16.49,101,2.65,8.76,3.31,7.77,3.90,1.07,2,14,24,Milwaukee Brewers
101,101,871,930,506,150,11,130,787,394,35,899,30,.261,3443,.339,.424,.763,16,73,.820,94,15066,4.66,895.0,49,52,23,47,56,24,463,1.44,3912,2685,101,0,5,9590,.640,30,6,37,3,1461,0.94,.485,16.83,101,2.00,7.91,3.96,9.04,5.09,1.31,1,12,32,Los Angeles Angels
102,102,864,920,504,206,14,131,859,327,15,882,44,.253,3493,.323,.432,.755,18,69,.793,72,14999,4.58,907.2,50,52,28,46,54,18,462,1.33,3897,2723,102,0,6,9497,.630,44,8,18,9,1509,0.94,.490,16.52,102,2.63,8.52,3.24,8.75,5.00,1.30,1,11,21,Arizona Diamondbacks
100,100,846,892,517,174,17,141,817,334,10,923,33,.268,3441,.336,.452,.788,14,78,.848,61,14878,5.02,878.1,44,56,24,37,71,13,490,1.43,3847,2635,100,0,3,9468,.640,33,4,44,9,1554,0.95,.440,16.94,100,2.45,8.37,3.42,9.46,5.30,1.44,2,10,27,Baltimore Orioles
103,103,912,900,448,132,4,99,858,336,13,855,44,.245,3485,.317,.371,.688,29,87,.750,76,15065,3.77,920.2,54,49,26,44,53,18,386,1.29,3913,2762,103,2,7,9677,.640,44,4,28,2,1292,1.01,.524,16.36,101,2.55,8.39,3.28,8.36,4.38,0.97,8,11,29,Boston Red Sox
101,101,793,1047,412,142,12,124,758,269,7,833,33,.245,3396,.305,.404,.709,25,51,.671,73,14244,3.83,900.2,60,41,24,35,64,11,383,1.22,3735,2702,101,0,12,9321,.650,33,0,19,14,1371,0.76,.594,15.81,101,2.82,7.57,2.69,8.32,4.12,1.24,2,11,24,Chicago Cubs
103,103,778,1040,435,184,10,118,831,323,8,806,41,.236,3409,.308,.400,.708,22,80,.784,50,14999,3.94,902.2,52,50,24,35,63,11,395,1.25,3821,2708,103,2,5,9604,.640,41,2,26,7,1364,0.75,.510,16.62,100,2.57,8.29,3.22,8.04,4.34,1.18,2,19,27,Cincinnati Reds
100,100,774,950,422,152,10,107,844,360,15,821,32,.245,3348,.322,.392,.714,27,77,.740,61,14920,3.94,888.1,50,50,28,40,71,12,389,1.33,3782,2665,100,1,9,9482,.640,32,6,31,10,1314,0.81,.500,16.80,99,2.34,8.55,3.65,8.32,4.28,1.08,1,12,29,Cleveland Guardians
101,101,934,947,616,208,23,136,665,347,12,1045,32,.295,3539,.360,.482,.842,24,89,.788,89,14886,5.55,883.0,25,76,18,35,43,17,545,1.58,3973,2649,101,0,0,9378,.630,32,5,47,5,1707,0.99,.248,16.86,101,1.92,6.78,3.54,10.65,6.28,1.39,3,12,40,Colorado Rockies
103,103,865,895,414,144,11,107,875,296,10,813,39,.238,3410,.304,.381,.685,22,55,.714,70,14679,3.70,905.1,60,42,28,42,50,14,372,1.22,3785,2716,103,1,10,9513,.650,39,1,29,6,1300,0.97,.588,16.21,101,2.96,8.70,2.94,8.08,4.12,1.06,2,12,26,Detroit Tigers
101,101,746,908,382,160,10,112,972,299,6,756,40,.226,3343,.296,.380,.676,14,109,.886,56,14510,3.59,899.0,59,42,32,43,68,11,359,1.17,3724,2697,101,3,9,9310,.640,40,1,25,5,1272,0.82,.584,16.14,98,3.25,9.73,2.99,7.57,3.82,1.12,3,17,22,Houston Astros
102,102,865,946,381,155,16,103,826,300,14,803,28,.235,3410,.301,.381,.682,16,29,.644,70,14513,3.50,905.1,49,53,29,42,51,13,352,1.22,3769,2716,102,0,8,9326,.640,28,2,36,6,1299,0.91,.480,16.03,102,2.75,8.21,2.98,7.98,3.79,1.02,1,12,18,Kansas City Royals
102,102,835,917,477,168,19,127,893,361,19,849,46,.246,3454,.323,.416,.739,27,75,.735,60,15273,4.30,911.1,59,43,30,45,76,15,435,1.33,3901,2734,102,0,3,9670,.630,46,3,39,9,1436,0.91,.578,16.76,102,2.47,8.82,3.57,8.38,4.71,1.25,0,11,29,Los Angeles Dodgers
102,102,832,991,546,166,24,121,773,340,4,917,62,.264,3468,.338,.431,.769,29,72,.713,63,15158,5.20,892.0,41,60,20,34,42,14,515,1.41,3915,2676,102,0,6,9641,.640,62,3,44,4,1494,0.84,.406,16.99,101,2.27,7.80,3.43,9.25,5.51,1.22,0,16,29,Washington Nationals
102,102,896,862,403,153,14,89,872,366,5,811,44,.238,3406,.318,.370,.688,28,45,.616,69,15239,3.58,905.1,58,44,31,49,66,18,360,1.30,3854,2716,102,1,7,9581,.630,44,4,37,5,1259,1.04,.569,16.83,101,2.38,8.67,3.64,8.06,4.01,0.88,3,9,26,New York Mets
