gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
105,105,858,893,419,159,12,111,980,305,7,869,35,.244,3566,.308,.388,.696,25,67,.728,59,15307,3.73,936.1,60,45,27,44,48,17,388,1.25,3940,2809,105,2,9,9931,.650,35,3,26,8,1385,0.96,.571,16.35,103,3.21,9.42,2.93,8.35,4.03,1.07,0,11,23,Philadelphia Phillies
104,104,858,860,450,169,13,122,947,348,17,823,45,.239,3449,.314,.401,.715,25,88,.779,54,15322,4.14,919.2,44,60,14,30,37,16,423,1.27,3881,2759,104,1,5,9817,.640,45,6,29,10,1384,1.00,.423,16.66,103,2.72,9.27,3.41,8.05,4.40,1.19,0,13,26,Atlanta Braves
106,106,832,1065,469,196,19,112,779,391,17,883,58,.251,3521,.333,.413,.746,22,90,.804,82,15416,4.10,923.2,38,68,13,29,44,16,421,1.38,4010,2771,106,0,5,9611,.620,58,5,28,12,1453,0.78,.358,16.69,106,1.99,7.59,3.81,8.60,4.57,1.09,2,7,31,Chicago White Sox
104,104,896,986,493,186,17,110,817,323,11,887,45,.250,3546,.318,.405,.723,19,125,.868,62,15268,4.43,926.1,50,54,26,43,58,17,456,1.31,3956,2779,104,0,6,9745,.640,45,5,32,3,1437,0.91,.481,16.48,104,2.53,7.94,3.14,8.62,4.79,1.07,2,6,34,Miami Marlins
105,105,872,926,448,151,14,118,925,358,8,797,34,.228,3492,.305,.381,.686,17,65,.793,60,15246,4.00,927.2,57,48,28,40,60,12,412,1.25,3916,2783,105,0,10,9660,.630,34,3,33,12,1330,0.94,.543,16.43,105,2.58,8.97,3.47,7.73,4.35,1.14,4,11,17,New York Yankees
105,105,817,994,405,143,11,112,909,346,14,807,37,.231,3487,.306,.375,.681,23,58,.716,66,15384,3.58,933.1,62,43,28,40,73,12,371,1.24,3912,2800,105,0,10,9770,.640,37,5,22,6,1308,0.82,.590,16.48,105,2.63,8.77,3.34,7.78,3.91,1.08,2,15,25,Milwaukee Brewers
106,106,916,979,526,153,11,141,828,405,35,935,32,.259,3614,.336,.424,.760,16,81,.835,96,15772,4.61,940.0,51,55,24,48,58,24,482,1.43,4096,2820,106,0,5,10061,.640,32,7,39,3,1533,0.94,.481,16.78,106,2.04,7.93,3.88,8.95,5.04,1.35,1,12,32,Los Angeles Angels
106,106,909,959,516,213,15,132,882,338,16,909,47,.251,3625,.321,.427,.748,19,71,.789,74,15551,4.51,943.2,51,55,29,47,54,18,473,1.32,4045,2831,106,0,7,9855,.630,47,8,20,9,1548,0.95,.481,16.48,106,2.61,8.41,3.22,8.67,4.92,1.26,1,13,21,Arizona Diamondbacks
105,105,883,937,530,177,17,147,863,349,10,949,34,.264,3594,.333,.445,.778,16,79,.832,63,15550,4.90,922.1,47,58,25,38,75,13,502,1.41,4017,2767,105,0,4,9920,.640,34,4,44,9,1601,0.94,.448,16.86,105,2.47,8.42,3.41,9.26,5.17,1.43,2,10,28,Baltimore Orioles
107,107,940,940,466,139,4,108,896,352,13,892,45,.246,3627,.318,.376,.694,33,90,.732,77,15700,3.77,958.2,57,50,29,49,60,20,402,1.30,4073,2876,107,2,7,10072,.640,45,5,29,2,1363,1.00,.533,16.38,105,2.55,8.41,3.30,8.37,4.37,1.01,8,11,30,Boston Red Sox
105,105,826,1093,437,147,12,135,783,274,8,873,35,.247,3538,.305,.410,.715,25,53,.679,76,14820,3.90,935.2,62,43,25,36,68,11,405,1.23,3886,2807,105,0,12,9713,.660,35,0,20,14,1449,0.76,.590,15.84,105,2.86,7.53,2.64,8.40,4.20,1.30,2,12,25,Chicago Cubs
106,106,807,1071,440,186,10,120,867,332,8,822,43,.233,3521,.305,.394,.699,23,82,.781,53,15498,3.85,935.2,56,50,25,37,67,12,400,1.23,3944,2807,106,3,6,9924,.640,43,2,26,7,1388,0.75,.528,16.56,103,2.61,8.34,3.19,7.91,4.23,1.15,2,19,27,Cincinnati Reds
105,105,827,990,441,159,12,114,878,377,15,852,35,.243,3504,.320,.393,.713,28,78,.736,65,15581,3.94,932.2,52,53,30,43,73,13,408,1.32,3960,2798,105,1,9,9899,.640,35,6,32,12,1377,0.84,.495,16.71,104,2.33,8.47,3.64,8.22,4.26,1.10,1,13,30,Cleveland Guardians
105,105,971,986,644,218,23,144,686,361,12,1083,34,.295,3674,.360,.484,.844,25,91,.784,93,15458,5.60,917.0,27,78,19,37,44,18,571,1.57,4124,2751,105,0,1,9757,.630,34,5,48,6,1779,0.98,.257,16.86,105,1.90,6.73,3.54,10.63,6.32,1.41,3,12,40,Colorado Rockies
107,107,906,940,446,157,12,114,917,310,11,870,41,.242,3593,.307,.388,.695,22,58,.725,71,15439,3.82,948.1,61,46,28,42,52,14,403,1.24,3986,2845,107,1,10,10011,.650,41,1,30,6,1393,0.96,.570,16.28,106,2.96,8.70,2.94,8.26,4.23,1.08,2,12,28,Detroit Tigers
106,106,784,959,417,171,10,124,1015,314,6,811,42,.230,3526,.299,.390,.689,15,111,.881,58,15291,3.73,944.0,60,46,33,45,68,12,391,1.19,3928,2832,106,3,9,9804,.640,42,1,27,5,1374,0.82,.566,16.20,103,3.23,9.68,2.99,7.73,3.98,1.18,3,18,25,Houston Astros
106,106,888,997,395,165,16,107,859,312,14,835,30,.235,3546,.301,.382,.683,16,29,.644,74,15118,3.49,942.1,52,54,30,44,53,14,365,1.22,3922,2827,106,0,8,9707,.640,30,2,36,6,1353,0.89,.491,16.04,106,2.75,8.20,2.98,7.97,3.77,1.02,1,13,20,Kansas City Royals
106,106,865,951,490,175,22,129,928,371,19,875,49,.245,3577,.321,.414,.735,27,80,.748,64,15833,4.27,945.1,61,45,31,47,79,16,448,1.32,4039,2836,106,0,3,10033,.630,49,3,40,9,1481,0.91,.575,16.75,106,2.50,8.83,3.53,8.33,4.67,1.23,0,11,31,Los Angeles Dodgers
105,105,859,1031,556,173,24,122,794,350,4,945,64,.264,3580,.337,.428,.765,30,72,.706,69,15653,5.11,923.1,43,62,20,34,43,14,524,1.40,4043,2770,105,0,6,9964,.640,64,3,47,4,1532,0.83,.410,16.95,105,2.27,7.74,3.41,9.21,5.42,1.19,0,16,33,Washington Nationals
106,106,931,897,411,158,14,92,906,382,5,840,47,.237,3539,.318,.368,.686,28,45,.616,71,15877,3.52,941.1,62,44,34,52,72,18,368,1.30,4006,2824,106,1,7,9986,.630,47,4,39,5,1302,1.04,.585,16.87,105,2.37,8.66,3.65,8.03,3.93,0.88,3,9,26,New York Mets
