gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
159,159,1343,1389,678,242,22,170,1409,546,12,1224,55,.230,5318,.307,.380,.687,25,101,.802,.198,91,23348,3.94,1412.2,91,68,42,63,98,21,618,1.25,5971,4238,159,0,11,14839,.640,55,9,53,16,2020,0.97,.572,16.53,159,2.58,8.98,3.48,7.80,4.32,1.08,5,13,34,New York Yankees
159,159,1249,1470,622,221,17,165,1402,523,20,1213,65,.230,5276,.305,.372,.677,29,77,.726,.274,106,23258,3.61,1415.0,96,63,44,65,104,21,568,1.23,5926,4245,159,0,12,14839,.640,65,7,33,6,1963,0.85,.604,16.44,159,2.68,8.92,3.33,7.72,3.96,1.05,4,22,36,Milwaukee Brewers
159,159,1329,1490,822,248,22,214,1252,614,44,1405,50,.260,5399,.338,.433,.771,28,118,.808,.192,139,23653,4.89,1404.1,71,88,37,71,82,34,763,1.44,6142,4213,159,0,8,15018,.630,50,10,63,8,2339,0.89,.447,16.84,159,2.04,8.02,3.93,9.00,5.27,1.37,2,18,59,Los Angeles Angels
159,159,1387,1497,761,311,29,191,1264,489,20,1373,56,.251,5464,.317,.424,.741,24,106,.815,.185,110,23365,4.43,1420.0,80,79,42,71,89,29,699,1.31,6068,4260,159,0,9,14811,.630,56,8,31,9,2315,0.93,.503,16.45,159,2.58,8.01,3.10,8.70,4.82,1.21,2,20,37,Arizona Diamondbacks
159,159,1329,1436,771,248,26,209,1325,512,19,1411,47,.259,5439,.326,.430,.756,27,103,.792,.208,108,23442,4.57,1408.2,75,84,38,58,105,20,716,1.37,6063,4226,159,1,7,15044,.640,47,8,63,12,2338,0.93,.472,16.64,158,2.59,8.47,3.27,9.01,4.93,1.34,3,20,42,Baltimore Orioles
159,159,1394,1406,668,213,9,163,1329,519,17,1308,73,.243,5381,.316,.377,.693,42,123,.745,.255,112,23187,3.72,1421.1,87,72,44,72,84,28,588,1.29,6038,4264,159,2,11,14946,.640,73,5,53,5,2028,0.99,.547,16.31,157,2.56,8.42,3.29,8.28,4.23,1.03,9,14,41,Boston Red Sox
159,159,1252,1601,645,219,22,200,1228,399,9,1266,53,.240,5286,.297,.403,.700,34,78,.696,.304,101,22161,3.84,1408.0,89,70,43,63,107,20,601,1.18,5801,4224,159,0,14,14546,.660,53,1,29,26,2129,0.78,.560,15.74,159,3.08,7.85,2.55,8.09,4.12,1.28,2,20,41,Chicago Cubs
159,159,1233,1547,672,277,18,188,1352,482,13,1243,63,.234,5304,.303,.400,.703,35,111,.760,.240,81,23329,3.88,1409.0,81,78,39,61,100,22,607,1.22,5924,4227,159,4,9,14988,.640,63,2,45,10,2120,0.80,.509,16.56,155,2.80,8.64,3.08,7.94,4.29,1.20,4,26,45,Cincinnati Reds
159,159,1259,1485,632,241,18,166,1351,524,19,1266,51,.239,5304,.311,.385,.696,41,107,.723,.277,98,23365,3.68,1414.0,86,73,47,69,112,22,578,1.27,5937,4242,159,2,16,14918,.640,51,9,43,16,2041,0.85,.541,16.52,157,2.58,8.60,3.34,8.06,4.02,1.06,1,18,39,Cleveland Guardians
159,159,1402,1513,1007,326,30,246,1076,541,19,1655,71,.297,5573,.363,.499,.862,31,131,.809,.191,131,23571,5.99,1383.1,43,116,29,54,61,25,921,1.59,6263,4150,159,0,3,14899,.630,71,7,59,7,2779,0.93,.270,17.04,159,1.99,7.00,3.52,10.77,6.55,1.60,5,15,58,Colorado Rockies
159,159,1358,1400,682,240,20,185,1345,479,14,1285,59,.241,5331,.309,.398,.707,36,80,.690,.310,111,22935,3.96,1411.0,86,73,39,60,74,21,621,1.25,5930,4233,159,1,17,14782,.640,59,4,50,10,2120,0.97,.541,16.25,158,2.81,8.58,3.06,8.20,4.35,1.18,4,22,35,Detroit Tigers
159,159,1212,1447,658,239,16,196,1480,498,7,1240,58,.233,5316,.304,.395,.699,29,156,.843,.157,87,23131,3.89,1416.0,85,74,45,61,88,16,612,1.23,5939,4248,159,3,12,14741,.640,58,4,38,10,2099,0.84,.535,16.34,156,2.97,9.41,3.17,7.88,4.18,1.25,4,23,40,Houston Astros
159,159,1339,1508,629,249,26,170,1241,468,17,1287,44,.241,5332,.307,.393,.700,23,46,.667,.333,115,22847,3.75,1410.0,80,79,46,66,86,20,588,1.24,5888,4230,159,0,10,14622,.640,44,3,52,15,2098,0.89,.503,16.20,159,2.65,7.92,2.99,8.21,4.01,1.09,1,17,25,Kansas City Royals
159,159,1266,1388,677,247,24,174,1464,555,31,1229,63,.233,5278,.311,.388,.699,39,106,.731,.269,85,23508,4.00,1414.0,90,69,43,70,124,27,628,1.26,5965,4242,159,0,10,14923,.630,63,5,69,11,2046,0.91,.566,16.63,159,2.64,9.32,3.53,7.82,4.31,1.11,0,21,48,Los Angeles Dodgers
159,159,1335,1506,876,264,29,207,1218,560,6,1459,88,.268,5443,.343,.441,.784,39,104,.727,.273,113,24019,5.34,1396.1,65,94,36,55,75,19,828,1.45,6168,4189,159,0,9,15199,.630,88,5,67,8,2402,0.89,.409,17.20,159,2.18,7.85,3.61,9.40,5.65,1.33,2,19,56,Washington Nationals
159,159,1407,1322,705,254,23,148,1370,549,6,1318,76,.246,5357,.322,.385,.707,38,75,.664,.336,99,23781,4.04,1407.0,82,77,40,68,99,28,631,1.33,6049,4221,159,1,8,15128,.640,76,4,61,7,2062,1.06,.516,16.90,158,2.50,8.76,3.51,8.43,4.51,0.95,7,16,44,New York Mets
