gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
154,154,1132,1594,776,273,19,213,1262,542,25,1320,78,.252,5239,.328,.433,.761,29,127,.814,.186,91,23557,4.69,1367.2,73,81,35,55,65,20,713,1.36,5930,4103,154,0,10,14765,.630,78,7,28,6,2270,0.71,.474,17.22,154,2.33,8.30,3.57,8.69,5.11,1.40,2,16,53,Athletics
154,154,1265,1463,630,276,20,147,1232,456,18,1214,71,.237,5114,.306,.385,.691,30,104,.776,.224,95,22118,3.88,1358.2,65,89,33,57,66,24,585,1.23,5702,4076,154,1,17,14310,.650,71,2,43,5,1971,0.86,.422,16.28,153,2.70,8.16,3.02,8.04,4.17,0.97,1,18,42,Pittsburgh Pirates
154,154,1150,1474,600,192,15,172,1348,495,21,1139,63,.226,5049,.300,.372,.672,25,103,.805,.195,92,22207,3.70,1359.0,83,71,47,63,98,16,558,1.20,5672,4077,154,2,16,14214,.640,63,5,37,8,1877,0.78,.539,16.34,152,2.72,8.93,3.28,7.54,3.97,1.14,3,20,42,San Diego Padres
154,154,1296,1420,666,236,16,183,1345,439,26,1275,70,.242,5263,.307,.397,.704,26,114,.814,.186,102,22489,3.89,1390.2,85,69,41,66,88,25,601,1.23,5847,4172,154,0,11,14664,.650,70,3,50,4,2092,0.91,.552,16.17,154,3.06,8.70,2.84,8.25,4.31,1.18,2,26,47,Seattle Mariners
154,154,1382,1297,652,275,21,132,1281,485,16,1288,65,.248,5184,.318,.386,.704,37,89,.706,.294,103,22420,3.84,1362.2,76,78,36,55,79,19,582,1.30,5799,4088,154,1,6,14451,.640,65,8,49,11,2001,1.07,.494,16.45,153,2.64,8.46,3.20,8.51,4.31,0.87,1,24,40,San Francisco Giants
154,154,1447,1374,712,260,32,157,1146,439,15,1361,44,.259,5254,.319,.410,.729,34,114,.770,.230,103,21869,4.27,1363.0,75,79,40,62,86,22,646,1.32,5816,4089,154,2,13,14028,.640,44,4,50,9,2156,1.05,.487,16.04,152,2.61,7.57,2.90,8.99,4.70,1.04,5,25,49,St. Louis Cardinals
154,154,1272,1334,638,213,12,195,1343,443,11,1204,64,.235,5114,.303,.396,.699,38,142,.789,.211,121,21754,3.85,1364.1,75,79,35,63,85,28,584,1.21,5664,4093,154,1,11,14181,.650,64,6,29,14,2026,0.95,.487,15.94,153,3.03,8.86,2.92,7.94,4.21,1.29,3,11,29,Tampa Bay Rays
154,154,1264,1450,572,217,14,163,1273,442,23,1168,47,.229,5105,.295,.373,.668,21,109,.838,.162,107,21697,3.45,1371.1,79,75,36,64,79,28,525,1.17,5645,4114,154,2,14,14056,.650,47,4,40,7,1902,0.87,.513,15.82,152,2.88,8.35,2.90,7.67,3.75,1.07,1,18,32,Texas Rangers
154,154,1162,1454,695,242,13,202,1362,491,25,1252,70,.242,5178,.314,.411,.725,34,106,.757,.243,91,22550,4.23,1367.0,89,65,40,63,91,23,643,1.28,5793,4101,154,2,8,14413,.640,70,8,31,8,2126,0.80,.578,16.50,152,2.77,8.97,3.23,8.24,4.58,1.33,2,13,39,Toronto Blue Jays
153,153,1137,1514,747,269,13,184,1288,440,18,1359,69,.260,5222,.323,.422,.745,37,130,.778,.222,76,22688,4.66,1347.0,66,87,27,51,90,24,698,1.34,5808,4041,153,1,8,14656,.650,69,10,44,12,2206,0.75,.431,16.84,152,2.93,8.61,2.94,9.08,4.99,1.23,1,19,57,Minnesota Twins
