gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
78,78,647,676,328,126,10,85,717,229,6,663,22,.248,2677,.310,.397,.707,22,55,.714,41,11515,3.89,699.0,47,31,24,40,37,16,302,1.28,2954,2097,78,0,6,7470,.650,22,1,22,8,1064,0.96,.603,16.47,78,3.13,9.23,2.95,8.54,4.22,1.09,0,8,18,Philadelphia Phillies
77,77,653,614,296,120,10,82,696,245,10,583,31,.231,2521,.305,.384,.689,22,69,.758,44,11106,3.65,680.1,36,41,11,23,30,12,276,1.22,2822,2041,77,1,5,7162,.640,31,5,19,9,969,1.06,.468,16.32,76,2.84,9.21,3.24,7.71,3.92,1.08,0,10,15,Atlanta Braves
79,79,616,798,355,149,15,86,570,290,13,677,47,.257,2633,.339,.423,.762,18,62,.775,58,11510,4.26,684.1,25,54,8,22,38,14,324,1.41,3000,2053,79,0,4,7168,.620,47,2,20,10,1114,0.77,.316,16.82,79,1.97,7.50,3.81,8.90,4.67,1.13,2,4,24,Chicago White Sox
76,76,651,725,396,136,14,89,591,266,10,683,31,.260,2623,.333,.425,.758,12,103,.896,45,11414,4.91,675.0,31,45,16,29,40,13,368,1.41,2949,2025,76,0,4,7230,.630,31,4,24,2,1114,0.90,.408,16.91,76,2.22,7.88,3.55,9.11,5.28,1.19,2,4,23,Miami Marlins
78,78,636,673,291,106,10,77,720,253,5,563,26,.219,2570,.294,.358,.652,14,54,.794,43,11164,3.51,691.2,45,33,22,29,44,7,270,1.18,2873,2075,78,0,8,7095,.640,26,3,22,11,920,0.95,.577,16.14,78,2.85,9.37,3.29,7.33,3.79,1.00,2,7,15,New York Yankees
79,79,608,772,326,109,9,87,657,280,13,636,29,.241,2640,.318,.388,.706,18,41,.695,50,11756,3.87,700.1,43,36,21,31,51,10,301,1.31,2984,2101,79,0,7,7450,.630,29,5,19,3,1024,0.79,.544,16.79,79,2.35,8.44,3.60,8.17,4.19,1.12,2,13,20,Milwaukee Brewers
78,78,663,708,380,110,8,103,606,304,24,701,25,.265,2644,.343,.430,.773,14,57,.803,76,11662,4.60,688.1,38,40,20,35,46,15,352,1.46,3008,2065,78,0,4,7380,.630,25,5,30,3,1136,0.94,.487,16.94,78,1.99,7.92,3.97,9.17,4.97,1.35,1,7,27,Los Angeles Angels
78,78,676,682,399,157,11,103,666,260,12,673,36,.251,2676,.325,.434,.759,15,51,.773,52,11568,4.74,694.1,40,38,24,38,45,14,366,1.34,2994,2083,78,0,6,7289,.630,36,7,14,7,1161,0.99,.513,16.66,78,2.56,8.63,3.37,8.72,5.17,1.34,1,7,14,Arizona Diamondbacks
78,78,641,691,389,140,16,106,642,252,4,718,24,.269,2665,.336,.453,.789,10,49,.831,51,11552,4.86,681.1,34,44,19,28,63,9,368,1.42,2969,2044,78,0,3,7337,.640,24,3,30,8,1208,0.93,.436,16.95,78,2.55,8.48,3.33,9.48,5.14,1.40,1,8,19,Baltimore Orioles
80,80,704,701,366,105,2,78,673,274,11,673,34,.248,2716,.322,.374,.696,22,73,.768,62,11826,3.98,717.1,40,40,22,37,42,15,317,1.32,3064,2152,80,0,6,7549,.640,34,3,18,2,1016,1.00,.500,16.49,80,2.46,8.44,3.44,8.44,4.59,0.98,5,10,25,Boston Red Sox
78,78,623,789,329,113,12,92,599,220,7,663,26,.251,2645,.312,.407,.719,20,47,.701,63,11159,3.89,698.2,46,32,18,27,49,9,302,1.26,2922,2096,78,0,6,7292,.650,26,0,14,11,1076,0.79,.590,15.97,78,2.72,7.72,2.83,8.54,4.24,1.19,2,11,18,Chicago Cubs
79,79,597,813,327,133,7,94,632,241,7,606,35,.232,2615,.303,.396,.699,18,62,.775,39,11534,3.83,697.2,41,38,21,30,52,9,297,1.21,2926,2093,79,2,4,7383,.640,35,2,21,7,1035,0.73,.519,16.53,77,2.62,8.15,3.11,7.82,4.22,1.21,2,15,18,Cincinnati Reds
76,76,573,718,309,117,6,78,639,275,9,638,26,.251,2541,.328,.394,.722,21,63,.750,47,11361,3.84,668.1,39,37,23,30,59,7,285,1.37,2870,2005,76,1,9,7191,.630,26,4,22,6,1001,0.80,.513,17.00,75,2.32,8.60,3.70,8.59,4.16,1.05,1,8,19,Cleveland Guardians
78,78,736,714,478,155,13,103,516,270,8,791,22,.292,2711,.356,.473,.829,20,80,.800,68,11483,5.54,681.0,18,60,13,26,33,13,419,1.56,3050,2043,78,0,0,7253,.630,22,3,38,3,1281,1.03,.231,16.86,78,1.91,6.82,3.57,10.45,6.32,1.36,1,10,36,Colorado Rockies
79,79,681,696,309,105,9,83,667,228,7,619,33,.235,2630,.302,.377,.679,16,36,.692,58,11320,3.50,702.1,49,30,23,33,41,10,273,1.21,2926,2107,79,1,7,7318,.650,33,1,20,5,991,0.98,.620,16.12,78,2.93,8.55,2.92,7.93,3.96,1.06,2,10,23,Detroit Tigers
78,78,555,692,287,125,7,84,768,236,3,562,31,.220,2553,.292,.373,.665,13,81,.862,42,11150,3.52,689.2,45,33,22,30,48,8,270,1.16,2847,2069,78,3,6,7150,.640,31,1,18,4,953,0.80,.577,16.17,75,3.25,10.02,3.08,7.33,3.75,1.10,3,8,16,Houston Astros
78,78,658,728,283,120,9,75,631,228,9,612,23,.235,2609,.300,.374,.674,13,16,.552,57,11152,3.41,694.0,38,40,25,34,45,9,263,1.21,2881,2082,78,0,7,7196,.650,23,2,30,4,975,0.90,.487,16.07,78,2.77,8.18,2.96,7.94,3.67,0.97,1,8,12,Kansas City Royals
79,79,665,692,364,125,14,103,691,281,16,650,36,.244,2667,.322,.417,.739,18,60,.769,50,11801,4.26,706.0,48,31,25,37,65,12,334,1.32,3015,2118,79,0,3,7461,.630,36,2,35,6,1112,0.96,.608,16.72,79,2.46,8.81,3.58,8.29,4.64,1.31,0,9,22,Los Angeles Dodgers
79,79,636,766,408,116,22,95,626,260,1,702,51,.261,2694,.334,.426,.760,22,59,.728,46,11810,5.00,696.0,33,46,19,30,35,11,387,1.38,3041,2088,79,0,6,7538,.640,51,3,35,3,1147,0.83,.418,16.97,79,2.41,8.09,3.36,9.08,5.28,1.23,0,11,25,Washington Nationals
79,79,684,671,289,112,14,58,688,286,5,611,30,.233,2625,.313,.352,.665,21,34,.618,54,11712,3.20,703.0,46,33,22,36,51,14,250,1.28,2972,2109,79,1,6,7383,.630,30,3,33,4,925,1.02,.582,16.66,78,2.41,8.81,3.66,7.82,3.70,0.74,2,9,20,New York Mets
