gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
151,151,1245,1289,608,236,15,162,1376,412,9,1252,49,.245,5117,.305,.392,.697,37,93,.715,.285,81,21721,3.83,1341.1,90,61,44,69,77,25,571,1.24,5623,4024,151,2,13,14100,.650,49,4,32,15,2004,0.97,.596,16.19,149,3.34,9.23,2.76,8.40,4.08,1.09,0,14,31,Philadelphia Phillies
150,150,1230,1323,695,233,21,184,1300,502,20,1247,65,.247,5047,.321,.411,.732,36,143,.799,.201,79,22270,4.45,1329.0,67,83,29,49,61,20,657,1.32,5667,3987,150,1,7,14196,.640,65,7,37,18,2074,0.93,.447,16.76,149,2.59,8.80,3.40,8.44,4.71,1.25,0,15,38,Atlanta Braves
151,151,1153,1514,687,270,21,172,1170,557,25,1236,71,.246,5016,.328,.411,.739,29,131,.819,.181,110,22259,4.21,1320.1,57,94,23,44,66,21,618,1.36,5707,3961,151,0,8,13878,.620,71,9,40,17,2064,0.76,.377,16.86,151,2.10,7.98,3.80,8.43,4.68,1.17,6,12,45,Chicago White Sox
150,150,1278,1436,749,266,23,178,1184,468,16,1282,68,.250,5124,.319,.415,.734,21,180,.896,.104,84,22160,4.68,1332.1,70,80,35,55,79,20,693,1.31,5720,3997,150,0,10,14220,.640,68,9,54,3,2128,0.89,.467,16.63,150,2.53,8.00,3.16,8.66,5.06,1.20,4,9,47,Miami Marlins
150,150,1272,1302,652,232,22,163,1325,521,12,1169,53,.233,5026,.310,.385,.695,25,92,.786,.214,89,22140,4.02,1331.2,83,67,40,61,93,21,595,1.27,5647,3995,150,0,10,14063,.640,53,9,51,16,1934,0.98,.553,16.63,150,2.54,8.95,3.52,7.90,4.41,1.10,5,12,30,New York Yankees
150,150,1178,1390,589,214,17,154,1317,498,17,1151,61,.231,4983,.307,.373,.680,27,74,.733,.267,101,22004,3.63,1334.2,91,59,42,61,100,19,538,1.24,5597,4004,150,0,12,14021,.640,61,6,33,6,1861,0.85,.607,16.49,150,2.64,8.88,3.36,7.76,3.97,1.04,2,17,36,Milwaukee Brewers
150,150,1259,1406,770,229,20,209,1186,578,44,1330,47,.260,5111,.338,.436,.774,24,109,.820,.180,134,22356,4.83,1328.1,69,81,35,68,78,33,713,1.44,5808,3985,150,0,7,14229,.640,47,10,58,7,2226,0.90,.460,16.83,150,2.05,8.04,3.92,9.01,5.22,1.42,2,17,53,Los Angeles Angels
151,151,1322,1405,721,298,27,180,1195,467,19,1302,56,.252,5171,.319,.424,.743,23,104,.819,.181,105,22166,4.45,1344.0,76,75,41,70,87,29,664,1.32,5749,4032,151,0,9,14047,.630,56,8,29,9,2194,0.94,.503,16.49,151,2.56,8.00,3.13,8.72,4.83,1.21,2,20,33,Arizona Diamondbacks
150,150,1272,1348,730,236,26,199,1237,483,16,1337,43,.260,5134,.327,.433,.760,25,98,.797,.203,98,22054,4.61,1326.2,70,80,35,55,99,20,679,1.37,5723,3980,150,1,6,14158,.640,43,7,55,10,2222,0.94,.467,16.62,149,2.56,8.39,3.28,9.07,4.95,1.35,3,20,40,Baltimore Orioles
150,150,1315,1326,632,202,8,155,1249,488,17,1243,70,.245,5079,.317,.379,.696,40,118,.747,.253,107,21849,3.74,1341.1,82,68,42,68,80,26,558,1.29,5700,4024,150,2,11,14066,.640,70,5,52,3,1926,0.99,.547,16.29,148,2.56,8.38,3.27,8.34,4.24,1.04,9,14,39,Boston Red Sox
150,150,1191,1507,605,210,21,184,1152,382,9,1203,50,.241,4992,.299,.402,.701,33,72,.686,.314,100,20943,3.83,1331.0,86,64,41,60,104,19,567,1.19,5487,3993,150,0,14,13739,.660,50,1,28,24,2007,0.79,.573,15.73,150,3.02,7.79,2.58,8.13,4.09,1.24,2,20,41,Chicago Cubs
150,150,1164,1462,651,260,18,181,1267,464,13,1186,61,.237,5009,.307,.404,.711,32,109,.773,.227,78,22058,3.99,1327.0,75,75,35,57,91,22,589,1.24,5608,3981,150,3,7,14150,.640,61,2,43,8,2025,0.80,.500,16.62,147,2.73,8.59,3.15,8.04,4.42,1.23,4,26,44,Cincinnati Reds
149,149,1190,1408,611,227,18,157,1236,497,18,1206,49,.242,4984,.315,.389,.704,39,103,.725,.275,92,21895,3.79,1324.0,78,71,45,64,98,19,558,1.29,5587,3972,149,2,13,13974,.640,49,9,42,16,1940,0.85,.523,16.54,147,2.49,8.40,3.38,8.20,4.15,1.07,1,18,38,Cleveland Guardians
150,150,1330,1435,955,310,30,230,1004,515,18,1570,61,.298,5272,.364,.499,.863,29,124,.810,.190,124,22301,6.01,1305.1,41,109,27,51,53,24,872,1.60,5919,3916,150,0,3,14082,.630,61,7,58,7,2630,0.93,.273,17.08,150,1.95,6.92,3.55,10.82,6.58,1.59,4,14,53,Colorado Rockies
150,150,1284,1317,634,221,17,174,1264,442,13,1206,58,.240,5017,.307,.395,.702,36,75,.676,.324,108,21518,3.91,1331.0,85,65,38,58,70,20,578,1.24,5575,3993,150,1,17,13877,.640,58,2,45,10,1983,0.97,.567,16.17,149,2.86,8.55,2.99,8.15,4.29,1.18,4,20,34,Detroit Tigers
151,151,1149,1374,618,224,16,183,1412,472,7,1169,57,.232,5043,.303,.391,.694,26,148,.851,.149,82,21993,3.84,1346.0,82,69,43,59,86,16,574,1.22,5637,4038,151,3,12,14017,.640,57,4,36,9,1974,0.84,.543,16.34,148,2.99,9.44,3.16,7.82,4.13,1.22,4,22,39,Houston Astros
150,150,1260,1421,589,237,24,155,1174,446,17,1221,43,.242,5036,.308,.391,.699,22,44,.667,.333,106,21584,3.73,1330.0,75,75,44,63,78,19,551,1.25,5566,3990,150,0,10,13804,.640,43,2,49,14,1971,0.89,.500,16.23,150,2.63,7.94,3.02,8.26,3.99,1.05,1,16,24,Kansas City Royals
150,150,1195,1318,647,236,24,168,1364,516,27,1173,60,.235,4986,.312,.393,.705,36,102,.739,.261,81,22104,4.04,1331.1,84,66,39,63,110,24,598,1.27,5626,3994,150,0,8,14042,.640,60,5,68,11,1961,0.91,.560,16.60,150,2.64,9.22,3.49,7.93,4.37,1.14,0,19,45,Los Angeles Dodgers
150,150,1254,1428,822,248,28,195,1145,521,4,1366,83,.267,5122,.341,.440,.781,38,95,.714,.286,105,22504,5.32,1315.1,62,88,33,50,70,17,777,1.43,5798,3946,150,0,9,14263,.630,83,4,64,7,2255,0.88,.413,17.11,150,2.20,7.83,3.56,9.35,5.62,1.33,1,18,53,Washington Nationals
150,150,1315,1260,658,240,22,135,1285,528,6,1243,74,.246,5048,.324,.383,.707,35,68,.660,.340,94,22466,4.01,1325.0,77,73,38,65,92,27,591,1.34,5712,3975,150,1,8,14250,.630,74,4,57,6,1932,1.04,.513,16.96,149,2.43,8.73,3.59,8.44,4.47,0.92,7,14,41,New York Mets
