gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
87,87,689,904,355,119,12,103,650,238,7,723,30,.247,2933,.307,.401,.708,22,48,.686,65,12363,3.78,777.2,52,35,21,30,56,9,327,1.24,3236,2333,87,0,9,8085,.650,30,0,17,13,1175,0.76,.598,15.90,87,2.73,7.52,2.75,8.37,4.11,1.19,2,11,22,Chicago Cubs
87,87,663,894,369,158,8,105,696,269,8,681,37,.235,2897,.306,.404,.710,20,69,.775,41,12766,3.93,769.2,45,42,21,32,54,11,336,1.23,3242,2309,87,2,4,8160,.640,37,2,24,7,1170,0.74,.517,16.59,85,2.59,8.14,3.15,7.96,4.31,1.23,2,16,21,Cincinnati Reds
85,85,652,802,361,128,7,87,709,313,11,719,30,.252,2848,.330,.394,.724,25,71,.740,49,12724,4.01,749.0,40,45,23,31,59,8,334,1.38,3226,2247,85,1,9,8041,.630,30,4,26,9,1122,0.81,.471,16.99,84,2.27,8.52,3.76,8.64,4.34,1.05,1,10,24,Cleveland Guardians
87,87,821,812,533,174,15,114,570,298,9,889,24,.292,3044,.356,.471,.827,23,82,.781,73,12840,5.50,762.0,20,67,15,30,34,15,466,1.56,3416,2286,87,0,0,8122,.630,24,4,42,4,1435,1.01,.230,16.85,87,1.91,6.73,3.52,10.50,6.30,1.35,2,11,37,Colorado Rockies
88,88,758,769,347,110,10,91,746,254,7,689,36,.235,2927,.302,.373,.675,17,44,.721,65,12550,3.56,781.1,54,34,24,35,45,11,309,1.21,3254,2344,88,1,9,8124,.650,36,1,25,5,1092,0.99,.614,16.06,87,2.94,8.59,2.93,7.94,4.00,1.05,2,11,24,Detroit Tigers
87,87,638,764,319,138,9,93,847,253,3,640,33,.224,2861,.292,.376,.668,14,90,.865,47,12404,3.53,769.2,52,35,28,37,56,9,302,1.16,3178,2309,87,3,9,7973,.640,33,1,22,5,1075,0.84,.598,16.12,84,3.35,9.90,2.96,7.48,3.73,1.09,3,9,19,Houston Astros
88,88,733,826,324,134,12,90,714,253,9,701,23,.238,2949,.302,.383,.685,14,19,.576,63,12580,3.48,782.0,41,47,27,36,49,9,302,1.22,3251,2346,88,0,7,8108,.640,23,2,35,6,1129,0.89,.466,16.09,88,2.82,8.22,2.91,8.07,3.73,1.04,1,10,15,Kansas City Royals
88,88,727,775,394,144,15,108,776,304,17,717,40,.242,2962,.319,.410,.729,21,65,.756,56,13072,4.16,786.0,56,32,28,40,72,12,363,1.30,3339,2358,88,0,3,8283,.630,40,2,38,7,1215,0.94,.636,16.63,88,2.55,8.89,3.48,8.21,4.51,1.24,0,10,23,Los Angeles Dodgers
88,88,707,850,465,134,23,107,691,296,2,788,54,.263,2999,.337,.430,.767,24,62,.721,52,13199,5.16,772.1,37,50,19,32,38,13,443,1.40,3386,2317,88,0,6,8398,.640,54,3,38,3,1289,0.83,.425,17.09,87,2.33,8.05,3.45,9.18,5.42,1.25,0,11,26,Washington Nationals
88,88,764,745,341,127,14,70,761,328,5,691,33,.236,2928,.318,.361,.679,22,37,.627,62,13122,3.47,781.0,50,38,25,41,57,16,301,1.30,3325,2343,88,1,7,8273,.630,33,4,34,4,1056,1.03,.568,16.80,87,2.32,8.77,3.78,7.96,3.93,0.81,3,9,24,New York Mets
