gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
104,104,756,1105,584,201,12,156,831,373,19,946,57,.264,3588,.339,.457,.796,18,86,.827,59,16022,5.23,920.0,42,62,23,40,44,17,535,1.43,4070,2760,104,0,6,10034,.630,57,6,21,4,1639,0.68,.404,17.42,104,2.23,8.13,3.65,9.25,5.71,1.53,2,12,38,Athletics
103,103,876,989,412,190,15,98,776,297,12,802,39,.236,3404,.302,.387,.689,19,71,.789,66,14613,3.84,907.2,42,61,21,37,45,16,387,1.21,3780,2723,103,1,11,9460,.650,39,1,28,4,1316,0.89,.408,16.10,102,2.61,7.69,2.94,7.95,4.09,0.97,1,10,29,Pittsburgh Pirates
102,102,761,1003,391,140,12,100,868,336,14,773,41,.230,3361,.305,.368,.673,17,72,.809,63,14680,3.58,901.0,55,47,35,47,70,12,358,1.23,3784,2703,102,2,14,9351,.640,41,3,28,7,1237,0.76,.539,16.29,100,2.58,8.67,3.36,7.72,3.91,1.00,2,15,29,San Diego Padres
102,102,869,971,453,153,11,116,860,316,21,857,46,.244,3509,.312,.393,.705,21,72,.774,72,15090,3.93,926.0,54,48,24,43,52,19,404,1.27,3920,2778,102,0,7,9794,.650,46,2,32,2,1380,0.89,.529,16.30,102,2.72,8.36,3.07,8.33,4.40,1.13,1,17,31,Seattle Mariners
103,103,924,848,412,172,16,88,873,328,10,827,36,.241,3430,.312,.378,.690,26,58,.690,60,14684,3.60,909.2,54,49,26,40,66,14,364,1.27,3837,2729,103,1,5,9470,.640,36,5,36,7,1295,1.09,.524,16.14,102,2.66,8.64,3.25,8.18,4.08,0.87,1,16,26,San Francisco Giants
103,103,981,914,465,172,24,99,754,279,10,890,27,.255,3493,.312,.403,.715,18,77,.811,65,14506,4.21,909.2,52,51,24,38,57,14,426,1.29,3850,2729,103,2,10,9335,.640,27,2,35,5,1407,1.07,.505,15.95,101,2.70,7.46,2.76,8.81,4.60,0.98,5,17,29,St. Louis Cardinals
103,103,879,910,419,150,7,135,854,287,6,815,42,.237,3434,.302,.403,.705,27,94,.777,85,14426,3.85,916.2,53,50,23,40,57,17,392,1.20,3790,2750,103,1,8,9386,.650,42,2,16,7,1384,0.97,.515,15.74,102,2.98,8.38,2.82,8.00,4.11,1.33,2,5,20,Tampa Bay Rays
103,103,874,961,354,134,8,92,827,289,18,771,26,.227,3397,.291,.352,.643,15,67,.817,71,14253,3.16,915.1,53,50,27,44,59,17,321,1.16,3749,2746,103,2,10,9270,.650,26,3,31,4,1197,0.91,.515,15.57,101,2.86,8.13,2.84,7.58,3.48,0.90,1,12,24,Texas Rangers
102,102,737,983,442,148,10,136,910,321,20,812,51,.238,3412,.311,.407,.718,25,58,.699,63,14844,4.09,906.2,60,42,31,48,62,17,412,1.25,3816,2720,102,1,7,9521,.640,51,6,19,5,1388,0.75,.588,16.37,101,2.83,9.03,3.19,8.06,4.39,1.35,2,6,24,Toronto Blue Jays
102,102,742,1013,443,161,7,111,866,265,10,861,43,.251,3430,.310,.399,.709,29,76,.724,44,14569,4.17,893.2,49,53,19,34,71,15,414,1.26,3790,2681,102,1,6,9533,.650,43,7,25,8,1369,0.73,.480,16.30,101,3.27,8.72,2.67,8.67,4.46,1.12,0,15,37,Minnesota Twins
