gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,catchersInterference,sacBunts,sacFlies,team
95,95,840,833,425,122,4,91,795,320,12,797,41,.247,3227,.320,.372,.692,26,80,.755,73,13990,3.89,851.2,50,45,25,43,50,18,368,1.31,3631,2555,95,1,6,8968,.640,41,3,24,2,1200,1.01,.526,16.43,94,2.48,8.40,3.38,8.42,4.49,0.96,5,11,27,Boston Red Sox
93,93,732,965,379,130,12,112,696,252,7,770,32,.246,3129,.307,.403,.710,23,50,.685,69,13202,3.81,829.2,55,38,21,31,58,10,351,1.23,3449,2489,93,0,10,8635,.650,32,0,18,14,1260,0.76,.591,15.91,93,2.76,7.55,2.73,8.35,4.11,1.21,2,11,23,Chicago Cubs
94,94,722,963,402,171,8,112,749,293,8,740,39,.236,3132,.307,.403,.710,21,74,.779,47,13787,3.95,830.2,48,46,22,33,56,11,365,1.24,3508,2492,94,2,5,8820,.640,39,2,25,7,1263,0.75,.511,16.60,92,2.56,8.12,3.17,8.02,4.36,1.21,2,16,26,Cincinnati Reds
91,91,704,857,384,136,7,95,767,335,11,756,32,.248,3048,.326,.391,.717,26,72,.735,52,13642,3.97,805.0,43,48,25,35,64,10,355,1.36,3452,2415,91,1,9,8635,.630,32,6,29,10,1191,0.82,.473,16.95,90,2.29,8.58,3.75,8.45,4.29,1.06,1,10,26,Cleveland Guardians
93,93,869,867,579,189,18,126,612,321,9,960,26,.295,3258,.359,.480,.839,24,84,.778,78,13761,5.66,813.0,21,72,16,31,36,15,511,1.58,3658,2439,93,0,0,8678,.630,26,5,43,5,1563,1.00,.226,16.93,93,1.91,6.77,3.55,10.63,6.41,1.39,3,12,38,Colorado Rockies
94,94,809,828,360,123,10,94,793,267,9,737,36,.235,3131,.301,.371,.672,19,48,.716,68,13398,3.45,836.1,59,35,27,39,50,12,321,1.20,3472,2509,94,1,10,8687,.650,36,1,25,6,1162,0.98,.628,16.02,93,2.97,8.53,2.87,7.93,3.87,1.01,2,11,25,Detroit Tigers
93,93,684,838,346,146,9,103,889,272,5,686,34,.224,3065,.293,.378,.671,14,97,.874,51,13246,3.58,824.2,55,38,30,39,60,9,328,1.16,3406,2474,93,3,9,8517,.640,34,1,22,5,1159,0.82,.591,16.06,90,3.27,9.70,2.97,7.49,3.78,1.12,3,13,19,Houston Astros
94,94,785,882,343,142,13,95,762,272,9,738,27,.235,3141,.300,.379,.679,16,20,.556,65,13394,3.46,835.0,46,48,28,38,49,10,321,1.21,3467,2505,94,0,8,8620,.640,27,2,36,6,1191,0.89,.489,16.04,94,2.80,8.21,2.93,7.95,3.70,1.02,1,10,16,Kansas City Royals
94,94,773,832,438,156,16,120,824,325,18,781,44,.246,3174,.322,.419,.741,24,69,.742,59,13988,4.32,838.1,56,38,28,41,73,13,402,1.32,3579,2515,94,0,3,8877,.630,44,3,38,8,1329,0.93,.596,16.69,94,2.54,8.85,3.49,8.38,4.70,1.29,0,10,26,Los Angeles Dodgers
93,93,752,907,497,150,24,114,728,309,3,838,55,.263,3186,.336,.433,.769,25,65,.722,55,13930,5.15,819.0,38,55,19,32,38,13,469,1.40,3589,2457,93,0,6,8872,.640,55,3,41,4,1378,0.83,.409,17.01,93,2.36,8.00,3.40,9.21,5.46,1.25,0,11,28,Washington Nationals
94,94,826,794,374,137,14,82,806,343,5,744,35,.237,3135,.317,.368,.685,23,42,.646,64,14026,3.59,834.0,53,41,27,44,59,17,333,1.30,3551,2502,94,1,7,8841,.630,35,4,35,5,1155,1.04,.564,16.82,93,2.35,8.70,3.70,8.03,4.04,0.88,3,9,26,New York Mets
