game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
263971,2010-04-17,112,117,CHC,HOU,Cubs,Astros,Chicago Cubs,Houston Astros,0,0,regular,regular,2010,2010,11,11,38,33,3,4,9,6,4,0,0,0,0,1,3,4,13,9,0,1,9,3,0,0,0.254,0.214,0.322,0.236,0.442,0.285,0.764,0.521,0,1,1,0,4.55,4.88,9.0,9.0,6,9,4,3,1,0,1,0,3,9,0.0,0.0,1.33,1.53,1,2,2010-04-17
263975,2010-04-17,147,140,NYY,TEX,Yankees,Rangers,New York Yankees,Texas Rangers,0,0,regular,regular,2010,2010,11,11,36,34,7,3,13,8,1,1,0,0,2,1,6,3,20,12,2,3,4,10,1,1,0.286,0.249,0.381,0.308,0.484,0.392,0.865,0.7,1,0,0,1,3.79,3.22,9.0,8.0,8,13,3,7,1,2,3,2,10,4,0.0,0.0,1.27,1.34,0,1,2010-04-17
263972,2010-04-17,120,158,WSH,MIL,Nationals,Brewers,Washington Nationals,Milwaukee Brewers,0,0,regular,regular,2010,2010,11,11,31,31,8,0,10,4,4,2,0,0,1,0,8,0,17,6,4,2,4,3,1,0,0.25,0.259,0.351,0.337,0.419,0.422,0.77,0.759,1,0,0,1,5.91,5.97,9.0,8.0,4,10,0,7,0,1,2,4,3,4,0.0,0.0,1.67,1.54,1,2,2010-04-17
263976,2010-04-17,141,108,TOR,LAA,Blue Jays,Angels,Toronto Blue Jays,Los Angeles Angels,0,0,regular,regular,2010,2010,12,12,34,36,3,6,7,10,5,4,0,0,0,2,1,6,12,20,1,3,4,6,1,1,0.23,0.266,0.311,0.324,0.441,0.42,0.752,0.744,0,1,1,0,4.36,5.18,9.0,9.0,10,7,6,1,2,0,3,1,6,4,0.0,0.0,1.2,1.42,0,2,2010-04-17
263977,2010-04-17,142,118,MIN,KC,Twins,Royals,Minnesota Twins,Kansas City Royals,0,0,regular,regular,2010,2010,12,11,31,32,6,5,9,9,1,3,1,0,2,2,6,5,18,18,5,3,2,5,1,0,0.28,0.301,0.366,0.353,0.454,0.455,0.82,0.808,1,0,0,1,3.08,5.69,9.0,8.0,9,9,5,6,2,2,3,5,5,2,0.0,0.0,1.2,1.63,0,0,2010-04-17
263965,2010-04-17,133,110,OAK,BAL,Athletics,Orioles,Oakland Athletics,Baltimore Orioles,0,0,regular,regular,2010,2010,13,12,32,35,4,3,8,9,3,1,0,0,0,0,4,3,11,10,4,3,6,8,1,0,0.249,0.23,0.321,0.301,0.365,0.375,0.686,0.676,1,0,0,1,2.58,4.64,9.0,8.1,9,8,1,3,0,0,3,4,8,6,0.0,0.0,1.23,1.43,1,1,2010-04-17
263973,2010-04-17,119,137,LAD,SF,Dodgers,Giants,Los Angeles Dodgers,San Francisco Giants,0,0,regular,regular,2010,2010,11,11,35,36,0,9,8,12,1,2,0,0,0,0,0,7,9,14,2,6,8,7,0,2,0.312,0.295,0.384,0.364,0.48,0.46,0.864,0.824,0,1,1,0,5.69,3.18,9.0,9.0,12,8,7,0,0,0,6,2,7,8,0.0,0.0,1.61,1.22,2,0,2010-04-17
263978,2010-04-17,138,121,STL,NYM,Cardinals,Mets,St. Louis Cardinals,New York Mets,0,0,regular,regular,2010,2010,11,11,69,61,1,2,15,9,3,0,0,0,0,0,1,2,18,9,11,8,19,16,0,1,0.234,0.231,0.319,0.323,0.392,0.351,0.711,0.674,0,1,1,0,2.48,3.63,20.0,20.0,9,15,2,1,0,0,8,11,16,19,0.0,0.0,1.09,1.37,0,2,2010-04-17
263966,2010-04-17,114,145,CLE,CWS,Indians,White Sox,Cleveland Indians,Chicago White Sox,0,0,regular,regular,2010,2010,11,12,29,29,3,2,6,5,2,3,1,0,1,0,3,2,13,8,4,3,3,4,0,2,0.215,0.216,0.306,0.304,0.338,0.382,0.644,0.686,1,0,0,1,3.65,3.6,9.0,8.0,5,6,2,3,0,1,3,4,4,3,0.0,0.0,1.35,1.34,0,0,2010-04-17
263967,2010-04-17,134,113,PIT,CIN,Pirates,Reds,Pittsburgh Pirates,Cincinnati Reds,0,0,regular,regular,2010,2010,11,12,31,30,5,4,7,6,2,3,0,0,1,0,5,4,12,9,9,3,6,6,0,1,0.247,0.233,0.334,0.3,0.389,0.38,0.723,0.68,1,0,0,1,6.66,5.23,9.0,8.2,6,7,4,5,0,1,3,9,6,6,0.0,0.0,1.6,1.52,0,1,2010-04-17
