game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,date_dt
265568,2010-08-15,114,136,CLE,SEA,Indians,Mariners,Cleveland Indians,Seattle Mariners,0,0,regular,regular,2010,2010,119,118,36,29,9,1,11,3,2,1,0,0,3,0,9,1,22,4,4,7,9,8,0,0,0.247,0.235,0.323,0.302,0.381,0.338,0.704,0.64,1,0,0,1,4.46,3.91,9.0,8.0,3,11,1,2,0,3,7,4,8,9,0.0,0.0,1.47,1.3,0,1,2010-08-15
265563,2010-08-15,113,146,CIN,FLA,Reds,Marlins,Cincinnati Reds,Florida Marlins,0,0,regular,regular,2010,2010,118,119,32,34,2,0,7,7,2,2,0,0,1,0,2,0,12,9,1,2,10,9,0,0,0.27,0.255,0.336,0.322,0.432,0.402,0.768,0.724,1,0,0,1,3.93,4.02,9.0,8.0,7,7,0,2,0,1,2,1,9,10,0.0,0.0,1.35,1.35,0,1,2010-08-15
265559,2010-08-15,120,109,WSH,AZ,Nationals,D-backs,Washington Nationals,Arizona Diamondbacks,0,0,regular,regular,2010,2010,119,119,32,34,5,3,9,7,2,0,0,0,2,1,5,2,17,10,1,0,2,12,1,1,0.255,0.253,0.321,0.33,0.4,0.42,0.721,0.75,1,0,0,1,4.15,5.12,9.0,8.0,7,9,1,5,1,2,0,1,12,2,0.0,0.0,1.4,1.48,1,1,2010-08-15
265564,2010-08-15,144,119,ATL,LAD,Braves,Dodgers,Atlanta Braves,Los Angeles Dodgers,0,0,regular,regular,2010,2010,117,119,36,30,13,1,16,6,1,2,1,0,1,0,13,0,22,8,4,2,6,8,0,0,0.257,0.26,0.34,0.329,0.4,0.387,0.74,0.716,1,0,0,1,3.44,4.08,9.0,8.0,6,16,1,13,0,1,2,4,8,6,0.0,0.0,1.25,1.32,0,0,2010-08-15
265560,2010-08-15,139,110,TB,BAL,Rays,Orioles,Tampa Bay Rays,Baltimore Orioles,0,0,regular,regular,2010,2010,118,119,30,31,3,2,8,5,3,1,0,1,1,1,3,2,14,11,6,1,2,7,0,0,0.251,0.259,0.337,0.316,0.401,0.392,0.738,0.708,1,0,0,1,3.62,4.98,9.0,8.0,5,8,2,3,1,1,1,6,7,2,0.0,0.0,1.23,1.5,0,0,2010-08-15
265570,2010-08-15,117,134,HOU,PIT,Astros,Pirates,Houston Astros,Pittsburgh Pirates,0,0,regular,regular,2010,2010,116,118,34,27,8,2,11,4,4,0,0,0,1,0,8,2,18,4,1,5,6,8,1,0,0.247,0.241,0.305,0.304,0.363,0.363,0.668,0.667,1,0,0,1,4.38,5.1,9.0,8.0,4,11,2,8,0,1,5,1,8,6,0.0,0.0,1.42,1.5,0,1,2010-08-15
265562,2010-08-15,145,116,CWS,DET,White Sox,Tigers,Chicago White Sox,Detroit Tigers,0,0,regular,regular,2010,2010,119,121,34,44,8,13,11,16,2,3,0,1,2,4,8,12,19,33,4,5,7,9,0,2,0.263,0.266,0.328,0.336,0.422,0.408,0.75,0.744,0,1,1,0,3.95,4.46,9.0,9.0,16,11,12,7,4,2,5,4,9,7,0.0,0.0,1.33,1.42,1,1,2010-08-15
265571,2010-08-15,142,133,MIN,OAK,Twins,Athletics,Minnesota Twins,Oakland Athletics,0,0,regular,regular,2010,2010,120,116,34,29,4,2,10,3,2,2,0,0,1,0,4,2,15,5,5,4,6,7,1,0,0.281,0.257,0.35,0.322,0.436,0.375,0.786,0.697,1,0,0,1,3.86,3.58,9.0,8.0,3,10,2,1,0,1,4,5,7,6,0.0,0.0,1.26,1.27,1,1,2010-08-15
265566,2010-08-15,118,147,KC,NYY,Royals,Yankees,Kansas City Royals,New York Yankees,0,0,regular,regular,2010,2010,118,119,25,27,1,0,4,2,0,0,0,0,0,0,1,0,4,2,3,1,6,6,1,0,0.275,0.268,0.329,0.348,0.391,0.437,0.72,0.785,1,0,0,1,4.96,3.84,9.0,8.0,2,4,0,1,0,0,1,3,6,6,0.0,0.0,1.46,1.28,0,3,2010-08-15
265572,2010-08-15,138,112,STL,CHC,Cardinals,Cubs,St. Louis Cardinals,Chicago Cubs,0,0,regular,regular,2010,2010,117,119,36,38,7,9,9,12,1,3,0,0,2,2,7,8,16,21,6,3,9,7,0,0,0.267,0.259,0.336,0.323,0.415,0.412,0.751,0.735,0,1,1,0,3.45,4.34,9.0,9.0,12,9,9,7,2,2,3,6,7,9,0.0,0.0,1.29,1.42,1,0,2010-08-15
265561,2010-08-15,140,111,TEX,BOS,Rangers,Red Sox,Texas Rangers,Boston Red Sox,0,0,regular,regular,2010,2010,116,120,30,32,7,3,11,6,0,2,0,0,1,1,7,3,14,11,2,2,10,9,2,0,0.276,0.27,0.34,0.343,0.424,0.459,0.764,0.802,1,0,0,1,3.81,4.17,9.0,8.0,6,11,3,7,1,1,2,2,9,10,0.0,0.0,1.3,1.34,0,1,2010-08-15
265565,2010-08-15,115,158,COL,MIL,Rockies,Brewers,Colorado Rockies,Milwaukee Brewers,0,0,regular,regular,2010,2010,121,119,34,36,6,5,9,11,3,2,0,1,2,0,6,3,18,15,5,2,11,11,2,0,0.265,0.263,0.338,0.337,0.426,0.433,0.764,0.77,1,0,0,1,4.12,4.94,9.0,8.2,11,9,3,3,0,2,2,5,11,11,0.0,0.0,1.33,1.51,1,1,2010-08-15
265569,2010-08-15,108,141,LAA,TOR,Angels,Blue Jays,Los Angeles Angels,Toronto Blue Jays,0,0,regular,regular,2010,2010,119,118,32,34,1,4,7,9,0,0,0,0,1,1,1,4,10,12,4,5,7,5,0,0,0.257,0.25,0.318,0.314,0.402,0.458,0.72,0.772,0,1,1,0,4.32,4.12,9.0,9.0,9,7,4,1,1,1,5,4,5,7,0.0,0.0,1.4,1.31,0,1,2010-08-15
