game_pk,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_postseason,away_postseason,home_season_type,away_season_type,home_season,away_season,home_gp,away_gp,home_batting_ab,away_batting_ab,home_batting_r,away_batting_r,home_batting_h,away_batting_h,home_batting_2b,away_batting_2b,home_batting_3b,away_batting_3b,home_batting_hr,away_batting_hr,home_batting_rbi,away_batting_rbi,home_batting_tb,away_batting_tb,home_batting_bb,away_batting_bb,home_batting_so,away_batting_so,home_batting_sb,away_batting_sb,home_batting_avg,away_batting_avg,home_batting_obp,away_batting_obp,home_batting_slg,away_batting_slg,home_batting_ops,away_batting_ops,home_pitching_w,away_pitching_w,home_pitching_l,away_pitching_l,home_pitching_era,away_pitching_era,home_pitching_sv,away_pitching_sv,home_pitching_cg,away_pitching_cg,home_pitching_sho,away_pitching_sho,home_pitching_qs,away_pitching_qs,home_pitching_ip,away_pitching_ip,home_pitching_h,away_pitching_h,home_pitching_er,away_pitching_er,home_pitching_hr,away_pitching_hr,home_pitching_bb,away_pitching_bb,home_pitching_k,away_pitching_k,home_pitching_oba,away_pitching_oba,home_pitching_whip,away_pitching_whip,home_fielding_e,away_fielding_e,home_fielding_fp,away_fielding_fp,home_fielding_tc,away_fielding_tc,home_fielding_po,away_fielding_po,home_fielding_a,away_fielding_a
663066,2022-05-05,114,141,CLE,TOR,Guardians,Blue Jays,Cleveland Guardians,Toronto Blue Jays,0,0,regular,regular,2022,2022,24,26,819,858,111,97,206,207,44,43,7,0,20,32,109,96,324,346,76,64,191,214,11,12,0.252,0.241,0.315,0.294,0.396,0.403,0.711,0.697,11,16,13,10,3.91,3.56,0,0,0,0,0,0,0,0,209.7,232.3,178,211,91,92,22,24,71,67,194,225,0.217,0.246,1.19,1.2,13,13,0.0,0.0,0,0,0,0,0,0
663013,2022-05-05,115,120,COL,WSH,Rockies,Nationals,Colorado Rockies,Washington Nationals,0,0,regular,regular,2022,2022,24,26,805,869,111,107,211,216,45,44,5,0,25,15,105,102,341,305,74,77,177,198,4,7,0.262,0.249,0.324,0.31,0.424,0.351,0.748,0.661,14,9,10,17,4.5,4.89,0,0,0,0,0,0,0,0,212.0,228.0,228,232,106,124,21,23,71,101,169,209,0.283,0.267,1.41,1.46,15,21,0.0,0.0,0,0,0,0,0,0
662816,2022-05-05,117,116,HOU,DET,Astros,Tigers,Houston Astros,Detroit Tigers,0,0,regular,regular,2022,2022,25,23,828,751,96,72,181,170,41,31,2,3,29,10,94,70,313,237,86,74,202,208,9,4,0.219,0.226,0.292,0.296,0.378,0.316,0.67,0.611,14,8,11,15,3.23,3.58,0,0,0,0,0,0,0,0,220.3,201.3,178,176,79,80,22,19,72,62,195,161,0.215,0.234,1.13,1.18,8,14,0.0,0.0,0,0,0,0,0,0
662262,2022-05-05,135,146,SD,MIA,Padres,Marlins,San Diego Padres,Miami Marlins,0,0,regular,regular,2022,2022,25,24,818,799,119,98,187,189,38,35,5,7,22,21,116,93,301,301,107,89,215,222,13,14,0.229,0.237,0.318,0.313,0.368,0.377,0.686,0.69,16,12,9,12,3.59,3.55,0,0,0,0,0,0,0,0,223.0,213.0,179,177,89,84,25,22,84,81,223,216,0.219,0.222,1.18,1.21,10,14,0.0,0.0,0,0,0,0,0,0
661341,2022-05-05,110,142,BAL,MIN,Orioles,Twins,Baltimore Orioles,Minnesota Twins,0,0,regular,regular,2022,2022,25,25,829,812,83,107,183,192,41,42,2,1,13,26,81,100,267,314,82,87,238,221,12,4,0.221,0.236,0.291,0.31,0.322,0.387,0.613,0.697,9,15,16,10,3.88,3.27,0,0,0,0,0,0,0,0,218.0,220.0,204,183,94,80,22,25,81,70,184,214,0.246,0.225,1.31,1.15,18,12,0.0,0.0,0,0,0,0,0,0
662105,2022-05-05,137,138,SF,STL,Giants,Cardinals,San Francisco Giants,St. Louis Cardinals,0,0,regular,regular,2022,2022,24,24,796,790,111,101,186,185,31,35,1,3,25,19,103,96,294,283,81,80,210,168,15,24,0.234,0.234,0.304,0.305,0.369,0.358,0.674,0.663,14,14,10,10,3.33,3.2,0,0,0,0,0,0,0,0,213.3,211.0,197,184,79,75,13,18,66,66,211,186,0.247,0.233,1.23,1.18,14,10,0.0,0.0,0,0,0,0,0,0
661619,2022-05-05,143,121,PHI,NYM,Phillies,Mets,Philadelphia Phillies,New York Mets,0,0,regular,regular,2022,2022,25,27,816,903,111,120,199,233,44,42,4,3,26,21,106,112,329,344,79,92,213,203,14,13,0.244,0.258,0.311,0.327,0.403,0.381,0.714,0.708,11,18,14,9,3.9,3.21,0,0,0,0,0,0,0,0,219.0,241.0,195,175,95,86,20,22,79,78,212,273,0.239,0.194,1.25,1.05,15,8,0.0,0.0,0,0,0,0,0,0
661204,2022-05-05,158,113,MIL,CIN,Brewers,Reds,Milwaukee Brewers,Cincinnati Reds,0,0,regular,regular,2022,2022,25,24,810,763,118,74,185,153,38,35,3,1,29,17,113,71,316,241,85,62,220,223,14,5,0.228,0.201,0.302,0.261,0.39,0.316,0.692,0.576,17,3,8,21,3.05,6.68,0,0,0,0,0,0,0,0,221.0,202.0,164,223,75,150,16,28,88,118,262,194,0.202,0.292,1.14,1.69,10,11,0.0,0.0,0,0,0,0,0,0
663227,2022-05-05,111,108,BOS,LAA,Red Sox,Angels,Boston Red Sox,Los Angeles Angels,0,0,regular,regular,2022,2022,25,26,839,851,90,120,194,207,51,42,1,4,16,32,89,114,295,353,57,93,192,235,4,17,0.231,0.243,0.28,0.318,0.352,0.415,0.632,0.733,10,16,15,10,3.64,3.68,0,0,0,0,0,0,0,0,222.3,230.0,182,183,90,94,28,27,88,76,223,198,0.217,0.215,1.21,1.13,12,16,0.0,0.0,0,0,0,0,0,0
662189,2022-05-05,136,139,SEA,TB,Mariners,Rays,Seattle Mariners,Tampa Bay Rays,0,0,regular,regular,2022,2022,25,25,828,830,104,109,191,204,37,46,5,6,24,22,101,103,310,328,96,80,203,220,14,17,0.231,0.246,0.311,0.312,0.374,0.395,0.685,0.707,12,15,13,10,3.48,3.26,0,0,0,0,0,0,0,0,217.0,221.0,188,174,84,80,30,22,82,65,206,230,0.227,0.21,1.24,1.08,13,15,0.0,0.0,0,0,0,0,0,0
