game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
414918,2015-07-08,543734.0,533167.0,Chris Rusin,Matt Shoemaker,Colorado Rockies,Los Angeles Angels,6.0,5.2,5.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,95.0,102.0,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,12.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414919,2015-07-08,457448.0,476451.0,Matt Harrison,Jeremy Hellickson,Texas Rangers,Arizona Diamondbacks,4.0,4.0,6.0,6.0,6.0,2.0,6.0,2.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,85.0,43.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,3.0,4.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414920,2015-07-08,571666.0,527054.0,Mike Fiers,Julio Teheran,Milwaukee Brewers,Atlanta Braves,6.0,7.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,101.0,115.0,59.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,9.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414921,2015-07-08,543548.0,434622.0,Tommy Milone,Ubaldo Jiménez,Minnesota Twins,Baltimore Orioles,7.0,5.0,5.0,7.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,110.0,69.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,6.0,5.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414923,2015-07-08,457918.0,434671.0,J.A. Happ,Aníbal Sánchez,Seattle Mariners,Detroit Tigers,4.0,6.1,7.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,103.0,113.0,60.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,31.0,3.0,7.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414924,2015-07-08,545333.0,573185.0,Trevor Bauer,Dan Straily,Cleveland Indians,Houston Astros,8.0,6.0,6.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,95.0,75.0,61.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,24.0,4.0,9.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414925,2015-07-08,519144.0,543408.0,Rick Porcello,Tom Koehler,Boston Red Sox,Miami Marlins,6.0,6.0,8.0,5.0,2.0,5.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,104.0,63.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,25.0,12.0,7.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414926,2015-07-08,408241.0,594798.0,Jake Peavy,Jacob deGrom,San Francisco Giants,New York Mets,7.0,8.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,99.0,67.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,3.0,6.0,13.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414927,2015-07-08,282332.0,431148.0,CC Sabathia,Scott Kazmir,New York Yankees,Oakland Athletics,5.1,3.0,7.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,50.0,59.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,6.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414928,2015-07-08,477132.0,605388.0,Clayton Kershaw,Adam Morgan,Los Angeles Dodgers,Philadelphia Phillies,9.0,4.0,8.0,6.0,0.0,5.0,0.0,5.0,0.0,1.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,123.0,88.0,92.0,52.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,21.0,8.0,5.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414929,2015-07-08,450203.0,488768.0,Charlie Morton,Andrew Cashner,Pittsburgh Pirates,San Diego Padres,6.0,7.2,5.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,104.0,102.0,65.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,10.0,9.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414930,2015-07-08,434628.0,608379.0,Jason Hammel,Michael Wacha,Chicago Cubs,St. Louis Cardinals,1.0,6.0,0.0,7.0,0.0,5.0,0.0,5.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,109.0,8.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414931,2015-07-08,425386.0,502042.0,Jeremy Guthrie,Chris Archer,Kansas City Royals,Tampa Bay Rays,6.0,6.0,8.0,12.0,4.0,9.0,3.0,9.0,4.0,2.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,100.0,107.0,65.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,31.0,3.0,4.0,10.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
