game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
414164,2015-05-14,606273.0,523260.0,Roenis Elías,Joe Kelly,Seattle Mariners,Boston Red Sox,6.1,6.1,8.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,92.0,56.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,7.0,14.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414165,2015-05-14,474463.0,518452.0,Brett Anderson,Chad Bettis,Los Angeles Dodgers,Colorado Rockies,5.1,5.0,5.0,7.0,2.0,4.0,2.0,4.0,1.0,4.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,106.0,58.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,26.0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414166,2015-05-14,446321.0,425386.0,Ross Detwiler,Jeremy Guthrie,Texas Rangers,Kansas City Royals,5.0,5.0,9.0,6.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,94.0,68.0,57.0,1.0,2.0,0.0,1.0,0.0,0.0,25.0,22.0,6.0,7.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414167,2015-05-14,434671.0,460059.0,Aníbal Sánchez,Mike Pelfrey,Detroit Tigers,Minnesota Twins,8.0,4.2,5.0,10.0,1.0,5.0,1.0,4.0,1.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,95.0,71.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,6.0,8.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414168,2015-05-14,541640.0,595032.0,Erasmo Ramírez,Chase Whitley,Tampa Bay Rays,New York Yankees,5.0,1.2,1.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,43.0,40.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,8.0,4.0,1.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414169,2015-05-14,475243.0,477003.0,Travis Wood,Jonathon Niese,Chicago Cubs,New York Mets,4.1,6.1,7.0,6.0,5.0,6.0,5.0,4.0,1.0,1.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,97.0,90.0,60.0,56.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,29.0,1.0,9.0,7.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414170,2015-05-14,421685.0,474699.0,Aaron Harang,Vance Worley,Philadelphia Phillies,Pittsburgh Pirates,8.0,4.0,5.0,8.0,0.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,81.0,80.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,7.0,7.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414171,2015-05-14,456501.0,453311.0,Johnny Cueto,Tim Lincecum,Cincinnati Reds,San Francisco Giants,7.0,4.2,5.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,99.0,71.0,53.0,0.0,1.0,0.0,1.0,1.0,0.0,27.0,23.0,9.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414172,2015-05-14,545333.0,608379.0,Trevor Bauer,Michael Wacha,Cleveland Indians,St. Louis Cardinals,7.1,5.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,110.0,105.0,67.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,22.0,3.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414173,2015-05-14,433584.0,571800.0,Roberto Hernandez,Drew Hutchison,Houston Astros,Toronto Blue Jays,6.1,6.0,6.0,5.0,4.0,2.0,4.0,2.0,3.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,85.0,98.0,53.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,11.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
