game_pk,date,home_starter_id,away_starter_id,home_starter_name,away_starter_name,home_starter_team,away_starter_team,home_starter_ip,away_starter_ip,home_starter_hits,away_starter_hits,home_starter_runs,away_starter_runs,home_starter_earned_runs,away_starter_earned_runs,home_starter_walks,away_starter_walks,home_starter_strikeouts,away_starter_strikeouts,home_starter_homeruns,away_starter_homeruns,home_starter_era,away_starter_era,home_starter_whip,away_starter_whip,home_starter_pitches,away_starter_pitches,home_starter_strikes,away_starter_strikes,home_starter_hit_batters,away_starter_hit_batters,home_starter_wild_pitches,away_starter_wild_pitches,home_starter_balks,away_starter_balks,home_starter_batters_faced,away_starter_batters_faced,home_starter_ground_outs,away_starter_ground_outs,home_starter_air_outs,away_starter_air_outs,home_starter_wins,away_starter_wins,home_starter_losses,away_starter_losses,home_starter_saves,away_starter_saves,home_starter_blown_saves,away_starter_blown_saves,home_starter_holds,away_starter_holds,pitcher_id,pitcher_name,team_id,team_abbreviation,opponent_id,opponent_abbreviation,home_away,win,loss,save,ip,h,r,er,bb,so,hr,era,pitches,strikes,date_dt
414751,2015-06-26,475115.0,592662.0,Tyson Ross,Robbie Ray,San Diego Padres,Arizona Diamondbacks,6.0,6.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,96.0,55.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,7.0,4.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414752,2015-06-26,434538.0,554234.0,Francisco Liriano,Williams Pérez,Pittsburgh Pirates,Atlanta Braves,7.0,4.2,6.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,66.0,57.0,40.0,0.0,2.0,0.0,0.0,0.0,1.0,28.0,21.0,11.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414753,2015-06-26,517008.0,519144.0,Alex Colomé,Rick Porcello,Tampa Bay Rays,Boston Red Sox,6.0,6.0,4.0,9.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,89.0,58.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,25.0,3.0,6.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414754,2015-06-26,434671.0,500779.0,Aníbal Sánchez,Jose Quintana,Detroit Tigers,Chicago White Sox,7.0,6.0,6.0,11.0,4.0,3.0,4.0,3.0,2.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,106.0,93.0,69.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,10.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414755,2015-06-26,407793.0,453562.0,John Lackey,Jake Arrieta,St. Louis Cardinals,Chicago Cubs,7.0,7.0,8.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,102.0,67.0,69.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,26.0,5.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414756,2015-06-26,592789.0,456501.0,Noah Syndergaard,Johnny Cueto,New York Mets,Cincinnati Reds,8.0,6.0,5.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,89.0,112.0,65.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,25.0,8.0,8.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414757,2015-06-26,612672.0,446372.0,Wei-Yin Chen,Corey Kluber,Baltimore Orioles,Cleveland Indians,6.0,7.0,7.0,7.0,2.0,3.0,2.0,3.0,2.0,1.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,106.0,111.0,72.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,8.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414758,2015-06-26,218596.0,518452.0,Tim Hudson,Chad Bettis,San Francisco Giants,Colorado Rockies,6.2,6.0,10.0,6.0,5.0,3.0,5.0,3.0,1.0,2.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,98.0,94.0,72.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,9.0,10.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414759,2015-06-26,534910.0,450172.0,Jesse Hahn,Edinson Volquez,Oakland Athletics,Kansas City Royals,6.0,7.0,9.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,91.0,107.0,57.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,7.0,10.0,4.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414760,2015-06-26,592593.0,474463.0,Justin Nicolino,Brett Anderson,Miami Marlins,Los Angeles Dodgers,4.0,7.0,6.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,113.0,41.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,3.0,8.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
414761,2015-06-26,346798.0,543507.0,Kyle Lohse,Trevor May,Milwaukee Brewers,Minnesota Twins,6.0,0.1,6.0,6.0,4.0,6.0,4.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,108.0,30.0,69.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,5.0,2.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
